hour,day,weekday,month,Outdoor Temperature,Household Size,lag_1,lag_24,rolling_mean_24
1,6,4,1,37.5,3,0.64,0.48,1.12375
3,6,4,1,19.9,5,0.46,1.4,1.1229166666666666
4,6,4,1,35.2,4,0.26,1.03,1.0754166666666667
5,6,4,1,25.1,4,1.73,0.61,1.1045833333333333
6,6,4,1,-9.1,2,0.28,1.47,1.0908333333333333
6,6,4,1,-6.8,3,0.46,1.96,1.04875
7,6,4,1,33.9,3,0.36,1.46,0.9820833333333333
9,6,4,1,38.7,1,0.47,0.89,0.9408333333333333
10,6,4,1,-7.1,4,1.14,1.76,0.9512499999999999
10,6,4,1,37.4,2,0.49,0.92,0.8983333333333334
11,6,4,1,-8.8,3,0.98,1.01,0.9008333333333333
13,6,4,1,7.9,3,0.58,1.62,0.8829166666666667
13,6,4,1,19.2,1,0.76,0.22,0.8470833333333333
14,6,4,1,3.8,2,1.53,0.33,0.9016666666666667
15,6,4,1,22.7,4,1.93,0.54,0.9683333333333333
16,6,4,1,25.1,1,1.88,0.5,1.0241666666666667
17,6,4,1,27.8,3,0.3,1.78,1.0158333333333334
17,6,4,1,12.5,4,1.84,1.21,1.0183333333333333
19,6,4,1,4.8,1,0.85,1.68,1.0033333333333332
19,6,4,1,-4.0,3,1.11,1.65,0.9795833333333333
21,6,4,1,-0.1,5,1.68,1.89,0.9808333333333333
22,6,4,1,14.3,3,1.8,0.55,0.9770833333333333
22,6,4,1,28.0,4,0.91,1.37,0.9920833333333333
23,6,4,1,5.4,3,1.84,0.64,1.0116666666666667
23,6,4,1,11.1,3,1.74,0.46,1.0574999999999999
23,6,4,1,17.9,1,1.45,0.26,1.0987500000000001
23,6,4,1,-4.7,2,0.49,1.73,1.1083333333333334
0,7,5,1,17.2,2,1.72,0.28,1.1079166666666667
1,7,5,1,17.4,5,0.4,0.46,1.1129166666666668
1,7,5,1,28.9,5,1.25,0.36,1.1458333333333333
2,7,5,1,37.9,2,0.36,0.47,1.1458333333333333
2,7,5,1,-2.5,2,0.27,1.14,1.1375
7,7,5,1,7.3,4,1.51,0.49,1.1529166666666668
7,7,5,1,38.6,3,0.65,0.98,1.1595833333333332
7,7,5,1,25.6,1,0.4,0.58,1.1354166666666667
8,7,5,1,-6.3,2,1.57,0.76,1.1766666666666665
9,7,5,1,10.1,5,1.71,1.53,1.21625
9,7,5,1,9.6,3,0.62,1.93,1.1783333333333335
9,7,5,1,30.7,4,0.54,1.88,1.1204166666666666
10,7,5,1,-9.5,3,0.93,0.3,1.0808333333333333
12,7,5,1,22.6,4,1.56,1.84,1.1333333333333335
13,7,5,1,10.4,1,1.47,0.85,1.1179166666666667
14,7,5,1,-0.8,2,0.4,1.11,1.0991666666666666
20,7,5,1,29.4,5,1.15,1.68,1.1008333333333333
23,7,5,1,10.2,4,0.94,1.8,1.07
23,7,5,1,-7.4,4,1.37,0.91,1.0520833333333333
0,8,6,1,-2.8,1,1.58,1.84,1.08
1,8,6,1,37.7,4,1.49,1.74,1.0654166666666667
2,8,6,1,15.8,3,1.31,1.45,1.0475
2,8,6,1,-8.5,2,1.75,0.49,1.0599999999999998
4,8,6,1,29.3,4,1.12,1.72,1.08625
5,8,6,1,31.2,4,0.26,0.4,1.0254166666666669
5,8,6,1,-8.0,4,1.8,1.25,1.08375
6,8,6,1,2.2,1,1.97,0.36,1.11375
7,8,6,1,34.5,4,1.53,0.27,1.1624999999999999
9,8,6,1,26.9,5,1.65,1.51,1.22
9,8,6,1,33.7,3,1.8,0.65,1.2320833333333334
10,8,6,1,39.3,2,1.51,0.4,1.2679166666666666
11,8,6,1,-0.3,1,0.27,1.57,1.2625
11,8,6,1,14.5,4,0.69,1.71,1.2258333333333333
11,8,6,1,17.5,3,1.94,0.62,1.2354166666666668
12,8,6,1,-8.1,2,1.7,0.54,1.2804166666666668
13,8,6,1,38.6,4,0.97,0.93,1.2983333333333333
13,8,6,1,21.9,2,1.7,1.56,1.3304166666666666
15,8,6,1,-7.0,5,0.84,1.47,1.3004166666666666
16,8,6,1,-0.5,1,1.36,0.4,1.2958333333333334
16,8,6,1,31.9,3,0.28,1.15,1.2908333333333333
17,8,6,1,5.3,4,0.39,0.94,1.2591666666666665
17,8,6,1,-4.6,2,1.95,1.37,1.30125
18,8,6,1,15.3,1,1.7,1.58,1.315
18,8,6,1,1.0,4,1.01,1.49,1.29125
20,8,6,1,9.1,4,0.67,1.31,1.2570833333333333
21,8,6,1,-1.9,4,1.94,1.75,1.2833333333333334
21,8,6,1,5.0,3,0.73,1.12,1.2408333333333335
22,8,6,1,26.9,1,0.55,0.26,1.2170833333333333
23,8,6,1,2.0,3,1.71,1.8,1.2775
23,8,6,1,0.8,4,1.87,1.97,1.2804166666666668
1,9,0,1,8.6,5,1.3,1.53,1.2525
3,9,0,1,39.9,5,1.11,1.65,1.235
3,9,0,1,12.6,1,1.59,1.8,1.2325
5,9,0,1,33.1,2,1.08,1.51,1.2025
6,9,0,1,36.3,4,1.88,0.27,1.2179166666666668
6,9,0,1,23.1,5,0.53,0.69,1.22875
6,9,0,1,8.5,5,1.59,1.94,1.26625
7,9,0,1,9.3,5,0.46,1.7,1.2045833333333333
9,9,0,1,24.3,3,0.59,0.97,1.1583333333333334
10,9,0,1,17.2,3,0.58,1.7,1.1420833333333333
10,9,0,1,20.1,1,0.44,0.84,1.0895833333333333
10,9,0,1,36.7,3,0.88,1.36,1.09125
11,9,0,1,17.0,4,0.67,0.28,1.0625
11,9,0,1,-7.1,5,1.38,0.39,1.1083333333333334
13,9,0,1,18.0,4,1.3,1.95,1.14625
14,9,0,1,13.9,4,1.72,1.7,1.1366666666666667
14,9,0,1,34.2,1,1.0,1.01,1.1075000000000002
15,9,0,1,-0.3,3,1.95,0.67,1.1466666666666667
15,9,0,1,25.7,1,0.43,1.94,1.1366666666666665
15,9,0,1,24.2,5,1.87,0.73,1.13375
16,9,0,1,34.0,1,1.45,0.55,1.16375
16,9,0,1,-1.8,3,1.46,1.71,1.2016666666666667
17,9,0,1,38.8,3,0.66,1.87,1.1579166666666667
18,9,0,1,16.4,1,1.68,1.3,1.1500000000000001
19,9,0,1,32.7,4,0.49,1.11,1.11625
19,9,0,1,-1.0,1,0.31,1.59,1.0829166666666667
19,9,0,1,39.7,1,1.08,1.08,1.0616666666666668
23,9,0,1,24.5,2,1.22,1.88,1.0675000000000001
0,10,1,1,24.8,1,1.8,0.53,1.0641666666666667
2,10,1,1,38.7,1,0.75,1.59,1.0733333333333333
8,10,1,1,14.6,4,0.81,0.46,1.0408333333333333
8,10,1,1,4.0,2,0.64,0.59,1.0483333333333333
9,10,1,1,31.4,5,1.32,0.58,1.07875
11,10,1,1,17.6,5,1.04,0.44,1.0979166666666667
12,10,1,1,4.9,5,1.36,0.88,1.13625
14,10,1,1,3.4,3,1.47,0.67,1.1608333333333334
14,10,1,1,13.9,3,0.55,1.38,1.1558333333333333
17,10,1,1,22.0,1,0.27,1.3,1.1095833333333334
19,10,1,1,18.0,5,1.99,1.72,1.1383333333333334
19,10,1,1,-8.4,2,1.11,1.0,1.1129166666666668
20,10,1,1,8.1,4,1.94,1.95,1.1520833333333333
20,10,1,1,13.9,2,0.45,0.43,1.0895833333333333
20,10,1,1,8.8,5,1.97,1.87,1.15375
21,10,1,1,31.2,4,0.56,1.45,1.0991666666666666
21,10,1,1,22.5,3,0.36,1.46,1.0537500000000002
21,10,1,1,24.8,4,1.07,0.66,1.0374999999999999
22,10,1,1,31.4,4,0.3,1.68,1.0225
22,10,1,1,13.9,5,0.32,0.49,0.9658333333333333
23,10,1,1,21.3,5,1.09,0.31,0.9908333333333333
0,11,2,1,30.8,4,1.89,1.08,1.0566666666666666
1,11,2,1,3.9,3,1.32,1.22,1.0666666666666667
5,11,2,1,32.7,3,0.73,1.8,1.04625
5,11,2,1,-0.8,3,0.27,0.75,0.9825
6,11,2,1,4.5,3,1.28,0.81,1.0045833333333334
6,11,2,1,16.8,5,1.93,0.64,1.05125
7,11,2,1,6.0,1,1.72,1.32,1.09625
9,11,2,1,7.3,3,1.05,1.04,1.085
10,11,2,1,-3.5,5,0.66,1.36,1.0691666666666666
11,11,2,1,17.0,5,0.75,1.47,1.04375
11,11,2,1,19.2,5,1.46,0.55,1.0433333333333334
11,11,2,1,11.0,1,1.92,0.27,1.1004166666666666
11,11,2,1,17.6,4,1.63,1.99,1.1570833333333332
11,11,2,1,-6.3,1,0.42,1.11,1.0916666666666666
12,11,2,1,30.3,1,1.27,1.94,1.0983333333333334
12,11,2,1,7.7,1,1.09,0.45,1.0629166666666665
13,11,2,1,33.4,4,0.53,1.97,1.06625
14,11,2,1,37.9,2,1.03,0.56,1.0270833333333333
17,11,2,1,8.0,2,1.24,0.36,1.0554166666666667
17,11,2,1,7.5,2,1.01,1.07,1.0824999999999998
18,11,2,1,36.7,1,0.59,0.3,1.0624999999999998
18,11,2,1,11.5,3,0.27,0.32,1.06125
19,11,2,1,-2.2,2,1.12,1.09,1.0945833333333332
21,11,2,1,24.7,5,1.4,1.89,1.1075000000000002
21,11,2,1,14.4,2,1.43,1.32,1.0883333333333334
22,11,2,1,-2.6,3,0.42,0.73,1.0508333333333333
22,11,2,1,-2.1,1,1.09,0.27,1.0658333333333332
2,12,3,1,11.9,2,0.86,1.28,1.0904166666666668
3,12,3,1,24.2,4,0.48,1.93,1.0570833333333332
5,12,3,1,32.9,4,1.89,1.72,1.0554166666666667
5,12,3,1,35.1,4,0.43,1.05,1.0016666666666667
6,12,3,1,20.3,3,1.3,0.66,1.0120833333333332
6,12,3,1,20.1,2,0.97,0.75,1.025
7,12,3,1,11.3,3,1.28,1.46,1.0470833333333334
7,12,3,1,32.0,3,1.3,1.92,1.0404166666666665
8,12,3,1,37.7,3,1.31,1.63,1.015
8,12,3,1,-8.3,1,1.56,0.42,1.0120833333333334
9,12,3,1,38.6,1,1.06,1.27,1.03875
9,12,3,1,31.2,2,1.92,1.09,1.0658333333333334
10,12,3,1,-5.9,4,0.83,0.53,1.055
11,12,3,1,25.1,1,1.47,1.03,1.0941666666666665
12,12,3,1,0.8,5,1.82,1.24,1.1270833333333334
13,12,3,1,10.3,4,1.27,1.01,1.1283333333333332
13,12,3,1,8.7,2,1.97,0.59,1.1683333333333334
14,12,3,1,6.0,1,0.27,0.27,1.155
14,12,3,1,13.1,5,1.93,1.12,1.2241666666666666
16,12,3,1,-7.0,4,1.32,1.4,1.2325000000000002
16,12,3,1,24.7,3,1.57,1.43,1.2395833333333333
17,12,3,1,7.3,5,0.6,0.42,1.2049999999999998
17,12,3,1,39.7,1,0.51,1.09,1.20875
18,12,3,1,27.9,2,1.85,0.86,1.2404166666666667
19,12,3,1,39.7,5,1.39,0.48,1.2625
21,12,3,1,27.0,1,0.55,1.89,1.2654166666666666
21,12,3,1,-5.4,5,0.63,0.43,1.2129166666666669
23,12,3,1,17.1,5,0.94,1.3,1.2341666666666666
23,12,3,1,8.7,5,1.92,0.97,1.26
1,13,4,1,39.3,3,1.19,1.28,1.2691666666666668
3,13,4,1,13.4,5,0.6,1.3,1.2408333333333335
7,13,4,1,-3.9,5,1.74,1.31,1.2591666666666665
10,13,4,1,27.3,1,1.48,1.56,1.26625
11,13,4,1,14.6,5,0.84,1.06,1.2362499999999998
12,13,4,1,13.0,5,1.84,1.92,1.26875
12,13,4,1,37.9,1,1.57,0.83,1.2541666666666667
13,13,4,1,31.6,5,1.74,1.47,1.2920833333333335
13,13,4,1,4.8,5,0.31,1.82,1.2437500000000001
14,13,4,1,0.3,4,1.1,1.27,1.21375
14,13,4,1,16.3,5,1.89,1.97,1.2395833333333333
14,13,4,1,6.6,3,1.44,0.27,1.2175
14,13,4,1,-6.8,1,1.46,1.93,1.2670833333333333
14,13,4,1,26.8,1,0.51,1.32,1.2079166666666665
15,13,4,1,33.3,5,0.62,1.57,1.17875
15,13,4,1,-2.2,4,0.39,0.6,1.1295833333333334
16,13,4,1,2.5,1,1.96,0.51,1.18625
17,13,4,1,-8.6,2,1.55,1.85,1.2295833333333333
19,13,4,1,20.6,3,0.3,1.39,1.1649999999999998
19,13,4,1,-4.9,2,0.81,0.55,1.1408333333333334
20,13,4,1,-8.1,2,1.55,0.63,1.1825
23,13,4,1,11.3,5,0.92,0.94,1.1945833333333333
23,13,4,1,39.8,2,0.96,1.92,1.1954166666666668
23,13,4,1,12.1,5,0.82,1.19,1.1495833333333334
0,14,5,1,0.0,3,0.81,0.6,1.13375
1,14,5,1,8.9,3,0.34,1.74,1.1229166666666666
2,14,5,1,20.9,5,1.35,1.48,1.1066666666666667
3,14,5,1,25.2,5,1.7,0.84,1.1158333333333335
3,14,5,1,3.1,2,0.82,1.84,1.115
4,14,5,1,12.8,3,0.89,1.57,1.0754166666666667
5,14,5,1,36.1,1,0.91,1.74,1.0479166666666668
6,14,5,1,-2.7,3,1.71,0.31,1.0466666666666666
7,14,5,1,5.1,1,1.97,1.1,1.1158333333333335
9,14,5,1,30.1,3,1.63,1.89,1.1379166666666667
10,14,5,1,-7.6,2,0.99,1.44,1.1004166666666666
11,14,5,1,29.5,2,1.94,1.46,1.12125
11,14,5,1,1.0,3,0.22,0.51,1.0695833333333333
11,14,5,1,-9.8,5,1.69,0.62,1.1187500000000001
11,14,5,1,13.1,3,1.26,0.39,1.1454166666666667
11,14,5,1,37.0,1,0.52,1.96,1.1508333333333334
12,14,5,1,-6.1,4,1.95,1.55,1.1504166666666666
13,14,5,1,33.2,4,1.84,0.3,1.1625
14,14,5,1,-1.9,5,1.28,0.81,1.2033333333333334
15,14,5,1,22.4,4,1.02,1.55,1.2120833333333334
15,14,5,1,29.6,3,0.89,0.92,1.1845833333333333
18,14,5,1,7.4,5,1.8,0.96,1.22125
19,14,5,1,2.2,4,1.49,0.82,1.2433333333333334
21,14,5,1,5.3,5,1.01,0.81,1.25125
22,14,5,1,39.0,5,1.34,0.34,1.2733333333333332
2,15,6,1,14.0,3,1.45,1.35,1.3195833333333333
2,15,6,1,23.6,2,1.78,1.7,1.3375000000000001
3,15,6,1,27.1,3,1.41,0.82,1.3254166666666667
4,15,6,1,18.8,4,0.36,0.89,1.30625
4,15,6,1,-5.6,4,0.56,0.91,1.2925
5,15,6,1,38.1,1,1.62,1.71,1.3220833333333333
6,15,6,1,11.4,4,0.24,1.97,1.2608333333333335
6,15,6,1,26.6,3,0.98,1.63,1.2195833333333332
6,15,6,1,4.1,1,1.77,0.99,1.2254166666666666
9,15,6,1,25.1,1,0.37,1.94,1.1995833333333334
9,15,6,1,24.6,1,1.27,0.22,1.1716666666666666
10,15,6,1,24.8,2,0.97,1.69,1.2029166666666666
11,15,6,1,-3.5,3,1.43,1.26,1.1920833333333334
11,15,6,1,13.7,2,0.35,0.52,1.1541666666666668
13,15,6,1,35.2,4,1.99,1.95,1.2154166666666666
14,15,6,1,9.5,3,1.69,1.84,1.2045833333333333
14,15,6,1,2.0,1,1.22,1.28,1.17875
15,15,6,1,18.4,1,1.22,1.02,1.1762499999999998
16,15,6,1,36.6,5,0.93,0.89,1.1724999999999999
17,15,6,1,27.5,1,1.85,1.8,1.2125
17,15,6,1,3.3,5,1.87,1.49,1.2154166666666668
18,15,6,1,33.3,3,0.49,1.01,1.1737499999999998
19,15,6,1,15.1,1,0.93,1.34,1.1704166666666667
19,15,6,1,28.8,1,0.89,1.45,1.1516666666666666
19,15,6,1,11.2,3,1.12,1.78,1.1379166666666667
20,15,6,1,-9.3,3,1.07,1.41,1.1083333333333334
23,15,6,1,6.5,2,0.52,0.36,1.07125
1,16,0,1,22.8,5,1.12,0.56,1.1029166666666668
2,16,0,1,13.3,3,1.12,1.62,1.12625
3,16,0,1,6.5,4,1.02,0.24,1.10125
3,16,0,1,30.9,3,0.76,0.98,1.1229166666666666
4,16,0,1,-0.9,1,1.97,1.77,1.1641666666666668
5,16,0,1,34.7,5,1.56,0.37,1.1554166666666668
5,16,0,1,36.1,4,0.82,1.27,1.1741666666666666
5,16,0,1,7.1,1,1.64,0.97,1.1895833333333334
8,16,0,1,12.3,5,0.69,1.43,1.1779166666666667
9,16,0,1,-6.4,2,0.43,0.35,1.13625
10,16,0,1,3.6,4,1.19,1.99,1.17125
12,16,0,1,-1.0,2,0.48,1.69,1.1083333333333334
12,16,0,1,-9.4,2,1.55,1.22,1.1025
16,16,0,1,27.8,4,0.26,1.22,1.0625
16,16,0,1,14.8,4,0.53,0.93,1.0337500000000002
16,16,0,1,-8.4,3,0.7,1.85,1.0241666666666667
18,16,0,1,35.4,2,0.72,1.87,0.9770833333333333
19,16,0,1,35.2,4,0.35,0.49,0.91375
19,16,0,1,16.7,2,0.79,0.93,0.92625
20,16,0,1,-9.3,4,1.77,0.89,0.96125
21,16,0,1,39.6,3,1.46,1.12,0.985
21,16,0,1,35.3,1,0.47,1.07,0.9579166666666666
21,16,0,1,28.2,3,1.64,0.52,0.9816666666666666
22,16,0,1,16.4,1,0.69,1.12,0.98875
22,16,0,1,2.2,3,1.39,1.12,1.0
23,16,0,1,8.2,4,0.27,1.02,0.9645833333333332
23,16,0,1,-8.8,3,0.81,0.76,0.9558333333333332
0,17,1,1,-8.0,4,1.4,1.97,0.9825
0,17,1,1,34.3,5,1.06,1.56,0.9445833333333332
1,17,1,1,-5.2,5,0.86,0.82,0.9154166666666667
3,17,1,1,39.4,1,0.89,1.64,0.9183333333333333
3,17,1,1,34.5,3,1.86,0.69,0.9274999999999999
4,17,1,1,-5.7,5,1.05,0.43,0.9425
4,17,1,1,9.0,2,0.77,1.19,0.9566666666666667
5,17,1,1,1.9,5,0.99,0.48,0.9483333333333333
6,17,1,1,8.5,5,0.55,1.55,0.9512499999999999
7,17,1,1,-2.0,5,0.55,0.26,0.9095833333333333
8,17,1,1,29.9,4,1.57,0.53,0.9641666666666667
8,17,1,1,17.8,3,1.06,0.7,0.98625
8,17,1,1,32.4,1,1.28,0.72,1.0104166666666667
9,17,1,1,33.0,1,1.38,0.35,1.0379166666666666
10,17,1,1,23.6,4,1.34,0.79,1.0791666666666666
14,17,1,1,18.2,5,1.37,1.77,1.1033333333333333
14,17,1,1,21.9,3,1.34,1.46,1.0854166666666667
15,17,1,1,10.5,1,1.86,0.47,1.1020833333333333
15,17,1,1,17.2,1,1.4,1.64,1.1408333333333334
18,17,1,1,17.2,1,1.06,0.69,1.1166666666666667
18,17,1,1,-4.0,4,1.22,1.39,1.13875
19,17,1,1,17.9,4,1.11,0.27,1.1270833333333334
20,17,1,1,18.1,4,1.76,0.81,1.1891666666666667
21,17,1,1,-8.4,5,1.31,1.4,1.2100000000000002
23,17,1,1,30.1,1,0.73,1.06,1.1820833333333332
23,17,1,1,6.0,2,0.87,0.86,1.1741666666666666
0,18,2,1,9.8,2,1.43,0.89,1.1979166666666667
2,18,2,1,-7.3,3,1.76,1.86,1.2341666666666666
4,18,2,1,-0.1,2,1.89,1.05,1.2354166666666668
5,18,2,1,6.8,2,0.26,0.77,1.2025
6,18,2,1,2.9,2,1.74,0.99,1.2429166666666667
6,18,2,1,23.6,5,1.1,0.55,1.2475
7,18,2,1,33.5,1,1.42,0.55,1.2837500000000002
7,18,2,1,-0.2,4,0.9,1.57,1.2983333333333333
7,18,2,1,-9.6,3,1.62,1.06,1.3004166666666668
8,18,2,1,-4.5,1,0.2,1.28,1.2645833333333334
8,18,2,1,29.1,5,1.95,1.38,1.2925
9,18,2,1,32.2,5,1.96,1.34,1.3166666666666667
10,18,2,1,39.3,3,1.19,1.37,1.3104166666666668
10,18,2,1,5.1,2,1.07,1.34,1.2979166666666668
10,18,2,1,24.6,5,0.55,1.86,1.265
11,18,2,1,7.6,2,0.44,1.4,1.2058333333333333
12,18,2,1,-7.3,3,0.54,1.06,1.17
12,18,2,1,16.5,5,1.8,1.22,1.2008333333333334
13,18,2,1,31.2,4,0.53,1.11,1.1720833333333334
13,18,2,1,10.6,3,1.47,1.76,1.1870833333333333
15,18,2,1,9.4,4,1.64,1.31,1.1820833333333334
15,18,2,1,-2.6,2,0.8,0.73,1.1608333333333334
16,18,2,1,-5.2,5,0.74,0.87,1.1612500000000001
17,18,2,1,12.2,2,1.24,1.43,1.1766666666666667
17,18,2,1,14.7,1,1.73,1.76,1.1891666666666667
18,18,2,1,-8.1,4,0.88,1.89,1.1525
20,18,2,1,2.3,5,0.7,0.26,1.1029166666666665
21,18,2,1,-1.9,4,0.57,1.74,1.1158333333333335
21,18,2,1,20.7,2,1.03,1.1,1.08625
22,18,2,1,8.1,2,1.77,1.42,1.1141666666666667
23,18,2,1,36.6,4,0.76,0.9,1.0866666666666667
23,18,2,1,21.4,5,1.67,1.62,1.1187500000000001
23,18,2,1,13.6,2,0.35,0.2,1.0658333333333332
23,18,2,1,30.2,2,0.83,1.95,1.0920833333333333
2,19,3,1,15.8,5,0.61,1.96,1.0362500000000001
3,19,3,1,34.1,1,1.31,1.19,1.0091666666666665
3,19,3,1,26.1,5,1.01,1.07,1.0016666666666667
3,19,3,1,-7.8,3,0.59,0.55,0.9816666666666666
4,19,3,1,6.3,5,0.63,0.44,0.985
5,19,3,1,23.8,1,0.74,0.54,0.9975
5,19,3,1,9.7,1,1.41,1.8,1.0337500000000002
6,19,3,1,17.7,4,1.03,0.53,1.0016666666666667
7,19,3,1,24.6,3,0.42,1.47,0.9970833333333333
8,19,3,1,-7.5,2,0.31,1.64,0.94875
9,19,3,1,21.2,3,0.3,0.8,0.8929166666666667
10,19,3,1,-2.7,4,1.07,0.74,0.9041666666666667
10,19,3,1,-2.9,1,1.02,1.24,0.9158333333333334
12,19,3,1,14.8,1,1.18,1.73,0.9133333333333332
12,19,3,1,6.3,3,0.68,0.88,0.8695833333333334
14,19,3,1,13.2,2,0.24,0.7,0.8429166666666666
16,19,3,1,-4.8,1,1.87,0.57,0.8916666666666666
16,19,3,1,6.5,1,1.01,1.03,0.91
