hour,day,weekday,month,Outdoor Temperature,Household Size,lag_1,lag_24,rolling_mean_24
0,4,2,1,32.1,3,3.65,4.23,3.7600000000000002
1,4,2,1,-1.6,2,4.66,4.01,3.7779166666666666
3,4,2,1,28.1,2,3.52,3.38,3.7575
3,4,2,1,6.8,3,2.24,3.23,3.7100000000000004
4,4,2,1,2.9,2,4.58,4.24,3.76625
5,4,2,1,-5.9,3,4.8,4.69,3.7895833333333333
5,4,2,1,28.9,1,4.97,3.36,3.80125
5,4,2,1,8.0,2,3.49,4.78,3.8066666666666666
6,4,2,1,37.0,1,2.59,4.28,3.7154166666666666
6,4,2,1,17.2,4,3.38,3.4,3.6779166666666665
6,4,2,1,-8.0,1,2.26,3.65,3.6304166666666666
6,4,2,1,2.0,4,4.56,4.18,3.668333333333333
7,4,2,1,31.4,1,3.99,3.36,3.6604166666666664
9,4,2,1,9.8,4,4.18,3.11,3.6945833333333336
10,4,2,1,35.0,4,4.63,4.77,3.7579166666666666
11,4,2,1,3.4,2,3.14,3.8,3.69
12,4,2,1,16.3,1,3.5,2.56,3.6774999999999998
12,4,2,1,27.8,5,3.89,2.25,3.7329166666666667
13,4,2,1,31.0,2,4.43,4.87,3.8237500000000004
16,4,2,1,37.9,2,4.33,3.45,3.80125
17,4,2,1,38.6,5,2.61,2.62,3.76625
17,4,2,1,7.2,5,4.15,4.5,3.83
19,4,2,1,21.3,3,4.42,3.87,3.826666666666666
19,4,2,1,-0.5,4,4.77,3.65,3.8641666666666663
19,4,2,1,-4.5,1,3.88,4.66,3.87375
20,4,2,1,34.2,2,4.25,3.52,3.856666666666667
21,4,2,1,36.9,3,3.04,2.24,3.8366666666666664
21,4,2,1,-0.1,5,2.9,4.58,3.8641666666666663
22,4,2,1,36.8,4,4.8,4.8,3.873333333333333
22,4,2,1,23.3,4,3.13,4.97,3.8037499999999995
22,4,2,1,37.5,4,2.17,3.49,3.6870833333333333
23,4,2,1,36.2,2,3.04,2.59,3.6683333333333334
0,5,3,1,5.7,2,3.1,3.38,3.689583333333333
0,5,3,1,-7.2,2,4.92,2.26,3.75375
5,5,3,1,21.7,3,4.15,4.56,3.8325
5,5,3,1,33.2,5,3.43,3.99,3.7854166666666664
6,5,3,1,28.9,4,2.87,4.18,3.73875
7,5,3,1,33.7,1,4.76,4.63,3.762916666666667
9,5,3,1,4.0,2,4.24,3.14,3.7466666666666666
10,5,3,1,6.1,1,4.57,3.5,3.80625
11,5,3,1,27.0,4,2.92,3.89,3.782083333333333
12,5,3,1,-8.4,5,3.67,4.43,3.7729166666666667
14,5,3,1,15.7,4,4.54,4.33,3.7775000000000003
14,5,3,1,-9.4,4,3.71,2.61,3.7516666666666665
15,5,3,1,8.1,5,3.08,4.15,3.7712499999999998
15,5,3,1,11.4,1,3.55,4.42,3.74625
15,5,3,1,39.1,5,4.61,4.77,3.7541666666666664
16,5,3,1,29.9,1,3.16,3.88,3.6870833333333337
16,5,3,1,1.1,1,4.15,4.25,3.698333333333333
17,5,3,1,32.4,5,2.27,3.04,3.6158333333333332
17,5,3,1,-4.1,2,3.89,2.9,3.6512500000000006
18,5,3,1,25.1,5,4.91,4.8,3.735
18,5,3,1,12.1,5,3.95,3.13,3.6995833333333334
19,5,3,1,26.4,5,3.66,2.17,3.721666666666667
19,5,3,1,15.5,5,2.94,3.04,3.75375
20,5,3,1,22.9,2,4.66,3.1,3.8212499999999996
20,5,3,1,20.6,2,3.74,4.92,3.847916666666667
21,5,3,1,4.6,1,2.83,4.15,3.7608333333333337
21,5,3,1,35.5,3,2.49,3.43,3.6916666666666664
22,5,3,1,30.5,5,4.61,2.87,3.7408333333333332
0,6,4,1,-1.5,1,2.85,4.76,3.74
0,6,4,1,27.6,4,2.86,4.24,3.660833333333333
0,6,4,1,35.3,5,3.42,4.57,3.626666666666667
1,6,4,1,3.7,4,3.06,2.92,3.56375
2,6,4,1,-7.0,4,4.27,3.67,3.6200000000000006
3,6,4,1,37.3,2,4.51,4.54,3.655
3,6,4,1,23.1,2,4.3,3.71,3.645
4,6,4,1,-0.2,1,2.13,3.08,3.579166666666667
6,6,4,1,10.2,3,4.44,3.55,3.6358333333333337
7,6,4,1,1.9,2,4.65,4.61,3.681666666666667
7,6,4,1,9.1,1,3.03,3.16,3.6158333333333332
10,6,4,1,16.9,3,4.32,4.15,3.6641666666666666
10,6,4,1,18.6,1,3.32,2.27,3.629583333333334
10,6,4,1,-6.6,2,3.44,3.89,3.6783333333333332
10,6,4,1,0.9,1,4.47,4.91,3.7025
11,6,4,1,34.6,2,4.61,3.95,3.69
11,6,4,1,30.5,3,4.15,3.66,3.698333333333333
13,6,4,1,26.4,5,4.04,2.94,3.714166666666667
15,6,4,1,4.9,2,2.12,4.66,3.68
16,6,4,1,6.9,4,3.33,3.74,3.6245833333333337
16,6,4,1,14.6,4,3.73,2.83,3.624166666666667
17,6,4,1,-3.0,2,4.67,2.49,3.700833333333333
18,6,4,1,4.9,1,4.42,4.61,3.78125
19,6,4,1,4.7,5,3.78,2.85,3.7466666666666666
20,6,4,1,26.7,1,4.85,2.86,3.83
20,6,4,1,28.7,3,3.47,3.42,3.8554166666666667
21,6,4,1,-4.5,5,3.73,3.06,3.8683333333333327
22,6,4,1,6.5,1,4.96,4.27,3.9475000000000002
22,6,4,1,0.7,1,3.38,4.51,3.9104166666666664
23,6,4,1,34.3,3,4.28,4.3,3.9008333333333334
0,7,5,1,-7.1,3,3.21,2.13,3.8554166666666667
1,7,5,1,10.1,3,4.75,4.44,3.9645833333333336
1,7,5,1,-5.1,4,4.97,4.65,3.986666666666667
2,7,5,1,19.2,1,2.04,3.03,3.8779166666666662
4,7,5,1,29.3,3,4.99,4.32,3.9595833333333332
4,7,5,1,17.3,4,2.26,3.32,3.87375
4,7,5,1,8.3,5,2.22,3.44,3.8279166666666664
4,7,5,1,-1.1,2,2.03,4.47,3.7691666666666666
5,7,5,1,31.3,1,4.73,4.61,3.78
6,7,5,1,12.6,5,2.19,4.15,3.6791666666666667
6,7,5,1,39.0,1,3.15,4.04,3.6375000000000006
6,7,5,1,7.5,5,4.24,2.12,3.6458333333333335
6,7,5,1,-3.4,2,4.44,3.33,3.7424999999999997
7,7,5,1,23.0,4,4.18,3.73,3.7779166666666666
8,7,5,1,-5.6,4,2.89,4.67,3.7429166666666664
8,7,5,1,33.2,1,3.54,4.42,3.695833333333333
9,7,5,1,32.7,4,3.87,3.78,3.672916666666667
9,7,5,1,2.5,4,4.59,4.85,3.706666666666667
9,7,5,1,-2.3,5,3.5,3.47,3.6504166666666666
10,7,5,1,-3.2,1,4.54,3.73,3.695
12,7,5,1,15.7,2,3.78,4.96,3.6970833333333335
13,7,5,1,8.3,2,3.52,3.38,3.637083333333333
13,7,5,1,23.8,1,3.38,4.28,3.6370833333333334
14,7,5,1,-7.2,1,3.03,3.21,3.5850000000000004
14,7,5,1,-8.6,3,2.67,4.75,3.5625
15,7,5,1,18.3,5,3.46,4.97,3.5087499999999996
15,7,5,1,1.6,5,4.01,2.04,3.46875
16,7,5,1,36.9,2,4.08,4.99,3.5537500000000004
16,7,5,1,38.1,3,3.35,2.26,3.485416666666666
17,7,5,1,13.0,5,4.88,2.22,3.594583333333334
17,7,5,1,31.6,3,2.5,2.03,3.6062500000000006
18,7,5,1,24.1,2,2.28,4.73,3.6166666666666667
20,7,5,1,1.5,1,3.46,2.19,3.56375
20,7,5,1,34.4,4,3.87,3.15,3.6337500000000005
20,7,5,1,-4.2,5,3.71,4.24,3.657083333333333
21,7,5,1,9.8,4,3.02,4.44,3.6062499999999997
21,7,5,1,10.3,3,2.86,4.18,3.5404166666666668
21,7,5,1,9.7,5,2.01,2.89,3.4499999999999997
21,7,5,1,37.9,2,2.68,3.54,3.4412499999999997
22,7,5,1,35.0,2,3.03,3.87,3.42
23,7,5,1,18.7,1,4.42,4.59,3.4429166666666666
23,7,5,1,32.9,2,4.96,3.5,3.4583333333333335
0,8,6,1,33.1,3,4.26,4.54,3.4899999999999998
0,8,6,1,33.3,3,4.46,3.78,3.486666666666667
4,8,6,1,0.7,1,2.09,3.52,3.4162500000000002
4,8,6,1,34.9,5,2.7,3.38,3.3820833333333327
6,8,6,1,-7.7,1,4.06,3.03,3.4104166666666664
6,8,6,1,39.0,4,4.74,2.67,3.481666666666667
7,8,6,1,30.6,1,4.55,3.46,3.56
8,8,6,1,24.5,2,2.75,4.01,3.530416666666667
9,8,6,1,27.7,1,3.67,4.08,3.51625
12,8,6,1,25.1,2,4.14,3.35,3.5187499999999994
13,8,6,1,22.1,3,3.45,4.88,3.5229166666666667
17,8,6,1,0.7,4,4.35,2.5,3.500833333333333
19,8,6,1,36.1,2,4.56,2.28,3.5866666666666673
20,8,6,1,2.7,2,4.74,3.46,3.689166666666667
0,9,0,1,39.8,4,2.71,3.87,3.6579166666666665
0,9,0,1,13.7,5,2.5,3.71,3.6008333333333327
2,9,0,1,-6.8,5,4.92,3.02,3.6512499999999997
3,9,0,1,32.2,3,3.4,2.86,3.6670833333333337
3,9,0,1,24.1,5,2.81,2.01,3.6650000000000005
5,9,0,1,23.3,2,3.01,2.68,3.7066666666666666
7,9,0,1,-8.5,3,3.23,3.03,3.7295833333333337
10,9,0,1,4.5,3,4.22,4.42,3.779166666666667
11,9,0,1,25.7,2,4.89,4.96,3.79875
12,9,0,1,5.5,3,3.55,4.26,3.7399999999999998
14,9,0,1,-5.8,1,3.24,4.46,3.6975000000000002
14,9,0,1,-1.2,3,3.53,2.09,3.6587499999999995
16,9,0,1,27.5,2,4.25,2.7,3.74875
16,9,0,1,25.7,2,3.75,4.06,3.7925
17,9,0,1,24.6,1,4.11,4.74,3.794583333333333
18,9,0,1,34.6,4,4.21,4.55,3.7724999999999995
18,9,0,1,10.8,4,4.55,2.75,3.7724999999999995
20,9,0,1,39.9,4,2.91,3.67,3.7791666666666663
20,9,0,1,21.0,3,2.72,4.14,3.7395833333333326
20,9,0,1,-9.9,4,3.92,3.45,3.7304166666666663
21,9,0,1,24.5,5,2.47,4.35,3.689583333333333
21,9,0,1,19.6,2,4.16,4.56,3.6816666666666666
22,9,0,1,-7.8,5,4.22,4.74,3.6675000000000004
22,9,0,1,16.5,1,4.56,2.71,3.66
22,9,0,1,18.8,4,3.23,2.5,3.6816666666666666
23,9,0,1,7.9,3,2.34,4.92,3.6750000000000003
0,10,1,1,26.2,4,2.96,3.4,3.5933333333333333
1,10,1,1,26.6,4,3.81,2.81,3.610416666666666
3,10,1,1,38.6,2,2.65,3.01,3.60375
4,10,1,1,14.5,4,4.41,3.23,3.6620833333333334
4,10,1,1,32.3,2,3.01,4.22,3.6529166666666666
5,10,1,1,30.6,1,4.1,4.89,3.6479166666666667
5,10,1,1,19.2,5,2.75,3.55,3.55875
6,10,1,1,16.4,5,4.28,3.24,3.589166666666667
7,10,1,1,-7.9,4,3.49,3.53,3.5995833333333334
7,10,1,1,-6.4,4,4.07,4.25,3.6220833333333338
8,10,1,1,38.2,1,3.19,3.75,3.577916666666667
8,10,1,1,9.7,1,4.09,4.11,3.5920833333333335
9,10,1,1,13.8,1,4.91,4.21,3.6254166666666667
9,10,1,1,-5.9,4,4.26,4.55,3.6275
10,10,1,1,12.2,1,3.33,2.91,3.5766666666666667
12,10,1,1,-3.7,2,4.89,2.72,3.659166666666667
12,10,1,1,-4.9,4,2.81,3.92,3.6629166666666673
12,10,1,1,17.6,2,2.3,2.47,3.595416666666667
14,10,1,1,-2.8,4,3.48,4.16,3.6375000000000006
15,10,1,1,-5.2,2,3.6,4.22,3.6141666666666663
16,10,1,1,34.6,5,2.95,4.56,3.56125
16,10,1,1,-9.4,4,3.14,3.23,3.502083333333333
17,10,1,1,8.2,3,3.97,2.34,3.532916666666667
18,10,1,1,9.7,5,4.51,2.96,3.6233333333333335
19,10,1,1,12.5,3,4.21,3.81,3.675416666666667
19,10,1,1,9.8,3,4.37,2.65,3.6987500000000004
20,10,1,1,39.5,1,4.27,4.41,3.76625
21,10,1,1,6.7,5,4.98,3.01,3.7900000000000005
21,10,1,1,9.0,4,3.35,4.1,3.8041666666666667
22,10,1,1,1.1,4,3.88,2.75,3.795
22,10,1,1,14.6,4,4.12,4.28,3.8520833333333333
23,10,1,1,-4.4,1,3.93,3.49,3.8375000000000004
0,11,2,1,33.3,2,4.15,4.07,3.865
0,11,2,1,3.3,1,3.46,3.19,3.8395833333333336
0,11,2,1,-7.4,5,4.73,4.09,3.90375
2,11,2,1,-8.5,4,3.86,4.91,3.8941666666666666
2,11,2,1,2.1,5,3.54,4.26,3.8370833333333336
3,11,2,1,15.4,5,4.48,3.33,3.84625
4,11,2,1,30.5,1,4.7,4.89,3.903333333333333
4,11,2,1,36.8,4,2.41,2.81,3.8000000000000003
4,11,2,1,13.6,3,2.97,2.3,3.8066666666666666
4,11,2,1,23.5,2,2.7,3.48,3.8233333333333337
5,11,2,1,1.9,5,2.9,3.6,3.7991666666666664
7,11,2,1,-7.6,2,3.16,2.95,3.7808333333333333
7,11,2,1,26.6,2,4.85,3.14,3.86
8,11,2,1,2.2,2,3.26,3.97,3.8649999999999998
10,11,2,1,29.7,5,3.41,4.51,3.841666666666667
10,11,2,1,27.8,1,3.76,4.21,3.8104166666666663
11,11,2,1,24.0,4,4.22,4.37,3.810833333333333
11,11,2,1,36.8,1,2.84,4.27,3.747083333333333
11,11,2,1,-2.3,5,4.71,4.98,3.765416666666667
12,11,2,1,31.2,5,4.5,3.35,3.745416666666667
13,11,2,1,26.2,5,3.06,3.88,3.733333333333333
14,11,2,1,2.5,3,3.45,4.12,3.7154166666666666
14,11,2,1,23.5,2,3.25,3.93,3.6791666666666667
14,11,2,1,1.1,4,3.8,4.15,3.6737499999999996
15,11,2,1,-6.9,1,2.21,3.46,3.592916666666667
16,11,2,1,3.4,5,3.7,4.73,3.6029166666666668
16,11,2,1,-7.4,1,4.0,3.86,3.5725000000000002
17,11,2,1,2.3,5,3.43,3.54,3.5545833333333334
18,11,2,1,13.4,4,2.95,4.48,3.53
18,11,2,1,15.2,1,4.61,4.7,3.5354166666666664
18,11,2,1,10.5,1,3.77,2.41,3.4966666666666666
19,11,2,1,39.7,2,2.24,2.97,3.4895833333333335
20,11,2,1,18.2,4,2.54,2.7,3.4716666666666662
20,11,2,1,2.6,5,2.56,2.9,3.465833333333333
21,11,2,1,5.5,4,4.53,3.16,3.53375
22,11,2,1,2.5,5,4.52,4.85,3.5904166666666666
23,11,2,1,4.5,4,2.02,3.26,3.4725
23,11,2,1,4.4,2,3.92,3.41,3.5
23,11,2,1,20.9,1,3.54,3.76,3.5054166666666666
0,12,3,1,36.4,5,3.84,4.22,3.5087500000000005
0,12,3,1,7.5,2,3.52,2.84,3.4795833333333337
1,12,3,1,25.5,5,2.38,4.71,3.4604166666666667
1,12,3,1,4.7,3,3.57,4.5,3.4129166666666664
1,12,3,1,21.4,2,4.33,3.06,3.4058333333333333
3,12,3,1,31.6,1,4.45,3.45,3.4637500000000006
3,12,3,1,16.8,1,3.66,3.25,3.4725
3,12,3,1,0.5,1,3.33,3.8,3.4758333333333336
4,12,3,1,12.0,5,2.81,2.21,3.4345833333333338
4,12,3,1,26.8,5,4.01,3.7,3.5095833333333335
5,12,3,1,-2.2,1,4.2,4.0,3.530416666666666
6,12,3,1,10.8,2,3.46,3.43,3.5079166666666666
6,12,3,1,16.8,5,4.76,2.95,3.563333333333334
6,12,3,1,29.7,1,3.38,4.61,3.5812500000000003
7,12,3,1,22.5,4,4.11,3.77,3.560416666666667
8,12,3,1,29.3,1,3.59,2.24,3.552916666666667
10,12,3,1,-1.3,4,3.64,2.54,3.61125
12,12,3,1,-6.9,4,2.13,2.56,3.5941666666666667
12,12,3,1,-0.2,1,4.43,4.53,3.672083333333333
13,12,3,1,29.6,1,4.22,4.52,3.6591666666666662
13,12,3,1,12.3,4,2.06,2.02,3.5566666666666666
14,12,3,1,34.4,5,3.32,3.92,3.6108333333333333
16,12,3,1,0.9,3,3.08,3.54,3.5758333333333336
17,12,3,1,-2.3,1,2.63,3.84,3.5379166666666664
20,12,3,1,37.7,5,3.05,3.52,3.5049999999999994
21,12,3,1,10.3,3,3.86,2.38,3.5191666666666666
23,12,3,1,20.5,5,4.93,3.57,3.6254166666666667
0,13,4,1,9.5,1,4.72,4.33,3.6733333333333333
0,13,4,1,10.9,2,3.53,4.45,3.64
1,13,4,1,27.9,1,3.92,3.66,3.6179166666666664
3,13,4,1,2.6,5,3.98,3.33,3.6312499999999996
3,13,4,1,14.8,4,2.6,2.81,3.6008333333333336
5,13,4,1,37.7,3,2.58,4.01,3.59125
5,13,4,1,-3.1,2,4.66,4.2,3.6183333333333327
5,13,4,1,-1.1,5,2.08,3.46,3.53
5,13,4,1,7.7,2,4.93,4.76,3.59125
5,13,4,1,30.4,3,4.09,3.38,3.563333333333334
5,13,4,1,0.2,4,4.24,4.11,3.5991666666666666
6,13,4,1,18.0,3,4.1,3.59,3.5987499999999994
7,13,4,1,37.6,3,4.46,3.64,3.635
8,13,4,1,7.4,5,2.42,2.13,3.5841666666666665
8,13,4,1,36.4,3,3.58,4.43,3.6445833333333333
9,13,4,1,26.8,1,4.95,4.22,3.6662500000000002
9,13,4,1,21.0,1,4.01,2.06,3.6575
9,13,4,1,-9.0,1,4.31,3.32,3.75125
9,13,4,1,12.5,1,3.42,3.08,3.7554166666666666
9,13,4,1,23.4,4,4.43,2.63,3.811666666666666
11,13,4,1,14.5,2,2.77,3.05,3.8175000000000003
11,13,4,1,14.2,2,2.89,3.86,3.8108333333333335
11,13,4,1,1.3,5,2.57,4.93,3.7570833333333336
11,13,4,1,38.0,3,2.89,4.72,3.672083333333333
12,13,4,1,-1.9,2,3.61,3.53,3.625833333333333
13,13,4,1,0.4,5,4.46,3.92,3.6645833333333333
14,13,4,1,-2.1,1,4.15,3.98,3.6741666666666664
15,13,4,1,23.0,3,2.38,2.6,3.6075000000000004
15,13,4,1,13.6,3,2.95,2.58,3.622083333333333
16,13,4,1,-1.6,4,4.58,4.66,3.705416666666667
22,13,4,1,-5.5,3,2.35,2.08,3.609166666666667
23,13,4,1,-1.1,3,2.77,4.93,3.637916666666667
0,14,5,1,-2.6,1,2.34,4.09,3.53
1,14,5,1,-5.0,3,4.18,4.24,3.5337499999999995
2,14,5,1,11.4,5,4.77,4.1,3.5558333333333336
3,14,5,1,37.3,3,3.33,4.46,3.52375
3,14,5,1,-9.0,3,2.3,2.42,3.43375
5,14,5,1,15.2,4,4.78,3.58,3.532083333333333
7,14,5,1,-9.8,4,4.97,4.95,3.59
12,14,5,1,-2.7,5,4.43,4.01,3.568333333333333
12,14,5,1,35.5,4,3.31,4.31,3.5391666666666666
12,14,5,1,7.7,5,2.21,3.42,3.4516666666666667
13,14,5,1,10.4,5,3.54,4.43,3.4566666666666666
14,14,5,1,-0.6,3,2.91,2.77,3.393333333333334
14,14,5,1,-8.6,3,4.96,2.89,3.484583333333333
15,14,5,1,23.9,1,3.45,2.57,3.5079166666666666
16,14,5,1,31.6,1,4.95,2.89,3.6070833333333336
17,14,5,1,31.1,5,4.63,3.61,3.6795833333333334
17,14,5,1,17.8,1,2.21,4.46,3.62125
18,14,5,1,38.0,5,2.08,4.15,3.5220833333333332
18,14,5,1,32.2,1,2.09,2.38,3.43625
19,14,5,1,-5.7,2,3.29,2.95,3.4741666666666666
20,14,5,1,18.0,3,2.08,4.58,3.4379166666666667
22,14,5,1,14.8,1,4.65,2.35,3.440833333333334
22,14,5,1,24.3,1,3.35,2.77,3.4825
23,14,5,1,-8.5,4,2.43,2.34,3.4683333333333337
0,15,6,1,20.0,3,3.44,4.18,3.5141666666666667
0,15,6,1,29.3,2,3.28,4.77,3.476666666666667
1,15,6,1,23.4,5,3.44,3.33,3.42125
1,15,6,1,-2.4,2,2.28,2.3,3.3775
1,15,6,1,7.3,4,2.79,4.78,3.3979166666666667
2,15,6,1,25.0,5,4.55,4.97,3.388333333333333
4,15,6,1,34.2,4,4.71,4.43,3.3775
5,15,6,1,30.2,1,4.0,3.31,3.359583333333333
7,15,6,1,31.4,3,4.08,2.21,3.391666666666667
11,15,6,1,38.8,1,2.85,3.54,3.418333333333333
12,15,6,1,9.8,4,4.51,2.91,3.45875
12,15,6,1,13.4,3,4.98,4.96,3.545
14,15,6,1,27.1,5,4.16,3.45,3.5116666666666667
15,15,6,1,1.8,1,3.18,4.95,3.5004166666666667
15,15,6,1,16.6,5,2.6,4.63,3.4025
15,15,6,1,16.3,2,2.34,2.21,3.3070833333333334
17,15,6,1,-0.1,4,4.55,2.08,3.4045833333333335
17,15,6,1,19.7,2,4.19,2.09,3.4924999999999997
17,15,6,1,22.0,4,2.5,3.29,3.5095833333333335
17,15,6,1,12.0,4,2.53,2.08,3.4779166666666668
18,15,6,1,36.6,3,3.98,4.65,3.5570833333333334
18,15,6,1,1.8,5,2.27,3.35,3.4579166666666663
19,15,6,1,12.6,5,4.21,2.43,3.49375
20,15,6,1,22.2,3,2.48,3.44,3.495833333333333
20,15,6,1,16.1,3,2.45,3.28,3.4545833333333333
20,15,6,1,33.2,5,4.07,3.44,3.4874999999999994
20,15,6,1,5.2,5,4.72,2.28,3.540833333333333
21,15,6,1,21.4,4,4.69,2.79,3.64125
21,15,6,1,35.3,3,3.94,4.55,3.689166666666667
22,15,6,1,-2.3,4,2.51,4.71,3.6041666666666665
22,15,6,1,37.3,2,3.74,4.0,3.56375
23,15,6,1,-3.5,1,3.0,4.08,3.5220833333333332
0,16,0,1,24.8,1,2.86,2.85,3.47125
0,16,0,1,22.1,5,2.52,4.51,3.4575
1,16,0,1,-3.6,3,3.38,4.98,3.4104166666666664
1,16,0,1,30.4,5,2.56,4.16,3.309583333333333
1,16,0,1,33.0,3,4.09,3.18,3.3066666666666666
3,16,0,1,38.4,3,4.42,2.6,3.358333333333333
4,16,0,1,2.8,2,2.14,2.34,3.339166666666667
4,16,0,1,10.1,4,2.12,4.55,3.33
4,16,0,1,7.3,5,4.02,4.19,3.307916666666667
4,16,0,1,2.5,4,3.7,2.5,3.2875
6,16,0,1,39.1,2,3.19,2.53,3.31625
6,16,0,1,-1.8,3,3.05,3.98,3.3379166666666666
7,16,0,1,19.5,1,2.16,2.27,3.262083333333333
7,16,0,1,6.8,1,4.19,4.21,3.342083333333333
7,16,0,1,8.3,2,2.91,2.48,3.2879166666666673
7,16,0,1,3.6,1,3.23,2.45,3.3191666666666664
12,16,0,1,9.7,2,3.65,4.07,3.3691666666666666
13,16,0,1,35.1,1,3.68,4.72,3.3529166666666668
14,16,0,1,-1.9,2,2.04,4.69,3.2412500000000004
16,16,0,1,10.4,5,4.27,3.94,3.2237499999999994
16,16,0,1,7.3,4,3.79,2.51,3.2175
21,16,0,1,0.0,3,3.44,3.74,3.25625
21,16,0,1,0.5,2,3.52,3.0,3.247083333333333
22,16,0,1,20.9,3,2.87,2.86,3.2416666666666667
0,17,1,1,-7.6,2,2.33,2.52,3.219583333333333
0,17,1,1,-8.4,1,3.43,3.38,3.2575000000000003
0,17,1,1,33.9,5,2.13,2.56,3.205416666666667
1,17,1,1,32.8,4,3.39,4.09,3.24
2,17,1,1,-5.6,2,2.93,4.42,3.1916666666666664
3,17,1,1,-7.3,3,2.06,2.14,3.0933333333333333
3,17,1,1,-1.3,5,3.77,2.12,3.1612500000000003
3,17,1,1,24.7,4,2.78,4.02,3.1887499999999993
5,17,1,1,-7.9,5,4.42,3.7,3.2054166666666664
6,17,1,1,11.5,5,2.88,3.19,3.17125
6,17,1,1,-0.7,4,3.46,3.05,3.1824999999999997
8,17,1,1,30.6,4,2.52,2.16,3.1604166666666664
8,17,1,1,8.2,5,2.09,4.19,3.1575
9,17,1,1,-3.0,2,3.26,2.91,3.1187500000000004
9,17,1,1,-6.9,3,3.15,3.23,3.1287499999999997
12,17,1,1,38.8,4,2.58,3.65,3.1016666666666666
13,17,1,1,-7.2,4,4.57,3.68,3.14
