hour,day,weekday,month,Outdoor Temperature,Household Size,lag_1,lag_24,rolling_mean_24
7,8,6,1,-8.1,4,0.87,1.62,1.0804166666666668
7,8,6,1,31.7,5,1.57,0.34,1.0783333333333334
7,8,6,1,32.4,1,1.52,1.33,1.1275000000000002
8,8,6,1,16.4,5,0.83,1.55,1.1066666666666667
9,8,6,1,26.6,4,0.65,0.7,1.0691666666666666
14,8,6,1,17.6,5,1.36,1.52,1.0966666666666667
15,8,6,1,-3.0,5,1.7,1.19,1.1041666666666667
16,8,6,1,24.1,1,1.71,0.44,1.1258333333333335
16,8,6,1,38.8,5,0.57,1.89,1.13125
16,8,6,1,-1.3,3,0.56,0.26,1.0758333333333334
18,8,6,1,6.3,2,1.12,1.24,1.1116666666666668
18,8,6,1,-0.6,3,0.66,1.94,1.0875000000000001
19,8,6,1,1.5,2,1.33,0.88,1.0620833333333333
19,8,6,1,2.3,4,1.17,1.68,1.0741666666666667
19,8,6,1,11.0,5,1.49,0.52,1.06625
20,8,6,1,-6.5,1,0.49,1.12,1.0650000000000002
20,8,6,1,11.1,5,0.31,0.9,1.03125
23,8,6,1,28.9,4,1.21,0.44,1.0441666666666667
0,9,0,1,28.8,4,1.08,1.95,1.0708333333333333
0,9,0,1,1.1,1,0.54,1.11,1.0120833333333332
0,9,0,1,36.9,2,1.4,1.4,1.0241666666666667
1,9,0,1,-0.7,2,1.64,0.27,1.0341666666666667
1,9,0,1,-3.5,2,1.65,0.77,1.0916666666666666
2,9,0,1,39.8,5,1.37,0.87,1.1166666666666667
2,9,0,1,37.1,1,1.29,1.57,1.1341666666666665
3,9,0,1,5.6,2,1.15,1.52,1.1166666666666665
4,9,0,1,-4.7,3,1.81,0.83,1.12875
5,9,0,1,21.5,2,0.28,0.65,1.1058333333333332
5,9,0,1,35.1,1,1.62,1.36,1.14625
7,9,0,1,-0.4,4,1.6,1.7,1.15625
8,9,0,1,19.5,4,0.55,1.71,1.1083333333333334
11,9,0,1,3.6,3,1.47,0.57,1.0983333333333334
12,9,0,1,26.6,1,1.16,0.56,1.1229166666666666
14,9,0,1,37.4,1,0.61,1.12,1.125
16,9,0,1,-3.7,4,1.73,0.66,1.1504166666666666
20,9,0,1,21.4,3,0.24,1.33,1.1329166666666666
22,9,0,1,11.6,3,1.73,1.17,1.1495833333333334
23,9,0,1,1.3,1,0.28,1.49,1.1125
23,9,0,1,29.8,3,0.32,0.49,1.06375
0,10,1,1,35.6,1,1.31,0.31,1.0979166666666667
0,10,1,1,5.2,4,0.84,1.21,1.1199999999999999
1,10,1,1,-7.6,1,0.21,1.08,1.0783333333333334
1,10,1,1,-3.3,5,1.4,0.54,1.0916666666666666
1,10,1,1,1.0,1,0.38,1.4,1.0850000000000002
2,10,1,1,12.1,5,0.38,1.64,1.0425
3,10,1,1,28.8,5,1.41,1.65,1.0329166666666667
3,10,1,1,23.9,4,0.47,1.37,0.98375
3,10,1,1,9.3,2,1.76,1.29,1.0
4,10,1,1,0.3,5,0.65,1.15,0.9733333333333333
4,10,1,1,1.0,2,1.21,1.81,0.9758333333333334
8,10,1,1,-2.0,5,1.88,0.28,0.9787499999999999
9,10,1,1,7.3,1,0.43,1.62,0.985
9,10,1,1,29.5,1,0.56,1.6,0.9408333333333334
10,10,1,1,-7.9,2,0.7,0.55,0.9033333333333333
11,10,1,1,32.1,3,0.73,1.47,0.9108333333333333
14,10,1,1,7.0,4,0.38,1.16,0.8654166666666666
15,10,1,1,34.3,4,0.62,0.61,0.8429166666666666
17,10,1,1,9.9,3,0.2,1.73,0.8258333333333333
18,10,1,1,3.5,1,1.31,0.24,0.8083333333333332
19,10,1,1,-0.6,2,1.11,1.73,0.8445833333333334
19,10,1,1,35.2,2,0.25,0.28,0.7829166666666666
21,10,1,1,15.4,5,1.58,0.32,0.8370833333333333
22,10,1,1,-9.5,5,0.65,1.31,0.8508333333333332
23,10,1,1,7.3,3,0.68,0.84,0.8245833333333333
23,10,1,1,26.2,3,1.67,0.21,0.8591666666666667
2,11,2,1,6.0,5,1.03,1.4,0.8933333333333334
3,11,2,1,-5.7,3,1.66,0.38,0.9041666666666668
5,11,2,1,31.0,3,1.14,0.38,0.9358333333333332
6,11,2,1,-5.7,4,0.75,1.41,0.9512499999999999
7,11,2,1,1.5,4,0.4,0.47,0.9091666666666667
9,11,2,1,14.0,2,0.51,1.76,0.9108333333333333
10,11,2,1,-2.7,4,1.53,0.65,0.90125
11,11,2,1,-3.0,3,0.83,1.21,0.90875
12,11,2,1,11.7,1,1.69,1.88,0.92875
12,11,2,1,17.7,5,1.04,0.43,0.8937499999999999
13,11,2,1,24.4,5,1.87,0.56,0.95375
14,11,2,1,38.2,3,1.25,0.7,0.9824999999999999
14,11,2,1,27.4,4,1.77,0.73,1.0270833333333333
15,11,2,1,3.6,1,0.99,0.38,1.0379166666666666
17,11,2,1,30.9,4,1.79,0.62,1.0966666666666667
18,11,2,1,9.3,3,1.6,0.2,1.1375
18,11,2,1,10.2,3,1.91,1.31,1.20875
23,11,2,1,8.3,5,0.76,1.11,1.1858333333333333
0,12,3,1,-2.0,2,1.67,0.25,1.2091666666666667
3,12,3,1,20.9,3,1.88,1.58,1.2770833333333333
5,12,3,1,11.7,1,1.59,0.65,1.2775
8,12,3,1,17.4,4,0.27,0.68,1.2616666666666667
8,12,3,1,37.6,1,0.61,1.67,1.25875
10,12,3,1,26.7,3,1.2,1.03,1.2391666666666665
10,12,3,1,25.5,2,0.27,1.66,1.2074999999999998
11,12,3,1,13.1,5,0.43,1.14,1.1562500000000002
11,12,3,1,33.2,5,0.46,0.75,1.1279166666666667
13,12,3,1,0.2,4,1.19,0.4,1.14625
13,12,3,1,8.5,4,1.22,0.51,1.1804166666666667
17,12,3,1,-5.0,4,0.59,1.53,1.18375
17,12,3,1,-0.7,4,1.39,0.83,1.1779166666666667
18,12,3,1,-6.1,2,0.39,1.69,1.1595833333333334
18,12,3,1,29.5,4,1.14,1.04,1.1366666666666667
19,12,3,1,38.6,2,0.95,1.87,1.1329166666666668
20,12,3,1,-1.8,5,0.71,1.25,1.0845833333333335
20,12,3,1,14.7,2,1.01,1.77,1.0745833333333332
21,12,3,1,-2.1,2,1.23,0.99,1.0520833333333333
22,12,3,1,33.6,4,1.23,1.79,1.0620833333333333
23,12,3,1,15.0,2,1.01,1.6,1.0295833333333333
1,13,4,1,33.7,4,1.64,1.91,1.0312499999999998
2,13,4,1,25.6,4,1.87,0.76,1.0295833333333333
4,13,4,1,21.2,4,0.81,1.67,1.0316666666666665
7,13,4,1,4.3,1,1.63,1.88,1.03
7,13,4,1,15.5,5,0.89,1.59,0.98875
7,13,4,1,-0.5,3,1.5,0.27,0.985
8,13,4,1,-6.8,1,1.08,0.61,1.01875
8,13,4,1,27.6,1,1.2,1.2,1.0433333333333332
9,13,4,1,25.7,5,1.87,0.27,1.07125
10,13,4,1,-2.9,4,1.35,0.43,1.11625
14,13,4,1,12.1,1,0.89,0.46,1.1354166666666667
16,13,4,1,27.4,4,1.61,1.19,1.1833333333333333
16,13,4,1,26.2,1,1.8,1.22,1.20875
17,13,4,1,-7.9,2,0.64,0.59,1.1845833333333333
17,13,4,1,21.9,1,1.83,1.39,1.23625
18,13,4,1,39.1,3,0.9,0.39,1.2158333333333333
20,13,4,1,-7.1,1,0.78,1.14,1.2320833333333334
0,14,5,1,19.1,5,1.14,0.95,1.2320833333333334
0,14,5,1,8.2,3,1.07,0.71,1.2370833333333333
1,14,5,1,11.9,5,1.34,1.01,1.2633333333333334
2,14,5,1,13.7,3,1.16,1.23,1.2695833333333335
3,14,5,1,37.4,1,0.7,1.23,1.2475
3,14,5,1,9.0,1,0.74,1.01,1.2270833333333333
4,14,5,1,22.6,5,0.66,1.64,1.2125
4,14,5,1,-8.4,3,1.17,1.87,1.1929166666666668
4,14,5,1,-5.2,1,1.96,0.81,1.1966666666666665
5,14,5,1,21.6,1,1.04,1.63,1.20625
5,14,5,1,22.3,1,1.74,0.89,1.2108333333333332
6,14,5,1,31.3,4,0.84,1.5,1.20875
7,14,5,1,27.3,3,1.55,1.08,1.2108333333333332
7,14,5,1,28.3,1,1.46,1.2,1.2266666666666668
8,14,5,1,-8.2,2,0.74,1.87,1.2075
8,14,5,1,31.4,4,0.77,1.35,1.1616666666666666
8,14,5,1,28.6,1,0.59,0.89,1.13
8,14,5,1,2.5,5,1.59,1.61,1.1591666666666665
9,14,5,1,-2.1,3,0.46,1.8,1.1112499999999998
10,14,5,1,19.4,4,0.39,0.64,1.0525
10,14,5,1,0.2,4,0.72,1.83,1.0558333333333334
10,14,5,1,-9.1,3,1.35,0.9,1.0358333333333334
11,14,5,1,24.7,5,2.0,0.78,1.0816666666666668
11,14,5,1,10.0,5,1.47,1.14,1.1104166666666666
12,14,5,1,26.4,4,1.05,1.07,1.1066666666666667
12,14,5,1,-1.0,3,1.41,1.34,1.1208333333333333
12,14,5,1,20.8,1,1.92,1.16,1.1449999999999998
12,14,5,1,16.5,4,0.45,0.7,1.1154166666666667
14,14,5,1,-6.0,4,0.24,0.74,1.09625
14,14,5,1,-2.0,3,1.62,0.66,1.1329166666666668
14,14,5,1,32.1,3,0.75,1.17,1.1366666666666667
14,14,5,1,32.2,4,1.79,1.96,1.1624999999999999
15,14,5,1,24.8,1,0.8,1.04,1.1141666666666665
16,14,5,1,13.0,4,1.47,1.74,1.1320833333333333
18,14,5,1,11.5,1,1.06,0.84,1.10375
18,14,5,1,24.7,4,1.02,1.55,1.11125
19,14,5,1,-6.5,4,1.48,1.46,1.1083333333333334
20,14,5,1,-9.6,4,1.4,0.74,1.1058333333333332
20,14,5,1,23.9,3,1.01,0.77,1.1170833333333334
20,14,5,1,-5.8,1,1.66,0.59,1.1541666666666668
23,14,5,1,-7.7,3,0.23,1.59,1.1391666666666667
0,15,6,1,17.5,1,1.69,0.46,1.1433333333333333
0,15,6,1,11.7,3,0.25,0.39,1.1345833333333333
1,15,6,1,13.4,1,1.61,0.72,1.1854166666666666
3,15,6,1,4.9,5,0.99,1.35,1.1966666666666668
4,15,6,1,38.5,4,0.47,2.0,1.16
5,15,6,1,16.2,2,1.67,1.47,1.14625
6,15,6,1,33.9,5,1.95,1.05,1.16625
8,15,6,1,28.7,2,0.51,1.41,1.14375
8,15,6,1,-8.9,5,1.81,1.92,1.1604166666666667
13,15,6,1,-5.5,3,0.28,0.45,1.0920833333333333
13,15,6,1,15.4,2,0.86,0.24,1.1091666666666666
14,15,6,1,31.5,4,1.28,1.62,1.1525
14,15,6,1,25.7,4,1.37,0.75,1.1420833333333333
15,15,6,1,1.1,2,1.87,1.79,1.18875
16,15,6,1,29.7,2,1.35,0.8,1.1704166666666667
16,15,6,1,12.1,3,0.25,1.47,1.1475
16,15,6,1,27.5,5,0.46,1.06,1.1054166666666667
16,15,6,1,32.7,2,1.49,1.02,1.1233333333333333
18,15,6,1,31.8,4,1.8,1.48,1.1558333333333333
19,15,6,1,4.6,2,1.05,1.4,1.1379166666666667
19,15,6,1,28.9,4,1.22,1.01,1.1304166666666666
22,15,6,1,34.0,3,1.28,1.66,1.1416666666666666
22,15,6,1,25.8,1,1.95,0.23,1.15375
22,15,6,1,33.8,3,1.31,1.69,1.1987500000000002
23,15,6,1,22.3,1,1.72,0.25,1.2
23,15,6,1,22.2,5,1.75,1.61,1.2625
23,15,6,1,39.7,2,1.1,0.99,1.2412500000000002
1,16,0,1,-5.1,3,1.29,0.47,1.25375
1,16,0,1,22.9,2,1.53,1.67,1.2979166666666666
1,16,0,1,11.6,4,0.63,1.95,1.2545833333333334
1,16,0,1,33.9,1,0.32,0.51,1.1866666666666668
4,16,0,1,31.3,4,1.82,1.81,1.2412500000000002
7,16,0,1,30.8,4,0.28,0.28,1.1775
8,16,0,1,30.4,1,1.62,0.86,1.2333333333333334
9,16,0,1,-6.6,3,1.83,1.28,1.2737500000000002
9,16,0,1,19.1,3,1.28,1.37,1.27375
10,16,0,1,25.0,1,0.9,1.87,1.2541666666666667
11,16,0,1,13.2,4,1.8,1.35,1.25125
11,16,0,1,29.5,1,1.64,0.25,1.2633333333333334
11,16,0,1,38.3,2,1.33,0.46,1.3083333333333333
11,16,0,1,26.0,4,1.94,1.49,1.37
11,16,0,1,11.2,2,1.86,1.8,1.3854166666666667
12,16,0,1,37.0,2,1.2,1.05,1.3604166666666666
16,16,0,1,8.2,5,1.74,1.22,1.3891666666666669
17,16,0,1,-3.3,1,1.59,1.28,1.4045833333333333
17,16,0,1,35.1,3,1.89,1.95,1.43
17,16,0,1,27.1,1,0.93,1.31,1.3875
18,16,0,1,37.3,1,0.47,1.72,1.3525
21,16,0,1,13.5,1,1.77,1.75,1.3545833333333333
22,16,0,1,13.3,4,0.6,1.1,1.3066666666666666
22,16,0,1,21.9,3,1.68,1.29,1.3308333333333333
0,17,1,1,-1.8,5,1.75,1.53,1.3499999999999999
1,17,1,1,4.6,2,0.2,0.63,1.2945833333333332
2,17,1,1,34.9,2,1.08,0.32,1.3133333333333332
2,17,1,1,0.9,3,1.21,1.82,1.3504166666666666
2,17,1,1,7.4,1,2.0,0.28,1.3579166666666664
4,17,1,1,27.5,3,1.59,1.62,1.4124999999999999
6,17,1,1,-9.1,2,0.89,1.83,1.3820833333333333
7,17,1,1,27.0,5,1.06,1.28,1.3499999999999999
7,17,1,1,37.3,3,0.21,0.9,1.3054166666666667
7,17,1,1,13.9,2,0.26,1.8,1.2787499999999998
12,17,1,1,-8.3,3,1.94,1.64,1.2845833333333334
13,17,1,1,-5.8,4,1.17,1.33,1.265
14,17,1,1,1.2,5,0.94,1.94,1.24875
15,17,1,1,-1.6,1,1.07,1.86,1.2125000000000001
18,17,1,1,16.7,5,1.44,1.2,1.195
19,17,1,1,3.6,4,0.22,1.74,1.1541666666666666
20,17,1,1,-2.0,1,1.94,1.59,1.1625
20,17,1,1,35.6,1,0.49,1.89,1.1166666666666667
21,17,1,1,13.8,4,0.77,0.93,1.07
21,17,1,1,26.8,5,0.66,0.47,1.05875
22,17,1,1,21.6,5,0.89,1.77,1.07625
0,18,2,1,-8.8,2,1.12,0.6,1.0491666666666666
1,18,2,1,3.5,3,1.4,1.68,1.0825
1,18,2,1,31.8,3,1.94,1.75,1.0933333333333335
2,18,2,1,3.2,2,0.95,0.2,1.06
4,18,2,1,32.2,5,1.88,1.08,1.1300000000000001
4,18,2,1,26.9,1,1.91,1.21,1.1645833333333333
5,18,2,1,-6.2,3,1.18,2.0,1.1633333333333333
7,18,2,1,30.0,2,0.27,1.59,1.0912499999999998
8,18,2,1,-8.3,5,1.2,0.89,1.075
8,18,2,1,31.9,1,1.74,1.06,1.1104166666666666
12,18,2,1,10.9,4,0.38,0.21,1.0820833333333333
12,18,2,1,-7.0,5,0.74,0.26,1.1041666666666667
13,18,2,1,-2.9,3,1.19,1.94,1.1429166666666666
13,18,2,1,15.2,5,1.46,1.17,1.1229166666666666
13,18,2,1,1.1,4,1.81,0.94,1.1495833333333334
17,18,2,1,17.9,5,0.86,1.07,1.14625
22,18,2,1,-0.4,2,1.94,1.44,1.1824999999999999
22,18,2,1,0.7,5,1.23,0.22,1.1737499999999998
22,18,2,1,-2.9,4,0.6,1.94,1.1895833333333334
22,18,2,1,23.1,1,0.25,0.49,1.1191666666666666
2,19,3,1,25.0,2,0.95,0.77,1.1383333333333334
3,19,3,1,-2.1,3,1.89,0.66,1.185
4,19,3,1,5.2,3,1.35,0.89,1.2137499999999999
5,19,3,1,-7.2,4,1.48,1.12,1.2383333333333333
7,19,3,1,19.1,2,0.97,1.4,1.2320833333333332
13,19,3,1,14.4,3,1.78,1.94,1.2479166666666666
14,19,3,1,0.7,1,0.74,0.95,1.1979166666666667
16,19,3,1,-8.2,2,0.96,1.88,1.1983333333333333
16,19,3,1,18.9,3,0.22,1.91,1.1291666666666667
16,19,3,1,19.0,3,0.68,1.18,1.0779166666666666
17,19,3,1,-5.8,4,0.43,0.27,1.0466666666666666
17,19,3,1,19.0,4,0.64,1.2,1.0620833333333335
19,19,3,1,20.3,5,1.78,1.74,1.08625
20,19,3,1,34.6,3,1.66,0.38,1.0829166666666665
22,19,3,1,4.5,1,0.99,0.74,1.1083333333333334
22,19,3,1,-6.4,5,0.42,1.19,1.095
23,19,3,1,-7.4,2,0.7,1.46,1.0745833333333332
23,19,3,1,34.3,4,1.66,1.81,1.0829166666666665
1,20,4,1,30.1,2,1.19,0.86,1.0570833333333334
1,20,4,1,-1.0,4,1.84,1.94,1.0979166666666667
2,20,4,1,-0.5,2,0.66,1.23,1.0445833333333334
4,20,4,1,-6.7,5,0.86,0.6,1.0291666666666666
5,20,4,1,-4.6,2,1.28,0.25,1.0574999999999999
6,20,4,1,24.3,1,1.81,0.95,1.1224999999999998
6,20,4,1,5.3,2,0.85,1.89,1.1183333333333334
7,20,4,1,18.9,2,0.6,1.35,1.0645833333333332
9,20,4,1,30.6,5,1.18,1.48,1.0574999999999999
