hour,day,weekday,month,Outdoor Temperature (C),Household Size,lag_1,lag_24,rolling_mean_24
15,17,1,10,-6.8,3,0.23,0.23,0.23
15,22,6,10,30.5,4,0.23,0.23,0.23
1,23,0,10,5.6,2,0.23,0.23,0.23
6,31,1,10,27.1,5,0.23,0.23,0.23
9,3,4,11,16.3,5,0.23,0.23,0.23
5,24,4,11,4.3,4,0.23,0.23,0.23
23,30,3,11,3.7,1,0.23,0.23,0.23
11,16,5,12,1.1,4,0.23,0.23,0.23
20,21,3,12,32.2,2,0.23,0.23,0.23
8,24,6,12,11.3,5,0.23,0.23,0.23
6,1,0,1,-1.7,4,0.23,0.23,0.23
23,3,1,1,34.8,3,0.23,0.23,0.23
17,6,4,1,30.3,5,0.24,0.23,0.2304166666666667
15,12,3,1,21.1,2,0.24,0.23,0.23083333333333336
2,15,6,1,8.7,2,0.24,0.23,0.23124999999999998
10,16,0,1,13.3,2,0.24,0.23,0.2316666666666667
11,25,2,1,33.3,1,0.24,0.23,0.23208333333333334
22,31,1,1,25.2,2,0.24,0.23,0.2325
23,14,1,2,37.0,2,0.24,0.23,0.23291666666666666
2,18,5,2,7.4,1,0.24,0.23,0.2333333333333333
0,23,3,2,7.1,5,0.24,0.23,0.23375
20,27,0,2,22.5,4,0.24,0.23,0.23416666666666666
12,8,2,3,-0.9,4,0.24,0.23,0.23458333333333334
21,12,6,3,11.1,5,0.24,0.23,0.235
22,13,0,3,13.9,1,0.24,0.23,0.2354166666666667
1,19,6,3,10.8,1,0.24,0.23,0.23583333333333334
0,20,0,3,32.7,5,0.24,0.23,0.23625
9,21,1,3,33.9,1,0.24,0.23,0.23666666666666666
11,5,2,4,32.0,5,0.24,0.23,0.23708333333333334
17,11,1,4,31.8,2,0.24,0.23,0.23750000000000002
21,22,5,4,12.0,5,0.24,0.23,0.23791666666666667
15,30,6,4,-4.1,5,0.24,0.23,0.2383333333333333
16,15,0,5,35.5,1,0.24,0.23,0.23875000000000002
11,1,3,6,14.4,1,0.24,0.23,0.23916666666666667
18,1,3,6,31.2,2,0.24,0.23,0.2395833333333333
10,19,0,6,4.8,1,0.24,0.24,0.24
6,13,3,7,8.9,3,0.24,0.24,0.24
6,20,3,7,2.2,5,0.24,0.24,0.24
18,20,3,7,6.8,4,0.24,0.24,0.24
4,22,5,7,26.6,4,0.24,0.24,0.24
14,29,5,7,39.9,2,0.24,0.24,0.24
12,30,6,7,31.8,4,0.24,0.24,0.24
20,30,6,7,30.9,3,0.24,0.24,0.24
11,1,1,8,34.2,3,0.24,0.24,0.24
2,3,3,8,25.2,1,0.24,0.24,0.24
17,18,4,8,11.0,5,0.24,0.24,0.24
0,24,3,8,36.8,5,0.24,0.24,0.24
13,24,3,8,-7.9,2,0.24,0.24,0.24
7,5,1,9,14.6,1,0.24,0.24,0.24
13,15,4,9,37.3,1,0.24,0.24,0.24
4,30,5,9,14.8,1,0.24,0.24,0.24
11,21,5,10,7.2,5,0.24,0.24,0.24
11,25,2,10,25.5,3,0.24,0.24,0.24
18,26,3,10,3.2,4,0.24,0.24,0.24
5,6,0,11,30.1,2,0.24,0.24,0.24
13,6,0,11,15.8,3,0.24,0.24,0.24
8,7,1,11,4.2,1,0.24,0.24,0.24
15,7,1,11,30.0,4,0.24,0.24,0.24
4,19,6,11,-9.5,1,0.24,0.24,0.24
19,21,1,11,-6.8,5,0.24,0.24,0.24
2,28,1,11,26.6,2,0.24,0.24,0.24
2,5,1,12,37.9,2,0.24,0.24,0.24
2,11,0,12,11.7,4,0.24,0.24,0.24
16,13,2,12,21.4,1,0.24,0.24,0.24
1,18,0,12,11.6,3,0.24,0.24,0.24
4,18,0,12,7.9,5,0.24,0.24,0.24
19,18,0,12,37.4,2,0.24,0.24,0.24
16,11,2,1,30.3,1,0.24,0.24,0.24
23,15,6,1,-8.9,4,0.25,0.24,0.24041666666666664
17,19,3,1,-7.8,5,0.25,0.24,0.24083333333333332
21,20,4,1,2.4,1,0.25,0.24,0.24125
2,31,1,1,39.7,2,0.25,0.24,0.24166666666666667
23,1,2,3,16.0,2,0.25,0.24,0.24208333333333332
14,2,3,3,11.9,5,0.25,0.24,0.24249999999999997
8,6,0,3,2.8,4,0.25,0.24,0.24291666666666667
16,6,0,3,8.4,2,0.25,0.24,0.24333333333333332
0,29,2,3,18.3,2,0.25,0.24,0.24375
16,5,2,4,-8.8,4,0.25,0.24,0.24416666666666664
1,9,6,4,39.6,5,0.25,0.24,0.24458333333333335
5,14,4,4,14.2,2,0.25,0.24,0.245
22,15,5,4,-9.4,1,0.25,0.24,0.24541666666666664
11,21,4,4,9.0,2,0.25,0.24,0.24583333333333332
17,22,5,4,-9.1,4,0.25,0.24,0.24625
22,25,1,4,-3.4,4,0.25,0.24,0.24666666666666667
6,9,1,5,16.8,2,0.25,0.24,0.24708333333333332
2,15,0,5,2.3,3,0.25,0.24,0.24749999999999997
21,16,1,5,22.1,2,0.25,0.24,0.24791666666666667
14,31,2,5,13.5,5,0.25,0.24,0.24833333333333332
10,16,4,6,-0.6,4,0.25,0.24,0.24875
12,16,4,6,34.0,1,0.25,0.24,0.24916666666666665
7,20,1,6,29.3,1,0.25,0.24,0.24958333333333335
9,2,6,7,-9.6,2,0.25,0.25,0.25
0,11,1,7,12.1,5,0.25,0.25,0.25
3,13,3,7,15.1,4,0.25,0.25,0.25
15,15,5,7,18.5,2,0.25,0.25,0.25
18,12,5,8,21.4,5,0.25,0.25,0.25
6,20,6,8,21.5,4,0.25,0.25,0.25
19,2,5,9,19.1,4,0.25,0.25,0.25
18,5,1,9,31.7,1,0.25,0.25,0.25
16,8,4,9,13.7,5,0.25,0.25,0.25
4,19,1,9,-0.8,5,0.25,0.25,0.25
11,19,1,9,35.3,5,0.25,0.25,0.25
22,9,0,10,17.8,1,0.25,0.25,0.25
19,13,4,10,17.6,3,0.25,0.25,0.25
0,30,0,10,11.6,2,0.25,0.25,0.25
8,9,3,11,21.8,4,0.25,0.25,0.25
23,17,4,11,2.6,5,0.25,0.25,0.25
13,1,4,12,30.2,4,0.25,0.25,0.25
11,2,5,12,14.2,5,0.25,0.25,0.25
2,6,2,12,31.0,2,0.25,0.25,0.25
17,11,0,12,29.8,2,0.25,0.25,0.25
15,14,3,12,25.4,1,0.25,0.25,0.25
11,26,1,12,2.9,5,0.25,0.25,0.25
7,1,0,1,-8.4,4,0.25,0.25,0.25
23,2,0,1,23.3,1,0.25,0.25,0.25
1,4,2,1,28.3,1,0.26,0.25,0.2504166666666667
14,6,4,1,-3.3,2,0.26,0.25,0.25083333333333335
6,11,2,1,33.9,4,0.26,0.25,0.25125000000000003
5,26,3,1,15.1,3,0.26,0.25,0.25166666666666665
13,9,3,2,-3.3,5,0.26,0.25,0.2520833333333333
18,11,5,2,-7.5,2,0.26,0.25,0.2525
12,24,4,2,1.6,1,0.26,0.25,0.2529166666666667
10,26,6,2,37.1,3,0.26,0.25,0.25333333333333335
8,3,4,3,25.5,2,0.26,0.25,0.25375
3,13,0,3,39.6,2,0.26,0.25,0.2541666666666667
7,16,3,3,30.7,3,0.26,0.25,0.25458333333333333
2,17,4,3,0.1,2,0.26,0.25,0.255
18,19,6,3,-2.6,3,0.26,0.25,0.2554166666666667
5,22,2,3,9.3,3,0.26,0.25,0.25583333333333336
11,25,5,3,27.8,4,0.26,0.25,0.25625000000000003
16,31,4,3,30.8,3,0.26,0.25,0.25666666666666665
8,4,1,4,33.5,2,0.26,0.25,0.25708333333333333
17,5,2,4,25.1,5,0.26,0.25,0.2575
12,9,6,4,-5.7,4,0.26,0.25,0.2579166666666667
14,14,4,4,33.9,1,0.26,0.25,0.25833333333333336
8,20,3,4,29.5,4,0.26,0.25,0.25875
8,20,3,4,21.2,2,0.26,0.25,0.2591666666666667
5,29,5,4,-2.1,5,0.26,0.25,0.25958333333333333
16,2,1,5,3.7,3,0.26,0.26,0.26
21,2,1,5,31.1,4,0.26,0.26,0.26
16,12,4,5,36.0,1,0.26,0.26,0.26
0,13,5,5,37.4,2,0.26,0.26,0.26
14,16,1,5,24.9,3,0.26,0.26,0.26
17,22,0,5,1.5,4,0.26,0.26,0.26
0,3,5,6,33.5,3,0.26,0.26,0.26
12,3,5,6,0.3,1,0.26,0.26,0.26
14,5,0,6,15.2,3,0.26,0.26,0.26
23,7,2,6,12.4,3,0.26,0.26,0.26
16,9,4,6,23.7,5,0.26,0.26,0.26
10,17,5,6,-0.7,2,0.26,0.26,0.26
12,17,5,6,23.1,5,0.26,0.26,0.26
3,25,6,6,25.3,2,0.26,0.26,0.26
14,4,1,7,21.4,3,0.26,0.26,0.26
19,16,6,7,-3.7,5,0.26,0.26,0.26
16,28,4,7,13.9,4,0.26,0.26,0.26
4,7,0,8,37.0,3,0.26,0.26,0.26
2,18,4,8,16.6,4,0.26,0.26,0.26
21,20,6,8,-0.9,1,0.26,0.26,0.26
15,12,1,9,37.5,2,0.26,0.26,0.26
17,30,5,9,34.0,3,0.26,0.26,0.26
18,4,2,10,10.5,4,0.26,0.26,0.26
4,11,2,10,15.4,4,0.26,0.26,0.26
14,20,4,10,14.7,2,0.26,0.26,0.26
2,15,2,11,9.9,5,0.26,0.26,0.26
0,22,2,11,13.9,1,0.26,0.26,0.26
9,23,3,11,19.4,3,0.26,0.26,0.26
9,3,6,12,26.0,2,0.26,0.26,0.26
20,3,6,12,-7.5,2,0.26,0.26,0.26
12,6,2,12,9.8,2,0.26,0.26,0.26
17,8,4,12,34.2,1,0.26,0.26,0.26
1,14,3,12,9.4,3,0.26,0.26,0.26
9,16,5,12,2.9,4,0.26,0.26,0.26
11,19,1,12,21.9,5,0.26,0.26,0.26
7,25,0,12,34.0,5,0.26,0.26,0.26
11,27,2,12,34.5,5,0.26,0.26,0.26
7,5,3,1,25.0,2,0.26,0.26,0.26
6,20,4,1,4.8,5,0.27,0.26,0.2604166666666667
8,24,1,1,16.3,5,0.27,0.26,0.2608333333333333
3,27,4,1,19.6,5,0.27,0.26,0.26125000000000004
7,27,4,1,18.6,5,0.27,0.26,0.26166666666666666
21,29,6,1,30.3,4,0.27,0.26,0.26208333333333333
2,2,3,2,36.1,1,0.27,0.26,0.2625
13,9,3,2,36.3,1,0.27,0.26,0.2629166666666667
17,12,6,2,3.6,5,0.27,0.26,0.26333333333333336
16,20,0,2,31.0,2,0.27,0.26,0.26375
11,25,5,2,25.9,5,0.27,0.26,0.26416666666666666
18,1,2,3,31.6,1,0.27,0.26,0.26458333333333334
15,7,1,3,-5.7,1,0.27,0.26,0.265
19,17,4,3,35.3,2,0.27,0.26,0.2654166666666667
6,26,6,3,32.8,2,0.27,0.26,0.2658333333333333
22,26,6,3,12.6,2,0.27,0.26,0.26625000000000004
1,4,1,4,21.3,5,0.27,0.26,0.26666666666666666
20,7,4,4,-6.4,5,0.27,0.26,0.26708333333333334
4,14,4,4,19.3,3,0.27,0.26,0.2675
22,14,4,4,0.4,3,0.27,0.26,0.2679166666666667
18,23,6,4,31.2,5,0.27,0.26,0.26833333333333337
7,3,2,5,0.7,4,0.27,0.26,0.26875
6,9,1,5,37.2,3,0.27,0.26,0.26916666666666667
17,10,2,5,4.4,4,0.27,0.26,0.26958333333333334
8,22,0,5,-4.4,2,0.27,0.27,0.27
0,3,5,6,21.8,5,0.27,0.27,0.27
23,6,1,6,-0.4,3,0.27,0.27,0.27
22,11,6,6,-4.0,3,0.27,0.27,0.27
7,22,3,6,-2.1,1,0.27,0.27,0.27
18,23,4,6,39.1,1,0.27,0.27,0.27
16,27,1,6,14.2,3,0.27,0.27,0.27
13,15,5,7,-8.4,4,0.27,0.27,0.27
0,26,2,7,32.7,5,0.27,0.27,0.27
21,15,1,8,-9.7,2,0.27,0.27,0.27
21,24,3,8,33.9,2,0.27,0.27,0.27
9,3,6,9,1.7,4,0.27,0.27,0.27
11,16,5,9,39.7,4,0.27,0.27,0.27
11,18,0,9,8.3,4,0.27,0.27,0.27
16,3,1,10,35.8,4,0.27,0.27,0.27
1,9,0,10,17.2,4,0.27,0.27,0.27
5,9,0,10,-5.9,4,0.27,0.27,0.27
14,13,4,10,32.9,2,0.27,0.27,0.27
0,5,6,11,-9.5,1,0.27,0.27,0.27
8,16,3,11,-3.1,2,0.27,0.27,0.27
17,24,4,11,0.5,4,0.27,0.27,0.27
16,26,6,11,8.3,5,0.27,0.27,0.27
1,10,6,12,36.5,2,0.27,0.27,0.27
7,25,0,12,37.8,1,0.27,0.27,0.27
10,26,1,12,-3.6,5,0.27,0.27,0.27
21,30,5,12,38.9,2,0.27,0.27,0.27
16,1,6,1,37.0,3,0.27,0.27,0.27
16,10,1,1,15.5,5,0.28,0.27,0.2704166666666667
5,11,2,1,-1.1,4,0.28,0.27,0.27083333333333337
20,11,2,1,-4.8,5,0.28,0.27,0.27125000000000005
6,18,2,1,24.8,2,0.28,0.27,0.27166666666666667
23,10,4,2,25.8,4,0.28,0.27,0.27208333333333334
23,12,6,2,-3.0,4,0.28,0.27,0.2725
13,20,0,2,2.0,1,0.28,0.27,0.2729166666666667
21,26,6,2,5.9,5,0.28,0.27,0.2733333333333334
3,2,3,3,8.0,1,0.28,0.27,0.27375
11,4,5,3,-9.6,2,0.28,0.27,0.2741666666666667
19,11,5,3,4.0,2,0.28,0.27,0.27458333333333335
11,12,6,3,17.1,1,0.28,0.27,0.275
23,13,0,3,-9.9,3,0.28,0.27,0.2754166666666667
21,7,4,4,22.2,3,0.28,0.27,0.2758333333333334
1,12,2,4,32.2,3,0.28,0.27,0.27625000000000005
14,13,3,4,12.7,3,0.28,0.27,0.27666666666666667
4,28,4,4,34.9,1,0.28,0.27,0.27708333333333335
10,8,0,5,-2.3,5,0.28,0.27,0.2775
7,16,1,5,14.7,4,0.28,0.27,0.2779166666666667
17,26,4,5,33.9,1,0.28,0.27,0.2783333333333334
21,31,2,5,-1.6,2,0.28,0.27,0.27875
21,4,6,6,24.5,2,0.28,0.27,0.27916666666666673
7,14,2,6,7.4,5,0.28,0.27,0.27958333333333335
22,14,2,6,9.0,3,0.28,0.28,0.28
16,19,0,6,26.2,5,0.28,0.28,0.28
1,21,2,6,20.7,3,0.28,0.28,0.28
20,21,2,6,-6.6,1,0.28,0.28,0.28
15,4,1,7,9.3,2,0.28,0.28,0.28
8,6,3,7,-1.4,1,0.28,0.28,0.28
16,7,4,7,30.0,5,0.28,0.28,0.28
19,17,0,7,-2.3,2,0.28,0.28,0.28
0,22,5,7,37.3,5,0.28,0.28,0.28
15,22,5,7,14.0,3,0.28,0.28,0.28
11,4,4,8,32.4,5,0.28,0.28,0.28
19,4,4,8,11.5,3,0.28,0.28,0.28
21,11,4,8,24.9,4,0.28,0.28,0.28
13,12,5,8,16.7,5,0.28,0.28,0.28
21,14,0,8,0.7,1,0.28,0.28,0.28
11,21,0,8,7.3,4,0.28,0.28,0.28
21,26,5,8,12.0,2,0.28,0.28,0.28
2,3,6,9,28.0,2,0.28,0.28,0.28
8,13,2,9,-9.2,4,0.28,0.28,0.28
19,26,1,9,-5.5,4,0.28,0.28,0.28
7,3,1,10,17.8,3,0.28,0.28,0.28
5,6,4,10,26.2,2,0.28,0.28,0.28
20,8,6,10,3.4,3,0.28,0.28,0.28
10,11,2,10,26.7,1,0.28,0.28,0.28
22,13,4,10,16.4,2,0.28,0.28,0.28
22,16,0,10,9.9,3,0.28,0.28,0.28
16,26,3,10,12.5,5,0.28,0.28,0.28
0,30,0,10,13.3,5,0.28,0.28,0.28
19,7,1,11,-6.4,5,0.28,0.28,0.28
12,12,6,11,38.8,2,0.28,0.28,0.28
13,12,6,11,-2.6,5,0.28,0.28,0.28
23,16,3,11,13.3,2,0.28,0.28,0.28
13,22,2,11,36.8,3,0.28,0.28,0.28
3,27,0,11,18.4,4,0.28,0.28,0.28
10,27,0,11,30.6,5,0.28,0.28,0.28
22,30,3,11,26.7,5,0.28,0.28,0.28
12,4,0,12,18.8,1,0.28,0.28,0.28
5,5,1,12,5.1,1,0.28,0.28,0.28
18,6,2,12,23.2,4,0.28,0.28,0.28
16,9,5,12,14.2,2,0.28,0.28,0.28
14,10,6,12,26.2,1,0.28,0.28,0.28
15,11,0,12,-1.3,4,0.28,0.28,0.28
14,15,4,12,-7.3,4,0.28,0.28,0.28
23,22,4,12,-3.7,5,0.28,0.28,0.28
9,29,4,12,25.0,3,0.28,0.28,0.28
22,4,2,1,10.0,2,0.28,0.28,0.28
14,9,0,1,28.9,3,0.29,0.28,0.2804166666666667
18,9,0,1,19.2,2,0.29,0.28,0.2808333333333333
19,21,5,1,10.6,5,0.29,0.28,0.28125000000000006
12,24,1,1,1.9,2,0.29,0.28,0.2816666666666667
7,26,3,1,19.7,2,0.29,0.28,0.28208333333333335
6,30,0,1,21.1,3,0.29,0.28,0.28250000000000003
18,4,5,2,-5.5,4,0.29,0.28,0.2829166666666667
1,11,5,2,-10.0,3,0.29,0.28,0.2833333333333334
7,20,0,2,10.8,1,0.29,0.28,0.28375
19,9,3,3,2.7,4,0.29,0.28,0.2841666666666667
20,12,6,3,17.5,1,0.29,0.28,0.28458333333333335
9,23,3,3,-9.3,5,0.29,0.28,0.285
8,2,6,4,-5.7,5,0.29,0.28,0.28541666666666665
6,3,0,4,32.1,2,0.29,0.28,0.28583333333333333
1,8,5,4,20.7,1,0.29,0.28,0.28625
1,13,3,4,1.3,1,0.29,0.28,0.2866666666666667
15,13,3,4,36.2,2,0.29,0.28,0.2870833333333333
7,16,6,4,24.0,1,0.29,0.28,0.2875
19,16,6,4,-3.4,3,0.29,0.28,0.28791666666666665
18,5,4,5,24.0,5,0.29,0.28,0.28833333333333333
9,8,0,5,1.8,1,0.29,0.28,0.28875
7,14,6,5,26.0,1,0.29,0.28,0.2891666666666666
18,14,6,5,26.9,5,0.29,0.28,0.28958333333333336
21,17,2,5,28.0,4,0.29,0.29,0.29
15,20,5,5,29.3,3,0.29,0.29,0.29
13,6,1,6,18.7,3,0.29,0.29,0.29
0,11,6,6,39.4,4,0.29,0.29,0.29
18,11,6,6,5.0,1,0.29,0.29,0.29
16,16,4,6,-3.1,3,0.29,0.29,0.29
23,23,4,6,2.8,2,0.29,0.29,0.29
21,1,5,7,30.7,2,0.29,0.29,0.29
14,10,0,7,15.6,3,0.29,0.29,0.29
16,11,1,7,23.2,3,0.29,0.29,0.29
3,14,4,7,-5.8,4,0.29,0.29,0.29
