hour,day,weekday,month,Outdoor Temperature (C),Household Size,lag_1,lag_24,rolling_mean_24
23,3,0,7,-1.0,3,0.1,0.1,0.1
13,4,1,7,32.7,1,0.1,0.1,0.1
21,11,1,7,23.5,5,0.1,0.1,0.1
7,14,4,7,1.8,5,0.1,0.1,0.1
0,17,0,7,37.4,1,0.1,0.1,0.1
19,18,1,7,33.1,5,0.1,0.1,0.1
12,26,2,7,-1.9,2,0.1,0.1,0.1
4,30,6,7,-0.4,2,0.1,0.1,0.1
19,4,4,8,-1.0,1,0.1,0.1,0.1
13,10,3,8,11.7,2,0.1,0.1,0.1
16,18,4,8,15.0,5,0.1,0.1,0.1
17,19,5,8,23.0,5,0.1,0.1,0.1
8,25,4,8,18.6,5,0.1,0.1,0.1
3,26,5,8,8.0,2,0.1,0.1,0.1
20,27,6,8,7.7,5,0.1,0.1,0.1
15,28,0,8,28.1,1,0.1,0.1,0.1
3,1,4,9,14.6,3,0.1,0.1,0.1
2,3,6,9,15.4,3,0.1,0.1,0.1
5,4,0,9,7.5,4,0.1,0.1,0.1
4,6,2,9,-8.5,4,0.1,0.1,0.1
9,8,4,9,37.3,5,0.1,0.1,0.1
15,9,5,9,-3.1,3,0.1,0.1,0.1
4,12,1,9,-9.2,3,0.1,0.1,0.1
1,14,3,9,26.9,1,0.1,0.1,0.1
15,14,3,9,-5.0,3,0.1,0.1,0.1
16,15,4,9,28.9,5,0.1,0.1,0.1
18,17,6,9,14.3,5,0.1,0.1,0.1
20,18,0,9,31.6,5,0.1,0.1,0.1
19,21,3,9,32.3,5,0.1,0.1,0.1
6,24,6,9,-7.0,1,0.1,0.1,0.1
12,25,0,9,26.9,4,0.1,0.1,0.1
1,26,1,9,-6.7,2,0.1,0.1,0.1
6,26,1,9,27.3,2,0.1,0.1,0.1
11,2,0,10,20.7,2,0.1,0.1,0.1
13,2,0,10,19.1,3,0.1,0.1,0.1
8,5,3,10,35.6,1,0.1,0.1,0.1
8,6,4,10,5.8,5,0.1,0.1,0.1
5,11,2,10,-1.0,5,0.1,0.1,0.1
21,15,6,10,23.8,5,0.1,0.1,0.1
6,18,2,10,21.2,2,0.1,0.1,0.1
9,20,4,10,20.5,5,0.1,0.1,0.1
18,21,5,10,-0.6,1,0.1,0.1,0.1
22,21,5,10,9.9,1,0.1,0.1,0.1
22,28,5,10,-4.7,5,0.1,0.1,0.1
0,29,6,10,10.2,5,0.1,0.1,0.1
13,1,2,11,5.2,4,0.1,0.1,0.1
0,2,3,11,34.3,3,0.1,0.1,0.1
23,2,3,11,4.5,3,0.1,0.1,0.1
1,3,4,11,-3.0,3,0.1,0.1,0.1
12,9,3,11,18.3,4,0.1,0.1,0.1
19,12,6,11,18.0,4,0.1,0.1,0.1
14,17,4,11,4.5,2,0.1,0.1,0.1
23,17,4,11,-6.5,1,0.1,0.1,0.1
22,29,2,11,10.0,2,0.1,0.1,0.1
9,7,3,12,4.4,1,0.1,0.1,0.1
14,9,5,12,39.2,3,0.1,0.1,0.1
22,10,6,12,31.8,5,0.1,0.1,0.1
18,14,3,12,29.3,1,0.1,0.1,0.1
21,17,6,12,11.4,2,0.1,0.1,0.1
4,19,1,12,17.2,5,0.1,0.1,0.1
10,24,6,12,3.9,5,0.1,0.1,0.1
16,25,0,12,37.4,3,0.1,0.1,0.1
18,2,0,1,13.7,2,0.1,0.1,0.1
20,2,0,1,6.9,1,0.11,0.1,0.10041666666666667
10,3,1,1,33.8,5,0.11,0.1,0.10083333333333333
6,5,3,1,-9.2,1,0.11,0.1,0.10125
13,5,3,1,18.3,1,0.11,0.1,0.10166666666666668
23,10,1,1,27.9,2,0.11,0.1,0.10208333333333335
1,11,2,1,28.5,3,0.11,0.1,0.1025
14,12,3,1,-5.0,5,0.11,0.1,0.10291666666666666
6,13,4,1,11.3,4,0.11,0.1,0.10333333333333335
10,14,5,1,32.2,1,0.11,0.1,0.10375000000000001
14,14,5,1,31.4,5,0.11,0.1,0.10416666666666667
23,14,5,1,0.2,1,0.11,0.1,0.10458333333333335
5,16,0,1,12.0,5,0.11,0.1,0.105
10,17,1,1,-4.0,2,0.11,0.1,0.10541666666666666
14,20,4,1,-1.5,3,0.11,0.1,0.10583333333333333
23,20,4,1,-4.0,5,0.11,0.1,0.10625000000000001
17,22,6,1,14.5,4,0.11,0.1,0.10666666666666667
4,24,1,1,-3.9,2,0.11,0.1,0.10708333333333332
18,24,1,1,-7.1,4,0.11,0.1,0.1075
19,24,1,1,12.9,4,0.11,0.1,0.10791666666666667
9,25,2,1,-3.5,1,0.11,0.1,0.10833333333333334
9,25,2,1,-9.8,2,0.11,0.1,0.10875
19,26,3,1,18.1,2,0.11,0.1,0.10916666666666668
0,27,4,1,-4.2,2,0.11,0.1,0.10958333333333332
7,29,6,1,5.8,2,0.11,0.11,0.11
6,30,0,1,30.1,5,0.11,0.11,0.11
17,30,0,1,-9.5,1,0.11,0.11,0.11
15,31,1,1,11.0,4,0.11,0.11,0.11
17,1,2,2,5.0,4,0.11,0.11,0.11
1,6,0,2,-6.5,3,0.11,0.11,0.11
18,8,2,2,12.4,2,0.11,0.11,0.11
3,10,4,2,-0.4,3,0.11,0.11,0.11
2,11,5,2,10.4,1,0.11,0.11,0.11
6,11,5,2,-7.7,1,0.11,0.11,0.11
7,12,6,2,-1.4,5,0.11,0.11,0.11
4,14,1,2,9.8,3,0.11,0.11,0.11
13,15,2,2,8.7,2,0.11,0.11,0.11
7,17,4,2,-6.4,5,0.11,0.11,0.11
6,18,5,2,23.0,2,0.11,0.11,0.11
0,19,6,2,-7.6,4,0.11,0.11,0.11
0,19,6,2,38.4,3,0.11,0.11,0.11
21,20,0,2,0.5,3,0.11,0.11,0.11
10,21,1,2,26.1,1,0.11,0.11,0.11
19,24,4,2,-1.6,2,0.11,0.11,0.11
8,25,5,2,38.3,4,0.11,0.11,0.11
5,26,6,2,27.1,4,0.11,0.11,0.11
11,27,0,2,8.1,3,0.11,0.11,0.11
15,4,5,3,5.6,5,0.11,0.11,0.11
13,7,1,3,30.0,1,0.11,0.11,0.11
22,7,1,3,-7.7,4,0.11,0.11,0.11
2,8,2,3,26.6,5,0.11,0.11,0.11
16,9,3,3,-4.9,5,0.11,0.11,0.11
18,10,4,3,12.9,2,0.11,0.11,0.11
5,11,5,3,27.1,4,0.11,0.11,0.11
13,12,6,3,16.8,2,0.11,0.11,0.11
15,12,6,3,-1.1,1,0.11,0.11,0.11
18,12,6,3,24.2,4,0.11,0.11,0.11
3,17,4,3,17.4,3,0.11,0.11,0.11
18,17,4,3,18.3,2,0.11,0.11,0.11
2,18,5,3,13.4,3,0.11,0.11,0.11
15,18,5,3,37.6,4,0.11,0.11,0.11
15,18,5,3,-4.3,3,0.11,0.11,0.11
19,21,1,3,26.4,1,0.11,0.11,0.11
1,22,2,3,13.1,2,0.11,0.11,0.11
2,22,2,3,27.4,2,0.11,0.11,0.11
6,22,2,3,0.4,3,0.11,0.11,0.11
12,25,5,3,3.1,2,0.11,0.11,0.11
14,28,1,3,21.0,2,0.11,0.11,0.11
22,30,3,3,30.8,3,0.11,0.11,0.11
5,31,4,3,19.1,3,0.11,0.11,0.11
9,31,4,3,16.8,4,0.11,0.11,0.11
14,2,6,4,6.9,4,0.11,0.11,0.11
0,3,0,4,-0.4,1,0.11,0.11,0.11
5,3,0,4,19.4,3,0.11,0.11,0.11
14,5,2,4,24.0,1,0.11,0.11,0.11
18,5,2,4,32.1,4,0.11,0.11,0.11
0,8,5,4,23.9,1,0.11,0.11,0.11
18,12,2,4,37.0,3,0.11,0.11,0.11
9,13,3,4,17.0,4,0.11,0.11,0.11
2,14,4,4,36.4,4,0.11,0.11,0.11
7,14,4,4,32.4,1,0.11,0.11,0.11
18,14,4,4,14.6,1,0.11,0.11,0.11
2,17,0,4,22.2,2,0.11,0.11,0.11
10,17,0,4,32.7,1,0.11,0.11,0.11
0,18,1,4,-7.2,2,0.11,0.11,0.11
14,18,1,4,13.9,3,0.11,0.11,0.11
16,19,2,4,8.2,4,0.11,0.11,0.11
13,20,3,4,38.1,5,0.11,0.11,0.11
6,21,4,4,32.7,4,0.11,0.11,0.11
4,23,6,4,35.9,5,0.11,0.11,0.11
19,24,0,4,20.3,3,0.11,0.11,0.11
4,25,1,4,19.2,2,0.11,0.11,0.11
0,26,2,4,-5.7,4,0.11,0.11,0.11
11,30,6,4,1.9,2,0.11,0.11,0.11
12,30,6,4,19.1,3,0.11,0.11,0.11
20,30,6,4,25.5,5,0.11,0.11,0.11
7,1,0,5,-3.1,5,0.11,0.11,0.11
12,4,3,5,32.3,3,0.11,0.11,0.11
10,7,6,5,14.5,5,0.11,0.11,0.11
5,8,0,5,39.2,3,0.11,0.11,0.11
15,8,0,5,32.2,5,0.11,0.11,0.11
10,9,1,5,27.4,4,0.11,0.11,0.11
20,12,4,5,14.0,3,0.11,0.11,0.11
2,13,5,5,11.2,1,0.11,0.11,0.11
13,13,5,5,21.7,2,0.11,0.11,0.11
4,15,0,5,3.3,5,0.11,0.11,0.11
17,15,0,5,34.7,3,0.11,0.11,0.11
0,16,1,5,24.2,1,0.11,0.11,0.11
8,16,1,5,9.6,1,0.11,0.11,0.11
15,16,1,5,21.2,1,0.11,0.11,0.11
1,18,3,5,27.5,2,0.11,0.11,0.11
6,19,4,5,6.2,4,0.11,0.11,0.11
14,19,4,5,18.5,4,0.11,0.11,0.11
9,20,5,5,-2.4,3,0.11,0.11,0.11
5,21,6,5,-2.9,1,0.11,0.11,0.11
6,21,6,5,9.1,2,0.11,0.11,0.11
10,23,1,5,0.0,4,0.11,0.11,0.11
19,26,4,5,9.3,4,0.11,0.11,0.11
5,28,6,5,-8.9,1,0.11,0.11,0.11
3,29,0,5,25.7,4,0.11,0.11,0.11
19,30,1,5,23.7,3,0.11,0.11,0.11
2,1,3,6,28.4,3,0.11,0.11,0.11
11,1,3,6,5.1,4,0.11,0.11,0.11
5,2,4,6,7.7,1,0.11,0.11,0.11
3,5,0,6,28.9,5,0.11,0.11,0.11
9,6,1,6,27.1,5,0.11,0.11,0.11
14,10,5,6,1.2,1,0.11,0.11,0.11
22,10,5,6,-1.6,4,0.11,0.11,0.11
11,11,6,6,13.8,4,0.11,0.11,0.11
11,13,1,6,-9.5,5,0.11,0.11,0.11
18,15,3,6,39.0,1,0.11,0.11,0.11
2,19,0,6,19.5,2,0.11,0.11,0.11
0,20,1,6,26.8,4,0.11,0.11,0.11
4,22,3,6,18.1,5,0.11,0.11,0.11
11,23,4,6,3.6,5,0.11,0.11,0.11
17,23,4,6,17.7,5,0.11,0.11,0.11
22,24,5,6,36.7,5,0.11,0.11,0.11
8,27,1,6,8.8,4,0.11,0.11,0.11
11,27,1,6,34.3,4,0.11,0.11,0.11
18,29,3,6,27.0,1,0.11,0.11,0.11
19,29,3,6,-0.1,4,0.11,0.11,0.11
0,30,4,6,17.6,4,0.11,0.11,0.11
14,30,4,6,26.5,2,0.11,0.11,0.11
13,4,1,7,36.1,2,0.11,0.11,0.11
22,5,2,7,-8.9,4,0.11,0.11,0.11
8,10,0,7,-3.2,1,0.11,0.11,0.11
15,10,0,7,3.4,1,0.11,0.11,0.11
17,13,3,7,10.6,1,0.11,0.11,0.11
8,14,4,7,-3.7,1,0.11,0.11,0.11
14,14,4,7,3.5,4,0.11,0.11,0.11
18,14,4,7,1.8,2,0.11,0.11,0.11
11,15,5,7,38.5,3,0.11,0.11,0.11
21,15,5,7,36.4,1,0.11,0.11,0.11
0,16,6,7,35.8,2,0.11,0.11,0.11
4,18,1,7,-4.7,3,0.11,0.11,0.11
6,21,4,7,4.4,4,0.11,0.11,0.11
9,21,4,7,21.6,5,0.11,0.11,0.11
23,21,4,7,-9.2,5,0.11,0.11,0.11
16,22,5,7,6.4,3,0.11,0.11,0.11
9,24,0,7,28.7,4,0.11,0.11,0.11
18,26,2,7,29.7,3,0.11,0.11,0.11
19,26,2,7,0.9,3,0.11,0.11,0.11
20,26,2,7,21.6,3,0.11,0.11,0.11
21,28,4,7,22.0,1,0.11,0.11,0.11
19,31,0,7,1.3,2,0.11,0.11,0.11
23,31,0,7,26.6,2,0.11,0.11,0.11
22,2,2,8,16.4,3,0.11,0.11,0.11
20,3,3,8,17.4,2,0.11,0.11,0.11
0,4,4,8,-0.3,2,0.11,0.11,0.11
0,11,4,8,13.8,2,0.11,0.11,0.11
3,12,5,8,4.9,5,0.11,0.11,0.11
8,15,1,8,-6.7,4,0.11,0.11,0.11
1,18,4,8,26.2,4,0.11,0.11,0.11
14,18,4,8,5.6,4,0.11,0.11,0.11
2,19,5,8,-2.5,3,0.11,0.11,0.11
1,20,6,8,23.4,1,0.11,0.11,0.11
20,20,6,8,34.2,4,0.11,0.11,0.11
1,21,0,8,39.9,3,0.11,0.11,0.11
9,25,4,8,26.1,3,0.11,0.11,0.11
7,27,6,8,32.5,1,0.11,0.11,0.11
9,28,0,8,32.3,3,0.11,0.11,0.11
2,29,1,8,30.2,1,0.11,0.11,0.11
10,30,2,8,33.0,3,0.11,0.11,0.11
17,3,6,9,-8.7,5,0.11,0.11,0.11
3,4,0,9,20.1,4,0.11,0.11,0.11
4,9,5,9,-8.0,4,0.11,0.11,0.11
15,9,5,9,-1.8,2,0.11,0.11,0.11
4,10,6,9,15.3,2,0.11,0.11,0.11
4,10,6,9,22.6,1,0.11,0.11,0.11
20,12,1,9,26.9,3,0.11,0.11,0.11
0,15,4,9,-9.0,4,0.11,0.11,0.11
6,16,5,9,38.4,5,0.11,0.11,0.11
12,20,2,9,21.9,2,0.11,0.11,0.11
17,21,3,9,5.1,5,0.11,0.11,0.11
19,22,4,9,11.0,4,0.11,0.11,0.11
17,26,1,9,-3.5,4,0.11,0.11,0.11
5,30,5,9,33.9,2,0.11,0.11,0.11
22,30,5,9,35.2,5,0.11,0.11,0.11
21,1,6,10,38.0,4,0.11,0.11,0.11
21,1,6,10,28.8,3,0.11,0.11,0.11
5,3,1,10,32.2,3,0.11,0.11,0.11
22,4,2,10,34.2,3,0.11,0.11,0.11
17,8,6,10,14.3,2,0.11,0.11,0.11
10,9,0,10,36.7,5,0.11,0.11,0.11
15,9,0,10,-7.3,3,0.11,0.11,0.11
2,10,1,10,-9.4,2,0.11,0.11,0.11
18,12,3,10,-1.2,5,0.11,0.11,0.11
18,15,6,10,7.9,3,0.11,0.11,0.11
19,15,6,10,8.5,5,0.11,0.11,0.11
0,17,1,10,-9.2,3,0.11,0.11,0.11
4,18,2,10,36.7,5,0.11,0.11,0.11
21,19,3,10,-8.5,2,0.11,0.11,0.11
13,20,4,10,-6.0,5,0.11,0.11,0.11
7,22,6,10,-0.8,3,0.11,0.11,0.11
23,24,1,10,3.5,2,0.11,0.11,0.11
3,26,3,10,-1.0,4,0.11,0.11,0.11
11,27,4,10,31.6,5,0.11,0.11,0.11
0,30,0,10,36.3,2,0.11,0.11,0.11
5,1,2,11,17.7,1,0.11,0.11,0.11
6,2,3,11,7.9,5,0.11,0.11,0.11
21,4,5,11,12.9,1,0.11,0.11,0.11
6,5,6,11,11.6,2,0.11,0.11,0.11
11,5,6,11,10.1,3,0.11,0.11,0.11
9,7,1,11,4.6,5,0.11,0.11,0.11
14,8,2,11,37.0,3,0.11,0.11,0.11
10,10,4,11,34.0,3,0.11,0.11,0.11
17,10,4,11,29.6,2,0.11,0.11,0.11
17,10,4,11,35.4,1,0.11,0.11,0.11
5,11,5,11,16.8,3,0.11,0.11,0.11
4,14,1,11,11.1,4,0.11,0.11,0.11
6,14,1,11,21.4,4,0.11,0.11,0.11
0,16,3,11,23.5,2,0.11,0.11,0.11
19,16,3,11,20.3,4,0.11,0.11,0.11
20,16,3,11,-3.0,2,0.11,0.11,0.11
2,17,4,11,38.0,4,0.11,0.11,0.11
5,17,4,11,-8.9,5,0.11,0.11,0.11
6,17,4,11,36.9,3,0.11,0.11,0.11
12,17,4,11,1.9,3,0.11,0.11,0.11
17,18,5,11,6.5,4,0.11,0.11,0.11
9,19,6,11,30.5,1,0.11,0.11,0.11
8,21,1,11,26.9,1,0.11,0.11,0.11
0,22,2,11,6.0,3,0.11,0.11,0.11
7,22,2,11,33.3,3,0.11,0.11,0.11
7,24,4,11,-5.3,4,0.11,0.11,0.11
16,25,5,11,15.4,1,0.11,0.11,0.11
5,26,6,11,9.6,1,0.11,0.11,0.11
13,26,6,11,-6.6,2,0.11,0.11,0.11
19,27,0,11,23.0,1,0.11,0.11,0.11
7,28,1,11,35.9,1,0.11,0.11,0.11
19,28,1,11,29.6,2,0.11,0.11,0.11
8,30,3,11,12.7,1,0.11,0.11,0.11
9,30,3,11,-2.9,5,0.11,0.11,0.11
15,2,5,12,35.2,4,0.11,0.11,0.11
2,5,1,12,38.4,3,0.11,0.11,0.11
6,5,1,12,-5.0,2,0.11,0.11,0.11
9,9,5,12,12.7,1,0.11,0.11,0.11
10,9,5,12,21.0,2,0.11,0.11,0.11
6,13,2,12,20.3,3,0.11,0.11,0.11
11,13,2,12,-3.7,3,0.11,0.11,0.11
9,14,3,12,31.6,3,0.11,0.11,0.11
4,19,1,12,-2.1,1,0.11,0.11,0.11
19,19,1,12,39.6,1,0.11,0.11,0.11
12,20,2,12,0.4,4,0.11,0.11,0.11
7,21,3,12,9.3,2,0.11,0.11,0.11
14,21,3,12,2.4,4,0.11,0.11,0.11
11,23,5,12,18.6,4,0.11,0.11,0.11
2,24,6,12,2.0,5,0.11,0.11,0.11
11,24,6,12,13.3,1,0.11,0.11,0.11
22,24,6,12,18.5,2,0.11,0.11,0.11
11,25,0,12,-6.2,4,0.11,0.11,0.11
1,29,4,12,23.1,2,0.11,0.11,0.11
13,29,4,12,6.3,2,0.11,0.11,0.11
14,29,4,12,12.1,3,0.11,0.11,0.11
14,1,6,1,-1.5,3,0.11,0.11,0.11
8,5,3,1,-4.7,3,0.12,0.11,0.11041666666666666
20,7,5,1,13.0,4,0.12,0.11,0.11083333333333334
20,9,0,1,2.4,3,0.12,0.11,0.11125000000000002
12,12,3,1,6.7,4,0.12,0.11,0.11166666666666665
19,14,5,1,35.3,4,0.12,0.11,0.11208333333333333
8,15,6,1,10.1,4,0.12,0.11,0.1125
8,16,0,1,11.0,2,0.12,0.11,0.11291666666666667
0,17,1,1,-2.6,4,0.12,0.11,0.11333333333333333
22,17,1,1,26.3,3,0.12,0.11,0.11375
2,18,2,1,33.8,2,0.12,0.11,0.11416666666666668
3,24,1,1,-5.8,1,0.12,0.11,0.11458333333333333
11,24,1,1,3.3,5,0.12,0.11,0.11499999999999999
12,28,5,1,3.3,1,0.12,0.11,0.11541666666666667
7,4,5,2,14.2,1,0.12,0.11,0.11583333333333334
9,6,0,2,21.4,1,0.12,0.11,0.11625
23,8,2,2,-5.4,1,0.12,0.11,0.11666666666666665
5,10,4,2,3.9,4,0.12,0.11,0.11708333333333333
5,12,6,2,-3.0,1,0.12,0.11,0.1175
11,12,6,2,17.2,2,0.12,0.11,0.11791666666666667
12,12,6,2,12.4,5,0.12,0.11,0.11833333333333333
21,24,4,2,29.5,5,0.12,0.11,0.11875000000000001
19,25,5,2,15.5,1,0.12,0.11,0.11916666666666666
22,26,6,2,-6.9,3,0.12,0.11,0.11958333333333333
8,28,1,2,32.1,4,0.12,0.12,0.12
0,1,2,3,18.5,3,0.12,0.12,0.12
17,1,2,3,23.7,2,0.12,0.12,0.12
20,6,0,3,6.0,5,0.12,0.12,0.12
10,7,1,3,-4.2,3,0.12,0.12,0.12
23,8,2,3,20.1,5,0.12,0.12,0.12
2,10,4,3,30.3,1,0.12,0.12,0.12
3,12,6,3,32.6,1,0.12,0.12,0.12
15,12,6,3,38.0,3,0.12,0.12,0.12
6,13,0,3,35.5,5,0.12,0.12,0.12
15,13,0,3,33.0,2,0.12,0.12,0.12
5,14,1,3,-1.2,1,0.12,0.12,0.12
0,17,4,3,0.8,2,0.12,0.12,0.12
18,19,6,3,17.8,5,0.12,0.12,0.12
10,22,2,3,-4.8,4,0.12,0.12,0.12
2,24,4,3,-6.1,5,0.12,0.12,0.12
20,24,4,3,37.1,4,0.12,0.12,0.12
7,26,6,3,36.1,3,0.12,0.12,0.12
3,27,0,3,9.4,5,0.12,0.12,0.12
18,3,0,4,34.0,5,0.12,0.12,0.12
10,4,1,4,34.5,5,0.12,0.12,0.12
2,7,4,4,-4.1,1,0.12,0.12,0.12
10,9,6,4,-9.7,1,0.12,0.12,0.12
2,11,1,4,36.6,3,0.12,0.12,0.12
23,13,3,4,39.2,4,0.12,0.12,0.12
10,15,5,4,24.3,2,0.12,0.12,0.12
18,15,5,4,23.6,5,0.12,0.12,0.12
21,15,5,4,35.8,3,0.12,0.12,0.12
13,17,0,4,-3.6,1,0.12,0.12,0.12
19,20,3,4,12.5,4,0.12,0.12,0.12
0,21,4,4,22.5,3,0.12,0.12,0.12
11,21,4,4,27.3,4,0.12,0.12,0.12
10,22,5,4,30.7,4,0.12,0.12,0.12
15,22,5,4,7.6,2,0.12,0.12,0.12
7,26,2,4,16.4,2,0.12,0.12,0.12
10,28,4,4,-8.8,4,0.12,0.12,0.12
4,29,5,4,-6.4,4,0.12,0.12,0.12
19,29,5,4,39.6,4,0.12,0.12,0.12
12,30,6,4,0.9,5,0.12,0.12,0.12
11,3,2,5,23.2,5,0.12,0.12,0.12
12,4,3,5,26.7,4,0.12,0.12,0.12
14,4,3,5,20.2,5,0.12,0.12,0.12
1,7,6,5,21.9,4,0.12,0.12,0.12
4,7,6,5,26.7,1,0.12,0.12,0.12
23,7,6,5,12.2,1,0.12,0.12,0.12
23,7,6,5,-4.9,3,0.12,0.12,0.12
21,10,2,5,12.0,1,0.12,0.12,0.12
23,10,2,5,8.9,3,0.12,0.12,0.12
3,11,3,5,1.2,5,0.12,0.12,0.12
13,11,3,5,20.1,4,0.12,0.12,0.12
0,12,4,5,15.1,4,0.12,0.12,0.12
6,13,5,5,-7.5,3,0.12,0.12,0.12
3,16,1,5,11.8,2,0.12,0.12,0.12
20,21,6,5,19.1,2,0.12,0.12,0.12
16,23,1,5,33.1,1,0.12,0.12,0.12
15,24,2,5,7.0,4,0.12,0.12,0.12
23,28,6,5,12.1,2,0.12,0.12,0.12
12,29,0,5,17.6,1,0.12,0.12,0.12
10,30,1,5,-5.7,1,0.12,0.12,0.12
14,30,1,5,16.2,5,0.12,0.12,0.12
15,30,1,5,32.0,4,0.12,0.12,0.12
5,31,2,5,36.2,2,0.12,0.12,0.12
23,31,2,5,0.4,3,0.12,0.12,0.12
19,3,5,6,-8.0,1,0.12,0.12,0.12
18,5,0,6,-6.7,3,0.12,0.12,0.12
7,7,2,6,17.1,5,0.12,0.12,0.12
23,11,6,6,33.9,3,0.12,0.12,0.12
14,12,0,6,26.6,1,0.12,0.12,0.12
20,17,5,6,24.4,3,0.12,0.12,0.12
0,18,6,6,19.3,4,0.12,0.12,0.12
18,18,6,6,39.7,2,0.12,0.12,0.12
5,20,1,6,29.4,5,0.12,0.12,0.12
0,21,2,6,-2.7,5,0.12,0.12,0.12
12,21,2,6,23.0,5,0.12,0.12,0.12
15,21,2,6,39.0,5,0.12,0.12,0.12
2,22,3,6,5.6,5,0.12,0.12,0.12
2,23,4,6,-3.6,4,0.12,0.12,0.12
2,23,4,6,15.7,5,0.12,0.12,0.12
11,23,4,6,21.3,2,0.12,0.12,0.12
14,25,6,6,19.9,2,0.12,0.12,0.12
16,25,6,6,1.9,5,0.12,0.12,0.12
10,27,1,6,7.4,5,0.12,0.12,0.12
18,29,3,6,23.2,5,0.12,0.12,0.12
1,30,4,6,-9.7,1,0.12,0.12,0.12
8,30,4,6,14.4,5,0.12,0.12,0.12
13,8,5,7,11.1,5,0.12,0.12,0.12
23,9,6,7,4.7,1,0.12,0.12,0.12
9,10,0,7,9.5,1,0.12,0.12,0.12
23,13,3,7,14.8,4,0.12,0.12,0.12
10,14,4,7,2.7,3,0.12,0.12,0.12
12,14,4,7,33.6,5,0.12,0.12,0.12
10,15,5,7,20.7,3,0.12,0.12,0.12
9,16,6,7,10.6,1,0.12,0.12,0.12
13,16,6,7,36.6,3,0.12,0.12,0.12
6,21,4,7,29.4,1,0.12,0.12,0.12
3,24,0,7,0.4,5,0.12,0.12,0.12
7,24,0,7,-4.7,2,0.12,0.12,0.12
6,25,1,7,25.6,4,0.12,0.12,0.12
20,25,1,7,10.3,5,0.12,0.12,0.12
10,26,2,7,29.9,4,0.12,0.12,0.12
13,27,3,7,25.8,5,0.12,0.12,0.12
13,28,4,7,34.8,1,0.12,0.12,0.12
19,7,0,8,-6.6,2,0.12,0.12,0.12
14,9,2,8,19.1,5,0.12,0.12,0.12
13,11,4,8,15.6,3,0.12,0.12,0.12
16,11,4,8,30.6,2,0.12,0.12,0.12
7,14,0,8,20.7,4,0.12,0.12,0.12
0,15,1,8,26.8,5,0.12,0.12,0.12
16,16,2,8,-0.3,5,0.12,0.12,0.12
4,17,3,8,16.8,1,0.12,0.12,0.12
0,18,4,8,17.9,1,0.12,0.12,0.12
4,23,2,8,12.0,2,0.12,0.12,0.12
5,23,2,8,7.0,1,0.12,0.12,0.12
