hour,day,weekday,month,Outdoor Temperature (C),Household Size,lag_1,lag_24,rolling_mean_24
12,11,2,10,0.1,1,2.04,2.04,2.04
5,20,4,10,11.8,5,2.04,2.04,2.04
20,11,5,11,12.9,5,2.04,2.04,2.04
15,13,0,11,-1.5,5,2.04,2.04,2.04
2,15,2,11,-9.7,5,2.04,2.04,2.04
7,14,3,12,-4.4,2,2.04,2.04,2.04
7,27,2,12,-9.8,4,2.04,2.04,2.04
15,30,5,12,39.2,1,2.04,2.04,2.04
17,22,6,1,3.7,2,2.04,2.04,2.04
4,12,6,2,18.8,3,2.05,2.04,2.0404166666666668
13,24,4,2,11.1,4,2.05,2.04,2.040833333333333
15,25,5,2,32.2,1,2.05,2.04,2.04125
6,26,6,2,-7.6,1,2.05,2.04,2.0416666666666665
14,4,5,3,8.9,3,2.05,2.04,2.0420833333333333
14,4,5,3,34.9,2,2.05,2.04,2.0425
8,9,3,3,15.2,4,2.05,2.04,2.0429166666666667
13,20,0,3,-9.4,3,2.05,2.04,2.0433333333333334
22,26,6,3,5.3,1,2.05,2.04,2.04375
17,28,1,3,20.8,4,2.05,2.04,2.0441666666666665
7,23,6,4,6.2,5,2.05,2.04,2.044583333333333
6,29,5,4,-4.8,3,2.05,2.04,2.045
7,30,6,4,14.5,5,2.05,2.04,2.0454166666666667
19,11,3,5,14.2,5,2.05,2.04,2.0458333333333334
3,13,5,5,22.6,4,2.05,2.04,2.04625
6,21,6,5,34.6,2,2.05,2.04,2.0466666666666664
6,23,1,5,-2.0,2,2.05,2.04,2.0470833333333336
11,29,0,5,17.5,5,2.05,2.04,2.0475
7,2,4,6,26.6,2,2.05,2.04,2.047916666666666
0,7,4,7,36.1,5,2.05,2.04,2.0483333333333333
7,12,2,7,19.7,4,2.05,2.04,2.0487499999999996
3,23,6,7,24.5,5,2.05,2.04,2.049166666666667
6,31,0,7,13.0,4,2.05,2.04,2.049583333333333
3,6,6,8,22.6,3,2.05,2.05,2.05
22,24,3,8,33.3,5,2.05,2.05,2.05
5,9,5,9,32.4,2,2.05,2.05,2.05
16,11,0,9,19.2,1,2.05,2.05,2.05
23,6,4,10,16.2,2,2.05,2.05,2.05
10,17,1,10,27.4,4,2.05,2.05,2.05
6,27,4,10,15.6,4,2.05,2.05,2.05
16,3,4,11,21.3,2,2.05,2.05,2.05
0,8,2,11,-7.3,2,2.05,2.05,2.05
22,19,6,11,32.9,2,2.05,2.05,2.05
2,7,3,12,-5.3,2,2.05,2.05,2.05
19,19,1,12,34.5,2,2.05,2.05,2.05
9,21,3,12,37.1,5,2.05,2.05,2.05
6,23,5,12,7.2,5,2.05,2.05,2.05
13,12,3,1,29.6,1,2.05,2.05,2.05
2,17,1,1,-5.6,2,2.06,2.05,2.0504166666666666
8,28,5,1,7.0,5,2.06,2.05,2.0508333333333333
8,2,3,2,16.0,1,2.06,2.05,2.05125
12,1,2,3,23.9,1,2.06,2.05,2.0516666666666663
9,15,2,3,-7.1,1,2.06,2.05,2.0520833333333335
5,20,0,3,17.2,1,2.06,2.05,2.0524999999999998
15,21,1,3,25.7,5,2.06,2.05,2.0529166666666665
22,22,2,3,17.7,1,2.06,2.05,2.0533333333333332
20,3,0,4,24.2,5,2.06,2.05,2.05375
18,10,0,4,-8.7,1,2.06,2.05,2.0541666666666667
3,12,2,4,-0.6,2,2.06,2.05,2.054583333333333
1,20,3,4,5.4,4,2.06,2.05,2.055
0,20,5,5,2.7,3,2.06,2.05,2.0554166666666664
7,22,0,5,6.9,5,2.06,2.05,2.055833333333333
12,6,1,6,34.8,2,2.06,2.05,2.05625
23,30,4,6,-2.1,3,2.06,2.05,2.0566666666666666
6,3,0,7,20.1,1,2.06,2.05,2.0570833333333334
3,5,2,7,27.6,4,2.06,2.05,2.0575
19,22,5,7,21.5,5,2.06,2.05,2.057916666666667
12,1,1,8,2.1,3,2.06,2.05,2.058333333333333
14,14,3,9,21.0,5,2.06,2.05,2.05875
6,15,4,9,28.3,1,2.06,2.05,2.0591666666666666
0,17,6,9,17.4,2,2.06,2.05,2.0595833333333333
5,21,3,9,33.5,2,2.06,2.06,2.06
9,23,5,9,-8.5,1,2.06,2.06,2.06
2,25,0,9,3.9,1,2.06,2.06,2.06
13,7,5,10,28.7,5,2.06,2.06,2.06
16,8,6,10,-0.4,1,2.06,2.06,2.06
16,31,1,10,3.5,5,2.06,2.06,2.06
6,18,5,11,8.9,3,2.06,2.06,2.06
11,22,4,12,1.9,1,2.06,2.06,2.06
13,22,4,12,31.6,5,2.06,2.06,2.06
19,27,2,12,34.5,3,2.06,2.06,2.06
9,19,3,1,-6.4,1,2.06,2.06,2.06
11,29,6,1,39.7,1,2.07,2.06,2.060416666666667
18,4,5,2,26.5,1,2.07,2.06,2.0608333333333335
23,11,5,2,0.9,3,2.07,2.06,2.06125
3,16,3,2,-4.5,3,2.07,2.06,2.061666666666667
13,16,3,2,29.2,2,2.07,2.06,2.0620833333333333
1,21,1,2,4.0,2,2.07,2.06,2.0625
12,1,2,3,-4.1,2,2.07,2.06,2.0629166666666667
16,20,0,3,3.0,1,2.07,2.06,2.063333333333333
12,14,4,4,39.3,5,2.07,2.06,2.0637499999999998
6,15,5,4,17.1,5,2.07,2.06,2.0641666666666665
4,16,6,4,21.5,1,2.07,2.06,2.064583333333333
21,16,6,4,4.5,5,2.07,2.06,2.065
19,27,3,4,5.5,2,2.07,2.06,2.0654166666666667
23,5,4,5,30.2,2,2.07,2.06,2.0658333333333334
3,21,6,5,-5.1,3,2.07,2.06,2.0662499999999997
7,27,5,5,36.9,5,2.07,2.06,2.066666666666667
8,3,5,6,5.6,1,2.07,2.06,2.067083333333333
1,20,1,6,33.8,3,2.07,2.06,2.0675
17,20,1,6,-4.8,5,2.07,2.06,2.0679166666666666
1,25,6,6,-3.7,5,2.07,2.06,2.0683333333333334
8,9,6,7,18.1,5,2.07,2.06,2.06875
18,15,5,7,21.6,1,2.07,2.06,2.0691666666666664
9,17,0,7,2.7,4,2.07,2.06,2.0695833333333336
18,31,0,7,-5.6,4,2.07,2.07,2.07
4,14,0,8,14.0,5,2.07,2.07,2.07
22,19,5,8,11.4,4,2.07,2.07,2.07
14,26,5,8,34.1,4,2.07,2.07,2.07
2,28,0,8,3.8,5,2.07,2.07,2.07
11,29,1,8,-0.6,2,2.07,2.07,2.07
16,12,3,10,7.7,4,2.07,2.07,2.07
1,13,4,10,-9.5,1,2.07,2.07,2.07
6,15,6,10,16.9,4,2.07,2.07,2.07
8,20,4,10,26.3,5,2.07,2.07,2.07
19,29,6,10,32.2,5,2.07,2.07,2.07
4,6,0,11,10.9,4,2.07,2.07,2.07
23,20,0,11,36.8,5,2.07,2.07,2.07
17,2,5,12,10.7,4,2.07,2.07,2.07
12,4,0,12,7.7,4,2.07,2.07,2.07
19,6,2,12,24.2,1,2.07,2.07,2.07
20,13,2,12,-2.1,3,2.07,2.07,2.07
1,19,1,12,1.4,5,2.07,2.07,2.07
18,27,2,12,4.5,4,2.07,2.07,2.07
5,13,4,1,-3.1,2,2.07,2.07,2.07
17,14,5,1,17.8,1,2.08,2.07,2.0704166666666666
19,14,5,1,-5.7,2,2.08,2.07,2.0708333333333333
9,21,5,1,19.3,3,2.08,2.07,2.0712499999999996
9,15,2,2,8.5,2,2.08,2.07,2.0716666666666663
15,22,2,2,7.4,5,2.08,2.07,2.072083333333333
8,2,3,3,34.6,2,2.08,2.07,2.0725000000000002
14,23,3,3,-7.1,1,2.08,2.07,2.0729166666666665
13,30,3,3,-4.5,4,2.08,2.07,2.0733333333333333
6,19,2,4,1.5,2,2.08,2.07,2.07375
12,30,6,4,20.0,2,2.08,2.07,2.0741666666666667
8,9,1,5,15.2,3,2.08,2.07,2.0745833333333334
0,20,5,5,11.6,2,2.08,2.07,2.0749999999999997
6,5,0,6,27.2,4,2.08,2.07,2.075416666666667
22,10,5,6,4.7,2,2.08,2.07,2.075833333333333
0,30,4,6,4.6,3,2.08,2.07,2.07625
7,29,5,7,20.6,3,2.08,2.07,2.0766666666666667
22,11,4,8,12.7,5,2.08,2.07,2.0770833333333334
22,15,1,8,8.6,4,2.08,2.07,2.0775
19,27,6,8,25.0,5,2.08,2.07,2.0779166666666664
2,18,0,9,-1.4,3,2.08,2.07,2.078333333333333
14,1,6,10,34.5,5,2.08,2.07,2.0787500000000003
20,7,5,10,9.7,5,2.08,2.07,2.079166666666667
21,12,3,10,36.1,2,2.08,2.07,2.0795833333333333
3,9,3,11,5.8,1,2.08,2.08,2.08
21,22,2,11,14.3,4,2.08,2.08,2.08
1,19,1,12,-4.1,3,2.08,2.08,2.08
23,19,1,12,24.1,3,2.08,2.08,2.08
17,24,6,12,-6.6,1,2.08,2.08,2.08
0,8,6,1,33.3,3,2.08,2.08,2.08
18,14,5,1,38.0,5,2.09,2.08,2.080416666666667
8,17,1,1,30.6,4,2.09,2.08,2.0808333333333335
6,19,3,1,12.9,3,2.09,2.08,2.0812500000000003
3,28,5,1,26.2,5,2.09,2.08,2.0816666666666666
12,29,6,1,8.0,4,2.09,2.08,2.0820833333333333
16,2,3,2,21.8,4,2.09,2.08,2.0825
10,27,0,2,-4.1,4,2.09,2.08,2.0829166666666667
18,10,4,3,32.2,4,2.09,2.08,2.0833333333333335
19,18,5,3,1.9,1,2.09,2.08,2.0837499999999998
11,25,5,3,-5.6,3,2.09,2.08,2.084166666666667
10,26,6,3,15.3,1,2.09,2.08,2.0845833333333332
12,6,3,4,14.2,2,2.09,2.08,2.085
8,27,3,4,6.2,2,2.09,2.08,2.0854166666666667
17,2,1,5,-5.8,1,2.09,2.08,2.0858333333333334
20,3,2,5,24.0,3,2.09,2.08,2.08625
17,13,5,5,39.0,5,2.09,2.08,2.0866666666666664
21,20,5,5,14.2,3,2.09,2.08,2.087083333333333
5,2,4,6,-6.1,5,2.09,2.08,2.0875
22,14,2,6,27.0,1,2.09,2.08,2.0879166666666666
15,2,6,7,23.2,1,2.09,2.08,2.0883333333333334
22,17,0,7,-0.9,5,2.09,2.08,2.0887499999999997
0,19,2,7,28.9,5,2.09,2.08,2.089166666666667
9,19,2,7,21.2,5,2.09,2.08,2.089583333333333
0,31,0,7,-4.7,1,2.09,2.09,2.09
16,28,0,8,12.6,5,2.09,2.09,2.09
1,11,0,9,2.8,1,2.09,2.09,2.09
7,19,3,10,-2.7,4,2.09,2.09,2.09
12,19,3,10,-4.8,5,2.09,2.09,2.09
11,26,3,10,-2.3,2,2.09,2.09,2.09
10,27,4,10,10.0,4,2.09,2.09,2.09
5,30,0,10,27.5,4,2.09,2.09,2.09
1,25,5,11,16.8,1,2.09,2.09,2.09
7,29,2,11,25.1,5,2.09,2.09,2.09
15,3,6,12,36.3,5,2.09,2.09,2.09
10,4,0,12,29.5,2,2.09,2.09,2.09
9,5,1,12,-1.3,3,2.09,2.09,2.09
13,1,6,1,26.9,1,2.09,2.09,2.09
17,28,1,2,-7.4,5,2.1,2.09,2.0904166666666666
7,6,0,3,23.7,1,2.1,2.09,2.0908333333333333
10,8,2,3,9.0,4,2.1,2.09,2.09125
6,9,3,3,14.3,3,2.1,2.09,2.0916666666666663
13,12,6,3,37.2,1,2.1,2.09,2.092083333333333
8,13,0,3,26.7,2,2.1,2.09,2.0925
19,14,4,4,-1.4,3,2.1,2.09,2.0929166666666665
2,17,0,4,11.0,1,2.1,2.09,2.0933333333333333
7,26,2,4,18.9,5,2.1,2.09,2.0937499999999996
0,5,4,5,-8.2,5,2.1,2.09,2.0941666666666667
7,9,1,5,4.3,5,2.1,2.09,2.094583333333333
9,11,3,5,-8.1,3,2.1,2.09,2.095
5,12,4,5,35.9,5,2.1,2.09,2.0954166666666665
12,21,6,5,22.6,1,2.1,2.09,2.095833333333333
8,24,2,5,21.0,2,2.1,2.09,2.09625
14,8,3,6,12.5,2,2.1,2.09,2.0966666666666667
22,16,4,6,18.8,3,2.1,2.09,2.0970833333333334
1,20,1,6,37.2,4,2.1,2.09,2.0975
19,25,6,6,27.1,5,2.1,2.09,2.0979166666666664
14,5,2,7,-6.7,1,2.1,2.09,2.098333333333333
14,13,6,8,0.8,4,2.1,2.09,2.09875
12,15,1,8,4.5,3,2.1,2.09,2.0991666666666666
5,16,2,8,3.2,4,2.1,2.09,2.0995833333333334
20,8,4,9,-3.3,2,2.1,2.1,2.1
18,18,2,10,32.8,3,2.1,2.1,2.1
11,27,4,10,7.9,5,2.1,2.1,2.1
17,31,1,10,21.1,1,2.1,2.1,2.1
15,6,0,11,6.2,4,2.1,2.1,2.1
4,22,2,11,2.9,1,2.1,2.1,2.1
14,22,2,11,-7.8,5,2.1,2.1,2.1
6,27,0,11,12.1,1,2.1,2.1,2.1
2,10,6,12,38.9,5,2.1,2.1,2.1
14,21,5,1,23.4,1,2.1,2.1,2.1
4,22,6,1,-9.7,4,2.11,2.1,2.100416666666667
1,31,1,1,36.6,2,2.11,2.1,2.1008333333333336
14,3,4,2,0.2,2,2.11,2.1,2.10125
15,3,4,2,13.2,5,2.11,2.1,2.1016666666666666
7,9,3,2,38.1,2,2.11,2.1,2.1020833333333333
13,10,4,2,7.6,1,2.11,2.1,2.1025
3,11,5,3,18.9,5,2.11,2.1,2.1029166666666668
10,6,3,4,2.8,4,2.11,2.1,2.103333333333333
6,26,2,4,-4.1,3,2.11,2.1,2.10375
15,5,4,5,9.4,1,2.11,2.1,2.1041666666666665
7,20,5,5,19.2,5,2.11,2.1,2.1045833333333337
19,21,6,5,13.3,4,2.11,2.1,2.105
7,8,3,6,16.0,1,2.11,2.1,2.1054166666666667
12,20,1,6,24.3,2,2.11,2.1,2.1058333333333334
10,24,5,6,8.5,3,2.11,2.1,2.1062499999999997
6,28,2,6,16.1,5,2.11,2.1,2.106666666666667
7,13,3,7,15.9,3,2.11,2.1,2.107083333333333
21,21,4,7,-6.8,4,2.11,2.1,2.1075
4,30,6,7,2.2,1,2.11,2.1,2.1079166666666667
5,30,6,7,-1.8,3,2.11,2.1,2.108333333333333
8,11,4,8,23.3,1,2.11,2.1,2.10875
23,27,6,8,9.8,5,2.11,2.1,2.1091666666666664
2,29,1,8,6.1,2,2.11,2.1,2.109583333333333
22,27,2,9,8.3,4,2.11,2.11,2.11
12,28,3,9,20.1,1,2.11,2.11,2.11
7,16,0,10,-1.3,1,2.11,2.11,2.11
16,16,0,10,39.7,1,2.11,2.11,2.11
21,7,1,11,8.6,3,2.11,2.11,2.11
13,6,4,1,26.4,5,2.11,2.11,2.11
4,16,0,1,2.8,2,2.12,2.11,2.1104166666666666
7,30,0,1,15.8,2,2.12,2.11,2.1108333333333333
12,31,1,1,36.8,2,2.12,2.11,2.11125
13,5,6,2,31.0,1,2.12,2.11,2.111666666666667
9,11,5,2,24.9,1,2.12,2.11,2.112083333333333
14,16,3,2,-4.2,2,2.12,2.11,2.1125
2,17,4,2,28.6,1,2.12,2.11,2.1129166666666666
15,22,2,2,-9.2,5,2.12,2.11,2.1133333333333333
15,7,1,3,-8.9,3,2.12,2.11,2.11375
17,8,2,3,-6.6,1,2.12,2.11,2.1141666666666663
22,11,5,3,8.7,3,2.12,2.11,2.1145833333333335
7,15,2,3,7.9,1,2.12,2.11,2.1149999999999998
21,15,2,3,22.0,5,2.12,2.11,2.115416666666667
18,22,2,3,6.4,4,2.12,2.11,2.1158333333333332
9,5,2,4,-4.5,1,2.12,2.11,2.11625
15,27,3,4,-1.7,1,2.12,2.11,2.1166666666666667
4,1,0,5,12.3,2,2.12,2.11,2.1170833333333334
23,3,2,5,30.9,3,2.12,2.11,2.1175
22,7,6,5,2.4,4,2.12,2.11,2.117916666666667
5,20,5,5,5.7,5,2.12,2.11,2.1183333333333336
5,2,4,6,10.8,5,2.12,2.11,2.1187500000000004
3,27,1,6,1.3,4,2.12,2.11,2.1191666666666666
17,28,2,6,20.8,1,2.12,2.11,2.1195833333333334
22,30,4,6,26.3,1,2.12,2.12,2.12
15,2,6,7,-5.2,2,2.12,2.12,2.12
18,4,1,7,24.5,2,2.12,2.12,2.12
14,11,1,7,-4.4,5,2.12,2.12,2.12
9,15,5,7,38.1,1,2.12,2.12,2.12
12,18,1,7,2.2,4,2.12,2.12,2.12
21,30,6,7,11.0,5,2.12,2.12,2.12
20,3,6,9,11.5,3,2.12,2.12,2.12
18,15,4,9,14.2,2,2.12,2.12,2.12
0,20,2,9,-4.1,5,2.12,2.12,2.12
14,24,6,9,16.2,4,2.12,2.12,2.12
13,29,4,9,21.6,3,2.12,2.12,2.12
21,14,5,10,14.2,4,2.12,2.12,2.12
10,11,5,11,22.1,1,2.12,2.12,2.12
19,13,0,11,-4.2,4,2.12,2.12,2.12
8,20,2,12,24.9,4,2.12,2.12,2.12
3,6,4,1,23.1,2,2.12,2.12,2.12
10,12,3,1,-1.3,4,2.13,2.12,2.120416666666667
0,17,1,1,-8.4,1,2.13,2.12,2.1208333333333336
4,9,3,2,4.8,2,2.13,2.12,2.1212500000000003
14,16,3,2,24.9,3,2.13,2.12,2.1216666666666666
17,20,0,2,6.6,4,2.13,2.12,2.1220833333333333
19,25,5,2,3.9,5,2.13,2.12,2.1225
5,17,4,3,2.0,1,2.13,2.12,2.122916666666667
20,27,0,3,22.0,4,2.13,2.12,2.1233333333333335
21,31,4,3,-3.3,4,2.13,2.12,2.12375
10,5,4,5,25.3,1,2.13,2.12,2.124166666666667
5,17,2,5,29.2,5,2.13,2.12,2.1245833333333333
6,24,2,5,-6.9,2,2.13,2.12,2.125
19,30,1,5,-0.6,4,2.13,2.12,2.1254166666666667
6,2,6,7,6.1,4,2.13,2.12,2.125833333333333
14,8,5,7,27.4,1,2.13,2.12,2.12625
3,10,0,7,17.4,3,2.13,2.12,2.1266666666666665
2,11,1,7,37.8,3,2.13,2.12,2.127083333333333
20,27,3,7,24.6,2,2.13,2.12,2.1275
20,2,2,8,-3.7,5,2.13,2.12,2.1279166666666667
9,20,6,8,23.8,5,2.13,2.12,2.1283333333333334
9,27,6,8,5.6,3,2.13,2.12,2.1287499999999997
13,2,5,9,4.0,3,2.13,2.12,2.1291666666666664
11,22,4,9,6.0,5,2.13,2.12,2.129583333333333
0,19,3,10,-9.1,4,2.13,2.13,2.13
14,31,1,10,37.4,3,2.13,2.13,2.13
9,3,4,11,21.4,3,2.13,2.13,2.13
14,18,5,11,21.0,3,2.13,2.13,2.13
8,21,1,11,-1.7,2,2.13,2.13,2.13
8,25,5,11,39.6,1,2.13,2.13,2.13
12,9,5,12,38.9,4,2.13,2.13,2.13
14,20,2,12,20.1,5,2.13,2.13,2.13
3,16,0,1,38.4,3,2.13,2.13,2.13
17,29,6,1,3.2,4,2.14,2.13,2.1304166666666666
2,3,4,2,32.1,4,2.14,2.13,2.1308333333333334
22,12,6,2,21.7,5,2.14,2.13,2.1312499999999996
8,14,1,2,24.0,2,2.14,2.13,2.1316666666666664
18,15,2,2,13.0,5,2.14,2.13,2.132083333333333
8,11,5,3,24.4,2,2.14,2.13,2.1325
9,17,4,3,21.0,5,2.14,2.13,2.1329166666666666
23,21,1,3,26.3,2,2.14,2.13,2.1333333333333333
4,29,2,3,22.9,3,2.14,2.13,2.13375
2,12,2,4,-3.9,4,2.14,2.13,2.1341666666666668
20,16,6,4,-2.8,5,2.14,2.13,2.134583333333333
18,12,4,5,-8.3,1,2.14,2.13,2.1350000000000002
9,13,5,5,-8.9,3,2.14,2.13,2.1354166666666665
2,14,6,5,28.1,1,2.14,2.13,2.1358333333333337
19,21,6,5,22.7,5,2.14,2.13,2.13625
14,29,0,5,6.6,3,2.14,2.13,2.1366666666666667
8,3,5,6,39.2,4,2.14,2.13,2.1370833333333334
10,7,2,6,34.8,1,2.14,2.13,2.1375
19,23,4,6,34.9,3,2.14,2.13,2.137916666666667
3,5,2,7,30.3,2,2.14,2.13,2.138333333333333
11,13,3,7,-8.8,2,2.14,2.13,2.13875
9,14,4,7,9.1,3,2.14,2.13,2.1391666666666667
8,26,2,7,-2.4,4,2.14,2.13,2.1395833333333334
13,29,5,7,4.8,3,2.14,2.14,2.14
3,2,5,9,13.7,1,2.14,2.14,2.14
8,4,0,9,-7.9,4,2.14,2.14,2.14
15,18,0,9,35.3,1,2.14,2.14,2.14
0,19,1,9,-6.6,5,2.14,2.14,2.14
7,20,2,9,6.6,4,2.14,2.14,2.14
7,20,2,9,35.4,2,2.14,2.14,2.14
1,29,4,9,37.9,3,2.14,2.14,2.14
9,12,3,10,7.8,2,2.14,2.14,2.14
3,16,0,10,18.4,3,2.14,2.14,2.14
8,21,5,10,26.2,2,2.14,2.14,2.14
1,23,0,10,2.6,4,2.14,2.14,2.14
