hour,day,weekday,month,Outdoor Temperature (C),Household Size,lag_1,lag_24,rolling_mean_24
20,27,5,5,6.6,1,0.23,0.22,0.22875
20,30,1,5,6.3,4,0.23,0.22,0.22916666666666666
21,1,3,6,20.0,5,0.23,0.22,0.22958333333333336
12,3,5,6,1.4,1,0.23,0.23,0.23
17,21,2,6,29.8,1,0.23,0.23,0.23
4,22,3,6,19.2,5,0.23,0.23,0.23
8,1,5,7,24.6,3,0.23,0.23,0.23
21,10,0,7,38.7,3,0.23,0.23,0.23
23,25,1,7,10.3,4,0.23,0.23,0.23
18,1,1,8,11.0,5,0.23,0.23,0.23
18,4,4,8,21.3,2,0.23,0.23,0.23
16,12,5,8,1.4,4,0.23,0.23,0.23
5,23,2,8,21.8,5,0.23,0.23,0.23
0,26,5,8,28.2,2,0.23,0.23,0.23
3,13,2,9,23.3,1,0.23,0.23,0.23
1,16,5,9,26.0,2,0.23,0.23,0.23
16,19,1,9,19.2,5,0.23,0.23,0.23
13,26,1,9,15.6,1,0.23,0.23,0.23
22,29,4,9,3.8,4,0.23,0.23,0.23
16,7,5,10,18.9,5,0.23,0.23,0.23
23,15,6,10,19.6,5,0.23,0.23,0.23
0,22,6,10,-3.9,4,0.23,0.23,0.23
16,8,2,11,20.8,2,0.23,0.23,0.23
5,18,5,11,37.1,2,0.23,0.23,0.23
11,18,5,11,32.3,2,0.23,0.23,0.23
0,21,1,11,5.9,5,0.23,0.23,0.23
3,1,4,12,2.8,3,0.23,0.23,0.23
18,2,5,12,0.8,4,0.23,0.23,0.23
4,7,3,12,8.1,1,0.23,0.23,0.23
8,23,5,12,9.3,3,0.23,0.23,0.23
9,24,6,12,14.1,4,0.23,0.23,0.23
17,24,6,12,7.4,5,0.23,0.23,0.23
8,31,6,12,2.7,4,0.23,0.23,0.23
21,4,5,2,29.4,5,0.23,0.23,0.23
8,12,6,2,21.1,2,0.24,0.23,0.2304166666666667
22,27,0,2,16.4,3,0.24,0.23,0.23083333333333336
23,28,1,2,-0.8,5,0.24,0.23,0.23124999999999998
14,7,1,3,-7.9,5,0.24,0.23,0.2316666666666667
5,8,2,3,-3.8,2,0.24,0.23,0.23208333333333334
0,11,5,3,21.4,2,0.24,0.23,0.2325
15,26,6,3,-9.1,3,0.24,0.23,0.23291666666666666
20,26,6,3,-6.3,2,0.24,0.23,0.2333333333333333
23,26,6,3,-7.3,2,0.24,0.23,0.23375
17,29,2,3,6.5,3,0.24,0.23,0.23416666666666666
2,14,4,4,13.6,3,0.24,0.23,0.23458333333333334
10,25,1,4,37.5,2,0.24,0.23,0.235
1,27,3,4,-8.2,2,0.24,0.23,0.2354166666666667
18,12,4,5,21.0,3,0.24,0.23,0.23583333333333334
14,31,2,5,0.3,1,0.24,0.23,0.23625
14,5,0,6,30.8,4,0.24,0.23,0.23666666666666666
23,7,2,6,1.2,1,0.24,0.23,0.23708333333333334
0,24,5,6,18.6,5,0.24,0.23,0.23750000000000002
4,1,5,7,-2.4,1,0.24,0.23,0.23791666666666667
21,7,4,7,16.3,4,0.24,0.23,0.2383333333333333
20,14,4,7,1.9,5,0.24,0.23,0.23875000000000002
5,16,6,7,21.0,1,0.24,0.23,0.23916666666666667
16,29,5,7,28.8,1,0.24,0.23,0.2395833333333333
8,4,4,8,35.4,5,0.24,0.24,0.24
10,19,5,8,29.7,4,0.24,0.24,0.24
5,25,4,8,27.4,1,0.24,0.24,0.24
3,1,4,9,23.1,2,0.24,0.24,0.24
12,13,2,9,26.8,5,0.24,0.24,0.24
12,14,3,9,-3.6,5,0.24,0.24,0.24
22,18,0,9,-7.8,3,0.24,0.24,0.24
21,25,0,9,32.2,5,0.24,0.24,0.24
5,3,1,10,5.9,2,0.24,0.24,0.24
3,6,4,10,11.1,4,0.24,0.24,0.24
19,6,4,10,36.7,4,0.24,0.24,0.24
7,15,6,10,12.5,2,0.24,0.24,0.24
6,23,0,10,-0.8,4,0.24,0.24,0.24
22,27,4,10,25.0,2,0.24,0.24,0.24
20,28,5,10,7.5,2,0.24,0.24,0.24
11,30,0,10,8.6,2,0.24,0.24,0.24
1,3,4,11,33.1,3,0.24,0.24,0.24
9,3,4,11,-6.9,4,0.24,0.24,0.24
0,7,1,11,31.7,1,0.24,0.24,0.24
21,4,0,12,3.9,3,0.24,0.24,0.24
3,6,2,12,34.5,1,0.24,0.24,0.24
5,30,5,12,21.0,4,0.24,0.24,0.24
17,13,4,1,36.8,2,0.24,0.24,0.24
3,15,6,1,-5.2,2,0.25,0.24,0.2404166666666667
16,18,2,1,24.7,2,0.25,0.24,0.24083333333333334
7,29,6,1,34.1,1,0.25,0.24,0.24125
18,29,6,1,32.2,1,0.25,0.24,0.24166666666666667
5,18,5,2,35.6,3,0.25,0.24,0.24208333333333334
19,26,6,2,34.8,2,0.25,0.24,0.24250000000000002
5,5,6,3,1.6,5,0.25,0.24,0.24291666666666667
17,10,4,3,7.8,4,0.25,0.24,0.24333333333333332
2,16,3,3,-1.9,3,0.25,0.24,0.24375000000000002
22,16,3,3,29.8,1,0.25,0.24,0.24416666666666667
6,17,4,3,34.9,3,0.25,0.24,0.24458333333333335
17,18,5,3,38.2,1,0.25,0.24,0.245
10,21,1,3,18.2,4,0.25,0.24,0.2454166666666667
17,24,4,3,16.1,3,0.25,0.24,0.24583333333333335
7,2,6,4,21.1,1,0.25,0.24,0.24625
14,29,5,4,-8.4,2,0.25,0.24,0.24666666666666667
1,6,5,5,27.4,2,0.25,0.24,0.24708333333333335
10,16,1,5,9.9,3,0.25,0.24,0.24750000000000003
6,1,3,6,7.9,4,0.25,0.24,0.24791666666666667
0,10,5,6,2.3,5,0.25,0.24,0.24833333333333332
8,13,1,6,18.8,4,0.25,0.24,0.24875000000000003
6,22,3,6,6.4,5,0.25,0.24,0.24916666666666668
20,27,1,6,37.8,3,0.25,0.24,0.24958333333333335
21,28,2,6,-2.7,2,0.25,0.25,0.25
0,1,5,7,32.4,2,0.25,0.25,0.25
4,4,1,7,28.2,4,0.25,0.25,0.25
21,4,1,7,-2.8,5,0.25,0.25,0.25
5,5,2,7,-2.7,3,0.25,0.25,0.25
22,6,3,7,5.8,3,0.25,0.25,0.25
11,11,1,7,23.6,4,0.25,0.25,0.25
20,24,0,7,12.6,3,0.25,0.25,0.25
20,27,3,7,18.2,4,0.25,0.25,0.25
5,8,1,8,8.7,5,0.25,0.25,0.25
2,14,0,8,0.5,3,0.25,0.25,0.25
3,24,3,8,14.0,2,0.25,0.25,0.25
12,30,2,8,39.3,2,0.25,0.25,0.25
16,5,1,9,29.4,2,0.25,0.25,0.25
0,10,6,9,30.9,5,0.25,0.25,0.25
23,24,6,9,10.1,2,0.25,0.25,0.25
8,9,0,10,21.9,5,0.25,0.25,0.25
7,10,1,10,38.9,2,0.25,0.25,0.25
14,12,3,10,15.0,3,0.25,0.25,0.25
8,1,2,11,1.0,2,0.25,0.25,0.25
7,7,1,11,-9.4,2,0.25,0.25,0.25
13,12,6,11,-0.6,2,0.25,0.25,0.25
1,16,3,11,6.9,1,0.25,0.25,0.25
19,25,5,11,12.3,3,0.25,0.25,0.25
18,5,1,12,-8.6,1,0.25,0.25,0.25
17,13,2,12,24.4,2,0.25,0.25,0.25
9,20,2,12,32.5,1,0.25,0.25,0.25
2,3,1,1,11.8,4,0.25,0.25,0.25
15,9,0,1,4.4,4,0.26,0.25,0.2504166666666667
3,23,0,1,-7.4,3,0.26,0.25,0.2508333333333333
6,24,1,1,-2.2,1,0.26,0.25,0.25125
11,1,2,2,8.0,5,0.26,0.25,0.25166666666666665
3,4,5,2,16.0,5,0.26,0.25,0.2520833333333333
11,7,1,2,-9.7,2,0.26,0.25,0.2525
5,12,6,2,32.0,5,0.26,0.25,0.2529166666666666
3,22,2,2,18.8,3,0.26,0.25,0.25333333333333335
20,28,1,2,31.8,5,0.26,0.25,0.25375
19,10,4,3,13.5,3,0.26,0.25,0.25416666666666665
2,11,5,3,-4.9,5,0.26,0.25,0.25458333333333333
16,13,0,3,3.3,4,0.26,0.25,0.255
1,19,6,3,3.6,3,0.26,0.25,0.2554166666666667
7,20,0,3,9.0,4,0.26,0.25,0.2558333333333333
18,24,4,3,23.5,5,0.26,0.25,0.25625
21,24,4,3,-9.3,3,0.26,0.25,0.25666666666666665
2,25,5,3,-6.2,4,0.26,0.25,0.25708333333333333
23,25,5,3,-1.8,2,0.26,0.25,0.2575
17,28,1,3,6.3,1,0.26,0.25,0.2579166666666666
19,4,1,4,38.7,5,0.26,0.25,0.25833333333333336
18,8,5,4,6.5,5,0.26,0.25,0.25875
6,13,3,4,-0.5,4,0.26,0.25,0.25916666666666666
20,13,3,4,39.4,5,0.26,0.25,0.25958333333333333
11,26,2,4,-2.7,2,0.26,0.26,0.26
8,1,0,5,-3.7,3,0.26,0.26,0.26
8,17,2,5,7.8,3,0.26,0.26,0.26
9,25,3,5,27.5,5,0.26,0.26,0.26
22,3,5,6,-1.8,4,0.26,0.26,0.26
17,5,0,6,8.5,4,0.26,0.26,0.26
5,12,0,6,8.7,4,0.26,0.26,0.26
17,13,1,6,1.5,1,0.26,0.26,0.26
15,14,2,6,5.6,4,0.26,0.26,0.26
20,14,2,6,27.8,4,0.26,0.26,0.26
4,1,5,7,34.1,5,0.26,0.26,0.26
13,1,5,7,19.9,5,0.26,0.26,0.26
23,1,5,7,31.8,1,0.26,0.26,0.26
0,2,6,7,-1.0,4,0.26,0.26,0.26
17,3,0,7,29.1,5,0.26,0.26,0.26
20,4,1,7,13.5,2,0.26,0.26,0.26
12,10,0,7,36.0,5,0.26,0.26,0.26
10,11,4,8,28.2,5,0.26,0.26,0.26
19,11,4,8,-2.0,4,0.26,0.26,0.26
19,15,1,8,14.9,3,0.26,0.26,0.26
15,18,4,8,17.6,4,0.26,0.26,0.26
23,24,3,8,15.8,1,0.26,0.26,0.26
3,11,0,9,29.8,2,0.26,0.26,0.26
23,19,1,9,-4.2,1,0.26,0.26,0.26
21,23,5,9,34.6,2,0.26,0.26,0.26
3,28,3,9,15.1,4,0.26,0.26,0.26
21,16,0,10,25.7,1,0.26,0.26,0.26
18,7,1,11,22.5,1,0.26,0.26,0.26
5,10,4,11,4.0,5,0.26,0.26,0.26
19,13,0,11,28.8,5,0.26,0.26,0.26
16,3,6,12,8.3,4,0.26,0.26,0.26
15,8,4,12,32.5,4,0.26,0.26,0.26
12,21,3,12,26.6,1,0.26,0.26,0.26
5,29,4,12,19.6,4,0.26,0.26,0.26
13,31,6,12,-9.8,3,0.26,0.26,0.26
19,5,3,1,36.3,5,0.26,0.26,0.26
13,10,1,1,-9.3,3,0.27,0.26,0.2604166666666667
17,19,3,1,37.5,3,0.27,0.26,0.2608333333333333
10,23,0,1,-7.4,2,0.27,0.26,0.26125000000000004
6,1,2,2,29.8,4,0.27,0.26,0.26166666666666666
17,10,4,2,37.3,1,0.27,0.26,0.26208333333333333
9,12,6,2,14.8,5,0.27,0.26,0.2625
17,27,0,2,15.5,1,0.27,0.26,0.2629166666666667
9,1,2,3,19.1,1,0.27,0.26,0.26333333333333336
6,5,6,3,37.5,5,0.27,0.26,0.26375
9,10,4,3,8.9,4,0.27,0.26,0.26416666666666666
12,19,6,3,19.1,5,0.27,0.26,0.26458333333333334
20,23,3,3,31.9,1,0.27,0.26,0.265
3,28,1,3,21.2,5,0.27,0.26,0.2654166666666667
13,11,1,4,13.1,2,0.27,0.26,0.2658333333333333
15,11,1,4,10.3,4,0.27,0.26,0.26625000000000004
0,13,3,4,35.2,3,0.27,0.26,0.26666666666666666
2,14,4,4,33.4,4,0.27,0.26,0.26708333333333334
16,24,0,4,-5.7,1,0.27,0.26,0.2675
2,27,3,4,12.9,2,0.27,0.26,0.2679166666666667
7,27,3,4,3.9,3,0.27,0.26,0.26833333333333337
6,10,2,5,12.1,4,0.27,0.26,0.26875
0,14,6,5,-9.7,2,0.27,0.26,0.26916666666666667
14,17,2,5,34.0,5,0.27,0.26,0.26958333333333334
15,24,2,5,4.3,5,0.27,0.27,0.27
6,25,3,5,4.3,5,0.27,0.27,0.27
4,31,2,5,6.6,3,0.27,0.27,0.27
13,31,2,5,2.2,1,0.27,0.27,0.27
13,1,3,6,39.8,3,0.27,0.27,0.27
11,5,0,6,-8.5,1,0.27,0.27,0.27
7,11,6,6,36.8,1,0.27,0.27,0.27
7,11,6,6,25.7,2,0.27,0.27,0.27
5,15,3,6,6.8,1,0.27,0.27,0.27
12,19,0,6,13.4,2,0.27,0.27,0.27
19,19,0,6,-4.7,2,0.27,0.27,0.27
22,23,4,6,24.3,4,0.27,0.27,0.27
3,30,4,6,31.8,3,0.27,0.27,0.27
10,31,0,7,27.4,2,0.27,0.27,0.27
12,6,6,8,28.7,4,0.27,0.27,0.27
2,13,6,8,-6.4,1,0.27,0.27,0.27
17,18,4,8,-3.6,2,0.27,0.27,0.27
22,19,5,8,-6.0,5,0.27,0.27,0.27
9,28,0,8,6.3,1,0.27,0.27,0.27
1,29,1,8,-1.4,2,0.27,0.27,0.27
1,31,3,8,13.6,3,0.27,0.27,0.27
17,31,3,8,-7.6,4,0.27,0.27,0.27
17,6,2,9,34.9,4,0.27,0.27,0.27
19,10,6,9,-0.5,5,0.27,0.27,0.27
4,14,3,9,0.8,4,0.27,0.27,0.27
15,21,3,9,-0.6,4,0.27,0.27,0.27
11,27,2,9,18.6,5,0.27,0.27,0.27
3,30,5,9,28.9,1,0.27,0.27,0.27
17,1,6,10,28.4,5,0.27,0.27,0.27
11,3,1,10,11.3,1,0.27,0.27,0.27
22,7,5,10,23.9,2,0.27,0.27,0.27
3,8,6,10,1.0,2,0.27,0.27,0.27
15,12,3,10,27.3,3,0.27,0.27,0.27
20,19,3,10,36.1,1,0.27,0.27,0.27
9,24,1,10,19.0,4,0.27,0.27,0.27
13,26,3,10,22.4,1,0.27,0.27,0.27
17,26,3,10,10.6,5,0.27,0.27,0.27
7,27,4,10,-3.0,2,0.27,0.27,0.27
1,30,0,10,24.0,5,0.27,0.27,0.27
8,1,2,11,25.2,2,0.27,0.27,0.27
5,11,5,11,0.7,3,0.27,0.27,0.27
4,20,0,11,-0.5,4,0.27,0.27,0.27
23,4,0,12,-1.8,1,0.27,0.27,0.27
1,9,5,12,20.9,1,0.27,0.27,0.27
11,21,3,12,7.5,5,0.27,0.27,0.27
18,6,4,1,12.7,3,0.27,0.27,0.27
5,15,6,1,14.4,5,0.28,0.27,0.2704166666666667
20,29,6,1,7.8,2,0.28,0.27,0.2708333333333333
5,30,0,1,3.4,1,0.28,0.27,0.27125000000000005
20,30,0,1,-6.6,1,0.28,0.27,0.27166666666666667
19,6,0,2,-7.8,2,0.28,0.27,0.2720833333333334
22,9,3,2,16.1,4,0.28,0.27,0.2725
1,14,1,2,-1.9,1,0.28,0.27,0.2729166666666667
8,21,1,2,10.5,3,0.28,0.27,0.2733333333333334
19,22,2,2,-7.3,4,0.28,0.27,0.27375000000000005
19,3,4,3,9.5,2,0.28,0.27,0.27416666666666667
15,4,5,3,32.7,2,0.28,0.27,0.27458333333333335
7,13,0,3,22.6,2,0.28,0.27,0.275
17,27,0,3,29.4,3,0.28,0.27,0.2754166666666667
4,3,0,4,26.0,2,0.28,0.27,0.2758333333333333
2,15,5,4,9.8,3,0.28,0.27,0.27625000000000005
3,20,3,4,1.2,1,0.28,0.27,0.27666666666666667
18,22,5,4,30.9,4,0.28,0.27,0.2770833333333334
4,24,0,4,2.3,5,0.28,0.27,0.2775
8,26,2,4,-7.2,2,0.28,0.27,0.2779166666666667
17,28,4,4,-8.1,5,0.28,0.27,0.2783333333333334
22,4,3,5,20.8,3,0.28,0.27,0.27875000000000005
15,15,0,5,26.4,4,0.28,0.27,0.2791666666666667
7,26,4,5,29.1,2,0.28,0.27,0.27958333333333335
2,1,3,6,-3.0,5,0.28,0.28,0.28
13,19,0,6,-5.9,1,0.28,0.28,0.28
9,21,2,6,27.5,3,0.28,0.28,0.28
19,23,4,6,-2.0,3,0.28,0.28,0.28
10,24,5,6,7.9,4,0.28,0.28,0.28
10,4,1,7,-4.4,1,0.28,0.28,0.28
23,9,6,7,-7.0,3,0.28,0.28,0.28
21,14,4,7,3.2,4,0.28,0.28,0.28
19,22,5,7,3.2,2,0.28,0.28,0.28
4,15,1,8,-9.5,4,0.28,0.28,0.28
8,16,2,8,-3.6,1,0.28,0.28,0.28
23,30,2,8,10.3,5,0.28,0.28,0.28
19,9,5,9,39.6,5,0.28,0.28,0.28
15,15,4,9,24.8,5,0.28,0.28,0.28
12,20,2,9,35.1,1,0.28,0.28,0.28
10,21,3,9,35.2,1,0.28,0.28,0.28
3,2,0,10,9.1,3,0.28,0.28,0.28
0,24,1,10,-4.2,1,0.28,0.28,0.28
3,26,3,10,8.1,4,0.28,0.28,0.28
19,26,3,10,34.6,1,0.28,0.28,0.28
14,6,0,11,8.4,4,0.28,0.28,0.28
9,12,6,11,-1.0,3,0.28,0.28,0.28
20,17,4,11,7.7,2,0.28,0.28,0.28
23,28,1,11,9.3,1,0.28,0.28,0.28
6,8,4,12,21.8,3,0.28,0.28,0.28
0,16,5,12,31.7,5,0.28,0.28,0.28
6,18,0,12,20.6,4,0.28,0.28,0.28
5,8,6,1,17.4,1,0.28,0.28,0.28
4,11,5,2,15.3,1,0.29,0.28,0.2804166666666667
5,13,0,2,39.1,3,0.29,0.28,0.2808333333333333
13,13,0,2,23.7,4,0.29,0.28,0.28125000000000006
9,17,4,2,33.0,5,0.29,0.28,0.2816666666666667
6,27,0,2,11.3,3,0.29,0.28,0.28208333333333335
9,2,3,3,22.1,5,0.29,0.28,0.28250000000000003
21,12,6,3,28.5,1,0.29,0.28,0.2829166666666667
7,17,4,3,-2.7,4,0.29,0.28,0.2833333333333334
16,2,6,4,29.1,4,0.29,0.28,0.28375
17,3,0,4,11.9,1,0.29,0.28,0.2841666666666666
3,6,3,4,3.2,4,0.29,0.28,0.28458333333333335
12,6,3,4,-8.6,2,0.29,0.28,0.285
7,13,3,4,38.4,2,0.29,0.28,0.28541666666666665
4,14,4,4,12.0,4,0.29,0.28,0.28583333333333333
11,17,0,4,21.0,4,0.29,0.28,0.28625
9,23,6,4,-5.3,3,0.29,0.28,0.2866666666666667
21,28,4,4,11.1,4,0.29,0.28,0.2870833333333333
2,8,0,5,3.6,4,0.29,0.28,0.2875
5,19,4,5,25.0,4,0.29,0.28,0.28791666666666665
10,22,0,5,2.2,5,0.29,0.28,0.28833333333333333
23,23,1,5,16.4,2,0.29,0.28,0.28875
9,2,4,6,5.0,4,0.29,0.28,0.2891666666666666
16,3,5,6,8.3,1,0.29,0.28,0.28958333333333336
1,27,1,6,35.8,4,0.29,0.29,0.29
1,2,6,7,32.8,1,0.29,0.29,0.29
21,12,2,7,13.6,5,0.29,0.29,0.29
11,30,6,7,1.3,2,0.29,0.29,0.29
0,3,3,8,-7.4,1,0.29,0.29,0.29
0,13,6,8,16.6,4,0.29,0.29,0.29
14,23,2,8,-2.0,5,0.29,0.29,0.29
18,28,0,8,22.5,1,0.29,0.29,0.29
20,31,3,8,3.1,3,0.29,0.29,0.29
18,6,2,9,8.6,2,0.29,0.29,0.29
13,14,3,9,-2.6,3,0.29,0.29,0.29
10,17,6,9,27.1,1,0.29,0.29,0.29
10,17,6,9,27.2,2,0.29,0.29,0.29
0,29,4,9,35.2,2,0.29,0.29,0.29
9,29,4,9,-7.3,1,0.29,0.29,0.29
14,3,1,10,3.0,3,0.29,0.29,0.29
10,12,3,10,24.6,3,0.29,0.29,0.29
23,12,3,10,21.4,3,0.29,0.29,0.29
17,15,6,10,36.0,5,0.29,0.29,0.29
16,18,2,10,30.6,5,0.29,0.29,0.29
4,24,1,10,39.4,2,0.29,0.29,0.29
18,1,2,11,-3.0,3,0.29,0.29,0.29
1,5,6,11,7.5,1,0.29,0.29,0.29
3,6,0,11,26.8,5,0.29,0.29,0.29
