Appliance Type,hour,day,weekday,month,lag1,lag24,rolling_mean
TV,8,4,2,1,4.17,0.82,1.0829166666666667
TV,9,4,2,1,2.37,4.17,1.2100000000000002
TV,10,4,2,1,4.15,2.37,1.2012500000000002
TV,11,4,2,1,1.46,4.15,1.31875
TV,12,4,2,1,4.33,1.46,1.2787500000000003
TV,13,4,2,1,0.24,4.33,1.3820833333333333
TV,14,4,2,1,2.48,0.24,1.4441666666666668
TV,15,4,2,1,1.49,2.48,1.4291666666666665
TV,16,4,2,1,1.44,1.49,1.4425000000000001
TV,17,4,2,1,1.77,1.44,1.3412499999999998
TV,18,4,2,1,0.36,1.77,1.3412499999999998
TV,19,4,2,1,0.0,0.36,1.42125
TV,20,4,2,1,1.92,0.0,1.4795833333333335
TV,21,4,2,1,2.52,1.92,1.4795833333333335
TV,22,4,2,1,0.0,2.52,1.4795833333333335
TV,23,4,2,1,0.0,0.0,1.41625
TV,0,5,3,1,0.0,0.0,1.43375
TV,1,5,3,1,2.65,0.0,1.4233333333333336
TV,2,5,3,1,0.0,2.65,1.4329166666666666
TV,3,5,3,1,2.22,0.0,1.4329166666666666
TV,4,5,3,1,0.0,2.22,1.4995833333333335
TV,5,5,3,1,1.6,0.0,1.5329166666666667
TV,6,5,3,1,0.8,1.6,1.5429166666666667
TV,7,5,3,1,1.06,0.8,1.4275
TV,8,5,3,1,1.4,1.06,1.32875
TV,9,5,3,1,0.0,1.4,1.290416666666667
TV,10,5,3,1,3.2300000000000004,0.0,1.2645833333333336
TV,11,5,3,1,0.84,3.2300000000000004,1.1454166666666667
TV,12,5,3,1,1.4700000000000002,0.84,1.1354166666666667
TV,13,5,3,1,0.0,1.4700000000000002,1.1083333333333334
TV,14,5,3,1,1.83,0.0,1.0462500000000001
TV,15,5,3,1,0.0,1.83,0.9862500000000001
TV,16,5,3,1,0.0,0.0,0.9125000000000001
TV,17,5,3,1,0.0,0.0,0.8975000000000001
TV,18,5,3,1,0.0,0.0,0.8975000000000001
TV,19,5,3,1,0.0,0.0,0.8525
TV,20,5,3,1,0.84,0.0,0.7475
TV,21,5,3,1,0.0,0.84,0.7475
TV,22,5,3,1,0.0,0.0,0.8387500000000001
TV,23,5,3,1,2.19,0.0,0.93125
TV,0,6,4,1,2.22,2.19,0.8208333333333334
TV,1,6,4,1,0.0,2.22,0.8208333333333334
TV,2,6,4,1,0.0,0.0,0.86875
TV,3,6,4,1,3.37,0.0,0.86875
TV,4,6,4,1,0.0,3.37,0.8662500000000001
TV,5,6,4,1,1.54,0.0,0.8854166666666669
TV,6,6,4,1,1.26,1.54,0.9700000000000001
TV,7,6,4,1,3.09,1.26,0.9116666666666667
TV,8,6,4,1,0.0,3.09,1.1041666666666667
TV,9,6,4,1,4.62,0.0,0.9695833333333335
TV,10,6,4,1,0.0,4.62,1.1220833333333335
TV,11,6,4,1,4.5,0.0,1.18375
TV,12,6,4,1,2.95,4.5,1.2220833333333336
TV,13,6,4,1,0.92,2.95,1.1458333333333335
TV,14,6,4,1,0.0,0.92,1.1458333333333335
TV,15,6,4,1,0.0,0.0,1.1616666666666668
TV,16,6,4,1,0.38,0.0,1.2175
TV,17,6,4,1,1.34,0.38,1.2175
TV,18,6,4,1,0.0,1.34,1.2966666666666666
TV,19,6,4,1,1.9,0.0,1.27375
TV,20,6,4,1,0.29,1.9,1.35125
TV,21,6,4,1,1.86,0.29,1.35125
TV,22,6,4,1,0.0,1.86,1.366666666666667
TV,23,6,4,1,2.56,0.0,1.2741666666666667
TV,0,7,5,1,0.0,2.56,1.3862500000000002
TV,1,7,5,1,2.69,0.0,1.4350000000000003
TV,2,7,5,1,1.17,2.69,1.3491666666666668
TV,3,7,5,1,1.31,1.17,1.4379166666666665
TV,4,7,5,1,2.13,1.31,1.4254166666666668
TV,5,7,5,1,1.24,2.13,1.4891666666666667
TV,6,7,5,1,2.79,1.24,1.3845833333333333
TV,7,7,5,1,0.58,2.79,1.3845833333333333
TV,8,7,5,1,0.0,0.58,1.3408333333333335
TV,9,7,5,1,3.5700000000000003,0.0,1.4983333333333333
TV,10,7,5,1,3.78,3.5700000000000003,1.4137500000000003
TV,11,7,5,1,2.47,3.78,1.3583333333333334
TV,12,7,5,1,1.62,2.47,1.3341666666666667
TV,13,7,5,1,0.34,1.62,1.3895833333333334
TV,14,7,5,1,1.33,0.34,1.5466666666666669
TV,15,7,5,1,3.77,1.33,1.59875
TV,16,7,5,1,1.63,3.77,1.5429166666666667
TV,17,7,5,1,0.0,1.63,1.6325000000000003
TV,18,7,5,1,2.15,0.0,1.6858333333333337
TV,19,7,5,1,3.18,2.15,1.6737500000000003
TV,20,7,5,1,0.0,3.18,1.6329166666666666
TV,21,7,5,1,0.88,0.0,1.7245833333333334
TV,22,7,5,1,2.2,0.88,1.8016666666666667
TV,23,7,5,1,4.41,2.2,1.9062500000000002
TV,0,8,6,1,2.51,4.41,1.7941666666666667
TV,1,8,6,1,0.0,2.51,1.7566666666666668
TV,2,8,6,1,0.27,0.0,1.7020833333333334
TV,3,8,6,1,0.0,0.27,1.6454166666666667
TV,4,8,6,1,0.77,0.0,1.5937500000000002
TV,5,8,6,1,0.0,0.77,1.5137500000000002
TV,6,8,6,1,0.87,0.0,1.4895833333333333
TV,7,8,6,1,0.0,0.87,1.6529166666666668
TV,8,8,6,1,3.92,0.0,1.53125
TV,9,8,6,1,0.65,3.92,1.4304166666666667
TV,10,8,6,1,1.36,0.65,1.3275
TV,11,8,6,1,0.0,1.36,1.26
TV,12,8,6,1,0.0,0.0,1.2458333333333333
TV,13,8,6,1,0.0,0.0,1.1904166666666667
TV,14,8,6,1,0.0,0.0,1.1041666666666667
TV,15,8,6,1,1.7,0.0,1.1075000000000002
TV,16,8,6,1,1.71,1.7,1.2012500000000002
TV,17,8,6,1,2.25,1.71,1.1116666666666666
TV,18,8,6,1,0.0,2.25,1.0620833333333335
TV,19,8,6,1,1.99,0.0,1.1933333333333334
TV,20,8,6,1,3.15,1.99,1.22
TV,21,8,6,1,1.52,3.15,1.1283333333333334
TV,22,8,6,1,0.0,1.52,0.9445833333333334
TV,23,8,6,1,0.0,0.0,0.8850000000000001
TV,0,9,0,1,1.08,0.0,1.0341666666666667
TV,1,9,0,1,3.58,1.08,1.14875
TV,2,9,0,1,3.02,3.58,1.2504166666666667
TV,3,9,0,1,2.44,3.02,1.29375
TV,4,9,0,1,1.81,2.44,1.3054166666666667
TV,5,9,0,1,0.28,1.81,1.4033333333333333
TV,6,9,0,1,3.22,0.28,1.4033333333333333
TV,7,9,0,1,0.0,3.22,1.2629166666666667
TV,8,9,0,1,0.55,0.0,1.2970833333333334
TV,9,9,0,1,1.47,0.55,1.2404166666666667
TV,10,9,0,1,0.0,1.47,1.2404166666666667
TV,11,9,0,1,0.0,0.0,1.28875
TV,12,9,0,1,1.16,0.0,1.3141666666666667
TV,13,9,0,1,0.61,1.16,1.3141666666666667
TV,14,9,0,1,0.0,0.61,1.3154166666666667
TV,15,9,0,1,1.73,0.0,1.2441666666666666
TV,16,9,0,1,0.0,1.73,1.1604166666666667
TV,17,9,0,1,0.24,0.0,1.1604166666666667
TV,18,9,0,1,0.0,0.24,1.0775000000000001
TV,19,9,0,1,0.0,0.0,0.94625
TV,20,9,0,1,0.0,0.0,0.9550000000000001
TV,21,9,0,1,1.73,0.0,0.9550000000000001
TV,22,9,0,1,0.0,1.73,0.9666666666666667
TV,23,9,0,1,0.28,0.0,0.9895833333333335
TV,0,10,1,1,1.63,0.28,0.8841666666666667
TV,1,10,1,1,1.05,1.63,0.8483333333333333
TV,2,10,1,1,2.16,1.05,0.8054166666666668
TV,3,10,1,1,1.41,2.16,0.8500000000000001
TV,4,10,1,1,2.88,1.41,0.9670833333333335
TV,5,10,1,1,3.09,2.88,0.8329166666666667
TV,6,10,1,1,0.0,3.09,0.8329166666666667
TV,7,10,1,1,0.0,0.0,0.81
TV,8,10,1,1,0.0,0.0,0.7666666666666667
TV,9,10,1,1,0.43,0.0,0.8191666666666667
TV,10,10,1,1,1.26,0.43,0.8495833333333334
TV,11,10,1,1,0.73,1.26,0.8170833333333335
TV,12,10,1,1,0.38,0.73,0.7916666666666669
TV,13,10,1,1,0.0,0.38,0.7916666666666669
TV,14,10,1,1,0.0,0.0,0.7454166666666667
TV,15,10,1,1,0.62,0.0,0.75375
TV,16,10,1,1,0.2,0.62,0.74375
TV,17,10,1,1,0.0,0.2,0.7983333333333335
TV,18,10,1,1,1.31,0.0,0.8445833333333335
TV,19,10,1,1,1.11,1.31,0.9208333333333334
TV,20,10,1,1,1.83,1.11,0.8487500000000002
TV,21,10,1,1,0.0,1.83,0.8758333333333335
TV,22,10,1,1,0.65,0.0,0.8925000000000001
TV,23,10,1,1,0.68,0.65,0.9370833333333334
TV,0,11,2,1,2.7,0.68,0.8933333333333334
TV,1,11,2,1,0.0,2.7,0.8033333333333333
TV,2,11,2,1,0.0,0.0,0.8137500000000001
TV,3,11,2,1,1.66,0.0,0.7412500000000001
TV,4,11,2,1,1.14,1.66,0.6125000000000002
TV,5,11,2,1,0.0,1.14,0.6437500000000002
TV,6,11,2,1,0.75,0.0,0.6604166666666668
TV,7,11,2,1,0.4,0.75,0.6816666666666666
TV,8,11,2,1,0.51,0.4,0.6637500000000001
TV,9,11,2,1,0.0,0.51,0.6750000000000002
TV,10,11,2,1,1.53,0.0,0.6791666666666667
TV,11,11,2,1,0.83,1.53,0.7337500000000001
TV,12,11,2,1,1.69,0.83,0.8550000000000001
TV,13,11,2,1,2.91,1.69,0.9070833333333335
TV,14,11,2,1,1.25,2.91,0.99625
TV,15,11,2,1,2.76,1.25,1.0625
TV,16,11,2,1,1.79,2.76,1.0625
TV,17,11,2,1,0.0,1.79,1.0745833333333334
TV,18,11,2,1,1.6,0.0,1.1395833333333334
TV,19,11,2,1,2.67,1.6,1.0633333333333335
TV,20,11,2,1,0.0,2.67,1.0633333333333335
TV,21,11,2,1,0.0,0.0,1.0362500000000001
TV,22,11,2,1,0.0,0.0,1.0079166666666668
TV,23,11,2,1,0.0,0.0,0.965
TV,0,12,3,1,1.67,0.0,1.0433333333333332
TV,1,12,3,1,1.88,1.67,1.0433333333333332
TV,2,12,3,1,0.0,1.88,0.9741666666666666
TV,3,12,3,1,0.0,0.0,0.9929166666666668
TV,4,12,3,1,1.59,0.0,0.9929166666666666
TV,5,12,3,1,0.0,1.59,0.9729166666666668
TV,6,12,3,1,0.27,0.0,0.9562500000000002
TV,7,12,3,1,0.0,0.27,0.9350000000000002
TV,8,12,3,1,0.0,0.0,1.0104166666666667
TV,9,12,3,1,1.81,0.0,0.9466666666666668
TV,10,12,3,1,0.0,1.81,0.94125
TV,11,12,3,1,0.7,0.0,0.9395833333333335
TV,12,12,3,1,1.65,0.7,0.8183333333333334
TV,13,12,3,1,0.0,1.65,0.8416666666666668
TV,14,12,3,1,1.81,0.0,0.7266666666666667
TV,15,12,3,1,0.0,1.81,0.6520833333333335
TV,16,12,3,1,0.0,0.0,0.6520833333333335
TV,17,12,3,1,0.0,0.0,0.6595833333333334
TV,18,12,3,1,1.7799999999999998,0.0,0.6354166666666667
TV,19,12,3,1,2.09,1.7799999999999998,0.665
TV,20,12,3,1,0.71,2.09,0.7583333333333334
TV,21,12,3,1,2.24,0.71,0.8095833333333334
TV,22,12,3,1,1.23,2.24,0.8516666666666667
TV,23,12,3,1,1.01,1.23,0.8504166666666667
TV,0,13,4,1,1.64,1.01,0.7720833333333333
TV,1,13,4,1,0.0,1.64,0.8500000000000001
TV,2,13,4,1,1.87,0.0,0.88375
TV,3,13,4,1,0.81,1.87,0.8175
TV,4,13,4,1,0.0,0.81,0.8854166666666666
TV,5,13,4,1,1.63,0.0,0.8741666666666666
TV,6,13,4,1,0.0,1.63,0.8741666666666666
TV,7,13,4,1,0.0,0.0,1.01875
TV,8,13,4,1,3.47,0.0,1.0712500000000003
TV,9,13,4,1,3.0700000000000003,3.47,1.1275000000000002
TV,10,13,4,1,1.35,3.0700000000000003,1.1354166666666667
TV,11,13,4,1,0.89,1.35,1.0666666666666667
TV,12,13,4,1,0.0,0.89,1.0666666666666667
TV,13,13,4,1,0.0,0.0,0.9912500000000001
TV,14,13,4,1,0.0,0.0,1.0583333333333333
TV,15,13,4,1,1.61,0.0,1.0583333333333333
TV,16,13,4,1,0.0,1.61,1.1600000000000001
TV,17,13,4,1,2.44,0.0,1.1995833333333334
TV,18,13,4,1,2.73,2.44,1.1450000000000002
TV,19,13,4,1,0.78,2.73,1.1154166666666667
TV,20,13,4,1,0.0,0.78,1.0695833333333333
TV,21,13,4,1,1.14,0.0,1.0183333333333333
TV,22,13,4,1,0.0,1.14,0.97625
TV,23,13,4,1,0.0,0.0,0.9079166666666666
TV,0,14,5,1,0.0,0.0,1.0083333333333333
TV,1,14,5,1,2.41,0.0,0.9787500000000001
TV,2,14,5,1,1.16,2.41,0.9741666666666667
TV,3,14,5,1,0.7,1.16,1.0325
TV,4,14,5,1,1.4,0.7,1.1383333333333334
TV,5,14,5,1,4.17,1.4,1.2458333333333333
TV,6,14,5,1,2.58,4.17,1.3104166666666668
TV,7,14,5,1,1.55,2.58,1.2575
TV,8,14,5,1,2.2,1.55,1.2716666666666667
TV,9,14,5,1,3.41,2.2,1.2316666666666667
TV,10,14,5,1,0.39,3.41,1.3641666666666667
TV,11,14,5,1,4.07,0.39,1.4691666666666665
TV,12,14,5,1,2.52,4.07,1.6366666666666667
TV,13,14,5,1,4.02,2.52,1.6366666666666667
TV,14,14,5,1,0.0,4.02,1.77625
TV,15,14,5,1,4.96,0.0,1.8375000000000001
TV,16,14,5,1,1.47,4.96,1.7800000000000002
TV,17,14,5,1,1.06,1.47,1.66625
TV,18,14,5,1,0.0,1.06,1.7379166666666668
TV,19,14,5,1,2.5,0.0,1.79625
TV,20,14,5,1,1.4,2.5,1.8695833333333336
TV,21,14,5,1,2.9,1.4,1.8695833333333336
TV,22,14,5,1,0.0,2.9,1.8695833333333336
TV,23,14,5,1,0.0,0.0,1.9400000000000002
TV,0,15,6,1,1.69,0.0,1.9170833333333335
TV,1,15,6,1,1.86,1.69,1.9100000000000001
TV,2,15,6,1,0.99,1.86,1.8808333333333334
TV,3,15,6,1,0.0,0.99,1.8420833333333333
TV,4,15,6,1,0.47,0.0,1.7379166666666668
TV,5,15,6,1,1.67,0.47,1.711666666666667
TV,6,15,6,1,1.95,1.67,1.6683333333333332
TV,7,15,6,1,0.51,1.95,1.5766666666666669
TV,8,15,6,1,0.0,0.51,1.5216666666666665
TV,9,15,6,1,2.09,0.0,1.5054166666666664
TV,10,15,6,1,0.0,2.09,1.3358333333333334
TV,11,15,6,1,0.0,0.0,1.2308333333333334
TV,12,15,6,1,0.0,0.0,1.0633333333333335
TV,13,15,6,1,0.0,0.0,1.1525
TV,14,15,6,1,2.14,0.0,1.0808333333333333
TV,15,15,6,1,3.24,2.14,1.0758333333333334
TV,16,15,6,1,1.35,3.24,1.1983333333333335
TV,17,15,6,1,4.0,1.35,1.1983333333333335
TV,18,15,6,1,0.0,4.0,1.1379166666666667
TV,19,15,6,1,1.05,0.0,1.18375
TV,20,15,6,1,2.5,1.05,1.0629166666666667
TV,21,15,6,1,0.0,2.5,1.0629166666666667
TV,22,15,6,1,0.0,0.0,1.2704166666666667
TV,23,15,6,1,4.98,0.0,1.3725000000000003
TV,0,16,0,1,4.140000000000001,4.98,1.2950000000000002
TV,1,16,0,1,0.0,4.140000000000001,1.4329166666666666
TV,2,16,0,1,4.3,0.0,1.4329166666666666
TV,3,16,0,1,0.0,4.3,1.4133333333333333
TV,4,16,0,1,0.0,0.0,1.3554166666666667
TV,5,16,0,1,0.28,0.0,1.2741666666666667
TV,6,16,0,1,0.0,0.28,1.2529166666666667
TV,7,16,0,1,0.0,0.0,1.3204166666666668
TV,8,16,0,1,1.62,0.0,1.3095833333333333
TV,9,16,0,1,1.83,1.62,1.4004166666666666
TV,10,16,0,1,2.18,1.83,1.4754166666666668
TV,11,16,0,1,1.8,2.18,1.8075
TV,12,16,0,1,7.97,1.8,1.88
TV,13,16,0,1,1.74,7.97,1.7908333333333333
TV,14,16,0,1,0.0,1.74,1.6558333333333335
TV,15,16,0,1,0.0,0.0,1.5995833333333334
TV,16,16,0,1,0.0,0.0,1.4991666666666668
TV,17,16,0,1,1.59,0.0,1.6362500000000002
TV,18,16,0,1,3.29,1.59,1.66625
TV,19,16,0,1,1.77,3.29,1.5620833333333335
TV,20,16,0,1,0.0,1.77,1.5620833333333335
TV,21,16,0,1,0.0,0.0,1.5870833333333332
TV,22,16,0,1,0.6,0.0,1.5225000000000002
TV,23,16,0,1,3.43,0.6,1.3500000000000003
TV,0,17,1,1,0.0,3.43,1.3583333333333334
TV,1,17,1,1,0.2,0.0,1.2241666666666668
TV,2,17,1,1,1.08,0.2,1.4241666666666666
TV,3,17,1,1,4.8,1.08,1.4241666666666666
TV,4,17,1,1,0.0,4.8,1.4495833333333332
TV,5,17,1,1,0.89,0.0,1.4495833333333332
TV,6,17,1,1,0.0,0.89,1.4937500000000001
TV,7,17,1,1,1.06,0.0,1.5266666666666666
TV,8,17,1,1,2.41,1.06,1.4504166666666667
TV,9,17,1,1,0.0,2.41,1.3595833333333331
TV,10,17,1,1,0.0,0.0,1.2845833333333334
TV,11,17,1,1,0.0,0.0,0.9525000000000001
TV,12,17,1,1,0.0,0.0,0.9287500000000001
TV,13,17,1,1,1.17,0.0,0.9679166666666669
TV,14,17,1,1,0.94,1.17,1.0125000000000002
TV,15,17,1,1,1.07,0.94,1.0725
TV,16,17,1,1,1.44,1.07,1.0062499999999999
TV,17,17,1,1,0.0,1.44,0.8691666666666666
TV,18,17,1,1,0.0,0.0,0.8045833333333334
TV,19,17,1,1,0.22,0.0,0.8854166666666666
TV,20,17,1,1,1.94,0.22,0.9379166666666667
TV,21,17,1,1,1.26,1.94,0.9775000000000001
TV,22,17,1,1,1.55,1.26,0.88125
TV,23,17,1,1,1.12,1.55,0.88125
TV,0,18,2,1,0.0,1.12,0.93125
TV,1,18,2,1,1.4,0.0,1.0066666666666668
TV,2,18,2,1,2.89,1.4,0.8850000000000001
TV,3,18,2,1,1.88,2.89,0.8850000000000001
TV,4,18,2,1,0.0,1.88,0.9766666666666667
TV,5,18,2,1,3.09,0.0,0.9879166666666667
TV,6,18,2,1,0.27,3.09,0.9437500000000001
TV,7,18,2,1,0.0,0.27,0.8933333333333334
TV,8,18,2,1,1.2,0.0,0.9816666666666668
TV,9,18,2,1,2.12,1.2,0.9816666666666668
TV,10,18,2,1,0.0,2.12,0.9816666666666668
TV,11,18,2,1,0.0,0.0,0.9816666666666668
TV,12,18,2,1,0.0,0.0,1.0133333333333334
TV,13,18,2,1,1.93,0.0,1.14625
TV,14,18,2,1,4.13,1.93,1.1016666666666668
TV,15,18,2,1,0.0,4.13,1.0416666666666667
TV,16,18,2,1,0.0,0.0,1.0416666666666667
TV,17,18,2,1,0.0,0.0,1.1225
TV,18,18,2,1,1.94,0.0,1.1133333333333335
TV,19,18,2,1,0.0,1.94,1.0325
TV,20,18,2,1,0.0,0.0,0.9800000000000001
TV,21,18,2,1,0.0,0.0,0.9154166666666668
TV,22,18,2,1,0.0,0.0,0.9950000000000001
TV,23,18,2,1,3.03,0.0,0.9950000000000001
TV,0,19,3,1,0.0,3.03,0.9366666666666669
TV,1,19,3,1,0.0,0.0,0.8162500000000001
TV,2,19,3,1,0.0,0.0,0.8166666666666665
TV,3,19,3,1,1.89,0.0,0.8729166666666668
TV,4,19,3,1,1.35,1.89,0.8058333333333333
TV,5,19,3,1,1.48,1.35,0.835
TV,6,19,3,1,0.97,1.48,0.835
TV,7,19,3,1,0.0,0.97,0.8591666666666667
TV,8,19,3,1,1.78,0.0,0.7708333333333334
TV,9,19,3,1,0.0,1.78,0.7708333333333334
TV,10,19,3,1,0.0,0.0,0.7708333333333334
TV,11,19,3,1,0.0,0.0,0.7708333333333334
TV,12,19,3,1,0.0,0.0,0.6904166666666667
TV,13,19,3,1,0.0,0.0,0.5491666666666667
TV,14,19,3,1,0.74,0.0,0.5891666666666667
TV,15,19,3,1,0.96,0.74,0.5891666666666667
TV,16,19,3,1,0.0,0.96,0.6445833333333334
TV,17,19,3,1,1.33,0.0,0.6645833333333334
TV,18,19,3,1,2.42,1.33,0.6645833333333334
TV,19,19,3,1,0.0,2.42,0.73375
TV,20,19,3,1,1.66,0.0,0.775
TV,21,19,3,1,0.99,1.66,0.775
TV,22,19,3,1,0.0,0.99,0.6954166666666667
TV,23,19,3,1,1.12,0.0,0.8141666666666668
TV,0,20,4,1,2.85,1.12,0.8141666666666668
TV,1,20,4,1,0.0,2.85,0.9183333333333334
TV,2,20,4,1,2.5,0.0,0.8754166666666667
TV,3,20,4,1,0.86,2.5,0.8191666666666668
TV,4,20,4,1,0.0,0.86,0.8108333333333335
TV,5,20,4,1,1.28,0.0,0.8458333333333333
TV,6,20,4,1,1.81,1.28,0.90625
TV,7,20,4,1,1.45,1.81,0.8812500000000001
TV,8,20,4,1,1.18,1.45,0.8812500000000001
TV,9,20,4,1,0.0,1.18,0.9016666666666668
TV,10,20,4,1,0.49,0.0,0.9562500000000002
TV,11,20,4,1,1.31,0.49,0.9562500000000002
TV,12,20,4,1,0.0,1.31,0.9895833333333335
TV,13,20,4,1,0.8,0.0,1.0025000000000002
TV,14,20,4,1,1.05,0.8,1.1470833333333335
TV,15,20,4,1,4.43,1.05,1.2091666666666667
TV,16,20,4,1,1.49,4.43,1.2408333333333335
TV,17,20,4,1,2.09,1.49,1.1854166666666666
TV,18,20,4,1,1.09,2.09,1.304166666666667
TV,19,20,4,1,2.85,1.09,1.235
TV,20,20,4,1,0.0,2.85,1.19375
TV,21,20,4,1,0.0,0.0,1.3383333333333336
TV,22,20,4,1,3.47,0.0,1.3925
TV,23,20,4,1,2.42,3.47,1.3025000000000002
TV,0,21,5,1,0.69,2.42,1.3595833333333334
TV,1,21,5,1,1.37,0.69,1.3758333333333335
TV,2,21,5,1,2.89,1.37,1.34
TV,3,21,5,1,0.0,2.89,1.34
TV,4,21,5,1,0.0,0.0,1.3166666666666667
TV,5,21,5,1,0.72,0.0,1.2804166666666668
TV,6,21,5,1,0.94,0.72,1.22
TV,7,21,5,1,0.0,0.94,1.1708333333333334
TV,8,21,5,1,0.0,0.0,1.1708333333333334
TV,9,21,5,1,0.0,0.0,1.17375
TV,10,21,5,1,0.56,0.0,1.19875
TV,11,21,5,1,1.91,0.56,1.2804166666666668
TV,12,21,5,1,1.96,1.91,1.2470833333333335
TV,13,21,5,1,0.0,1.96,1.26875
TV,14,21,5,1,1.57,0.0,1.1079166666666669
TV,15,21,5,1,0.57,1.57,1.0458333333333334
TV,16,21,5,1,0.0,0.57,0.9587500000000001
TV,17,21,5,1,0.0,0.0,0.9133333333333334
TV,18,21,5,1,0.0,0.0,0.7945833333333333
TV,19,21,5,1,0.0,0.0,0.89125
TV,20,21,5,1,2.32,0.0,0.89125
TV,21,21,5,1,0.0,2.32,0.7466666666666667
TV,22,21,5,1,0.0,0.0,0.6458333333333334
TV,23,21,5,1,0.0,0.0,0.6170833333333334
TV,0,22,6,1,0.0,0.0,0.56
TV,1,22,6,1,0.0,0.0,0.5183333333333334
TV,2,22,6,1,1.89,0.0,0.5183333333333334
TV,3,22,6,1,0.0,1.89,0.6016666666666667
