Appliance Type,hour,day,weekday,month,lag1,lag24,rolling_mean
Air Conditioning,4,4,2,1,0.0,8.15,2.8562499999999997
Air Conditioning,5,4,2,1,4.77,0.0,2.9808333333333334
Air Conditioning,6,4,2,1,2.99,4.77,3.2533333333333334
Air Conditioning,7,4,2,1,6.54,2.99,3.589166666666667
Air Conditioning,8,4,2,1,8.06,6.54,4.062916666666667
Air Conditioning,9,4,2,1,11.37,8.06,4.2
Air Conditioning,10,4,2,1,3.29,11.37,3.9729166666666664
Air Conditioning,11,4,2,1,0.0,3.29,3.5804166666666664
Air Conditioning,12,4,2,1,0.0,0.0,3.6675
Air Conditioning,13,4,2,1,5.94,0.0,3.322083333333333
Air Conditioning,14,4,2,1,0.0,5.94,3.8904166666666664
Air Conditioning,15,4,2,1,13.64,0.0,4.051666666666667
Air Conditioning,16,4,2,1,6.98,13.64,4.42875
Air Conditioning,17,4,2,1,9.05,6.98,4.42875
Air Conditioning,18,4,2,1,0.0,9.05,4.315
Air Conditioning,19,4,2,1,3.0,0.0,4.510833333333333
Air Conditioning,20,4,2,1,6.99,3.0,4.217083333333333
Air Conditioning,21,4,2,1,2.52,6.99,4.1775
Air Conditioning,22,4,2,1,2.76,2.52,4.1775
Air Conditioning,23,4,2,1,0.0,2.76,4.647916666666666
Air Conditioning,0,5,3,1,11.29,0.0,4.84125
Air Conditioning,1,5,3,1,4.64,11.29,4.789583333333334
Air Conditioning,2,5,3,1,2.97,4.64,4.657916666666666
Air Conditioning,3,5,3,1,4.99,2.97,4.757916666666667
Air Conditioning,4,5,3,1,2.4,4.99,4.559166666666667
Air Conditioning,5,5,3,1,0.0,2.4,4.672916666666667
Air Conditioning,6,5,3,1,5.720000000000001,0.0,4.665416666666666
Air Conditioning,7,5,3,1,6.359999999999999,5.720000000000001,4.667916666666667
Air Conditioning,8,5,3,1,8.120000000000001,6.359999999999999,4.52
Air Conditioning,9,5,3,1,7.82,8.120000000000001,4.5575
Air Conditioning,10,5,3,1,4.19,7.82,4.831666666666667
Air Conditioning,11,5,3,1,6.58,4.19,5.110833333333334
Air Conditioning,12,5,3,1,6.7,6.58,5.225416666666667
Air Conditioning,13,5,3,1,8.69,6.7,5.965
Air Conditioning,14,5,3,1,17.75,8.69,5.516249999999999
Air Conditioning,15,5,3,1,2.87,17.75,5.3758333333333335
Air Conditioning,16,5,3,1,3.61,2.87,4.99875
Air Conditioning,17,5,3,1,0.0,3.61,5.275416666666667
Air Conditioning,18,5,3,1,6.64,0.0,5.562083333333334
Air Conditioning,19,5,3,1,9.88,6.64,5.595416666666666
Air Conditioning,20,5,3,1,7.79,9.88,5.806666666666666
Air Conditioning,21,5,3,1,7.59,7.79,5.922083333333333
Air Conditioning,22,5,3,1,5.53,7.59,6.084583333333334
Air Conditioning,23,5,3,1,3.9,5.53,6.039583333333334
Air Conditioning,0,6,4,1,10.21,3.9,6.004999999999999
Air Conditioning,1,6,4,1,3.81,10.21,6.232083333333333
Air Conditioning,2,6,4,1,8.42,3.81,6.291250000000001
Air Conditioning,3,6,4,1,6.41,8.42,6.486250000000001
Air Conditioning,4,6,4,1,7.08,6.41,6.812916666666666
Air Conditioning,5,6,4,1,7.84,7.08,6.574583333333334
Air Conditioning,6,6,4,1,0.0,7.84,6.309583333333333
Air Conditioning,7,6,4,1,0.0,0.0,6.140833333333333
Air Conditioning,8,6,4,1,4.07,0.0,5.815
Air Conditioning,9,6,4,1,0.0,4.07,5.640416666666667
Air Conditioning,10,6,4,1,0.0,0.0,5.495000000000001
Air Conditioning,11,6,4,1,3.09,0.0,5.388749999999999
Air Conditioning,12,6,4,1,4.15,3.09,5.546666666666667
Air Conditioning,13,6,4,1,12.48,4.15,4.807083333333334
Air Conditioning,14,6,4,1,0.0,12.48,4.781250000000001
Air Conditioning,15,6,4,1,2.25,0.0,4.630833333333334
Air Conditioning,16,6,4,1,0.0,2.25,4.9
Air Conditioning,17,6,4,1,6.459999999999999,0.0,4.730833333333334
Air Conditioning,18,6,4,1,2.58,6.459999999999999,4.525833333333334
Air Conditioning,19,6,4,1,4.96,2.58,4.201250000000001
Air Conditioning,20,6,4,1,0.0,4.96,4.1120833333333335
Air Conditioning,21,6,4,1,5.449999999999999,0.0,3.8816666666666664
Air Conditioning,22,6,4,1,0.0,5.449999999999999,4.2683333333333335
Air Conditioning,23,6,4,1,13.18,0.0,3.842916666666667
Air Conditioning,0,7,5,1,0.0,13.18,3.8195833333333336
Air Conditioning,1,7,5,1,3.25,0.0,3.46875
Air Conditioning,2,7,5,1,0.0,3.25,3.4154166666666668
Air Conditioning,3,7,5,1,5.13,0.0,3.2954166666666667
Air Conditioning,4,7,5,1,4.2,5.13,3.127083333333333
Air Conditioning,5,7,5,1,3.8,4.2,3.5975
Air Conditioning,6,7,5,1,11.29,3.8,3.8425
Air Conditioning,7,7,5,1,5.88,11.29,3.7937499999999997
Air Conditioning,8,7,5,1,2.9,5.88,4.177499999999999
Air Conditioning,9,7,5,1,9.21,2.9,4.177499999999999
Air Conditioning,10,7,5,1,0.0,9.21,4.04875
Air Conditioning,11,7,5,1,0.0,0.0,4.069999999999999
Air Conditioning,12,7,5,1,4.66,0.0,3.5499999999999994
Air Conditioning,13,7,5,1,0.0,4.66,3.7475
Air Conditioning,14,7,5,1,4.74,0.0,3.8616666666666664
Air Conditioning,15,7,5,1,4.99,4.74,3.9549999999999996
Air Conditioning,16,7,5,1,2.24,4.99,3.89
Air Conditioning,17,7,5,1,4.9,2.24,3.9304166666666664
Air Conditioning,18,7,5,1,3.55,4.9,3.7237499999999994
Air Conditioning,19,7,5,1,0.0,3.55,4.12125
Air Conditioning,20,7,5,1,9.54,0.0,4.4025
Air Conditioning,21,7,5,1,12.2,9.54,4.586666666666667
Air Conditioning,22,7,5,1,4.42,12.2,4.214583333333333
Air Conditioning,23,7,5,1,4.25,4.42,4.769166666666666
Air Conditioning,0,8,6,1,13.31,4.25,4.984166666666666
Air Conditioning,1,8,6,1,8.41,13.31,5.511666666666667
Air Conditioning,2,8,6,1,12.66,8.41,5.588333333333334
Air Conditioning,3,8,6,1,6.97,12.66,5.516666666666667
Air Conditioning,4,8,6,1,2.48,6.97,5.358333333333333
Air Conditioning,5,8,6,1,0.0,2.48,5.287916666666667
Air Conditioning,6,8,6,1,9.6,0.0,5.276666666666666
Air Conditioning,7,8,6,1,5.609999999999999,9.6,5.28375
Air Conditioning,8,8,6,1,3.07,5.609999999999999,4.8999999999999995
Air Conditioning,9,8,6,1,0.0,3.07,5.455416666666667
Air Conditioning,10,8,6,1,13.33,0.0,5.455416666666667
Air Conditioning,11,8,6,1,0.0,13.33,5.611249999999999
Air Conditioning,12,8,6,1,8.4,0.0,6.140833333333333
Air Conditioning,13,8,6,1,12.71,8.4,6.072916666666667
Air Conditioning,14,8,6,1,3.11,12.71,6.121250000000001
Air Conditioning,15,8,6,1,6.15,3.11,6.133333333333333
Air Conditioning,16,8,6,1,2.53,6.15,6.031666666666666
Air Conditioning,17,8,6,1,2.46,2.53,6.048333333333333
Air Conditioning,18,8,6,1,3.95,2.46,6.191249999999999
Air Conditioning,19,8,6,1,3.43,3.95,5.793749999999999
Air Conditioning,20,8,6,1,0.0,3.43,5.72
Air Conditioning,21,8,6,1,10.43,0.0,5.535833333333333
Air Conditioning,22,8,6,1,0.0,10.43,5.456666666666666
Air Conditioning,23,8,6,1,2.35,0.0,4.902083333333334
Air Conditioning,0,9,0,1,0.0,2.35,4.840416666666667
Air Conditioning,1,9,0,1,6.93,0.0,4.7629166666666665
Air Conditioning,2,9,0,1,10.8,6.93,4.656666666666666
Air Conditioning,3,9,0,1,4.42,10.8,4.6379166666666665
Air Conditioning,4,9,0,1,2.03,4.42,4.82375
Air Conditioning,5,9,0,1,4.46,2.03,4.42375
Air Conditioning,6,9,0,1,0.0,4.46,4.19
Air Conditioning,7,9,0,1,0.0,0.0,4.062083333333334
Air Conditioning,8,9,0,1,0.0,0.0,4.16
Air Conditioning,9,9,0,1,2.35,0.0,3.6045833333333337
Air Conditioning,10,9,0,1,0.0,2.35,3.8366666666666673
Air Conditioning,11,9,0,1,5.57,0.0,3.8004166666666666
Air Conditioning,12,9,0,1,7.529999999999999,5.57,3.4395833333333337
Air Conditioning,13,9,0,1,4.05,7.529999999999999,3.50375
Air Conditioning,14,9,0,1,4.65,4.05,3.348333333333333
Air Conditioning,15,9,0,1,2.42,4.65,3.2429166666666664
Air Conditioning,16,9,0,1,0.0,2.42,3.339166666666667
Air Conditioning,17,9,0,1,4.77,0.0,3.3249999999999997
Air Conditioning,18,9,0,1,3.61,4.77,3.3904166666666664
Air Conditioning,19,9,0,1,5.0,3.61,3.6199999999999997
Air Conditioning,20,9,0,1,5.51,5.0,3.379166666666667
Air Conditioning,21,9,0,1,4.65,5.51,3.644166666666667
Air Conditioning,22,9,0,1,6.359999999999999,4.65,4.191249999999999
Air Conditioning,23,9,0,1,15.48,6.359999999999999,4.51625
Air Conditioning,0,10,1,1,7.800000000000001,15.48,4.375
Air Conditioning,1,10,1,1,3.54,7.800000000000001,4.048333333333334
Air Conditioning,2,10,1,1,2.96,3.54,3.9775000000000005
Air Conditioning,3,10,1,1,2.72,2.96,3.892916666666667
Air Conditioning,4,10,1,1,0.0,2.72,3.7070833333333333
Air Conditioning,5,10,1,1,0.0,0.0,3.9075
Air Conditioning,6,10,1,1,4.81,0.0,4.034999999999999
Air Conditioning,7,10,1,1,3.06,4.81,4.221666666666667
Air Conditioning,8,10,1,1,4.48,3.06,4.489166666666667
Air Conditioning,9,10,1,1,8.77,4.48,4.588333333333334
Air Conditioning,10,10,1,1,2.38,8.77,4.6954166666666675
Air Conditioning,11,10,1,1,8.14,2.38,4.381666666666667
Air Conditioning,12,10,1,1,0.0,8.14,4.509166666666666
Air Conditioning,13,10,1,1,7.109999999999999,0.0,4.315416666666667
Air Conditioning,14,10,1,1,0.0,7.109999999999999,4.412916666666667
Air Conditioning,15,10,1,1,4.76,0.0,4.412916666666667
Air Conditioning,16,10,1,1,0.0,4.76,4.4175
Air Conditioning,17,10,1,1,4.88,0.0,4.464583333333334
Air Conditioning,18,10,1,1,4.74,4.88,4.377916666666667
Air Conditioning,19,10,1,1,2.92,4.74,4.315
Air Conditioning,20,10,1,1,4.0,2.92,4.53375
Air Conditioning,21,10,1,1,9.9,4.0,4.26875
Air Conditioning,22,10,1,1,0.0,9.9,3.62375
Air Conditioning,23,10,1,1,0.0,0.0,3.6879166666666663
Air Conditioning,0,11,2,1,9.34,0.0,3.5404166666666668
Air Conditioning,1,11,2,1,0.0,9.34,3.57625
Air Conditioning,2,11,2,1,3.82,0.0,3.734583333333333
Air Conditioning,3,11,2,1,6.52,3.82,4.353333333333333
Air Conditioning,4,11,2,1,14.85,6.52,4.554583333333333
Air Conditioning,5,11,2,1,4.83,14.85,4.354166666666667
Air Conditioning,6,11,2,1,0.0,4.83,4.735833333333334
Air Conditioning,7,11,2,1,12.22,0.0,4.842083333333334
Air Conditioning,8,11,2,1,7.03,12.22,4.638750000000001
Air Conditioning,9,11,2,1,3.89,7.03,4.9679166666666665
Air Conditioning,10,11,2,1,10.28,3.89,4.808333333333333
Air Conditioning,11,11,2,1,4.31,10.28,5.015833333333333
Air Conditioning,12,11,2,1,4.98,4.31,4.7195833333333335
Air Conditioning,13,11,2,1,0.0,4.98,4.7195833333333335
Air Conditioning,14,11,2,1,0.0,0.0,5.009166666666666
Air Conditioning,15,11,2,1,11.71,0.0,5.009166666666666
Air Conditioning,16,11,2,1,0.0,11.71,4.992083333333333
Air Conditioning,17,11,2,1,4.47,0.0,4.879583333333334
Air Conditioning,18,11,2,1,2.04,4.47,4.9525
Air Conditioning,19,11,2,1,4.67,2.04,4.875416666666667
Air Conditioning,20,11,2,1,2.15,4.67,4.4629166666666675
Air Conditioning,21,11,2,1,0.0,2.15,4.644583333333334
Air Conditioning,22,11,2,1,4.36,0.0,4.764166666666666
Air Conditioning,23,11,2,1,2.87,4.36,4.471666666666667
Air Conditioning,0,12,3,1,2.32,2.87,4.471666666666667
Air Conditioning,1,12,3,1,0.0,2.32,4.640416666666666
Air Conditioning,2,12,3,1,7.869999999999999,0.0,4.925833333333333
Air Conditioning,3,12,3,1,13.37,7.869999999999999,4.307083333333334
Air Conditioning,4,12,3,1,0.0,13.37,4.2804166666666665
Air Conditioning,5,12,3,1,4.19,0.0,4.739999999999999
Air Conditioning,6,12,3,1,11.03,4.19,4.230833333333333
Air Conditioning,7,12,3,1,0.0,11.03,3.9379166666666663
Air Conditioning,8,12,3,1,0.0,0.0,4.047916666666667
Air Conditioning,9,12,3,1,6.529999999999999,0.0,4.07
Air Conditioning,10,12,3,1,10.81,6.529999999999999,4.081666666666667
Air Conditioning,11,12,3,1,4.59,10.81,4.079166666666667
Air Conditioning,12,12,3,1,4.92,4.59,4.3
Air Conditioning,13,12,3,1,5.3,4.92,4.614999999999999
Air Conditioning,14,12,3,1,7.56,5.3,4.491666666666666
Air Conditioning,15,12,3,1,8.75,7.56,4.67875
Air Conditioning,16,12,3,1,4.49,8.75,4.4925
Air Conditioning,17,12,3,1,0.0,4.49,4.5112499999999995
Air Conditioning,18,12,3,1,2.49,0.0,4.489583333333333
Air Conditioning,19,12,3,1,4.15,2.49,4.4920833333333325
Air Conditioning,20,12,3,1,2.21,4.15,4.846666666666667
Air Conditioning,21,12,3,1,8.51,2.21,4.665
Air Conditioning,22,12,3,1,0.0,8.51,5.000416666666667
Air Conditioning,23,12,3,1,10.92,0.0,6.1325
Air Conditioning,0,13,4,1,29.49,10.92,6.1325
Air Conditioning,1,13,4,1,0.0,29.49,5.804583333333333
Air Conditioning,2,13,4,1,0.0,0.0,5.452916666666667
Air Conditioning,3,13,4,1,4.93,0.0,5.829583333333333
Air Conditioning,4,13,4,1,9.04,4.93,5.94875
Air Conditioning,5,13,4,1,7.050000000000001,9.04,5.877083333333334
Air Conditioning,6,13,4,1,9.31,7.050000000000001,6.075833333333333
Air Conditioning,7,13,4,1,4.77,9.31,6.19125
Air Conditioning,8,13,4,1,2.77,4.77,5.9191666666666665
Air Conditioning,9,13,4,1,0.0,2.77,5.46875
Air Conditioning,10,13,4,1,0.0,0.0,5.2775
Air Conditioning,11,13,4,1,0.0,0.0,5.245416666666666
Air Conditioning,12,13,4,1,4.15,0.0,5.160833333333334
Air Conditioning,13,13,4,1,3.27,4.15,5.033333333333334
Air Conditioning,14,13,4,1,4.5,3.27,4.9887500000000005
Air Conditioning,15,13,4,1,7.68,4.5,5.055
Air Conditioning,16,13,4,1,6.08,7.68,5.532916666666666
Air Conditioning,17,13,4,1,11.47,6.08,5.429166666666666
Air Conditioning,18,13,4,1,0.0,11.47,5.3741666666666665
Air Conditioning,19,13,4,1,2.83,0.0,5.802916666666667
Air Conditioning,20,13,4,1,12.5,2.83,5.656666666666667
Air Conditioning,21,13,4,1,5.0,12.5,5.656666666666667
Air Conditioning,22,13,4,1,0.0,5.0,5.201666666666666
Air Conditioning,23,13,4,1,0.0,0.0,4.13875
Air Conditioning,0,14,5,1,3.98,0.0,4.346666666666667
Air Conditioning,1,14,5,1,4.99,3.98,4.535833333333334
Air Conditioning,2,14,5,1,4.54,4.99,4.714166666666667
Air Conditioning,3,14,5,1,9.21,4.54,4.512083333333334
Air Conditioning,4,14,5,1,4.19,9.21,4.410416666666667
Air Conditioning,5,14,5,1,4.61,4.19,4.140833333333333
Air Conditioning,6,14,5,1,2.84,4.61,4.08875
Air Conditioning,7,14,5,1,3.52,2.84,4.287916666666667
Air Conditioning,8,14,5,1,7.550000000000001,3.52,4.3775
Air Conditioning,9,14,5,1,2.15,7.550000000000001,4.539583333333334
Air Conditioning,10,14,5,1,3.89,2.15,4.732916666666667
Air Conditioning,11,14,5,1,4.64,3.89,4.56
Air Conditioning,12,14,5,1,0.0,4.64,4.788749999999999
Air Conditioning,13,14,5,1,8.76,0.0,4.730833333333334
Air Conditioning,14,14,5,1,3.11,8.76,4.617916666666667
Air Conditioning,15,14,5,1,4.97,3.11,4.364583333333333
Air Conditioning,16,14,5,1,0.0,4.97,3.8866666666666667
Air Conditioning,17,14,5,1,0.0,0.0,4.06125
Air Conditioning,18,14,5,1,4.19,0.0,3.9433333333333334
Air Conditioning,19,14,5,1,0.0,4.19,3.4225
Air Conditioning,20,14,5,1,0.0,0.0,3.50375
Air Conditioning,21,14,5,1,6.95,0.0,3.6825000000000006
Air Conditioning,22,14,5,1,4.29,6.95,3.9500000000000006
Air Conditioning,23,14,5,1,6.42,4.29,3.784166666666667
Air Conditioning,0,15,6,1,0.0,6.42,3.7695833333333337
Air Conditioning,1,15,6,1,4.64,0.0,3.7237500000000003
Air Conditioning,2,15,6,1,3.44,4.64,3.4574999999999996
Air Conditioning,3,15,6,1,2.82,3.44,3.4179166666666667
Air Conditioning,4,15,6,1,3.24,2.82,3.2258333333333336
Air Conditioning,5,15,6,1,0.0,3.24,3.1075000000000004
Air Conditioning,6,15,6,1,0.0,0.0,3.530416666666666
Air Conditioning,7,15,6,1,13.67,0.0,3.84125
Air Conditioning,8,15,6,1,15.01,13.67,4.002916666666667
Air Conditioning,9,15,6,1,6.029999999999999,15.01,4.209583333333333
Air Conditioning,10,15,6,1,8.85,6.029999999999999,4.016249999999999
Air Conditioning,11,15,6,1,0.0,8.85,4.016249999999999
Air Conditioning,12,15,6,1,0.0,0.0,3.6512499999999997
Air Conditioning,13,15,6,1,0.0,0.0,3.7125
Air Conditioning,14,15,6,1,4.58,0.0,3.7954166666666667
Air Conditioning,15,15,6,1,6.96,4.58,3.7954166666666667
Air Conditioning,16,15,6,1,0.0,6.96,4.0225
Air Conditioning,17,15,6,1,5.449999999999999,0.0,3.847916666666667
Air Conditioning,18,15,6,1,0.0,5.449999999999999,3.847916666666667
Air Conditioning,19,15,6,1,0.0,0.0,3.847916666666667
Air Conditioning,20,15,6,1,0.0,0.0,3.9483333333333337
Air Conditioning,21,15,6,1,9.36,0.0,3.7695833333333333
Air Conditioning,22,15,6,1,0.0,9.36,3.8129166666666663
Air Conditioning,23,15,6,1,7.460000000000001,0.0,3.9104166666666664
Air Conditioning,0,16,0,1,2.34,7.460000000000001,3.717083333333333
Air Conditioning,1,16,0,1,0.0,2.34,3.57375
Air Conditioning,2,16,0,1,0.0,0.0,3.5691666666666664
Air Conditioning,3,16,0,1,2.71,0.0,3.777083333333333
Air Conditioning,4,16,0,1,8.23,2.71,4.056666666666667
Air Conditioning,5,16,0,1,6.71,8.23,4.056666666666667
Air Conditioning,6,16,0,1,0.0,6.71,3.6229166666666663
Air Conditioning,7,16,0,1,3.26,0.0,3.6025000000000005
Air Conditioning,8,16,0,1,14.52,3.26,3.500833333333333
Air Conditioning,9,16,0,1,3.59,14.52,3.2320833333333336
Air Conditioning,10,16,0,1,2.4,3.59,3.2320833333333336
Air Conditioning,11,16,0,1,0.0,2.4,3.2320833333333336
Air Conditioning,12,16,0,1,0.0,0.0,3.410833333333333
Air Conditioning,13,16,0,1,4.29,0.0,3.4875000000000003
Air Conditioning,14,16,0,1,6.42,4.29,3.1975
Air Conditioning,15,16,0,1,0.0,6.42,3.39
Air Conditioning,16,16,0,1,4.62,0.0,3.3629166666666666
Air Conditioning,17,16,0,1,4.8,4.62,3.3629166666666666
Air Conditioning,18,16,0,1,0.0,4.8,3.7245833333333334
Air Conditioning,19,16,0,1,8.68,0.0,4.160833333333334
Air Conditioning,20,16,0,1,10.47,8.68,3.9458333333333333
Air Conditioning,21,16,0,1,4.2,10.47,4.272916666666666
Air Conditioning,22,16,0,1,7.85,4.2,4.136666666666667
Air Conditioning,23,16,0,1,4.19,7.85,4.227083333333334
Air Conditioning,0,17,1,1,4.51,4.19,4.227083333333334
Air Conditioning,1,17,1,1,0.0,4.51,4.227083333333334
Air Conditioning,2,17,1,1,0.0,0.0,4.114166666666667
Air Conditioning,3,17,1,1,0.0,0.0,4.1775
Air Conditioning,4,17,1,1,9.75,0.0,3.8979166666666667
Air Conditioning,5,17,1,1,0.0,9.75,3.9933333333333327
Air Conditioning,6,17,1,1,2.29,0.0,3.8575
Air Conditioning,7,17,1,1,0.0,2.29,3.2525
Air Conditioning,8,17,1,1,0.0,0.0,3.5875000000000004
Air Conditioning,9,17,1,1,11.63,0.0,3.6799999999999997
Air Conditioning,10,17,1,1,4.62,11.63,3.83375
Air Conditioning,11,17,1,1,3.69,4.62,3.9566666666666666
Air Conditioning,12,17,1,1,2.95,3.69,3.866666666666667
Air Conditioning,13,17,1,1,2.13,2.95,3.7750000000000004
Air Conditioning,14,17,1,1,4.22,2.13,3.7750000000000004
Air Conditioning,15,17,1,1,0.0,4.22,3.7470833333333338
Air Conditioning,16,17,1,1,3.95,0.0,3.685416666666667
Air Conditioning,17,17,1,1,3.32,3.95,3.7816666666666667
Air Conditioning,18,17,1,1,2.31,3.32,3.557083333333333
Air Conditioning,19,17,1,1,3.29,2.31,3.120833333333333
Air Conditioning,20,17,1,1,0.0,3.29,2.945833333333333
Air Conditioning,21,17,1,1,0.0,0.0,3.2175
Air Conditioning,22,17,1,1,14.37,0.0,3.159166666666667
Air Conditioning,23,17,1,1,2.79,14.37,3.1725
Air Conditioning,0,18,2,1,4.83,2.79,3.561666666666666
Air Conditioning,1,18,2,1,9.34,4.83,3.658333333333333
Air Conditioning,2,18,2,1,2.32,9.34,3.658333333333333
Air Conditioning,3,18,2,1,0.0,2.32,3.540833333333333
Air Conditioning,4,18,2,1,6.93,0.0,3.6908333333333334
Air Conditioning,5,18,2,1,3.6,6.93,3.595416666666667
Air Conditioning,6,18,2,1,0.0,3.6,3.7879166666666673
Air Conditioning,7,18,2,1,4.62,0.0,3.7879166666666673
Air Conditioning,8,18,2,1,0.0,4.62,3.759583333333333
Air Conditioning,9,18,2,1,10.95,0.0,3.567083333333333
Air Conditioning,10,18,2,1,0.0,10.95,3.4133333333333327
Air Conditioning,11,18,2,1,0.0,0.0,3.4083333333333337
Air Conditioning,12,18,2,1,2.83,0.0,3.3195833333333327
Air Conditioning,13,18,2,1,0.0,2.83,3.4525
Air Conditioning,14,18,2,1,7.41,0.0,3.4525
Air Conditioning,15,18,2,1,0.0,7.41,3.2879166666666664
Air Conditioning,16,18,2,1,0.0,0.0,3.1495833333333336
Air Conditioning,17,18,2,1,0.0,0.0,3.4124999999999996
Air Conditioning,18,18,2,1,8.62,0.0,3.5716666666666668
Air Conditioning,19,18,2,1,7.109999999999999,8.62,3.9470833333333335
Air Conditioning,20,18,2,1,9.01,7.109999999999999,4.113333333333333
Air Conditioning,21,18,2,1,3.99,9.01,3.9633333333333334
Air Conditioning,22,18,2,1,10.77,3.99,3.8470833333333334
Air Conditioning,23,18,2,1,0.0,10.77,3.9416666666666664
Air Conditioning,0,19,3,1,7.1,0.0,3.5524999999999998
Air Conditioning,1,19,3,1,0.0,7.1,3.695
Air Conditioning,2,19,3,1,5.74,0.0,3.695
Air Conditioning,3,19,3,1,0.0,5.74,3.642916666666667
Air Conditioning,4,19,3,1,5.68,0.0,3.8666666666666667
Air Conditioning,5,19,3,1,8.969999999999999,5.68,4.0495833333333335
Air Conditioning,6,19,3,1,4.39,8.969999999999999,3.9408333333333325
Air Conditioning,7,19,3,1,2.01,4.39,4.2995833333333335
Air Conditioning,8,19,3,1,8.61,2.01,3.8433333333333337
Air Conditioning,9,19,3,1,0.0,8.61,3.8433333333333337
Air Conditioning,10,19,3,1,0.0,0.0,4.037916666666667
Air Conditioning,11,19,3,1,4.67,0.0,4.049166666666666
Air Conditioning,12,19,3,1,3.1,4.67,4.049166666666667
Air Conditioning,13,19,3,1,0.0,3.1,4.03625
Air Conditioning,14,19,3,1,7.1,0.0,4.159999999999999
Air Conditioning,15,19,3,1,2.97,7.1,4.319166666666667
Air Conditioning,16,19,3,1,3.82,2.97,4.319166666666667
Air Conditioning,17,19,3,1,0.0,3.82,4.120833333333334
Air Conditioning,18,19,3,1,3.86,0.0,4.166250000000001
Air Conditioning,19,19,3,1,8.2,3.86,3.879583333333333
Air Conditioning,20,19,3,1,2.13,8.2,3.891666666666667
Air Conditioning,21,19,3,1,4.28,2.13,3.4429166666666666
Air Conditioning,22,19,3,1,0.0,4.28,3.621666666666666
Air Conditioning,23,19,3,1,4.29,0.0,3.4187499999999997
Air Conditioning,0,20,4,1,2.23,4.29,3.686666666666666
Air Conditioning,1,20,4,1,6.43,2.23,3.6495833333333336
