Appliance Type,hour,day,weekday,month,lag1,lag24,rolling_mean
Microwave,2,3,1,1,0.0,0.0,1.0279166666666668
Microwave,3,3,1,1,0.0,0.0,1.1208333333333333
Microwave,4,3,1,1,2.23,0.0,1.1145833333333333
Microwave,5,3,1,1,2.5700000000000003,2.23,1.1050000000000002
Microwave,6,3,1,1,0.0,2.5700000000000003,0.99375
Microwave,7,3,1,1,1.15,0.0,1.0570833333333334
Microwave,8,3,1,1,1.52,1.15,1.0570833333333334
Microwave,9,3,1,1,0.0,1.52,1.0566666666666666
Microwave,10,3,1,1,1.83,0.0,1.03375
Microwave,11,3,1,1,0.21,1.83,0.98375
Microwave,12,3,1,1,0.0,0.21,0.9633333333333334
Microwave,13,3,1,1,1.97,0.0,0.9633333333333334
Microwave,14,3,1,1,0.0,1.97,0.9016666666666667
Microwave,15,3,1,1,0.0,0.0,0.8183333333333334
Microwave,16,3,1,1,1.65,0.0,0.8183333333333334
Microwave,17,3,1,1,0.0,1.65,0.94625
Microwave,18,3,1,1,3.07,0.0,0.8150000000000001
Microwave,19,3,1,1,0.32,3.07,0.8258333333333333
Microwave,20,3,1,1,0.26,0.32,0.7941666666666666
Microwave,21,3,1,1,0.0,0.26,0.8366666666666666
Microwave,22,3,1,1,1.98,0.0,0.7816666666666666
Microwave,23,3,1,1,0.0,1.98,0.8504166666666665
Microwave,0,4,2,1,1.65,0.0,0.9504166666666666
Microwave,1,4,2,1,2.4,1.65,0.9633333333333333
Microwave,2,4,2,1,0.31,2.4,0.9633333333333333
Microwave,3,4,2,1,0.0,0.31,0.8704166666666667
Microwave,4,4,2,1,0.0,0.0,0.7633333333333333
Microwave,5,4,2,1,0.0,0.0,0.7633333333333333
Microwave,6,4,2,1,0.0,0.0,0.7945833333333333
Microwave,7,4,2,1,1.9,0.0,0.7312500000000001
Microwave,8,4,2,1,0.0,1.9,0.7312500000000001
Microwave,9,4,2,1,0.0,0.0,0.7237499999999999
Microwave,10,4,2,1,1.65,0.0,0.7374999999999999
Microwave,11,4,2,1,0.54,1.65,0.7374999999999999
Microwave,12,4,2,1,0.0,0.54,0.7687499999999999
Microwave,13,4,2,1,2.72,0.0,0.8224999999999999
Microwave,14,4,2,1,1.29,2.72,0.8574999999999999
Microwave,15,4,2,1,0.84,1.29,0.78875
Microwave,16,4,2,1,0.0,0.84,0.8554166666666667
Microwave,17,4,2,1,1.6,0.0,0.7275
Microwave,18,4,2,1,0.0,1.6,0.7783333333333333
Microwave,19,4,2,1,1.54,0.0,0.8233333333333333
Microwave,20,4,2,1,1.34,1.54,0.8233333333333333
Microwave,21,4,2,1,0.0,1.34,0.7833333333333332
Microwave,22,4,2,1,1.02,0.0,0.8370833333333333
Microwave,23,4,2,1,1.29,1.02,0.8233333333333334
Microwave,0,5,3,1,1.32,1.29,0.8008333333333334
Microwave,1,5,3,1,1.86,1.32,0.9791666666666666
Microwave,2,5,3,1,4.59,1.86,1.03
Microwave,3,5,3,1,1.22,4.59,1.1279166666666667
Microwave,4,5,3,1,2.35,1.22,1.2241666666666666
Microwave,5,5,3,1,2.31,2.35,1.2241666666666666
Microwave,6,5,3,1,0.0,2.31,1.1904166666666667
Microwave,7,5,3,1,1.09,0.0,1.23875
Microwave,8,5,3,1,1.16,1.09,1.23875
Microwave,9,5,3,1,0.0,1.16,1.17
Microwave,10,5,3,1,0.0,0.0,1.1633333333333333
Microwave,11,5,3,1,0.38,0.0,1.1725
Microwave,12,5,3,1,0.22,0.38,1.1258333333333332
Microwave,13,5,3,1,1.6,0.22,1.1979166666666667
Microwave,14,5,3,1,3.02,1.6,1.2670833333333336
Microwave,15,5,3,1,2.5,3.02,1.3745833333333335
Microwave,16,5,3,1,2.58,2.5,1.3079166666666666
Microwave,17,5,3,1,0.0,2.58,1.3079166666666666
Microwave,18,5,3,1,0.0,0.0,1.2437500000000001
Microwave,19,5,3,1,0.0,0.0,1.1879166666666667
Microwave,20,5,3,1,0.0,0.0,1.3654166666666667
Microwave,21,5,3,1,4.26,0.0,1.39375
Microwave,22,5,3,1,1.7,4.26,1.34
Microwave,23,5,3,1,0.0,1.7,1.3187499999999999
Microwave,0,6,4,1,0.81,0.0,1.2829166666666667
Microwave,1,6,4,1,1.0,0.81,1.0916666666666666
Microwave,2,6,4,1,0.0,1.0,1.1033333333333333
Microwave,3,6,4,1,1.5,0.0,1.0716666666666665
Microwave,4,6,4,1,1.59,1.5,1.0641666666666667
Microwave,5,6,4,1,2.13,1.59,1.175
Microwave,6,6,4,1,2.66,2.13,1.2404166666666667
Microwave,7,6,4,1,2.66,2.66,1.1920833333333334
Microwave,8,6,4,1,0.0,2.66,1.31875
Microwave,9,6,4,1,3.04,0.0,1.3854166666666667
Microwave,10,6,4,1,1.6,3.04,1.3695833333333332
Microwave,11,6,4,1,0.0,1.6,1.3604166666666666
Microwave,12,6,4,1,0.0,0.0,1.3395833333333333
Microwave,13,6,4,1,1.1,0.0,1.3624999999999998
Microwave,14,6,4,1,3.5700000000000003,1.1,1.2829166666666667
Microwave,15,6,4,1,0.59,3.5700000000000003,1.1970833333333333
Microwave,16,6,4,1,0.52,0.59,1.28
Microwave,17,6,4,1,1.99,0.52,1.3354166666666665
Microwave,18,6,4,1,1.33,1.99,1.4820833333333334
Microwave,19,6,4,1,3.52,1.33,1.4820833333333334
Microwave,20,6,4,1,0.0,3.52,1.366666666666667
Microwave,21,6,4,1,1.49,0.0,1.2958333333333334
Microwave,22,6,4,1,0.0,1.49,1.2958333333333334
Microwave,23,6,4,1,0.0,0.0,1.4000000000000001
Microwave,0,7,5,1,3.31,0.0,1.3583333333333334
Microwave,1,7,5,1,0.0,3.31,1.3870833333333332
Microwave,2,7,5,1,0.69,0.0,1.35375
Microwave,3,7,5,1,0.7,0.69,1.2875
Microwave,4,7,5,1,0.0,0.7,1.3220833333333335
Microwave,5,7,5,1,2.96,0.0,1.34
Microwave,6,7,5,1,3.09,2.96,1.2954166666666669
Microwave,7,7,5,1,1.59,3.09,1.4191666666666667
Microwave,8,7,5,1,2.97,1.59,1.2925
Microwave,9,7,5,1,0.0,2.97,1.3175000000000001
Microwave,10,7,5,1,2.2,0.0,1.4087500000000002
Microwave,11,7,5,1,2.19,2.2,1.4087500000000002
Microwave,12,7,5,1,0.0,2.19,1.4016666666666666
Microwave,13,7,5,1,0.93,0.0,1.2675
Microwave,14,7,5,1,0.35,0.93,1.2658333333333334
Microwave,15,7,5,1,0.55,0.35,1.375
Microwave,16,7,5,1,3.14,0.55,1.32
Microwave,17,7,5,1,0.67,3.14,1.2645833333333334
Microwave,18,7,5,1,0.0,0.67,1.1179166666666667
Microwave,19,7,5,1,0.0,0.0,1.2116666666666667
Microwave,20,7,5,1,2.25,0.0,1.1495833333333334
Microwave,21,7,5,1,0.0,2.25,1.18375
Microwave,22,7,5,1,0.82,0.0,1.18375
Microwave,23,7,5,1,0.0,0.82,1.2145833333333333
Microwave,0,8,6,1,4.05,0.0,1.2854166666666667
Microwave,1,8,6,1,1.7,4.05,1.2566666666666666
Microwave,2,8,6,1,0.0,1.7,1.37375
Microwave,3,8,6,1,3.51,0.0,1.4775
Microwave,4,8,6,1,2.49,3.51,1.3541666666666667
Microwave,5,8,6,1,0.0,2.49,1.2795833333333335
Microwave,6,8,6,1,1.3,0.0,1.3354166666666665
Microwave,7,8,6,1,2.93,1.3,1.2116666666666667
Microwave,8,8,6,1,0.0,2.93,1.2266666666666668
Microwave,9,8,6,1,0.36,0.0,1.135
Microwave,10,8,6,1,0.0,0.36,1.1233333333333333
Microwave,11,8,6,1,1.91,0.0,1.1645833333333333
Microwave,12,8,6,1,0.99,1.91,1.1258333333333332
Microwave,13,8,6,1,0.0,0.99,1.1408333333333334
Microwave,14,8,6,1,0.71,0.0,1.18875
Microwave,15,8,6,1,1.7,0.71,1.0895833333333333
Microwave,16,8,6,1,0.76,1.7,1.2079166666666665
Microwave,17,8,6,1,3.51,0.76,1.2491666666666668
Microwave,18,8,6,1,0.99,3.51,1.3704166666666666
Microwave,19,8,6,1,2.91,0.99,1.3291666666666666
Microwave,20,8,6,1,1.26,2.91,1.3291666666666666
Microwave,21,8,6,1,0.0,1.26,1.4279166666666665
Microwave,22,8,6,1,3.19,0.0,1.5616666666666665
Microwave,23,8,6,1,3.21,3.19,1.4675
Microwave,0,9,0,1,1.79,3.21,1.3966666666666665
Microwave,1,9,0,1,0.0,1.79,1.3966666666666665
Microwave,2,9,0,1,0.0,0.0,1.3291666666666668
Microwave,3,9,0,1,1.89,0.0,1.2254166666666666
Microwave,4,9,0,1,0.0,1.89,1.2254166666666666
Microwave,5,9,0,1,0.0,0.0,1.2204166666666667
Microwave,6,9,0,1,1.18,0.0,1.1383333333333334
Microwave,7,9,0,1,0.96,1.18,1.1383333333333334
Microwave,8,9,0,1,0.0,0.96,1.2249999999999999
Microwave,9,9,0,1,2.44,0.0,1.2249999999999999
Microwave,10,9,0,1,0.0,2.44,1.2025
Microwave,11,9,0,1,1.37,0.0,1.1612500000000001
Microwave,12,9,0,1,0.0,1.37,1.21125
Microwave,13,9,0,1,1.2,0.0,1.2625
Microwave,14,9,0,1,1.94,1.2,1.3541666666666667
Microwave,15,9,0,1,3.9,1.94,1.3608333333333331
Microwave,16,9,0,1,0.92,3.9,1.2145833333333333
Microwave,17,9,0,1,0.0,0.92,1.2229166666666667
Microwave,18,9,0,1,1.19,0.0,1.1824999999999999
Microwave,19,9,0,1,1.94,1.19,1.1479166666666667
Microwave,20,9,0,1,0.43,1.94,1.1791666666666667
Microwave,21,9,0,1,0.75,0.43,1.10375
Microwave,22,9,0,1,1.38,0.75,0.9699999999999999
Microwave,23,9,0,1,0.0,1.38,0.8954166666666666
Microwave,0,10,1,1,0.0,0.0,0.9345833333333333
Microwave,1,10,1,1,0.94,0.0,1.0675
Microwave,2,10,1,1,3.19,0.94,1.0041666666666667
Microwave,3,10,1,1,0.37,3.19,1.0329166666666667
Microwave,4,10,1,1,0.69,0.37,1.15875
Microwave,5,10,1,1,3.02,0.69,1.1570833333333332
Microwave,6,10,1,1,1.14,3.02,1.1595833333333332
Microwave,7,10,1,1,1.02,1.14,1.2729166666666665
Microwave,8,10,1,1,2.72,1.02,1.17125
Microwave,9,10,1,1,0.0,2.72,1.17125
Microwave,10,10,1,1,0.0,0.0,1.1141666666666665
Microwave,11,10,1,1,0.0,0.0,1.1475
Microwave,12,10,1,1,0.8,0.0,1.1108333333333333
Microwave,13,10,1,1,0.32,0.8,1.1254166666666665
Microwave,14,10,1,1,2.29,0.32,1.0116666666666667
Microwave,15,10,1,1,1.17,2.29,1.1308333333333331
Microwave,16,10,1,1,3.78,1.17,1.1308333333333331
Microwave,17,10,1,1,0.0,3.78,1.1479166666666667
Microwave,18,10,1,1,1.6,0.0,1.1995833333333332
Microwave,19,10,1,1,3.18,1.6,1.1816666666666666
Microwave,20,10,1,1,0.0,3.18,1.2545833333333334
Microwave,21,10,1,1,2.5,0.0,1.1970833333333333
Microwave,22,10,1,1,0.0,2.5,1.23375
Microwave,23,10,1,1,0.88,0.0,1.30375
Microwave,0,11,2,1,1.68,0.88,1.3475
Microwave,1,11,2,1,1.99,1.68,1.2595833333333333
Microwave,2,11,2,1,1.08,1.99,1.2670833333333333
Microwave,3,11,2,1,0.55,1.08,1.3108333333333333
Microwave,4,11,2,1,1.74,0.55,1.185
Microwave,5,11,2,1,0.0,1.74,1.2
Microwave,6,11,2,1,1.5,0.0,1.1795833333333332
Microwave,7,11,2,1,0.53,1.5,1.1441666666666668
Microwave,8,11,2,1,1.87,0.53,1.1441666666666668
Microwave,9,11,2,1,0.0,1.87,1.1441666666666668
Microwave,10,11,2,1,0.0,0.0,1.2091666666666667
Microwave,11,11,2,1,1.56,0.0,1.2133333333333334
Microwave,12,11,2,1,0.9,1.56,1.2
Microwave,13,11,2,1,0.0,0.9,1.1045833333333335
Microwave,14,11,2,1,0.0,0.0,1.0558333333333334
Microwave,15,11,2,1,0.0,0.0,0.8983333333333334
Microwave,16,11,2,1,0.0,0.0,0.9216666666666667
Microwave,17,11,2,1,0.56,0.0,0.9916666666666667
Microwave,18,11,2,1,3.28,0.56,0.9958333333333332
Microwave,19,11,2,1,3.28,3.28,1.10375
Microwave,20,11,2,1,2.59,3.28,1.0541666666666667
Microwave,21,11,2,1,1.31,2.59,1.0691666666666666
Microwave,22,11,2,1,0.36,1.31,1.0325
Microwave,23,11,2,1,0.0,0.36,1.1345833333333333
Microwave,0,12,3,1,4.13,0.0,1.075
Microwave,1,12,3,1,0.56,4.13,1.1208333333333333
Microwave,2,12,3,1,2.18,0.56,1.0979166666666667
Microwave,3,12,3,1,0.0,2.18,1.0254166666666666
Microwave,4,12,3,1,0.0,0.0,1.1075
Microwave,5,12,3,1,1.97,0.0,1.045
Microwave,6,12,3,1,0.0,1.97,1.3258333333333334
Microwave,7,12,3,1,7.27,0.0,1.2479166666666666
Microwave,8,12,3,1,0.0,7.27,1.2479166666666666
Microwave,9,12,3,1,0.0,0.0,1.2479166666666666
Microwave,10,12,3,1,0.0,0.0,1.2837500000000002
Microwave,11,12,3,1,2.42,0.0,1.2462499999999999
Microwave,12,12,3,1,0.0,2.42,1.29625
Microwave,13,12,3,1,1.2,0.0,1.3375000000000001
Microwave,14,12,3,1,0.99,1.2,1.4399999999999997
Microwave,15,12,3,1,2.46,0.99,1.4399999999999997
Microwave,16,12,3,1,0.0,2.46,1.4387499999999998
Microwave,17,12,3,1,0.53,0.0,1.3020833333333333
Microwave,18,12,3,1,0.0,0.53,1.2366666666666666
Microwave,19,12,3,1,1.71,0.0,1.2241666666666664
Microwave,20,12,3,1,2.29,1.71,1.365
Microwave,21,12,3,1,4.69,2.29,1.4179166666666667
Microwave,22,12,3,1,1.63,4.69,1.4966666666666668
Microwave,23,12,3,1,1.89,1.63,1.36
Microwave,0,13,4,1,0.85,1.89,1.35875
Microwave,1,13,4,1,0.53,0.85,1.2679166666666666
Microwave,2,13,4,1,0.0,0.53,1.3341666666666665
Microwave,3,13,4,1,1.59,0.0,1.3812499999999999
Microwave,4,13,4,1,1.13,1.59,1.32125
Microwave,5,13,4,1,0.53,1.13,1.3670833333333334
Microwave,6,13,4,1,1.1,0.53,1.0641666666666667
Microwave,7,13,4,1,0.0,1.1,1.1375
Microwave,8,13,4,1,1.76,0.0,1.1991666666666667
Microwave,9,13,4,1,1.48,1.76,1.1991666666666667
Microwave,10,13,4,1,0.0,1.48,1.1779166666666667
Microwave,11,13,4,1,1.91,0.0,1.1779166666666667
Microwave,12,13,4,1,0.0,1.91,1.1479166666666665
Microwave,13,13,4,1,0.48,0.0,1.2666666666666666
Microwave,14,13,4,1,3.84,0.48,1.24625
Microwave,15,13,4,1,1.97,3.84,1.2804166666666668
Microwave,16,13,4,1,0.82,1.97,1.2583333333333333
Microwave,17,13,4,1,0.0,0.82,1.2583333333333333
Microwave,18,13,4,1,0.0,0.0,1.2466666666666668
Microwave,19,13,4,1,1.43,0.0,1.3554166666666667
Microwave,20,13,4,1,4.9,1.43,1.2433333333333334
Microwave,21,13,4,1,2.0,4.9,1.2283333333333333
Microwave,22,13,4,1,1.27,2.0,1.1858333333333333
Microwave,23,13,4,1,0.87,1.27,1.2762499999999999
Microwave,0,14,5,1,3.02,0.87,1.3008333333333333
Microwave,1,14,5,1,1.12,3.02,1.3816666666666666
Microwave,2,14,5,1,1.94,1.12,1.3879166666666667
Microwave,3,14,5,1,1.74,1.94,1.3729166666666668
Microwave,4,14,5,1,0.77,1.74,1.3508333333333333
Microwave,5,14,5,1,0.0,0.77,1.305
Microwave,6,14,5,1,0.0,0.0,1.4312500000000001
Microwave,7,14,5,1,3.03,0.0,1.3908333333333334
Microwave,8,14,5,1,0.79,3.03,1.352083333333333
Microwave,9,14,5,1,0.55,0.79,1.352083333333333
Microwave,10,14,5,1,0.0,0.55,1.3370833333333332
Microwave,11,14,5,1,1.55,0.0,1.3370833333333332
Microwave,12,14,5,1,0.0,1.55,1.3170833333333334
Microwave,13,14,5,1,0.0,0.0,1.1895833333333334
Microwave,14,14,5,1,0.78,0.0,1.1641666666666666
Microwave,15,14,5,1,1.36,0.78,1.13
Microwave,16,14,5,1,0.0,1.36,1.2129166666666666
Microwave,17,14,5,1,1.99,0.0,1.3125
Microwave,18,14,5,1,2.39,1.99,1.2529166666666667
Microwave,19,14,5,1,0.0,2.39,1.1141666666666667
Microwave,20,14,5,1,1.57,0.0,1.125
Microwave,21,14,5,1,2.26,1.57,1.2445833333333334
Microwave,22,14,5,1,4.140000000000001,2.26,1.2191666666666667
Microwave,23,14,5,1,0.26,4.140000000000001,1.1733333333333333
Microwave,0,15,6,1,1.92,0.26,1.1391666666666667
Microwave,1,15,6,1,0.3,1.92,1.0704166666666666
Microwave,2,15,6,1,0.29,0.3,0.9979166666666667
Microwave,3,15,6,1,0.0,0.29,0.9658333333333333
Microwave,4,15,6,1,0.0,0.0,0.9791666666666666
Microwave,5,15,6,1,0.32,0.0,1.02
Microwave,6,15,6,1,0.98,0.32,0.8937499999999999
Microwave,7,15,6,1,0.0,0.98,0.8608333333333333
Microwave,8,15,6,1,0.0,0.0,0.8650000000000001
Microwave,9,15,6,1,0.65,0.0,0.9433333333333334
Microwave,10,15,6,1,1.88,0.65,0.9666666666666667
Microwave,11,15,6,1,2.1100000000000003,1.88,1.0320833333333332
Microwave,12,15,6,1,1.57,2.1100000000000003,1.2408333333333335
Microwave,13,15,6,1,5.01,1.57,1.2466666666666668
Microwave,14,15,6,1,0.92,5.01,1.1983333333333335
Microwave,15,15,6,1,0.2,0.92,1.2091666666666667
Microwave,16,15,6,1,0.26,0.2,1.1608333333333334
Microwave,17,15,6,1,0.83,0.26,1.06125
Microwave,18,15,6,1,0.0,0.83,1.06125
Microwave,19,15,6,1,0.0,0.0,1.025
Microwave,20,15,6,1,0.7,0.0,0.9837500000000001
Microwave,21,15,6,1,1.27,0.7,0.9116666666666667
Microwave,22,15,6,1,2.41,1.27,1.0329166666666667
Microwave,23,15,6,1,3.17,2.41,0.9929166666666668
Microwave,0,16,0,1,0.96,3.17,0.9804166666666667
Microwave,1,16,0,1,0.0,0.96,1.02125
Microwave,2,16,0,1,1.27,0.0,1.02125
Microwave,3,16,0,1,0.0,1.27,1.02125
Microwave,4,16,0,1,0.0,0.0,1.1554166666666668
Microwave,5,16,0,1,3.54,0.0,1.12375
Microwave,6,16,0,1,0.22,3.54,1.1791666666666667
Microwave,7,16,0,1,1.33,0.22,1.33
Microwave,8,16,0,1,3.62,1.33,1.3029166666666667
Microwave,9,16,0,1,0.0,3.62,1.38
Microwave,10,16,0,1,3.73,0.0,1.2920833333333335
Microwave,11,16,0,1,0.0,3.73,1.2266666666666668
Microwave,12,16,0,1,0.0,0.0,1.2345833333333331
Microwave,13,16,0,1,5.199999999999999,0.0,1.2191666666666665
Microwave,14,16,0,1,0.55,5.199999999999999,1.2108333333333332
Microwave,15,16,0,1,0.0,0.55,1.325
Microwave,16,16,0,1,3.0,0.0,1.3854166666666667
Microwave,17,16,0,1,2.28,3.0,1.4875
Microwave,18,16,0,1,2.45,2.28,1.5483333333333331
Microwave,19,16,0,1,1.46,2.45,1.593333333333333
Microwave,20,16,0,1,1.78,1.46,1.5404166666666665
Microwave,21,16,0,1,0.0,1.78,1.499583333333333
Microwave,22,16,0,1,1.43,0.0,1.3991666666666667
Microwave,23,16,0,1,0.76,1.43,1.4675
Microwave,0,17,1,1,2.6,0.76,1.4675
Microwave,1,17,1,1,0.0,2.6,1.414583333333333
Microwave,2,17,1,1,0.0,0.0,1.414583333333333
Microwave,3,17,1,1,0.0,0.0,1.4312500000000001
Microwave,4,17,1,1,0.4,0.0,1.36
Microwave,5,17,1,1,1.83,0.4,1.4483333333333333
Microwave,6,17,1,1,2.34,1.83,1.3929166666666666
Microwave,7,17,1,1,0.0,2.34,1.3016666666666665
Microwave,8,17,1,1,1.43,0.0,1.3016666666666665
Microwave,9,17,1,1,0.0,1.43,1.1708333333333332
Microwave,10,17,1,1,0.59,0.0,1.1708333333333332
Microwave,11,17,1,1,0.0,0.59,1.1708333333333332
Microwave,12,17,1,1,0.0,0.0,1.0295833333333333
Microwave,13,17,1,1,1.81,0.0,1.0066666666666666
Microwave,14,17,1,1,0.0,1.81,1.0066666666666666
Microwave,15,17,1,1,0.0,0.0,0.8970833333333333
Microwave,16,17,1,1,0.37,0.0,0.8020833333333334
Microwave,17,17,1,1,0.0,0.37,0.7000000000000001
Microwave,18,17,1,1,0.0,0.0,0.6583333333333333
Microwave,19,17,1,1,0.46,0.0,0.6229166666666667
Microwave,20,17,1,1,0.93,0.46,0.7908333333333334
Microwave,21,17,1,1,4.03,0.93,0.7312500000000001
Microwave,22,17,1,1,0.0,4.03,0.7799999999999999
Microwave,23,17,1,1,1.93,0.0,0.7679166666666667
Microwave,0,18,2,1,2.31,1.93,0.8333333333333334
Microwave,1,18,2,1,1.57,2.31,0.8654166666666668
Microwave,2,18,2,1,0.77,1.57,0.8654166666666668
Microwave,3,18,2,1,0.0,0.77,0.8729166666666667
Microwave,4,18,2,1,0.58,0.0,0.8625000000000002
Microwave,5,18,2,1,1.58,0.58,0.8041666666666667
Microwave,6,18,2,1,0.94,1.58,0.88625
Microwave,7,18,2,1,1.97,0.94,0.8266666666666667
Microwave,8,18,2,1,0.0,1.97,0.9500000000000001
Microwave,9,18,2,1,2.96,0.0,1.0033333333333334
Microwave,10,18,2,1,1.87,2.96,1.0995833333333334
Microwave,11,18,2,1,2.31,1.87,1.16875
Microwave,12,18,2,1,1.66,2.31,1.1670833333333333
Microwave,13,18,2,1,1.77,1.66,1.2116666666666667
Microwave,14,18,2,1,1.07,1.77,1.2816666666666665
Microwave,15,18,2,1,1.68,1.07,1.37625
Microwave,16,18,2,1,2.64,1.68,1.4558333333333335
Microwave,17,18,2,1,1.91,2.64,1.63375
Microwave,18,18,2,1,4.27,1.91,1.6145833333333333
Microwave,19,18,2,1,0.0,4.27,1.6362500000000002
Microwave,20,18,2,1,1.45,0.0,1.5804166666666666
Microwave,21,18,2,1,2.69,1.45,1.5954166666666667
Microwave,22,18,2,1,0.36,2.69,1.5912499999999998
Microwave,23,18,2,1,1.83,0.36,1.4949999999999999
Microwave,0,19,3,1,0.0,1.83,1.4862499999999998
Microwave,1,19,3,1,1.36,0.0,1.4541666666666666
Microwave,2,19,3,1,0.0,1.36,1.5966666666666667
Microwave,3,19,3,1,3.42,0.0,1.5724999999999998
Microwave,4,19,3,1,0.0,3.42,1.5066666666666666
Microwave,5,19,3,1,0.0,0.0,1.4795833333333333
Microwave,6,19,3,1,0.29,0.0,1.4379166666666665
Microwave,7,19,3,1,0.97,0.29,1.49625
Microwave,8,19,3,1,1.4,0.97,1.3729166666666668
Microwave,9,19,3,1,0.0,1.4,1.3966666666666665
Microwave,10,19,3,1,2.44,0.0,1.3829166666666666
Microwave,11,19,3,1,1.98,2.44,1.31375
Microwave,12,19,3,1,0.0,1.98,1.38375
Microwave,13,19,3,1,3.45,0.0,1.3783333333333332
Microwave,14,19,3,1,0.94,3.45,1.38875
Microwave,15,19,3,1,1.93,0.94,1.445
Microwave,16,19,3,1,3.99,1.93,1.4295833333333332
Microwave,17,19,3,1,1.54,3.99,1.3179166666666666
Microwave,18,19,3,1,1.59,1.54,1.3833333333333335
Microwave,19,19,3,1,1.5699999999999998,1.59,1.3229166666666667
Microwave,20,19,3,1,0.0,1.5699999999999998,1.2108333333333332
Microwave,21,19,3,1,0.0,0.0,1.2595833333333333
Microwave,22,19,3,1,1.53,0.0,1.3029166666666667
Microwave,23,19,3,1,2.87,1.53,1.4079166666666667
Microwave,0,20,4,1,2.52,2.87,1.35125
Microwave,1,20,4,1,0.0,2.52,1.5424999999999998
Microwave,2,20,4,1,4.59,0.0,1.4825
Microwave,3,20,4,1,1.98,4.59,1.4825
Microwave,4,20,4,1,0.0,1.98,1.4825
Microwave,5,20,4,1,0.0,0.0,1.5616666666666665
Microwave,6,20,4,1,2.19,0.0,1.5583333333333333
Microwave,7,20,4,1,0.89,2.19,1.6520833333333333
Microwave,8,20,4,1,3.65,0.89,1.8895833333333334
Microwave,9,20,4,1,5.7,3.65,1.9350000000000003
Microwave,10,20,4,1,3.53,5.7,1.8720833333333333
Microwave,11,20,4,1,0.47,3.53,1.8720833333333333
Microwave,12,20,4,1,0.0,0.47,1.8020833333333333
Microwave,13,20,4,1,1.77,0.0,1.7774999999999999
Microwave,14,20,4,1,0.35,1.77,1.6970833333333333
Microwave,15,20,4,1,0.0,0.35,1.530833333333333
Microwave,16,20,4,1,0.0,0.0,1.4887499999999998
Microwave,17,20,4,1,0.53,0.0,1.4416666666666667
Microwave,18,20,4,1,0.46,0.53,1.4349999999999998
Microwave,19,20,4,1,1.41,0.46,1.4349999999999998
