Appliance Type,hour,day,weekday,month,lag1,lag24,rolling_mean
Computer,12,3,1,1,0.47,0.0,0.8304166666666667
Computer,13,3,1,1,0.4,0.47,0.8720833333333333
Computer,14,3,1,1,1.49,0.4,0.8854166666666666
Computer,15,3,1,1,1.03,1.49,0.9408333333333333
Computer,16,3,1,1,1.91,1.03,0.9562499999999999
Computer,17,3,1,1,0.37,1.91,1.0199999999999998
Computer,18,3,1,1,1.53,0.37,1.015
Computer,19,3,1,1,1.57,1.53,1.1220833333333333
Computer,20,3,1,1,3.51,1.57,1.2425
Computer,21,3,1,1,4.63,3.51,1.1541666666666666
Computer,22,3,1,1,0.72,4.63,1.1541666666666668
Computer,23,3,1,1,0.0,0.72,1.0779166666666666
Computer,0,4,2,1,0.86,0.0,1.0470833333333334
Computer,1,4,2,1,0.0,0.86,1.1045833333333333
Computer,2,4,2,1,1.38,0.0,1.0570833333333332
Computer,3,4,2,1,0.74,1.38,1.04375
Computer,4,4,2,1,1.67,0.74,1.1229166666666666
Computer,5,4,2,1,1.9,1.67,1.0591666666666666
Computer,6,4,2,1,0.0,1.9,1.1683333333333332
Computer,7,4,2,1,2.62,0.0,1.3
Computer,8,4,2,1,3.16,2.62,1.31875
Computer,9,4,2,1,1.69,3.16,1.3570833333333334
Computer,10,4,2,1,0.92,1.69,1.3891666666666669
Computer,11,4,2,1,0.77,0.92,1.4875
Computer,12,4,2,1,2.83,0.77,1.5941666666666665
Computer,13,4,2,1,2.96,2.83,1.5320833333333335
Computer,14,4,2,1,0.0,2.96,1.4891666666666667
Computer,15,4,2,1,0.0,0.0,1.4224999999999997
Computer,16,4,2,1,0.31,0.0,1.4070833333333332
Computer,17,4,2,1,0.0,0.31,1.4491666666666667
Computer,18,4,2,1,2.54,0.0,1.4749999999999999
Computer,19,4,2,1,2.19,2.54,1.3795833333333334
Computer,20,4,2,1,1.22,2.19,1.1866666666666668
Computer,21,4,2,1,0.0,1.22,1.2362499999999998
Computer,22,4,2,1,1.91,0.0,1.2362499999999998
Computer,23,4,2,1,0.0,1.91,1.3670833333333334
Computer,0,5,3,1,4.0,0.0,1.4058333333333335
Computer,1,5,3,1,0.93,4.0,1.365
Computer,2,5,3,1,0.4,0.93,1.3879166666666667
Computer,3,5,3,1,1.29,0.4,1.3775000000000002
Computer,4,5,3,1,1.42,1.29,1.2983333333333333
Computer,5,5,3,1,0.0,1.42,1.2983333333333333
Computer,6,5,3,1,0.0,0.0,1.2191666666666667
Computer,7,5,3,1,0.72,0.0,1.1495833333333334
Computer,8,5,3,1,1.49,0.72,1.0791666666666666
Computer,9,5,3,1,0.0,1.49,1.1325
Computer,10,5,3,1,2.2,0.0,1.1004166666666666
Computer,11,5,3,1,0.0,2.2,1.04125
Computer,12,5,3,1,1.41,0.0,1.0370833333333334
Computer,13,5,3,1,2.86,1.41,1.0370833333333334
Computer,14,5,3,1,0.0,2.86,1.0370833333333334
Computer,15,5,3,1,0.0,0.0,1.0887499999999999
Computer,16,5,3,1,1.55,0.0,1.0887499999999999
Computer,17,5,3,1,0.0,1.55,1.1183333333333334
Computer,18,5,3,1,3.25,0.0,1.0270833333333333
Computer,19,5,3,1,0.0,3.25,0.97625
Computer,20,5,3,1,0.0,0.0,1.1333333333333333
Computer,21,5,3,1,3.77,0.0,1.1254166666666665
Computer,22,5,3,1,1.72,3.77,1.1254166666666665
Computer,23,5,3,1,0.0,1.72,0.98
Computer,0,6,4,1,0.51,0.0,1.0574999999999999
Computer,1,6,4,1,2.79,0.51,1.0408333333333333
Computer,2,6,4,1,0.0,2.79,1.0666666666666667
Computer,3,6,4,1,1.91,0.0,1.0191666666666668
Computer,4,6,4,1,0.28,1.91,1.165
Computer,5,6,4,1,3.5,0.28,1.21
Computer,6,6,4,1,1.08,3.5,1.2416666666666665
Computer,7,6,4,1,1.48,1.08,1.20875
Computer,8,6,4,1,0.7,1.48,1.2770833333333333
Computer,9,6,4,1,1.64,0.7,1.1854166666666666
Computer,10,6,4,1,0.0,1.64,1.37
Computer,11,6,4,1,4.43,0.0,1.3712499999999999
Computer,12,6,4,1,1.44,4.43,1.2958333333333334
Computer,13,6,4,1,1.05,1.44,1.3520833333333335
Computer,14,6,4,1,1.35,1.05,1.4241666666666666
Computer,15,6,4,1,1.73,1.35,1.3595833333333331
Computer,16,6,4,1,0.0,1.73,1.3595833333333331
Computer,17,6,4,1,0.0,0.0,1.2241666666666666
Computer,18,6,4,1,0.0,0.0,1.2633333333333334
Computer,19,6,4,1,0.94,0.0,1.2633333333333334
Computer,20,6,4,1,0.0,0.94,1.10625
Computer,21,6,4,1,0.0,0.0,1.0854166666666667
Computer,22,6,4,1,1.22,0.0,1.1491666666666667
Computer,23,6,4,1,1.53,1.22,1.25375
Computer,0,7,5,1,3.02,1.53,1.1375
Computer,1,7,5,1,0.0,3.02,1.24125
Computer,2,7,5,1,2.49,0.0,1.3183333333333334
Computer,3,7,5,1,3.76,2.49,1.3066666666666666
Computer,4,7,5,1,0.0,3.76,1.28125
Computer,5,7,5,1,2.89,0.0,1.23625
Computer,6,7,5,1,0.0,2.89,1.1745833333333333
Computer,7,7,5,1,0.0,0.0,1.1454166666666667
Computer,8,7,5,1,0.0,0.0,1.1191666666666666
Computer,9,7,5,1,1.01,0.0,1.1191666666666666
Computer,10,7,5,1,0.0,1.01,1.0691666666666666
Computer,11,7,5,1,3.23,0.0,1.13875
Computer,12,7,5,1,3.11,3.23,1.095
Computer,13,7,5,1,0.0,3.11,1.2045833333333333
Computer,14,7,5,1,3.98,0.0,1.2008333333333334
Computer,15,7,5,1,1.64,3.98,1.2495833333333335
Computer,16,7,5,1,1.17,1.64,1.3058333333333334
Computer,17,7,5,1,1.35,1.17,1.3779166666666667
Computer,18,7,5,1,1.73,1.35,1.4254166666666668
Computer,19,7,5,1,2.08,1.73,1.445
Computer,20,7,5,1,0.47,2.08,1.4608333333333334
Computer,21,7,5,1,0.38,0.47,1.41
Computer,22,7,5,1,0.0,0.38,1.3462500000000002
Computer,23,7,5,1,0.0,0.0,1.3029166666666667
Computer,0,8,6,1,1.98,0.0,1.3529166666666665
Computer,1,8,6,1,1.2,1.98,1.2491666666666665
Computer,2,8,6,1,0.0,1.2,1.12625
Computer,3,8,6,1,0.81,0.0,1.1691666666666667
Computer,4,8,6,1,1.03,0.81,1.0487499999999998
Computer,5,8,6,1,0.0,1.03,1.0487499999999998
Computer,6,8,6,1,0.0,0.0,1.1479166666666665
Computer,7,8,6,1,2.38,0.0,1.16625
Computer,8,8,6,1,0.44,2.38,1.2645833333333334
Computer,9,8,6,1,3.37,0.44,1.3358333333333334
Computer,10,8,6,1,1.71,3.37,1.28
Computer,11,8,6,1,1.89,1.71,1.2091666666666667
Computer,12,8,6,1,1.41,1.89,1.3108333333333333
Computer,13,8,6,1,2.44,1.41,1.2145833333333333
Computer,14,8,6,1,1.6700000000000002,2.44,1.1883333333333332
Computer,15,8,6,1,1.01,1.6700000000000002,1.16
Computer,16,8,6,1,0.49,1.01,1.2016666666666667
Computer,17,8,6,1,2.35,0.49,1.1425
Computer,18,8,6,1,0.31,2.35,1.0558333333333334
Computer,19,8,6,1,0.0,0.31,1.1133333333333333
Computer,20,8,6,1,1.85,0.0,1.1154166666666667
Computer,21,8,6,1,0.43,1.85,1.1154166666666667
Computer,22,8,6,1,0.0,0.43,1.1154166666666667
Computer,23,8,6,1,0.0,0.0,1.1454166666666667
Computer,0,9,0,1,2.7,0.0,1.1570833333333335
Computer,1,9,0,1,1.48,2.7,1.1570833333333335
Computer,2,9,0,1,0.0,1.48,1.1420833333333333
Computer,3,9,0,1,0.45,0.0,1.0991666666666668
Computer,4,9,0,1,0.0,0.45,1.0991666666666668
Computer,5,9,0,1,0.0,0.0,1.0991666666666668
Computer,6,9,0,1,0.0,0.0,1.015
Computer,7,9,0,1,0.36,0.0,1.0562500000000001
Computer,8,9,0,1,1.43,0.36,0.9158333333333334
Computer,9,9,0,1,0.0,1.43,0.9141666666666666
Computer,10,9,0,1,1.67,0.0,0.8991666666666668
Computer,11,9,0,1,1.53,1.67,0.8404166666666667
Computer,12,9,0,1,0.0,1.53,0.73875
Computer,13,9,0,1,0.0,0.0,0.6691666666666666
Computer,14,9,0,1,0.0,0.0,0.6629166666666667
Computer,15,9,0,1,0.86,0.0,0.7183333333333334
Computer,16,9,0,1,1.82,0.86,0.6704166666666667
Computer,17,9,0,1,1.2,1.82,0.6995833333333333
Computer,18,9,0,1,1.01,1.2,0.8562500000000001
Computer,19,9,0,1,3.76,1.01,0.7791666666666667
Computer,20,9,0,1,0.0,3.76,0.7858333333333333
Computer,21,9,0,1,0.59,0.0,0.7858333333333333
Computer,22,9,0,1,0.0,0.59,0.9320833333333333
Computer,23,9,0,1,3.51,0.0,0.8195833333333334
Computer,0,10,1,1,0.0,3.51,0.8395833333333332
Computer,1,10,1,1,1.96,0.0,0.8975
Computer,2,10,1,1,1.39,1.96,0.87875
Computer,3,10,1,1,0.0,1.39,0.9408333333333333
Computer,4,10,1,1,1.49,0.0,0.9408333333333333
Computer,5,10,1,1,0.0,1.49,0.9525
Computer,6,10,1,1,0.28,0.0,0.9904166666666666
Computer,7,10,1,1,1.27,0.28,0.9875000000000002
Computer,8,10,1,1,1.36,1.27,1.1170833333333334
Computer,9,10,1,1,3.1100000000000003,1.36,1.0475
Computer,10,10,1,1,0.0,3.1100000000000003,1.1683333333333332
Computer,11,10,1,1,4.43,0.0,1.2375
Computer,12,10,1,1,1.66,4.43,1.3716666666666668
Computer,13,10,1,1,3.22,1.66,1.4754166666666666
Computer,14,10,1,1,2.49,3.22,1.4395833333333332
Computer,15,10,1,1,0.0,2.49,1.4795833333333333
Computer,16,10,1,1,2.78,0.0,1.4295833333333334
Computer,17,10,1,1,0.0,2.78,1.3875
Computer,18,10,1,1,0.0,0.0,1.2987499999999998
Computer,19,10,1,1,1.63,0.0,1.3170833333333334
Computer,20,10,1,1,0.44,1.63,1.2925
Computer,21,10,1,1,0.0,0.44,1.3608333333333331
Computer,22,10,1,1,1.64,0.0,1.2145833333333333
Computer,23,10,1,1,0.0,1.64,1.2370833333333333
Computer,0,11,2,1,0.54,0.0,1.31375
Computer,1,11,2,1,3.8,0.54,1.2991666666666666
Computer,2,11,2,1,1.04,3.8,1.2991666666666666
Computer,3,11,2,1,0.0,1.04,1.2370833333333333
Computer,4,11,2,1,0.0,0.0,1.2987499999999998
Computer,5,11,2,1,1.48,0.0,1.3308333333333333
Computer,6,11,2,1,1.05,1.48,1.3754166666666665
Computer,7,11,2,1,2.34,1.05,1.3470833333333332
Computer,8,11,2,1,0.68,2.34,1.29125
Computer,9,11,2,1,1.77,0.68,1.3949999999999998
Computer,10,11,2,1,2.49,1.77,1.23
Computer,11,11,2,1,0.47,2.49,1.1820833333333332
Computer,12,11,2,1,0.51,0.47,1.1295833333333334
Computer,13,11,2,1,1.96,0.51,1.0258333333333332
Computer,14,11,2,1,0.0,1.96,1.0441666666666667
Computer,15,11,2,1,0.44,0.0,1.0704166666666668
Computer,16,11,2,1,3.41,0.44,1.0704166666666668
Computer,17,11,2,1,0.0,3.41,1.0704166666666668
Computer,18,11,2,1,0.0,0.0,1.0520833333333333
Computer,19,11,2,1,1.19,0.0,1.2358333333333333
Computer,20,11,2,1,4.85,1.19,1.2358333333333333
Computer,21,11,2,1,0.0,4.85,1.2208333333333334
Computer,22,11,2,1,1.28,0.0,1.24875
Computer,23,11,2,1,0.67,1.28,1.22625
Computer,0,12,3,1,0.0,0.67,1.0841666666666667
Computer,1,12,3,1,0.39,0.0,1.0766666666666667
Computer,2,12,3,1,0.86,0.39,1.1416666666666668
Computer,3,12,3,1,1.56,0.86,1.2258333333333333
Computer,4,12,3,1,2.02,1.56,1.1891666666666667
Computer,5,12,3,1,0.6,2.02,1.1454166666666665
Computer,6,12,3,1,0.0,0.6,1.0479166666666666
Computer,7,12,3,1,0.0,0.0,1.0891666666666666
Computer,8,12,3,1,1.67,0.0,1.0154166666666666
Computer,9,12,3,1,0.0,1.67,0.9520833333333334
Computer,10,12,3,1,0.97,0.0,1.0058333333333334
Computer,11,12,3,1,1.76,0.97,0.9845833333333335
Computer,12,12,3,1,0.0,1.76,0.99125
Computer,13,12,3,1,2.12,0.0,1.0304166666666668
Computer,14,12,3,1,0.94,2.12,1.1849999999999998
Computer,15,12,3,1,4.15,0.94,1.0429166666666667
Computer,16,12,3,1,0.0,4.15,1.1366666666666667
Computer,17,12,3,1,2.25,0.0,1.2295833333333333
Computer,18,12,3,1,2.23,2.25,1.2808333333333335
Computer,19,12,3,1,2.42,2.23,1.07875
Computer,20,12,3,1,0.0,2.42,1.07875
Computer,21,12,3,1,0.0,0.0,1.0254166666666666
Computer,22,12,3,1,0.0,0.0,1.0454166666666667
Computer,23,12,3,1,1.15,0.0,1.0454166666666667
Computer,0,13,4,1,0.0,1.15,1.0879166666666666
Computer,1,13,4,1,1.41,0.0,1.0520833333333333
Computer,2,13,4,1,0.0,1.41,1.0975
Computer,3,13,4,1,2.65,0.0,1.0654166666666667
Computer,4,13,4,1,1.25,2.65,1.1595833333333334
Computer,5,13,4,1,2.8600000000000003,1.25,1.2845833333333334
Computer,6,13,4,1,3.0,2.8600000000000003,1.2845833333333334
Computer,7,13,4,1,0.0,3.0,1.3029166666666667
Computer,8,13,4,1,2.11,0.0,1.3029166666666667
Computer,9,13,4,1,0.0,2.11,1.3183333333333334
Computer,10,13,4,1,1.34,0.0,1.343333333333333
Computer,11,13,4,1,2.36,1.34,1.41125
Computer,12,13,4,1,1.63,2.36,1.4158333333333335
Computer,13,13,4,1,2.23,1.63,1.4933333333333332
Computer,14,13,4,1,2.8,2.23,1.3504166666666666
Computer,15,13,4,1,0.72,2.8,1.38
Computer,16,13,4,1,0.71,0.72,1.28625
Computer,17,13,4,1,0.0,0.71,1.3258333333333334
Computer,18,13,4,1,3.18,0.0,1.4345833333333333
Computer,19,13,4,1,5.03,3.18,1.4345833333333333
Computer,20,13,4,1,0.0,5.03,1.6233333333333333
Computer,21,13,4,1,4.53,0.0,1.6233333333333333
Computer,22,13,4,1,0.0,4.53,1.6516666666666666
Computer,23,13,4,1,1.83,0.0,1.6516666666666666
Computer,0,14,5,1,0.0,1.83,1.7879166666666666
Computer,1,14,5,1,4.68,0.0,1.843333333333333
Computer,2,14,5,1,1.33,4.68,1.7870833333333334
Computer,3,14,5,1,1.3,1.33,1.7837499999999997
Computer,4,14,5,1,1.17,1.3,1.664583333333333
Computer,5,14,5,1,0.0,1.17,1.5829166666666667
Computer,6,14,5,1,1.04,0.0,1.5829166666666667
Computer,7,14,5,1,0.0,1.04,1.5291666666666666
Computer,8,14,5,1,0.82,0.0,1.66125
Computer,9,14,5,1,3.17,0.82,1.679166666666667
Computer,10,14,5,1,1.77,3.17,1.6420833333333331
Computer,11,14,5,1,1.47,1.77,1.6587500000000002
Computer,12,14,5,1,2.03,1.47,1.5658333333333332
Computer,13,14,5,1,0.0,2.03,1.4854166666666666
Computer,14,14,5,1,0.87,0.0,1.5508333333333333
Computer,15,14,5,1,2.29,0.87,1.52125
Computer,16,14,5,1,0.0,2.29,1.6041666666666667
Computer,17,14,5,1,1.99,0.0,1.4716666666666667
Computer,18,14,5,1,0.0,1.99,1.3425
Computer,19,14,5,1,1.93,0.0,1.4283333333333335
Computer,20,14,5,1,2.06,1.93,1.2395833333333333
Computer,21,14,5,1,0.0,2.06,1.2779166666666668
Computer,22,14,5,1,0.92,0.0,1.28375
Computer,23,14,5,1,1.97,0.92,1.3245833333333332
Computer,0,15,6,1,0.98,1.97,1.1295833333333334
Computer,1,15,6,1,0.0,0.98,1.24625
Computer,2,15,6,1,4.13,0.0,1.1920833333333334
Computer,3,15,6,1,0.0,4.13,1.1433333333333333
Computer,4,15,6,1,0.0,0.0,1.2233333333333334
Computer,5,15,6,1,1.92,0.0,1.2620833333333332
Computer,6,15,6,1,1.97,1.92,1.2620833333333332
Computer,7,15,6,1,0.0,1.97,1.3304166666666666
Computer,8,15,6,1,2.46,0.0,1.2316666666666667
Computer,9,15,6,1,0.8,2.46,1.3575
Computer,10,15,6,1,4.79,0.8,1.3595833333333334
Computer,11,15,6,1,1.52,4.79,1.343333333333333
Computer,12,15,6,1,1.64,1.52,1.343333333333333
Computer,13,15,6,1,0.0,1.64,1.3070833333333334
Computer,14,15,6,1,0.0,0.0,1.2516666666666667
Computer,15,15,6,1,0.96,0.0,1.27125
Computer,16,15,6,1,0.47,0.96,1.2891666666666666
Computer,17,15,6,1,2.42,0.47,1.315
Computer,18,15,6,1,0.62,2.42,1.2345833333333334
Computer,19,15,6,1,0.0,0.62,1.2283333333333333
Computer,20,15,6,1,1.91,0.0,1.2283333333333333
Computer,21,15,6,1,0.0,1.91,1.3045833333333332
Computer,22,15,6,1,2.75,0.0,1.3025
Computer,23,15,6,1,1.92,2.75,1.3325
Computer,0,16,0,1,1.7,1.92,1.3325
Computer,1,16,0,1,0.0,1.7,1.1816666666666666
Computer,2,16,0,1,0.51,0.0,1.1816666666666666
Computer,3,16,0,1,0.0,0.51,1.2729166666666667
Computer,4,16,0,1,2.1900000000000004,0.0,1.1929166666666666
Computer,5,16,0,1,0.0,2.1900000000000004,1.1608333333333334
Computer,6,16,0,1,1.2000000000000002,0.0,1.3091666666666668
Computer,7,16,0,1,3.56,1.2000000000000002,1.3533333333333333
Computer,8,16,0,1,3.52,3.56,1.445
Computer,9,16,0,1,3.0,3.52,1.3495833333333334
Computer,10,16,0,1,2.5,3.0,1.3279166666666666
Computer,11,16,0,1,1.0,2.5,1.2595833333333333
Computer,12,16,0,1,0.0,1.0,1.4304166666666667
Computer,13,16,0,1,4.1,0.0,1.4304166666666667
Computer,14,16,0,1,0.0,4.1,1.3904166666666666
Computer,15,16,0,1,0.0,0.0,1.5229166666666665
Computer,16,16,0,1,3.65,0.0,1.4220833333333331
Computer,17,16,0,1,0.0,3.65,1.5625
Computer,18,16,0,1,3.99,0.0,1.5625
Computer,19,16,0,1,0.0,3.99,1.5775
Computer,20,16,0,1,2.27,0.0,1.6587499999999997
Computer,21,16,0,1,1.95,2.27,1.6312499999999999
Computer,22,16,0,1,2.09,1.95,1.60875
Computer,23,16,0,1,1.38,2.09,1.6008333333333333
Computer,0,17,1,1,1.51,1.38,1.6912500000000001
Computer,1,17,1,1,2.17,1.51,1.8233333333333335
Computer,2,17,1,1,3.68,2.17,1.8233333333333335
Computer,3,17,1,1,0.0,3.68,1.7958333333333332
Computer,4,17,1,1,1.53,0.0,1.8333333333333333
Computer,5,17,1,1,0.9,1.53,1.8004166666666668
Computer,6,17,1,1,0.41,0.9,1.6520833333333333
Computer,7,17,1,1,0.0,0.41,1.5054166666666668
Computer,8,17,1,1,0.0,0.0,1.3804166666666668
Computer,9,17,1,1,0.0,0.0,1.2895833333333333
Computer,10,17,1,1,0.32,0.0,1.3904166666666666
Computer,11,17,1,1,3.42,0.32,1.3904166666666666
Computer,12,17,1,1,0.0,3.42,1.2195833333333332
Computer,13,17,1,1,0.0,0.0,1.2195833333333335
Computer,14,17,1,1,0.0,0.0,1.2195833333333335
Computer,15,17,1,1,0.0,0.0,1.09
Computer,16,17,1,1,0.54,0.0,1.1458333333333333
Computer,17,17,1,1,1.34,0.54,1.0470833333333334
Computer,18,17,1,1,1.62,1.34,1.1325
Computer,19,17,1,1,2.05,1.62,1.0829166666666665
Computer,20,17,1,1,1.08,2.05,1.10125
Computer,21,17,1,1,2.39,1.08,1.0408333333333333
Computer,22,17,1,1,0.64,2.39,1.0254166666666666
Computer,23,17,1,1,1.01,0.64,0.9737499999999999
Computer,0,18,2,1,0.27,1.01,1.0058333333333334
Computer,1,18,2,1,2.94,0.27,0.9233333333333333
Computer,2,18,2,1,1.7,2.94,0.9233333333333333
Computer,3,18,2,1,0.0,1.7,0.8595833333333333
Computer,4,18,2,1,0.0,0.0,0.8220833333333334
Computer,5,18,2,1,0.0,0.0,0.8545833333333334
Computer,6,18,2,1,1.19,0.0,0.9195833333333333
Computer,7,18,2,1,1.56,1.19,0.9195833333333333
Computer,8,18,2,1,0.0,1.56,0.9195833333333333
Computer,9,18,2,1,0.0,0.0,0.9704166666666666
Computer,10,18,2,1,1.54,0.0,0.9395833333333332
Computer,11,18,2,1,2.68,1.54,0.9774999999999999
Computer,12,18,2,1,0.91,2.68,1.0345833333333332
Computer,13,18,2,1,1.37,0.91,1.0345833333333332
Computer,14,18,2,1,0.0,1.37,1.0912499999999998
Computer,15,18,2,1,1.36,0.0,1.1904166666666667
Computer,16,18,2,1,2.92,1.36,1.1633333333333333
Computer,17,18,2,1,0.69,2.92,1.0958333333333334
Computer,18,18,2,1,0.0,0.69,1.0891666666666666
Computer,19,18,2,1,1.89,0.0,1.1533333333333333
Computer,20,18,2,1,2.62,1.89,1.05375
Computer,21,18,2,1,0.0,2.62,1.0270833333333333
Computer,22,18,2,1,0.0,0.0,0.985
Computer,23,18,2,1,0.0,0.0,1.0662500000000001
Computer,0,19,3,1,2.22,0.0,0.9816666666666668
Computer,1,19,3,1,0.91,2.22,1.0195833333333335
Computer,2,19,3,1,2.61,0.91,1.1120833333333333
Computer,3,19,3,1,2.22,2.61,1.1120833333333333
Computer,4,19,3,1,0.0,2.22,1.1120833333333333
Computer,5,19,3,1,0.0,0.0,1.0970833333333334
Computer,6,19,3,1,0.83,0.0,1.0320833333333335
Computer,7,19,3,1,0.0,0.83,1.09375
Computer,8,19,3,1,1.48,0.0,1.1504166666666669
Computer,9,19,3,1,1.36,1.48,1.0862500000000002
Computer,10,19,3,1,0.0,1.36,0.9870833333333332
Computer,11,19,3,1,0.3,0.0,1.0608333333333335
Computer,12,19,3,1,2.68,0.3,1.0320833333333335
Computer,13,19,3,1,0.68,2.68,1.1304166666666668
Computer,14,19,3,1,2.36,0.68,1.1141666666666667
Computer,15,19,3,1,0.97,2.36,1.14875
Computer,16,19,3,1,3.75,0.97,1.1199999999999999
Computer,17,19,3,1,0.0,3.75,1.1199999999999999
Computer,18,19,3,1,0.0,0.0,1.04125
Computer,19,19,3,1,0.0,0.0,0.9320833333333334
Computer,20,19,3,1,0.0,0.0,1.0270833333333333
Computer,21,19,3,1,2.28,0.0,1.0270833333333333
Computer,22,19,3,1,0.0,2.28,1.0395833333333335
Computer,23,19,3,1,0.3,0.0,1.0054166666666666
Computer,0,20,4,1,1.4,0.3,1.30625
Computer,1,20,4,1,8.129999999999999,1.4,1.2474999999999998
Computer,2,20,4,1,1.2,8.129999999999999,1.2308333333333332
Computer,3,20,4,1,1.82,1.2,1.2570833333333333
Computer,4,20,4,1,0.63,1.82,1.3495833333333334
Computer,5,20,4,1,2.22,0.63,1.315
Computer,6,20,4,1,0.0,2.22,1.3695833333333332
Computer,7,20,4,1,1.31,0.0,1.3691666666666666
Computer,8,20,4,1,1.47,1.31,1.4570833333333333
Computer,9,20,4,1,3.47,1.47,1.4570833333333333
Computer,10,20,4,1,0.0,3.47,1.4445833333333333
Computer,11,20,4,1,0.0,0.0,1.3729166666666666
Computer,12,20,4,1,0.96,0.0,1.3445833333333332
Computer,13,20,4,1,0.0,0.96,1.2462499999999999
Computer,14,20,4,1,0.0,0.0,1.3325
Computer,15,20,4,1,3.04,0.0,1.1920833333333334
Computer,16,20,4,1,0.38,3.04,1.1920833333333334
Computer,17,20,4,1,0.0,0.38,1.1920833333333334
Computer,18,20,4,1,0.0,0.0,1.2604166666666667
Computer,19,20,4,1,1.64,0.0,1.2604166666666667
Computer,20,20,4,1,0.0,1.64,1.265
Computer,21,20,4,1,2.39,0.0,1.3716666666666668
Computer,22,20,4,1,2.56,2.39,1.4475
Computer,23,20,4,1,2.12,2.56,1.4620833333333332
Computer,0,21,5,1,1.75,2.12,1.2691666666666668
Computer,1,21,5,1,3.5,1.75,1.2191666666666667
Computer,2,21,5,1,0.0,3.5,1.1433333333333333
Computer,3,21,5,1,0.0,0.0,1.1170833333333334
Computer,4,21,5,1,0.0,0.0,1.10625
Computer,5,21,5,1,1.96,0.0,1.1933333333333334
Computer,6,21,5,1,2.09,1.96,1.1512499999999999
Computer,7,21,5,1,0.3,2.09,1.09
Computer,8,21,5,1,0.0,0.3,1.0041666666666667
Computer,9,21,5,1,1.41,0.0,1.0041666666666667
Computer,10,21,5,1,0.0,1.41,1.0374999999999999
Computer,11,21,5,1,0.8,0.0,0.9974999999999999
Computer,12,21,5,1,0.0,0.8,0.9974999999999999
