Outdoor Temperature (°C),Household Size,hour,day,month,week,lag_1,lag_24,rolling_mean_24
16.6,3,23,7,1,5,0.38,1.18,1.25375
18.7,4,0,8,1,6,1.98,1.31,1.2491666666666668
-6.6,4,2,8,1,6,1.2,1.15,1.235
10.6,3,3,8,1,6,0.81,1.12,1.23125
30.2,5,6,8,1,6,1.03,1.49,1.20875
34.7,3,6,8,1,6,0.95,1.47,1.2070833333333335
28.4,1,7,8,1,6,1.43,1.42,1.16625
28.8,3,8,8,1,6,0.44,1.01,1.1783333333333335
32.2,4,8,8,1,6,1.3,1.63,1.135
31.2,1,8,8,1,6,0.59,1.6,1.1300000000000001
7.6,2,9,8,1,6,1.48,1.23,1.1500000000000001
32.2,2,10,8,1,6,1.71,1.88,1.1504166666666669
4.7,5,11,8,1,6,1.89,1.52,1.1066666666666667
34.6,1,11,8,1,6,0.47,0.89,1.10875
-0.5,3,12,8,1,6,0.94,1.57,1.115
8.9,5,12,8,1,6,1.72,0.85,1.1095833333333334
31.5,5,13,8,1,6,0.72,0.79,1.0995833333333334
9.9,5,13,8,1,6,0.55,1.17,1.0975
38.4,5,14,8,1,6,1.12,1.35,1.0833333333333333
9.1,2,15,8,1,6,1.01,1.73,1.0316666666666667
27.2,5,16,8,1,6,0.49,0.32,1.0820833333333333
11.3,1,16,8,1,6,1.53,1.76,1.0429166666666665
35.0,5,17,8,1,6,0.82,0.47,1.0362500000000001
16.7,1,19,8,1,6,0.31,0.38,1.0720833333333333
14.3,4,19,8,1,6,1.24,1.98,1.015
20.9,2,20,8,1,6,0.61,1.2,0.9829166666666667
0.6,1,23,8,1,6,0.43,0.81,1.0062499999999999
34.1,4,23,8,1,6,1.37,1.03,1.01875
9.7,3,0,9,1,0,1.33,0.95,1.0
29.4,3,0,9,1,0,0.5,1.43,0.9812499999999998
35.1,3,2,9,1,0,0.98,0.44,0.9816666666666668
24.1,1,6,9,1,0,0.45,1.3,0.9425
36.6,1,7,9,1,0,0.36,0.59,0.9533333333333333
-9.1,2,7,9,1,0,0.85,1.48,0.9158333333333334
13.3,4,9,9,1,0,0.58,1.71,0.9141666666666666
-0.2,1,10,9,1,0,1.67,1.89,0.8991666666666666
15.4,1,14,9,1,0,1.53,0.47,0.9154166666666667
1.8,2,15,9,1,0,0.86,0.94,0.9520833333333334
3.9,1,16,9,1,0,1.82,1.72,0.9304166666666666
12.5,3,17,9,1,0,1.2,0.72,0.9425
13.0,2,18,9,1,0,1.01,0.55,0.97125
-3.2,5,18,9,1,0,1.24,1.12,0.9683333333333333
-0.1,1,18,9,1,0,1.05,1.01,0.9874999999999999
16.1,5,20,9,1,0,1.47,0.49,0.9916666666666666
17.2,3,22,9,1,0,0.59,1.53,0.9945833333333334
17.8,3,22,9,1,0,1.6,0.82,1.04
-8.1,4,0,10,1,1,1.91,0.31,1.10875
24.5,1,1,10,1,1,1.96,1.24,1.115
0.1,2,3,10,1,1,1.39,0.61,1.1295833333333334
23.5,5,3,10,1,1,0.96,0.43,1.13375
-9.7,1,5,10,1,1,0.53,1.37,1.0883333333333334
4.8,4,6,10,1,1,0.28,1.33,1.0858333333333332
-5.4,1,7,10,1,1,1.27,0.5,1.1216666666666666
28.3,3,8,10,1,1,1.36,0.98,1.16375
24.1,2,8,10,1,1,1.99,0.45,1.1916666666666667
11.9,2,10,10,1,1,1.12,0.36,1.2579166666666666
28.2,2,10,10,1,1,1.95,0.85,1.2570833333333333
25.2,5,10,10,1,1,0.83,0.58,1.2741666666666667
26.5,1,10,10,1,1,0.99,1.67,1.2320833333333334
18.9,2,11,10,1,1,0.66,1.53,1.17875
-2.0,4,11,10,1,1,0.25,0.86,1.2016666666666667
-9.3,4,12,10,1,1,1.41,1.82,1.1991666666666667
33.0,4,12,10,1,1,1.76,1.2,1.2100000000000002
24.2,2,13,10,1,1,1.46,1.01,1.2191666666666665
-1.3,4,13,10,1,1,1.23,1.24,1.1858333333333333
6.0,1,13,10,1,1,0.44,1.05,1.17625
16.0,1,15,10,1,1,0.82,1.47,1.1675000000000002
8.4,5,15,10,1,1,1.26,0.59,1.20625
34.5,3,18,10,1,1,1.52,1.6,1.2075
-5.9,3,19,10,1,1,1.63,1.91,1.14625
-2.1,5,21,10,1,1,0.44,1.96,1.0741666666666665
13.1,2,21,10,1,1,0.23,1.39,1.075
20.2,1,23,10,1,1,1.41,0.96,1.0575
28.6,4,0,11,1,2,0.54,0.53,1.0795833333333333
30.6,5,0,11,1,2,1.06,0.28,1.1033333333333333
9.8,3,0,11,1,2,0.85,1.27,1.1291666666666667
29.2,3,1,11,1,2,1.89,1.36,1.1158333333333335
-8.8,5,4,11,1,2,1.04,1.99,1.0945833333333332
22.0,5,5,11,1,2,1.48,1.12,1.0916666666666666
38.9,1,6,11,1,2,1.05,1.95,1.03
23.6,1,6,11,1,2,0.47,0.83,1.0733333333333333
22.7,1,7,11,1,2,1.87,0.99,1.0604166666666666
6.5,2,8,11,1,2,0.68,0.66,1.0520833333333333
35.9,4,8,11,1,2,0.46,0.25,1.0525
11.4,3,8,11,1,2,0.26,1.41,1.0375
30.4,4,9,11,1,2,1.05,1.76,0.99125
12.2,1,9,11,1,2,0.65,1.46,1.0070833333333333
14.6,4,10,11,1,2,1.84,1.23,0.9754166666666667
-2.2,2,11,11,1,2,0.47,0.44,0.9783333333333334
10.4,5,12,11,1,2,0.51,0.82,1.00375
28.4,3,12,11,1,2,1.43,1.26,0.9733333333333333
17.8,2,14,11,1,2,0.53,1.52,0.9283333333333332
1.7,3,15,11,1,2,0.44,1.63,0.8758333333333334
17.4,2,15,11,1,2,0.37,0.44,0.91375
7.8,5,15,11,1,2,1.35,0.23,0.9337500000000002
7.7,3,15,11,1,2,0.71,1.41,0.9158333333333334
10.0,4,18,11,1,2,0.98,0.54,0.9245833333333332
31.1,5,18,11,1,2,0.75,1.06,0.89875
28.0,2,19,11,1,2,0.44,0.85,0.9424999999999999
-7.8,5,19,11,1,2,1.9,1.89,0.9341666666666667
15.4,1,19,11,1,2,1.69,1.04,0.9270833333333334
-9.0,2,19,11,1,2,0.87,1.48,0.8816666666666668
1.1,4,21,11,1,2,0.39,1.05,0.89125
-5.7,5,22,11,1,2,1.28,0.47,0.8995833333333333
33.7,3,0,12,1,3,0.67,1.87,0.8379166666666668
1.3,4,1,12,1,3,0.39,0.68,0.8454166666666668
16.2,4,2,12,1,3,0.86,0.46,0.8612500000000001
-0.0,2,2,12,1,3,0.84,0.26,0.8804166666666666
30.0,4,3,12,1,3,0.72,1.05,0.8962499999999999
25.6,5,3,12,1,3,1.43,0.65,0.8937499999999999
-9.6,4,4,12,1,3,0.59,1.84,0.8420833333333334
29.7,5,7,12,1,3,0.6,0.47,0.8920833333333333
-2.8,1,9,12,1,3,1.67,0.51,0.91125
6.6,5,10,12,1,3,0.97,1.43,0.9249999999999999
6.1,3,12,12,1,3,1.76,0.53,0.93
38.5,3,12,12,1,3,0.65,0.44,0.9729166666666668
22.9,1,13,12,1,3,1.47,0.37,0.9966666666666667
21.9,2,14,12,1,3,0.94,1.35,0.9845833333333333
21.4,4,14,12,1,3,1.06,0.71,1.0091666666666668
27.6,1,14,12,1,3,1.3,0.98,1.0429166666666667
11.3,5,16,12,1,3,1.79,0.75,1.08
-0.1,4,16,12,1,3,1.64,0.44,1.0870833333333334
-9.7,4,17,12,1,3,0.61,1.9,1.0525
2.7,3,17,12,1,3,1.07,1.69,1.0304166666666668
5.4,2,18,12,1,3,1.16,0.87,1.06375
30.8,4,18,12,1,3,1.67,0.39,1.0616666666666665
12.0,3,18,12,1,3,0.34,1.28,1.0254166666666666
22.0,4,22,12,1,3,0.41,0.67,1.0454166666666667
34.3,5,0,13,1,4,1.15,0.39,1.0879166666666666
2.0,5,2,13,1,4,1.41,0.86,1.0824999999999998
0.6,2,2,13,1,4,0.73,0.84,1.1091666666666666
28.9,2,2,13,1,4,1.48,0.72,1.0975
-9.3,3,3,13,1,4,0.44,1.43,1.09
-2.4,5,4,13,1,4,1.25,0.59,1.1304166666666666
14.2,3,4,13,1,4,1.56,0.6,1.1595833333333332
25.2,3,5,13,1,4,1.3,1.67,1.1675
17.0,3,5,13,1,4,1.86,0.97,1.1745833333333333
38.8,4,7,13,1,4,1.14,1.76,1.1387500000000002
13.5,2,7,13,1,4,0.9,0.65,1.1620833333333331
36.8,5,9,13,1,4,1.21,1.47,1.1566666666666665
-2.3,4,10,13,1,4,1.34,0.94,1.1533333333333335
23.1,2,10,13,1,4,0.86,1.06,1.1716666666666666
22.0,5,11,13,1,4,1.5,1.3,1.1854166666666666
32.3,4,12,13,1,4,1.63,1.79,1.14375
2.9,2,12,13,1,4,0.79,1.64,1.1354166666666667
30.2,4,13,13,1,4,1.44,0.61,1.1579166666666667
4.5,1,13,13,1,4,1.15,1.07,1.1820833333333332
18.1,5,14,13,1,4,1.65,1.16,1.16375
2.8,1,15,13,1,4,0.72,1.67,1.12375
-8.0,3,17,13,1,4,0.71,0.34,1.1454166666666667
23.6,1,17,13,1,4,0.86,0.41,1.1775
25.8,1,17,13,1,4,1.18,1.15,1.1770833333333333
-2.4,2,18,13,1,4,1.14,1.41,1.2016666666666667
10.3,3,18,13,1,4,2.0,0.73,1.1933333333333331
34.3,3,18,13,1,4,0.53,1.48,1.1804166666666667
23.6,5,18,13,1,4,1.17,0.44,1.2175
1.0,2,20,13,1,4,1.33,1.25,1.2420833333333332
23.6,1,20,13,1,4,1.84,1.56,1.2433333333333334
10.7,3,20,13,1,4,1.59,1.3,1.235
37.9,3,22,13,1,4,1.1,1.86,1.23375
-0.6,5,0,14,1,5,1.83,1.14,1.2008333333333334
-6.7,2,0,14,1,5,0.35,0.9,1.1758333333333333
-6.0,5,0,14,1,5,0.3,1.21,1.1387500000000002
1.1,4,0,14,1,5,0.32,1.34,1.1654166666666668
31.8,4,0,14,1,5,1.98,0.86,1.2016666666666667
-8.9,3,1,14,1,5,1.73,1.5,1.1945833333333333
-5.9,2,2,14,1,5,1.33,1.63,1.1808333333333334
10.2,4,3,14,1,5,1.3,0.79,1.1966666666666665
25.9,2,5,14,1,5,1.17,1.44,1.17125
28.0,4,5,14,1,5,0.83,1.15,1.1320833333333333
3.3,1,7,14,1,5,0.21,1.65,1.0975000000000001
9.6,4,8,14,1,5,0.82,0.72,1.0904166666666666
29.0,1,8,14,1,5,0.55,0.71,1.10875
10.3,1,8,14,1,5,1.15,0.86,1.1341666666666665
27.7,3,9,14,1,5,1.47,1.18,1.15875
33.4,1,10,14,1,5,1.77,1.14,1.1724999999999999
18.4,3,11,14,1,5,1.47,2.0,1.1345833333333333
27.2,5,11,14,1,5,1.09,0.53,1.1425
5.8,3,11,14,1,5,0.72,1.17,1.1029166666666665
24.0,5,13,14,1,5,0.22,1.33,1.08375
19.3,5,14,14,1,5,0.87,1.84,1.0375
-3.9,2,14,14,1,5,0.73,1.59,1.0362500000000001
-2.1,2,16,14,1,5,1.56,1.1,1.0733333333333335
-7.3,3,18,14,1,5,1.99,1.83,1.0775
-1.2,1,19,14,1,5,1.93,0.35,1.0879166666666666
3.4,4,19,14,1,5,0.6,0.3,1.13625
32.7,2,21,14,1,5,1.46,0.32,1.1612500000000001
36.4,3,22,14,1,5,0.92,1.98,1.1608333333333334
34.6,3,23,14,1,5,1.97,1.73,1.1295833333333334
35.9,1,1,15,1,6,0.98,1.33,1.12875
29.1,1,1,15,1,6,1.31,1.3,1.1229166666666666
12.1,5,1,15,1,6,1.16,1.17,1.1433333333333333
6.8,5,4,15,1,6,1.66,0.83,1.18875
13.8,1,5,15,1,6,1.92,0.21,1.2620833333333332
8.3,2,7,15,1,6,1.97,0.82,1.2504166666666665
8.9,2,7,15,1,6,0.54,0.55,1.2454166666666666
28.9,5,7,15,1,6,0.43,1.15,1.2595833333333333
33.8,1,8,15,1,6,1.49,1.47,1.2316666666666667
-0.9,5,9,15,1,6,0.8,1.77,1.2370833333333333
0.4,2,9,15,1,6,1.9,1.47,1.2412500000000002
21.1,4,9,15,1,6,1.57,1.09,1.2508333333333335
28.0,2,10,15,1,6,1.32,0.72,1.2841666666666667
36.5,3,11,15,1,6,1.52,0.22,1.3433333333333335
3.8,4,14,15,1,6,1.64,0.87,1.3470833333333332
22.6,5,15,15,1,6,0.96,0.73,1.33625
6.7,1,16,15,1,6,0.47,1.56,1.31625
36.1,2,16,15,1,6,1.08,1.99,1.2891666666666666
36.8,3,17,15,1,6,1.34,1.93,1.2345833333333334
25.8,1,19,15,1,6,0.62,0.6,1.2891666666666668
30.5,4,21,15,1,6,1.91,1.46,1.2604166666666667
3.0,4,21,15,1,6,0.77,0.92,1.3045833333333332
34.4,3,22,15,1,6,1.98,1.97,1.2545833333333334
6.4,2,22,15,1,6,0.77,0.98,1.2616666666666665
6.1,4,23,15,1,6,1.15,1.31,1.2779166666666668
39.5,2,1,16,1,0,1.7,1.16,1.2508333333333332
21.2,2,3,16,1,0,0.51,1.66,1.2275
16.2,2,3,16,1,0,1.1,1.92,1.1929166666666666
31.1,3,5,16,1,0,1.09,1.97,1.1441666666666668
-8.5,3,5,16,1,0,0.8,0.54,1.1383333333333334
26.5,1,6,16,1,0,0.4,0.43,1.1958333333333333
16.2,2,6,16,1,0,1.81,1.49,1.2066666666666666
19.6,1,7,16,1,0,1.75,0.8,1.1954166666666668
19.4,5,7,16,1,0,0.53,1.9,1.1375
29.9,3,7,16,1,0,0.51,1.57,1.11625
34.1,2,7,16,1,0,1.06,1.32,1.1204166666666666
21.8,3,8,16,1,0,1.42,1.52,1.1379166666666667
5.2,2,8,16,1,0,1.94,1.64,1.1137499999999998
11.8,2,9,16,1,0,1.06,0.96,1.1020833333333335
22.7,4,9,16,1,0,0.68,0.47,1.1008333333333333
-2.3,5,9,16,1,0,0.44,1.08,1.1133333333333333
-3.5,2,10,16,1,0,1.38,1.34,1.0991666666666668
28.5,2,12,16,1,0,1.0,0.62,1.1520833333333333
-7.2,2,12,16,1,0,1.89,1.91,1.1383333333333334
-0.9,1,12,16,1,0,1.58,0.77,1.1325
4.0,1,15,16,1,0,0.63,1.98,1.1329166666666666
-0.8,2,15,16,1,0,1.99,0.77,1.17
6.1,1,17,16,1,0,1.66,1.15,1.16875
27.1,1,17,16,1,0,1.12,1.7,1.1079166666666667
-0.5,1,17,16,1,0,0.24,0.51,1.11375
28.5,3,17,16,1,0,0.65,1.1,1.1504166666666666
36.9,1,19,16,1,0,1.98,1.09,1.1720833333333334
7.2,1,19,16,1,0,1.61,0.8,1.16625
15.2,1,20,16,1,0,0.66,0.4,1.2308333333333332
21.4,5,21,16,1,0,1.95,1.81,1.1654166666666668
10.2,2,21,16,1,0,0.24,1.75,1.11
9.1,5,21,16,1,0,0.42,0.53,1.1475
13.0,2,22,16,1,0,1.43,0.51,1.1837499999999999
3.6,2,23,16,1,0,1.38,1.06,1.2025
9.6,2,0,17,1,1,1.51,1.42,1.1620833333333331
-0.1,2,0,17,1,1,0.45,1.94,1.1529166666666668
20.9,3,1,17,1,1,1.72,1.06,1.16
-9.9,4,1,17,1,1,1.23,0.68,1.1766666666666665
-0.4,5,1,17,1,1,1.08,0.44,1.2154166666666668
-9.5,4,3,17,1,1,1.37,1.38,1.2216666666666665
1.0,4,4,17,1,1,1.53,1.0,1.2175
37.2,5,5,17,1,1,0.9,1.89,1.1558333333333335
31.4,1,9,17,1,1,0.41,1.58,1.1033333333333333
24.7,2,10,17,1,1,0.32,0.63,1.1229166666666666
22.3,2,10,17,1,1,1.1,1.99,1.09
32.5,5,10,17,1,1,1.2,1.66,1.0675000000000001
8.2,4,15,17,1,1,1.12,1.12,1.0433333333333332
-5.0,3,16,17,1,1,0.54,0.24,1.0641666666666667
-9.5,1,16,17,1,1,0.74,0.65,1.0620833333333333
-1.8,3,17,17,1,1,0.6,1.98,1.0370833333333334
20.6,5,17,17,1,1,1.38,1.61,0.98
0.6,3,18,17,1,1,0.24,0.66,0.9933333333333333
31.7,2,18,17,1,1,0.98,1.95,0.9566666666666667
39.2,4,19,17,1,1,1.07,0.24,0.9916666666666666
-9.2,5,20,17,1,1,1.08,0.42,1.0345833333333334
30.2,5,20,17,1,1,1.45,1.43,1.0141666666666667
15.3,1,21,17,1,1,0.94,1.38,0.9833333333333334
7.8,3,22,17,1,1,0.64,1.51,0.9625
27.0,5,23,17,1,1,1.01,0.45,0.9550000000000001
-3.5,2,0,18,1,2,0.27,1.72,0.9229166666666666
5.4,3,0,18,1,2,0.95,1.23,0.9345833333333334
5.8,4,0,18,1,2,1.51,1.08,0.9095833333333333
-7.1,1,1,18,1,2,0.48,1.37,0.8999999999999999
17.7,3,1,18,1,2,1.14,1.53,0.8458333333333333
19.8,2,1,18,1,2,0.23,0.9,0.8220833333333334
-5.1,4,5,18,1,2,0.33,0.41,0.8545833333333333
22.9,2,6,18,1,2,1.19,0.32,0.86
37.0,1,6,18,1,2,0.45,1.1,0.8604166666666667
-5.3,5,9,18,1,2,1.11,1.2,0.8525
-8.9,5,9,18,1,2,1.01,1.12,0.8279166666666667
34.3,2,10,18,1,2,0.53,0.54,0.8679166666666668
