Outdoor Temperature (°C),Household Size,hour,day,month,week,lag_1,lag_24,rolling_mean_24
3.5,5,18,10,1,1,0.48,0.34,1.0675000000000001
26.2,5,19,10,1,1,1.4,1.71,1.0733333333333335
6.9,2,21,10,1,1,1.85,0.7,1.0608333333333333
12.1,5,22,10,1,1,0.4,1.26,1.0591666666666666
-9.7,5,0,11,1,2,1.22,1.21,1.0908333333333333
21.9,4,0,11,1,2,1.97,1.24,1.0716666666666665
26.8,5,1,11,1,2,0.78,1.63,1.0708333333333333
-7.7,5,1,11,1,2,1.61,0.42,1.095
36.5,5,3,11,1,2,1.0,0.64,1.0941666666666665
20.1,2,3,11,1,2,0.62,1.42,1.0458333333333334
31.3,2,4,11,1,2,0.26,0.87,1.0912499999999998
-7.6,2,6,11,1,2,1.96,1.98,1.0904166666666666
22.0,4,6,11,1,2,1.96,1.21,1.0779166666666666
8.8,5,6,11,1,2,0.91,1.34,1.0691666666666666
-8.1,4,7,11,1,2,1.13,0.78,1.1154166666666667
-5.1,4,8,11,1,2,1.89,0.95,1.1566666666666667
39.1,5,8,11,1,2,1.94,1.17,1.1854166666666666
-2.7,5,9,11,1,2,1.86,0.29,1.2408333333333335
37.5,3,10,11,1,2,1.62,0.44,1.2954166666666667
29.4,4,10,11,1,2,1.75,1.57,1.2816666666666665
37.5,3,12,11,1,2,1.24,1.03,1.30125
9.7,4,13,11,1,2,1.5,1.45,1.2762499999999999
-8.5,1,15,11,1,2,0.85,0.43,1.2979166666666666
12.0,4,15,11,1,2,0.95,0.48,1.3358333333333332
-0.4,5,15,11,1,2,1.39,1.4,1.3483333333333334
24.6,3,15,11,1,2,1.7,1.85,1.3233333333333333
9.4,4,16,11,1,2,1.25,0.4,1.3845833333333333
22.5,2,16,11,1,2,1.87,1.22,1.4158333333333335
37.4,1,16,11,1,2,1.97,1.97,1.3499999999999999
-0.4,5,18,11,1,2,0.39,0.78,1.3320833333333335
31.5,4,18,11,1,2,0.35,1.61,1.3441666666666665
21.8,1,18,11,1,2,1.9,1.0,1.3262500000000002
18.4,4,20,11,1,2,0.57,0.62,1.34375
7.9,1,20,11,1,2,1.04,0.26,1.4004166666666666
1.7,5,22,11,1,2,1.62,1.96,1.3708333333333333
-1.9,1,23,11,1,2,1.25,1.96,1.3229166666666667
11.9,2,23,11,1,2,0.81,0.91,1.29625
3.5,3,23,11,1,2,0.27,1.13,1.2658333333333334
39.1,1,1,12,1,3,0.4,1.89,1.235
33.4,4,2,12,1,3,1.15,1.94,1.1741666666666666
5.3,4,2,12,1,3,0.48,1.86,1.12375
-4.8,3,5,12,1,3,0.65,1.62,1.10375
-8.5,3,5,12,1,3,1.14,1.75,1.0516666666666665
-9.1,5,6,12,1,3,0.5,1.24,1.0337500000000002
-6.1,2,8,12,1,3,0.81,1.5,1.0229166666666667
36.5,3,8,12,1,3,1.24,0.85,1.0629166666666665
26.8,1,8,12,1,3,1.81,0.95,1.0325
28.3,4,8,12,1,3,0.22,1.39,1.0541666666666667
16.3,2,9,12,1,3,1.91,1.7,1.0183333333333333
-2.7,2,10,12,1,3,0.84,1.25,1.0325
3.3,4,11,12,1,3,1.59,1.87,0.9658333333333333
35.2,2,11,12,1,3,0.27,1.97,0.9270833333333334
4.4,1,14,12,1,3,1.04,0.39,0.9904166666666666
5.5,1,15,12,1,3,1.91,0.35,1.0520833333333333
22.8,4,15,12,1,3,1.83,1.9,0.9900000000000001
-5.4,3,16,12,1,3,0.41,0.57,1.0308333333333333
31.1,5,16,12,1,3,1.55,1.04,1.0145833333333334
11.8,2,18,12,1,3,0.65,1.62,1.02
27.6,5,19,12,1,3,1.75,1.25,1.0325
16.8,1,20,12,1,3,1.55,0.81,1.0791666666666668
38.0,1,20,12,1,3,1.93,0.27,1.1366666666666667
5.0,5,22,12,1,3,1.65,0.4,1.1770833333333333
29.6,5,22,12,1,3,1.37,1.15,1.14875
37.6,5,23,12,1,3,0.47,0.48,1.2091666666666667
-6.5,4,23,12,1,3,1.93,0.65,1.1904166666666667
30.5,1,23,12,1,3,0.2,1.14,1.1958333333333333
18.8,2,0,13,1,4,1.27,0.5,1.2579166666666668
15.1,1,0,13,1,4,1.99,0.81,1.2775
-9.7,1,0,13,1,4,1.28,1.24,1.2929166666666667
14.7,3,1,13,1,4,1.61,1.81,1.24875
12.2,5,1,13,1,4,0.75,0.22,1.3158333333333332
9.8,5,2,13,1,4,1.83,1.91,1.3054166666666667
27.7,5,2,13,1,4,1.66,0.84,1.3079166666666666
12.3,2,2,13,1,4,0.9,1.59,1.3058333333333334
35.6,4,2,13,1,4,1.54,0.27,1.3425
33.9,5,3,13,1,4,1.15,1.04,1.3558333333333332
39.4,2,3,13,1,4,1.36,1.91,1.3583333333333334
21.6,2,4,13,1,4,1.97,1.83,1.3204166666666666
-1.3,5,6,13,1,4,0.92,0.41,1.3354166666666665
-0.9,1,7,13,1,4,0.77,1.55,1.3412499999999998
35.1,1,8,13,1,4,1.69,0.65,1.3695833333333332
36.6,5,12,13,1,4,1.33,1.75,1.3454166666666667
7.9,1,14,13,1,4,1.17,1.55,1.2899999999999998
30.4,1,14,13,1,4,0.22,1.93,1.2583333333333333
16.6,1,16,13,1,4,1.17,1.65,1.24875
20.1,4,17,13,1,4,1.42,1.37,1.2079166666666665
9.9,1,17,13,1,4,0.39,0.47,1.2070833333333333
9.1,4,18,13,1,4,0.45,1.93,1.19625
10.7,5,19,13,1,4,1.67,0.2,1.25375
23.8,2,20,13,1,4,1.58,1.27,1.2654166666666666
39.5,2,20,13,1,4,1.55,1.99,1.2070833333333333
29.6,5,20,13,1,4,0.59,1.28,1.1770833333333333
26.4,1,20,13,1,4,0.56,1.61,1.1629166666666666
-1.1,1,20,13,1,4,1.27,0.75,1.1754166666666668
-4.0,1,22,13,1,4,1.05,1.83,1.1729166666666668
6.8,4,22,13,1,4,1.77,1.66,1.1166666666666667
39.0,2,23,13,1,4,0.31,0.9,1.1545833333333333
37.2,1,0,14,1,5,1.81,1.54,1.1441666666666668
-5.5,3,1,14,1,5,1.29,1.15,1.1683333333333334
12.0,5,2,14,1,5,1.73,1.36,1.1383333333333334
21.3,2,3,14,1,5,0.64,1.97,1.1366666666666667
-8.9,1,7,14,1,5,1.93,0.92,1.18
8.0,4,8,14,1,5,1.96,0.77,1.21375
26.1,5,9,14,1,5,1.58,1.69,1.1545833333333333
-4.0,4,9,14,1,5,0.27,1.33,1.1675000000000002
29.2,1,10,14,1,5,1.64,1.17,1.1645833333333333
25.0,2,10,14,1,5,1.1,0.22,1.21125
21.9,3,11,14,1,5,1.34,1.17,1.1870833333333333
-0.7,4,12,14,1,5,0.59,1.42,1.1429166666666668
-0.3,1,13,14,1,5,0.36,0.39,1.1804166666666667
19.8,1,14,14,1,5,1.29,0.45,1.22875
30.4,4,14,14,1,5,1.61,1.67,1.2120833333333334
17.3,5,14,14,1,5,1.27,1.58,1.2175
20.9,5,15,14,1,5,1.71,1.55,1.2254166666666666
26.1,5,18,14,1,5,1.74,0.59,1.2629166666666667
27.2,5,20,14,1,5,1.49,0.56,1.2670833333333333
14.0,1,22,14,1,5,0.66,1.27,1.2733333333333332
4.1,2,22,14,1,5,1.42,1.05,1.2408333333333332
39.7,5,22,14,1,5,0.27,1.77,1.20375
28.4,4,23,14,1,5,0.88,0.31,1.25
2.7,2,0,15,1,6,1.42,1.81,1.23625
38.5,5,1,15,1,6,1.48,1.29,1.22125
9.2,3,4,15,1,6,0.93,1.73,1.2074999999999998
19.9,1,5,15,1,6,1.4,0.64,1.2016666666666669
14.1,3,6,15,1,6,0.5,1.93,1.1625
-0.2,1,7,15,1,6,0.99,1.96,1.0958333333333334
1.3,4,8,15,1,6,0.36,1.58,1.1033333333333333
39.1,4,9,15,1,6,1.76,0.27,1.1183333333333334
-4.2,4,10,15,1,6,0.63,1.64,1.1158333333333332
9.6,1,11,15,1,6,1.58,1.1,1.1220833333333333
12.8,1,13,15,1,6,1.25,1.34,1.0879166666666666
-6.4,3,14,15,1,6,0.52,0.59,1.0883333333333334
-6.1,5,14,15,1,6,0.6,0.36,1.1354166666666667
-5.9,4,14,15,1,6,1.49,1.29,1.0970833333333332
34.4,2,15,15,1,6,0.37,1.61,1.0491666666666666
1.4,3,16,15,1,6,0.46,1.27,1.0641666666666667
28.3,5,17,15,1,6,1.63,1.71,1.05
-2.8,3,18,15,1,6,1.37,1.74,1.0566666666666666
11.1,3,21,15,1,6,1.9,1.49,1.05875
0.3,1,23,15,1,6,1.54,0.66,1.0999999999999999
19.0,5,23,15,1,6,1.65,1.42,1.11
6.8,2,0,16,1,0,1.66,0.27,1.1233333333333333
31.5,4,1,16,1,0,0.59,0.88,1.1691666666666667
15.4,1,1,16,1,0,1.98,1.42,1.1733333333333333
25.5,2,1,16,1,0,1.52,1.48,1.1729166666666666
23.3,1,2,16,1,0,1.47,0.93,1.1995833333333332
-8.7,3,3,16,1,0,1.57,1.4,1.1516666666666666
21.7,5,3,16,1,0,0.25,0.5,1.1429166666666666
27.1,3,5,16,1,0,0.29,0.99,1.15625
3.2,5,5,16,1,0,1.31,0.36,1.165
16.3,5,7,16,1,0,0.57,1.76,1.1041666666666667
13.0,3,8,16,1,0,0.3,0.63,1.1341666666666665
13.4,5,8,16,1,0,1.35,1.58,1.1125
29.1,3,13,16,1,0,1.06,1.25,1.0954166666666667
1.1,4,13,16,1,0,0.84,0.52,1.0866666666666667
-5.6,4,15,16,1,0,0.31,0.6,1.0716666666666665
4.9,5,16,16,1,0,0.24,1.49,1.0675
23.4,2,16,16,1,0,1.39,0.37,1.0941666666666667
