Outdoor Temperature (°C),Household Size,hour,day,month,week,lag_1,lag_24,rolling_mean_24
20.6,2,2,3,1,1,4.83,4.74,3.642916666666667
19.3,1,2,3,1,1,3.76,4.37,3.6595833333333334
10.9,3,2,3,1,1,4.77,4.19,3.6041666666666665
3.0,3,3,3,1,1,2.86,2.75,3.6283333333333334
5.3,5,3,3,1,1,3.33,3.54,3.6491666666666673
-0.5,3,10,3,1,1,4.04,4.61,3.554166666666667
20.9,2,10,3,1,1,2.33,2.02,3.5999999999999996
-9.2,3,11,3,1,1,3.12,3.93,3.625833333333334
0.0,1,12,3,1,1,4.55,4.65,3.5925
-9.3,3,13,3,1,1,3.85,4.58,3.5812500000000003
2.7,5,13,3,1,1,4.31,3.84,3.5870833333333327
2.1,2,15,3,1,1,3.98,4.12,3.5450000000000004
-0.4,5,18,3,1,1,3.11,3.71,3.4904166666666665
26.5,3,18,3,1,1,2.4,2.25,3.5354166666666664
1.9,3,19,3,1,1,3.33,2.34,3.533333333333333
-1.6,5,20,3,1,1,2.29,4.84,3.4929166666666664
7.7,3,20,3,1,1,3.87,2.84,3.4891666666666663
25.1,1,20,3,1,1,2.75,4.1,3.4412499999999997
17.3,4,21,3,1,1,2.95,3.1,3.466666666666667
29.8,2,1,4,1,2,3.71,3.94,3.4779166666666668
33.1,5,2,4,1,2,4.21,2.57,3.5041666666666664
17.4,1,4,4,1,2,3.2,3.5,3.557083333333333
-7.1,4,5,4,1,2,4.77,3.05,3.5545833333333334
-9.1,1,6,4,1,2,2.99,4.83,3.467916666666667
9.2,1,6,4,1,2,2.75,3.76,3.4691666666666663
39.5,2,7,4,1,2,3.79,4.77,3.4475
-3.8,4,7,4,1,2,4.25,2.86,3.487083333333333
38.1,3,8,4,1,2,3.81,3.33,3.526666666666667
31.7,5,8,4,1,2,4.28,4.04,3.4891666666666663
15.5,5,8,4,1,2,3.14,2.33,3.5566666666666666
1.2,4,9,4,1,2,3.95,3.12,3.56375
-3.5,4,12,4,1,2,3.29,4.55,3.498333333333333
24.1,2,12,4,1,2,2.98,3.85,3.4612499999999997
5.4,2,14,4,1,2,2.96,4.31,3.4595833333333332
-6.2,3,14,4,1,2,4.27,3.98,3.4479166666666665
35.4,5,14,4,1,2,3.7,3.11,3.424583333333333
39.2,2,14,4,1,2,2.55,2.4,3.4545833333333333
2.1,5,15,4,1,2,3.12,3.33,3.4737500000000003
21.6,5,15,4,1,2,3.79,2.29,3.51125
28.9,3,16,4,1,2,3.19,3.87,3.522916666666667
2.6,3,18,4,1,2,4.15,2.75,3.5333333333333337
4.6,5,19,4,1,2,3.0,2.95,3.4958333333333336
15.6,3,20,4,1,2,2.05,3.71,3.4462499999999996
18.2,4,21,4,1,2,2.52,4.21,3.3858333333333337
-2.6,2,23,4,1,2,2.76,3.2,3.38875
4.9,3,23,4,1,2,3.27,4.77,3.3341666666666665
0.2,1,23,4,1,2,3.46,2.99,3.3995833333333327
35.0,5,0,5,1,3,4.56,2.75,3.478333333333333
21.8,4,1,5,1,3,4.64,3.79,3.4441666666666664
11.9,1,3,5,1,3,2.97,4.25,3.3670833333333334
25.7,5,5,5,1,3,2.4,3.81,3.3504166666666664
33.9,2,5,5,1,3,3.41,4.28,3.268333333333333
9.7,3,6,5,1,3,2.31,3.14,3.3049999999999997
19.5,2,6,5,1,3,4.02,3.95,3.2379166666666666
-4.2,3,7,5,1,3,2.34,3.29,3.2404166666666665
30.2,1,7,5,1,3,3.35,2.98,3.200416666666667
0.1,2,7,5,1,3,2.02,2.96,3.191666666666667
1.6,1,8,5,1,3,2.75,4.27,3.154583333333333
13.3,4,8,5,1,3,3.38,3.7,3.185416666666667
10.0,5,9,5,1,3,4.44,2.55,3.2537499999999997
5.9,1,10,5,1,3,4.19,3.12,3.299166666666667
-4.3,4,10,5,1,3,4.21,3.79,3.2399999999999998
-3.3,2,11,5,1,3,2.37,3.19,3.1991666666666667
4.7,3,11,5,1,3,2.21,4.15,3.213333333333333
39.9,4,12,5,1,3,4.49,3.0,3.20375
25.5,1,12,5,1,3,2.77,2.05,3.25375
1.5,1,12,5,1,3,3.25,2.52,3.26
35.8,4,13,5,1,3,2.67,2.76,3.31
23.3,3,13,5,1,3,3.96,3.27,3.266666666666667
5.1,2,13,5,1,3,2.23,3.46,3.2191666666666667
-1.9,5,13,5,1,3,2.32,4.56,3.2125000000000004
19.8,5,13,5,1,3,4.4,4.64,3.2208333333333337
16.9,4,14,5,1,3,4.84,2.97,3.216666666666667
-3.8,1,15,5,1,3,2.87,2.4,3.2670833333333333
17.7,1,17,5,1,3,3.61,3.41,3.2450000000000006
6.3,5,17,5,1,3,2.88,2.31,3.3054166666666664
-6.6,2,18,5,1,3,3.76,4.02,3.25375
-1.7,5,18,5,1,3,2.78,2.34,3.2929166666666667
10.1,3,18,5,1,3,3.28,3.35,3.3125
39.6,2,19,5,1,3,3.82,2.02,3.389166666666666
11.2,1,19,5,1,3,3.86,2.75,3.438333333333333
20.4,2,20,5,1,3,3.93,3.38,3.473333333333333
22.1,5,20,5,1,3,4.22,4.44,3.4287500000000004
28.4,4,21,5,1,3,3.37,4.19,3.3441666666666667
28.0,1,21,5,1,3,2.16,4.21,3.3091666666666666
6.4,4,22,5,1,3,3.37,2.37,3.372916666666667
37.5,3,23,5,1,3,3.9,2.21,3.44
8.4,3,23,5,1,3,3.82,4.49,3.4162500000000002
18.2,1,23,5,1,3,3.92,2.77,3.40375
13.4,2,0,6,1,4,2.47,3.25,3.4270833333333335
-1.8,2,1,6,1,4,3.81,2.67,3.487916666666667
30.6,2,1,6,1,4,4.13,3.96,3.5016666666666665
-3.0,3,2,6,1,4,4.29,2.23,3.5349999999999997
37.0,1,2,6,1,4,3.03,2.32,3.579166666666667
-1.7,2,3,6,1,4,3.38,4.4,3.533333333333333
17.2,3,3,6,1,4,3.3,4.84,3.489166666666667
-4.1,5,4,6,1,4,3.78,2.87,3.535
15.6,5,4,6,1,4,3.97,3.61,3.545833333333334
25.9,3,7,6,1,4,3.87,2.88,3.5954166666666665
7.3,3,10,6,1,4,4.07,3.76,3.5675000000000003
-7.8,3,11,6,1,4,3.09,2.78,3.6245833333333333
9.8,1,12,6,1,4,4.15,3.28,3.6795833333333334
24.6,3,12,6,1,4,4.6,3.82,3.669166666666667
2.2,2,12,6,1,4,3.57,3.86,3.6879166666666667
14.9,4,14,6,1,4,4.31,3.93,3.6179166666666664
-7.2,2,16,6,1,4,2.25,4.22,3.526666666666667
-0.6,1,16,6,1,4,2.03,3.37,3.570833333333333
30.5,4,17,6,1,4,4.43,2.16,3.5883333333333334
16.2,5,20,6,1,4,2.58,3.37,3.544583333333333
21.3,1,20,6,1,4,2.32,3.9,3.5124999999999997
31.7,2,22,6,1,4,3.13,3.82,3.4499999999999997
6.4,2,22,6,1,4,2.32,3.92,3.4149999999999996
33.6,5,22,6,1,4,3.08,2.47,3.492083333333333
32.9,3,22,6,1,4,4.32,3.81,3.4774999999999996
6.5,4,0,7,1,5,3.46,4.13,3.4408333333333334
28.7,3,2,7,1,5,3.25,4.29,3.3854166666666665
25.2,2,2,7,1,5,2.96,3.03,3.3495833333333334
7.6,4,3,7,1,5,2.17,3.38,3.3837499999999996
-3.0,1,4,7,1,5,4.2,3.3,3.404583333333333
-9.0,4,5,7,1,5,3.8,3.78,3.3645833333333335
-2.7,2,5,7,1,5,2.82,3.97,3.32
6.7,3,5,7,1,5,2.9,3.87,3.2687499999999994
23.5,1,5,7,1,5,2.64,4.07,3.22125
35.6,1,6,7,1,5,2.93,3.09,3.2220833333333334
-3.3,3,6,7,1,5,3.11,4.15,3.1645833333333333
19.5,4,7,7,1,5,2.77,4.6,3.09375
39.8,1,8,7,1,5,2.9,3.57,3.1291666666666664
-6.3,3,8,7,1,5,4.42,4.31,3.1491666666666664
0.3,3,11,7,1,5,4.79,2.25,3.2495833333333333
27.7,1,13,7,1,5,4.66,2.03,3.2604166666666665
30.6,1,13,7,1,5,2.29,4.43,3.177916666666667
4.5,1,15,7,1,5,2.45,2.58,3.16375
-1.2,3,16,7,1,5,2.24,2.32,3.1733333333333333
31.0,2,16,7,1,5,2.55,3.13,3.1408333333333336
0.7,3,17,7,1,5,2.35,2.32,3.192083333333333
10.2,3,19,7,1,5,3.55,3.08,3.189583333333333
-1.1,2,19,7,1,5,3.02,4.32,3.129583333333333
33.4,3,19,7,1,5,2.88,3.46,3.137083333333333
21.8,1,20,7,1,5,3.64,3.25,3.092083333333333
16.6,5,20,7,1,5,2.17,2.96,3.1612500000000003
-2.2,2,20,7,1,5,4.62,2.17,3.1666666666666665
-3.1,3,20,7,1,5,2.3,4.2,3.12125
8.6,3,21,7,1,5,3.11,3.8,3.1470833333333332
19.9,1,22,7,1,5,4.42,2.82,3.2066666666666666
27.2,1,23,7,1,5,4.25,2.9,3.25375
17.0,3,23,7,1,5,4.03,2.64,3.3379166666666666
36.1,3,23,7,1,5,4.66,2.93,3.408333333333333
39.3,1,0,8,1,6,4.62,3.11,3.4379166666666663
18.4,5,0,8,1,6,3.82,2.77,3.51375
-3.0,1,1,8,1,6,4.59,2.9,3.589166666666667
2.7,3,1,8,1,6,4.71,4.42,3.529583333333333
4.1,4,2,8,1,6,2.99,4.79,3.4187499999999997
12.2,2,2,8,1,6,2.13,4.66,3.42625
26.2,1,3,8,1,6,4.84,2.29,3.4341666666666666
38.8,5,5,8,1,6,2.48,2.45,3.4887499999999996
38.4,4,5,8,1,6,3.76,2.24,3.5
-10.0,1,5,8,1,6,2.51,2.55,3.5325
37.2,2,6,8,1,6,3.33,2.35,3.5524999999999998
21.4,3,6,8,1,6,2.83,3.55,3.5204166666666663
-3.2,2,7,8,1,6,2.78,3.02,3.5225000000000004
26.3,2,9,8,1,6,3.07,2.88,3.50375
-1.7,2,9,8,1,6,2.43,3.64,3.5525
16.9,4,9,8,1,6,4.81,2.17,3.547916666666667
1.9,4,9,8,1,6,2.06,4.62,3.5233333333333334
30.7,1,11,8,1,6,4.03,2.3,3.5766666666666667
32.7,1,11,8,1,6,3.58,3.11,3.647916666666667
-9.4,1,12,8,1,6,4.82,4.42,3.6654166666666668
27.5,2,12,8,1,6,4.84,4.25,3.68625
4.3,5,12,8,1,6,4.75,4.03,3.6483333333333334
17.0,5,13,8,1,6,3.12,4.66,3.58375
4.9,3,14,8,1,6,3.11,4.62,3.5475
28.8,5,14,8,1,6,3.75,3.82,3.4883333333333337
-9.1,3,15,8,1,6,2.4,4.59,3.4025
22.5,2,16,8,1,6,2.53,4.71,3.30875
-4.6,1,17,8,1,6,2.46,2.99,3.3487500000000003
0.5,5,18,8,1,6,3.95,2.13,3.4029166666666666
8.5,3,20,8,1,6,3.43,4.84,3.3420833333333335
4.9,3,20,8,1,6,3.38,2.48,3.3275
5.5,3,22,8,1,6,2.13,3.76,3.2687500000000003
35.3,4,0,9,1,0,2.35,2.51,3.2795833333333335
3.2,3,0,9,1,0,2.77,3.33,3.314166666666667
38.3,4,1,9,1,0,4.16,2.83,3.30125
11.2,3,1,9,1,0,2.52,2.78,3.3570833333333336
-2.8,4,1,9,1,0,4.12,3.07,3.4025
-6.5,1,2,9,1,0,4.16,2.43,3.485416666666667
4.1,1,3,9,1,0,4.42,4.81,3.3695833333333334
7.9,5,4,9,1,0,2.03,2.06,3.469583333333333
25.4,4,8,9,1,0,4.46,4.03,3.3995833333333336
23.2,4,10,9,1,0,2.35,3.58,3.3720833333333338
-5.3,5,10,9,1,0,2.92,4.82,3.2816666666666667
17.5,4,11,9,1,0,2.65,4.84,3.219583333333334
4.6,2,11,9,1,0,3.35,4.75,3.1958333333333333
27.9,5,12,9,1,0,4.18,3.12,3.234583333333333
-5.9,1,13,9,1,0,4.05,3.11,3.29875
38.4,3,14,9,1,0,4.65,3.75,3.2433333333333336
-1.0,3,16,9,1,0,2.42,2.4,3.342083333333333
13.6,3,17,9,1,0,4.77,2.53,3.3870833333333334
23.6,2,19,9,1,0,3.61,2.46,3.4279166666666665
10.9,5,19,9,1,0,3.44,3.95,3.3495833333333334
27.3,2,20,9,1,0,2.07,3.43,3.4004166666666666
25.2,3,21,9,1,0,4.65,3.38,3.397083333333333
31.1,3,21,9,1,0,3.3,2.13,3.435833333333333
19.7,1,22,9,1,0,3.06,2.35,3.485
13.8,3,22,9,1,0,3.53,2.77,3.4675
38.4,5,22,9,1,0,2.35,4.16,3.3825
-0.2,1,22,9,1,0,2.12,2.52,3.454166666666667
2.7,5,22,9,1,0,4.24,4.12,3.4175
37.7,5,23,9,1,0,3.24,4.16,3.4170833333333337
-3.3,2,23,9,1,0,4.15,4.42,3.385
24.9,4,0,10,1,1,3.65,2.03,3.4479166666666665
11.4,1,1,10,1,1,3.54,4.46,3.3854166666666665
29.0,4,2,10,1,1,2.96,2.35,3.400833333333333
11.5,1,5,10,1,1,2.72,2.92,3.479583333333333
-5.7,3,6,10,1,1,4.81,2.65,3.4966666666666666
-1.0,5,7,10,1,1,3.06,3.35,3.5437499999999997
28.4,5,8,10,1,1,4.48,4.18,3.5391666666666666
9.9,1,8,10,1,1,4.07,4.05,3.56625
36.5,1,9,10,1,1,4.7,4.65,3.4716666666666662
-9.5,2,10,10,1,1,2.38,2.42,3.5170833333333333
32.9,2,10,10,1,1,3.51,4.77,3.4195833333333336
8.5,1,10,10,1,1,2.43,3.61,3.3608333333333333
21.8,5,12,10,1,1,2.2,3.44,3.3350000000000004
-8.9,1,12,10,1,1,2.82,2.07,3.4274999999999998
1.3,3,14,10,1,1,4.29,4.65,3.4320833333333334
15.8,1,17,10,1,1,4.76,3.3,3.4920833333333334
23.3,1,18,10,1,1,4.74,3.06,3.48625
-8.3,4,19,10,1,1,2.92,3.53,3.5058333333333334
-0.1,2,20,10,1,1,4.0,2.35,3.5195833333333333
17.9,4,20,10,1,1,2.68,2.12,3.5437500000000006
32.1,1,20,10,1,1,2.7,4.24,3.5554166666666664
35.1,1,23,10,1,1,4.52,3.24,3.6162500000000004
34.9,2,23,10,1,1,4.7,4.15,3.6366666666666667
23.8,5,1,11,1,2,4.64,3.65,3.6437500000000003
24.5,4,2,11,1,2,3.82,3.54,3.62125
35.9,5,2,11,1,2,3.0,2.96,3.6445833333333333
3.4,5,3,11,1,2,3.52,2.72,3.6633333333333336
5.9,5,3,11,1,2,3.17,4.81,3.614166666666667
33.1,5,3,11,1,2,3.63,3.06,3.6566666666666667
32.9,4,3,11,1,2,4.08,4.48,3.6354166666666665
37.7,4,4,11,1,2,3.97,4.07,3.6670833333333337
17.3,4,6,11,1,2,4.83,4.7,3.6216666666666666
-8.8,5,6,11,1,2,3.61,2.38,3.677916666666667
-6.5,1,7,11,1,2,3.73,3.51,3.6341666666666668
37.4,4,7,11,1,2,2.46,2.43,3.723333333333333
33.9,4,8,11,1,2,4.57,2.2,3.7937500000000006
37.2,1,9,11,1,2,3.89,2.82,3.794583333333333
-4.7,2,9,11,1,2,2.84,4.29,3.7725000000000004
12.3,4,9,11,1,2,3.76,4.76,3.7274999999999996
31.3,5,10,11,1,2,3.68,4.74,3.7095833333333332
32.9,5,14,11,1,2,4.31,2.92,3.7720833333333332
20.4,2,14,11,1,2,4.42,4.0,3.7104166666666667
31.9,5,14,11,1,2,2.52,2.68,3.682916666666667
12.6,1,14,11,1,2,2.02,2.7,3.685
36.3,1,16,11,1,2,2.75,4.52,3.5925
33.0,5,16,11,1,2,2.3,4.7,3.487083333333333
38.9,2,17,11,1,2,2.17,4.64,3.3787499999999997
-9.5,4,18,11,1,2,2.04,3.82,3.4141666666666666
-7.7,3,19,11,1,2,4.67,3.0,3.37875
16.2,3,21,11,1,2,2.15,3.52,3.4137500000000003
7.7,4,22,11,1,2,4.36,3.17,3.4012500000000006
19.0,4,23,11,1,2,2.87,3.63,3.3466666666666662
19.9,1,1,12,1,3,2.32,4.08,3.32875
9.6,1,1,12,1,3,3.65,3.97,3.339166666666667
17.2,2,2,12,1,3,4.22,4.83,3.3000000000000003
22.2,5,2,12,1,3,3.89,3.61,3.339166666666667
-1.5,3,4,12,1,3,4.55,3.73,3.358333333333333
26.1,2,5,12,1,3,4.19,2.46,3.4150000000000005
6.9,3,5,12,1,3,3.82,4.57,3.391666666666666
18.4,3,5,12,1,3,4.01,3.89,3.3629166666666666
17.0,1,8,12,1,3,3.2,2.84,3.3958333333333335
-2.8,3,8,12,1,3,3.63,3.76,3.36
-2.8,1,9,12,1,3,2.9,3.68,3.3237500000000004
-3.6,3,9,12,1,3,2.81,4.31,3.282916666666667
4.9,1,9,12,1,3,3.33,4.42,3.2933333333333334
27.9,1,10,12,1,3,4.67,2.52,3.379583333333333
-3.1,5,11,12,1,3,4.59,2.02,3.3974999999999995
10.2,2,11,12,1,3,2.45,2.75,3.385833333333333
21.0,4,12,12,1,3,2.47,2.3,3.3854166666666665
2.4,3,12,12,1,3,2.29,2.17,3.4204166666666667
8.0,3,13,12,1,3,3.01,2.04,3.4766666666666666
14.1,3,13,12,1,3,3.39,4.67,3.455833333333333
10.4,1,14,12,1,3,4.17,2.15,3.56125
10.2,2,14,12,1,3,4.68,4.36,3.5491666666666664
34.1,3,15,12,1,3,4.07,2.87,3.6166666666666667
-6.1,2,17,12,1,3,4.49,2.32,3.62375
13.4,2,18,12,1,3,2.49,3.65,3.6445833333333333
-4.2,1,19,12,1,3,4.15,4.22,3.560833333333333
6.3,1,20,12,1,3,2.21,3.89,3.5991666666666666
-1.3,2,20,12,1,3,4.81,4.55,3.56375
37.1,5,22,12,1,3,3.7,4.19,3.483333333333333
30.3,5,22,12,1,3,2.26,3.82,3.5191666666666666
-6.1,1,22,12,1,3,4.68,4.01,3.517916666666667
4.5,4,23,12,1,3,3.98,3.2,3.5658333333333334
27.6,2,23,12,1,3,4.35,3.63,3.5250000000000004
24.9,5,23,12,1,3,2.65,2.9,3.54875
5.4,2,23,12,1,3,3.47,2.81,3.5933333333333333
15.8,1,23,12,1,3,3.88,3.33,3.5862499999999997
-8.9,2,23,12,1,3,3.16,4.67,3.495833333333333
30.5,4,23,12,1,3,2.5,4.59,3.4970833333333338
24.5,3,3,13,1,4,4.62,2.45,3.5749999999999997
14.4,3,3,13,1,4,4.32,2.47,3.6687500000000006
9.9,2,4,13,1,4,4.72,2.29,3.7137499999999997
14.7,1,4,13,1,4,3.37,3.01,3.7416666666666667
18.7,5,5,13,1,4,3.68,3.39,3.7879166666666664
3.8,3,5,13,1,4,4.5,4.17,3.8145833333333337
20.5,2,6,13,1,4,4.81,4.68,3.8183333333333334
-2.6,4,7,13,1,4,4.77,4.07,3.7641666666666667
31.0,3,11,13,1,4,2.77,4.49,3.75
36.3,4,12,13,1,4,4.15,2.49,3.7825
-7.1,3,13,13,1,4,3.27,4.15,3.797083333333333
-2.3,4,14,13,1,4,4.5,2.21,3.860416666666667
37.5,1,14,13,1,4,3.73,4.81,3.8245833333333334
4.4,4,15,13,1,4,3.95,3.7,3.7991666666666664
2.4,1,15,13,1,4,3.09,2.26,3.829583333333334
39.5,4,16,13,1,4,2.99,4.68,3.764583333333333
34.1,3,16,13,1,4,3.12,3.98,3.7424999999999997
-9.2,4,18,13,1,4,3.45,4.35,3.6791666666666667
13.7,3,19,13,1,4,2.83,2.65,3.69875
-0.2,2,19,13,1,4,3.12,3.47,3.745416666666667
18.8,3,19,13,1,4,4.59,3.88,3.783333333333333
20.2,2,20,13,1,4,4.79,3.16,3.767916666666667
9.9,2,20,13,1,4,2.79,2.5,3.7558333333333334
-6.0,4,23,13,1,4,2.21,4.62,3.7291666666666665
34.9,1,1,14,1,5,3.98,4.32,3.7383333333333337
38.0,4,2,14,1,5,4.54,4.72,3.7254166666666664
2.1,4,2,14,1,5,4.41,3.37,3.785
33.1,4,3,14,1,5,4.8,3.68,3.80625
-3.5,5,4,14,1,5,4.19,4.5,3.810833333333333
14.2,4,5,14,1,5,4.61,4.81,3.72875
17.2,5,6,14,1,5,2.84,4.77,3.6766666666666663
-7.3,1,7,14,1,5,3.52,2.77,3.7025
25.7,5,7,14,1,5,3.39,4.15,3.702916666666667
-4.5,2,8,14,1,5,4.16,3.27,3.65625
-3.3,5,9,14,1,5,2.15,4.5,3.6308333333333334
-5.3,4,10,14,1,5,3.89,3.73,3.5641666666666665
14.3,2,10,14,1,5,2.13,3.95,3.5041666666666664
31.7,3,12,14,1,5,2.51,3.09,3.546666666666667
-6.6,5,12,14,1,5,4.11,2.99,3.53
15.5,2,12,14,1,5,2.59,3.12,3.485833333333334
1.5,2,13,14,1,5,2.06,3.45,3.471666666666667
4.1,4,17,14,1,5,3.11,2.83,3.5283333333333338
2.5,2,20,14,1,5,4.19,3.12,3.594583333333333
31.3,3,20,14,1,5,4.71,4.59,3.4966666666666666
36.9,5,21,14,1,5,2.24,4.79,3.4758333333333336
33.3,2,22,14,1,5,4.29,2.79,3.4879166666666666
37.2,2,22,14,1,5,3.08,2.21,3.535
12.5,2,0,15,1,6,3.34,3.98,3.5625
15.4,1,1,15,1,6,4.64,4.54,3.516666666666666
35.4,2,2,15,1,6,3.44,4.41,3.450416666666667
21.1,2,3,15,1,6,2.82,4.8,3.3854166666666665
-7.7,3,6,15,1,6,3.24,4.19,3.3237500000000004
-6.1,1,6,15,1,6,2.71,4.61,3.2954166666666667
23.0,4,6,15,1,6,3.93,2.84,3.262916666666667
31.5,2,7,15,1,6,2.06,3.52,3.2000000000000006
12.5,2,7,15,1,6,2.01,3.39,3.23625
37.4,1,7,15,1,6,4.26,4.16,3.223333333333333
13.4,3,8,15,1,6,3.85,2.15,3.2241666666666666
1.0,1,8,15,1,6,2.17,3.89,3.2229166666666664
18.3,3,9,15,1,6,3.86,2.13,3.2291666666666665
18.3,1,9,15,1,6,2.28,2.51,3.215
12.3,4,9,15,1,6,2.17,4.11,3.2270833333333333
-6.9,5,13,15,1,6,4.4,2.59,3.217083333333333
33.1,2,13,15,1,6,2.35,2.06,3.2241666666666666
30.9,3,14,15,1,6,2.23,3.11,3.1937499999999996
3.9,5,14,15,1,6,2.38,4.19,3.2099999999999995
-8.2,4,16,15,1,6,4.58,4.71,3.110416666666667
1.0,2,16,15,1,6,2.32,2.24,3.1474999999999995
-6.6,1,20,15,1,6,3.13,4.29,3.1025000000000005
11.0,5,20,15,1,6,3.21,3.08,3.13875
23.8,1,20,15,1,6,3.95,3.34,3.09125
10.7,1,22,15,1,6,2.2,4.64,3.00625
9.7,4,23,15,1,6,2.6,3.44,2.9604166666666667
5.0,4,2,16,1,0,2.34,2.82,2.955833333333333
8.3,4,3,16,1,0,2.71,3.24,2.9670833333333335
30.7,1,3,16,1,0,3.51,2.71,3.0508333333333333
21.0,3,4,16,1,0,4.72,3.93,3.049583333333333
-0.2,2,4,16,1,0,3.9,2.06,3.080833333333333
12.2,1,6,16,1,0,2.81,2.01,3.1329166666666666
30.9,1,7,16,1,0,3.26,4.26,3.057916666666667
39.3,1,7,16,1,0,2.46,3.85,3.099583333333333
-3.9,1,7,16,1,0,4.85,2.17,3.1750000000000003
18.3,1,7,16,1,0,3.98,3.86,3.14875
20.0,4,8,16,1,0,3.23,2.28,3.2033333333333336
-2.5,5,9,16,1,0,3.59,2.17,3.2129166666666666
16.3,2,12,16,1,0,2.4,4.4,3.2083333333333335
33.6,3,13,16,1,0,4.29,2.35,3.2550000000000003
-2.4,4,13,16,1,0,3.47,2.23,3.285
9.4,2,15,16,1,0,2.95,2.38,3.3783333333333334
21.3,3,16,16,1,0,4.62,4.58,3.3875000000000006
22.1,3,18,16,1,0,4.8,2.32,3.47875
-6.0,2,18,16,1,0,4.51,3.13,3.5220833333333332
-4.5,1,19,16,1,0,4.17,3.21,3.5199999999999996
39.9,1,19,16,1,0,3.16,3.95,3.5408333333333335
-1.7,1,19,16,1,0,4.45,2.2,3.5683333333333334
33.8,2,20,16,1,0,2.86,2.6,3.635
28.5,4,21,16,1,0,4.2,2.34,3.7170833333333335
15.6,2,21,16,1,0,4.31,2.71,3.7516666666666665
-4.3,3,22,16,1,0,3.54,3.51,3.7800000000000007
32.7,4,23,16,1,0,4.19,4.72,3.7712499999999998
35.6,1,3,17,1,1,4.51,3.9,3.7358333333333333
5.0,1,3,17,1,1,3.05,2.81,3.7045833333333333
-8.1,2,3,17,1,1,2.06,3.26,3.762083333333333
4.8,1,5,17,1,1,4.64,2.46,3.7550000000000003
23.7,1,8,17,1,1,2.29,4.85,3.7504166666666667
-9.0,4,8,17,1,1,4.74,3.98,3.734583333333333
37.5,1,8,17,1,1,3.6,3.23,3.737083333333333
-5.8,4,9,17,1,1,3.29,3.59,3.78
17.1,3,10,17,1,1,4.62,2.4,3.83375
16.5,2,11,17,1,1,3.69,4.29,3.7779166666666666
1.1,5,12,17,1,1,2.95,3.47,3.7220833333333334
6.3,1,13,17,1,1,2.13,2.95,3.775
25.2,3,15,17,1,1,4.22,4.62,3.7470833333333338
20.3,3,16,17,1,1,3.95,4.8,3.6854166666666663
28.7,1,17,17,1,1,3.32,4.51,3.59375
12.9,4,18,17,1,1,2.31,4.17,3.5570833333333334
-1.3,1,21,17,1,1,3.29,3.16,3.58
-2.5,4,21,17,1,1,3.71,4.45,3.592916666666667
23.3,3,21,17,1,1,4.76,2.86,3.5875000000000004
4.4,1,21,17,1,1,2.73,4.2,3.544583333333333
39.6,4,22,17,1,1,3.17,4.31,3.4812499999999997
18.9,2,23,17,1,1,2.79,3.54,3.535
29.1,2,0,18,1,2,4.83,4.19,3.547916666666666
38.1,3,0,18,1,2,4.5,4.51,3.561666666666667
-1.1,5,1,18,1,2,4.84,3.05,3.53125
-2.7,3,3,18,1,2,2.32,2.06,3.5437499999999997
17.2,2,3,18,1,2,2.36,4.64,3.5408333333333335
10.6,1,4,18,1,2,4.57,2.29,3.5954166666666665
