Outdoor Temperature (°C),Household Size,hour,day,month,week,lag_1,lag_24,rolling_mean_24
19.8,4,18,6,1,4,0.24,1.87,1.04875
18.7,2,19,6,1,4,1.87,1.08,1.0708333333333335
-1.7,1,19,6,1,4,1.61,1.09,1.0579166666666666
0.7,2,20,6,1,4,0.78,0.84,1.0775
8.7,1,20,6,1,4,1.31,1.0,1.06125
6.9,3,23,6,1,4,0.61,0.79,1.0495833333333333
21.4,3,23,6,1,4,0.51,1.73,1.0008333333333332
16.5,2,0,7,1,5,0.56,1.56,0.9495833333333333
-1.8,4,1,7,1,5,0.33,0.83,0.9729166666666665
13.8,3,3,7,1,5,1.39,1.35,0.9945833333333334
-1.4,3,4,7,1,5,1.87,1.88,0.9454166666666667
6.7,3,5,7,1,5,0.7,0.52,0.9783333333333334
17.7,2,6,7,1,5,1.31,1.82,0.9341666666666666
23.5,1,6,7,1,5,0.76,1.1,0.94625
25.7,1,6,7,1,5,1.39,1.58,0.9091666666666667
15.9,3,8,7,1,5,0.69,0.36,0.9554166666666667
-2.8,3,8,7,1,5,1.47,1.18,0.9308333333333333
0.3,3,8,7,1,5,0.59,0.23,0.9804166666666666
-3.2,3,8,7,1,5,1.42,1.24,1.00875
18.1,5,9,7,1,5,1.92,0.26,1.0295833333333333
26.2,2,9,7,1,5,0.76,0.21,1.0533333333333332
2.7,3,10,7,1,5,0.78,1.63,1.0616666666666668
32.9,3,10,7,1,5,1.83,0.78,1.0679166666666668
-6.9,4,11,7,1,5,0.93,0.24,1.1187500000000001
-9.5,1,11,7,1,5,1.46,1.87,1.0545833333333332
26.1,3,11,7,1,5,0.33,1.61,1.0370833333333334
20.5,2,12,7,1,5,1.19,0.78,1.025
36.9,2,14,7,1,5,0.49,1.31,0.9858333333333333
-4.9,1,15,7,1,5,0.37,0.61,0.99375
3.8,4,15,7,1,5,0.8,0.51,1.0291666666666666
20.7,2,16,7,1,5,1.36,0.56,1.0775
26.4,1,16,7,1,5,1.72,0.33,1.1070833333333334
3.2,1,16,7,1,5,1.04,1.39,1.0725
38.2,5,18,7,1,5,0.56,1.87,1.0483333333333333
6.9,3,18,7,1,5,1.29,0.7,1.08
24.9,3,18,7,1,5,1.46,1.31,1.0895833333333333
-8.7,5,18,7,1,5,1.54,0.76,1.1275
5.8,2,19,7,1,5,1.67,1.39,1.09625
-1.5,1,19,7,1,5,0.64,0.69,1.14875
2.4,4,20,7,1,5,1.95,1.47,1.17
18.6,1,22,7,1,5,1.98,0.59,1.1883333333333332
-1.8,5,22,7,1,5,1.03,1.42,1.1491666666666667
21.2,5,0,8,1,6,0.48,1.92,1.1441666666666668
39.8,4,0,8,1,6,1.8,0.76,1.1633333333333333
25.4,1,2,8,1,6,1.22,0.78,1.1720833333333334
33.0,4,2,8,1,6,0.99,1.83,1.16875
9.9,4,5,8,1,6,1.75,0.93,1.1733333333333333
5.9,5,8,8,1,6,1.04,1.46,1.1470833333333335
0.8,5,8,8,1,6,0.83,0.33,1.1591666666666667
-7.3,5,10,8,1,6,0.62,1.19,1.1516666666666666
21.5,3,11,8,1,6,1.01,0.49,1.155
0.4,1,11,8,1,6,0.57,0.37,1.21875
16.4,1,12,8,1,6,1.9,0.8,1.2241666666666666
25.2,1,13,8,1,6,0.93,1.36,1.2020833333333332
19.9,4,15,8,1,6,0.83,1.72,1.1691666666666667
11.0,3,15,8,1,6,0.93,1.04,1.1441666666666668
17.3,1,15,8,1,6,0.44,0.56,1.1979166666666667
31.9,4,17,8,1,6,1.85,1.29,1.17125
-6.9,2,19,8,1,6,0.65,1.46,1.1845833333333333
1.0,4,20,8,1,6,1.78,1.54,1.195
14.3,2,20,8,1,6,1.79,1.67,1.1541666666666668
-3.6,3,0,9,1,0,0.69,0.64,1.1566666666666667
38.7,4,1,9,1,0,0.7,1.95,1.1491666666666667
14.1,1,8,9,1,0,1.77,1.98,1.1004166666666666
13.1,4,9,9,1,0,0.81,1.03,1.1270833333333334
7.2,3,11,9,1,0,1.67,0.48,1.1804166666666667
31.9,4,12,9,1,0,1.76,1.8,1.1245833333333333
8.4,3,12,9,1,0,0.46,1.22,1.1358333333333335
6.1,4,13,9,1,0,1.49,0.99,1.1404166666666666
37.3,4,13,9,1,0,1.1,1.75,1.1095833333333334
28.9,3,14,9,1,0,1.01,1.04,1.0783333333333334
8.4,3,16,9,1,0,0.29,0.83,1.1158333333333335
10.0,4,16,9,1,0,1.73,0.62,1.1616666666666666
-3.5,5,17,9,1,0,1.72,1.01,1.1575
19.2,2,18,9,1,0,0.91,0.57,1.1458333333333333
20.9,5,18,9,1,0,0.29,1.9,1.0908333333333333
32.1,2,20,9,1,0,0.58,0.93,1.0779166666666666
1.2,3,21,9,1,0,0.62,0.83,1.1070833333333334
38.9,2,21,9,1,0,1.53,0.93,1.0970833333333334
30.3,4,21,9,1,0,0.69,0.44,1.09625
29.0,1,21,9,1,0,0.42,1.85,1.0766666666666667
16.5,2,23,9,1,0,1.38,0.65,1.1129166666666668
-1.8,4,23,9,1,0,1.52,1.78,1.0616666666666668
35.0,3,0,10,1,1,0.55,1.79,1.0295833333333333
17.9,2,0,10,1,1,1.02,0.69,1.0716666666666665
2.6,1,2,10,1,1,1.7,0.7,1.1083333333333332
33.6,5,2,10,1,1,1.58,1.77,1.0808333333333333
27.5,4,7,10,1,1,1.11,0.81,1.07875
29.1,3,8,10,1,1,0.76,1.67,1.0833333333333333
36.3,2,8,10,1,1,1.78,1.76,1.0233333333333334
3.1,4,8,10,1,1,0.32,0.46,1.0795833333333333
10.0,1,11,10,1,1,1.81,1.49,1.0983333333333334
-3.1,4,11,10,1,1,1.94,1.1,1.1300000000000001
-4.6,2,12,10,1,1,1.86,1.01,1.1008333333333333
35.0,5,13,10,1,1,0.31,0.29,1.1183333333333334
31.9,2,13,10,1,1,0.71,1.73,1.0958333333333334
1.2,5,14,10,1,1,1.19,1.72,1.07125
-7.6,5,14,10,1,1,1.13,0.91,1.1120833333333333
35.2,1,14,10,1,1,1.89,0.29,1.1525
15.5,5,16,10,1,1,1.26,0.58,1.14
19.3,1,16,10,1,1,0.28,0.62,1.1633333333333333
21.9,1,16,10,1,1,1.18,1.53,1.1545833333333333
14.2,3,17,10,1,1,1.32,0.69,1.1845833333333333
3.2,5,17,10,1,1,1.41,0.42,1.2195833333333335
5.7,4,19,10,1,1,1.26,1.38,1.215
25.4,3,20,10,1,1,1.27,1.52,1.2141666666666666
-4.7,3,21,10,1,1,1.5,0.55,1.2266666666666666
27.2,1,0,11,1,2,0.85,1.02,1.2562499999999999
15.3,1,0,11,1,2,1.73,1.7,1.2683333333333333
8.8,1,1,11,1,2,1.99,1.58,1.2841666666666667
28.8,5,1,11,1,2,1.96,1.11,1.2625
-2.5,4,1,11,1,2,0.59,0.76,1.2795833333333333
-4.0,2,2,11,1,2,1.17,1.78,1.2370833333333333
32.4,1,2,11,1,2,0.76,0.32,1.2533333333333332
22.4,3,2,11,1,2,0.71,1.81,1.2
-9.0,4,2,11,1,2,0.53,1.94,1.1870833333333333
21.6,3,2,11,1,2,1.63,1.86,1.1495833333333334
-9.3,2,5,11,1,2,0.96,0.31,1.2004166666666667
-1.1,4,5,11,1,2,1.53,0.71,1.1824999999999999
-2.5,5,5,11,1,2,0.28,1.19,1.1541666666666666
28.2,1,6,11,1,2,0.51,1.13,1.1470833333333335
33.9,4,6,11,1,2,0.96,1.89,1.0791666666666666
25.7,3,6,11,1,2,0.26,1.26,1.0866666666666667
1.5,1,7,11,1,2,1.44,0.28,1.095
11.8,2,8,11,1,2,0.48,1.18,1.1025
-5.2,1,9,11,1,2,1.36,1.32,1.0745833333333332
8.3,1,11,11,1,2,0.65,1.41,1.0383333333333333
19.5,1,11,11,1,2,0.54,1.26,1.0216666666666667
5.6,4,11,11,1,2,0.86,1.27,1.0504166666666666
36.3,1,12,11,1,2,1.96,1.5,1.0683333333333331
5.3,2,14,11,1,2,1.93,0.85,1.1045833333333335
13.9,3,14,11,1,2,1.72,1.73,1.0483333333333333
26.5,2,16,11,1,2,0.38,1.99,0.9812499999999998
30.3,1,16,11,1,2,0.38,1.96,0.91
-8.5,3,17,11,1,2,0.25,0.59,0.9108333333333333
4.6,2,17,11,1,2,0.61,1.17,0.9104166666666665
15.6,4,18,11,1,2,1.16,0.76,0.9558333333333334
17.6,3,18,11,1,2,1.85,0.71,0.99375
-2.9,1,19,11,1,2,1.62,0.53,1.015
14.5,4,19,11,1,2,1.04,1.63,0.9916666666666667
-4.8,5,20,11,1,2,1.07,0.96,0.9633333333333334
12.2,5,20,11,1,2,0.28,1.53,0.9570833333333333
6.0,2,20,11,1,2,1.38,0.28,0.99125
35.2,5,21,11,1,2,1.1,0.51,1.0516666666666665
29.9,1,22,11,1,2,1.96,0.96,1.085
-3.3,3,0,12,1,3,1.76,0.26,1.115
27.7,3,1,12,1,3,0.98,1.44,1.1070833333333334
11.5,5,3,12,1,3,1.25,0.48,1.1224999999999998
8.5,5,5,12,1,3,0.85,1.36,1.1391666666666667
37.9,4,5,12,1,3,1.76,0.65,1.1612500000000001
37.0,1,6,12,1,3,1.18,0.54,1.1583333333333334
20.3,5,7,12,1,3,0.47,0.86,1.1645833333333333
-2.5,1,7,12,1,3,1.01,1.96,1.0958333333333334
-1.2,2,7,12,1,3,0.31,1.93,1.0425000000000002
-2.4,5,8,12,1,3,0.65,1.72,1.0504166666666668
7.6,1,11,12,1,3,1.91,0.38,1.0525
23.5,1,12,12,1,3,0.43,0.38,1.0820833333333335
-6.5,1,12,12,1,3,1.09,0.25,1.1295833333333334
-5.5,3,13,12,1,3,1.39,0.61,1.1454166666666667
-0.1,3,13,12,1,3,0.99,1.16,1.1095833333333334
6.9,3,14,12,1,3,0.3,1.85,1.0595833333333333
2.3,4,14,12,1,3,0.65,1.62,1.0216666666666667
15.4,4,15,12,1,3,0.71,1.04,1.0191666666666668
21.1,2,15,12,1,3,0.98,1.07,0.9845833333333333
0.6,5,16,12,1,3,0.24,0.28,1.0233333333333332
19.4,4,16,12,1,3,1.21,1.38,0.9908333333333332
38.8,5,17,12,1,3,0.6,1.1,0.9758333333333334
24.4,2,18,12,1,3,0.74,1.96,0.9420833333333333
-1.7,3,18,12,1,3,1.15,1.76,0.9420833333333333
14.4,1,18,12,1,3,1.76,0.98,0.975
38.3,5,18,12,1,3,1.77,1.25,0.9933333333333333
-0.5,3,19,12,1,3,1.69,0.85,1.02
17.4,2,19,12,1,3,1.49,1.76,1.025
1.3,4,20,12,1,3,1.88,1.18,1.0170833333333333
20.1,1,21,12,1,3,0.99,0.47,1.0458333333333334
36.1,3,21,12,1,3,1.16,1.01,1.0808333333333333
14.3,3,22,12,1,3,1.85,0.31,1.14
24.0,3,22,12,1,3,1.73,0.65,1.1637499999999998
25.7,4,23,12,1,3,1.22,1.91,1.1145833333333333
-9.9,3,1,13,1,4,0.73,0.43,1.1337499999999998
9.9,3,1,13,1,4,0.89,1.09,1.1224999999999998
21.0,1,2,13,1,4,0.82,1.39,1.14375
4.8,1,6,13,1,4,1.9,0.99,1.1241666666666668
13.4,5,6,13,1,4,0.52,0.3,1.1895833333333332
-7.1,1,7,13,1,4,1.87,0.65,1.2258333333333333
8.2,3,9,13,1,4,1.52,0.71,1.2108333333333332
-7.6,4,10,13,1,4,0.35,0.98,1.2083333333333333
21.9,3,10,13,1,4,0.92,0.24,1.2475
-5.3,4,12,13,1,4,1.18,1.21,1.2283333333333333
37.0,1,12,13,1,4,0.75,0.6,1.2175
20.2,3,13,13,1,4,0.34,0.74,1.2683333333333333
1.3,1,13,13,1,4,1.96,1.15,1.2695833333333333
5.4,5,13,13,1,4,1.18,1.76,1.24125
3.1,2,15,13,1,4,1.08,1.77,1.195
6.9,1,15,13,1,4,0.66,1.69,1.1895833333333332
38.2,3,16,13,1,4,1.56,1.49,1.205
38.7,2,16,13,1,4,1.86,1.88,1.20625
-2.7,1,17,13,1,4,1.91,0.99,1.19875
27.3,1,18,13,1,4,0.81,1.16,1.20375
17.2,2,19,13,1,4,1.28,1.85,1.2070833333333335
-4.9,5,19,13,1,4,1.93,1.73,1.2
26.1,3,19,13,1,4,1.56,1.22,1.19375
-4.4,4,23,13,1,4,1.07,0.73,1.2170833333333333
36.2,3,23,13,1,4,1.29,0.89,1.23125
18.4,2,0,14,1,5,1.23,0.82,1.21875
33.1,4,2,14,1,5,0.52,1.9,1.20875
15.8,4,4,14,1,5,1.66,0.52,1.26
13.5,1,4,14,1,5,1.75,1.87,1.2029166666666666
23.3,1,4,14,1,5,0.5,1.52,1.2208333333333334
-4.9,4,5,14,1,5,1.95,0.35,1.2883333333333333
-5.3,3,5,14,1,5,1.97,0.92,1.2754166666666666
37.0,2,5,14,1,5,0.61,1.18,1.2654166666666666
38.1,2,6,14,1,5,0.94,0.75,1.2504166666666665
7.6,1,6,14,1,5,0.39,0.34,1.2741666666666667
37.2,1,7,14,1,5,0.91,1.96,1.2625
-9.8,2,10,14,1,5,1.68,1.18,1.2274999999999998
32.7,1,10,14,1,5,0.34,1.08,1.2041666666666666
38.4,5,10,14,1,5,0.52,0.66,1.1916666666666667
14.6,4,10,14,1,5,0.36,1.56,1.1491666666666667
1.7,2,11,14,1,5,0.54,1.86,1.1424999999999998
27.4,2,12,14,1,5,1.7,1.91,1.0887499999999999
-9.3,2,13,14,1,5,0.62,0.81,1.1370833333333332
-3.8,2,13,14,1,5,1.97,1.28,1.1258333333333332
11.3,5,15,14,1,5,1.01,1.93,1.1170833333333332
5.3,4,15,14,1,5,1.72,1.56,1.0941666666666665
35.4,3,18,14,1,5,1.01,1.07,1.1158333333333335
4.2,1,18,14,1,5,1.59,1.29,1.1241666666666668
8.0,3,18,14,1,5,1.49,1.23,1.1395833333333334
1.8,3,18,14,1,5,1.6,0.52,1.1266666666666667
8.6,1,21,14,1,5,0.21,1.66,1.075
24.8,1,21,14,1,5,0.42,1.75,1.0104166666666667
-9.2,1,0,15,1,6,0.2,0.5,1.0433333333333332
12.6,3,2,15,1,6,1.29,1.95,1.0129166666666667
28.7,5,2,15,1,6,1.22,1.97,1.0070833333333333
-5.7,2,2,15,1,6,1.83,0.61,1.0220833333333332
8.7,2,2,15,1,6,0.97,0.94,0.9929166666666668
12.5,5,6,15,1,6,0.24,0.39,1.0033333333333334
7.2,5,6,15,1,6,0.64,0.91,0.9858333333333333
17.8,1,6,15,1,6,0.49,1.68,0.9483333333333334
23.0,4,6,15,1,6,0.78,0.34,0.9804166666666667
39.5,1,7,15,1,6,1.11,0.52,1.03875
10.1,3,8,15,1,6,1.92,0.36,1.0870833333333334
35.8,2,9,15,1,6,1.52,0.54,1.0933333333333333
6.8,5,10,15,1,6,0.69,1.7,1.0366666666666666
-8.3,4,10,15,1,6,0.34,0.62,1.09375
-1.2,2,10,15,1,6,1.99,1.97,1.07
0.1,2,10,15,1,6,1.4,1.01,1.0941666666666665
-6.4,3,11,15,1,6,1.59,1.72,1.06125
24.2,4,13,15,1,6,0.93,1.01,1.0954166666666667
1.6,3,13,15,1,6,1.83,1.59,1.0933333333333335
37.8,4,15,15,1,6,1.54,1.49,1.0525
38.4,5,15,15,1,6,0.51,1.6,1.0104166666666667
12.1,2,17,15,1,6,0.59,0.21,1.0304166666666668
-2.0,2,18,15,1,6,0.69,0.42,1.0583333333333333
22.9,4,21,15,1,6,1.09,0.2,1.0725
2.3,2,21,15,1,6,0.54,1.29,1.09375
11.7,1,23,15,1,6,1.8,1.22,1.1095833333333334
-8.9,4,23,15,1,6,1.6,1.83,1.04375
17.4,4,23,15,1,6,0.25,0.97,1.0462500000000001
6.8,2,0,16,1,0,1.03,0.24,1.0616666666666668
9.0,3,1,16,1,0,0.61,0.64,1.0891666666666666
-2.7,4,1,16,1,0,1.3,0.49,1.1075000000000002
23.0,5,2,16,1,0,0.93,0.78,1.1179166666666667
-5.7,3,2,16,1,0,1.03,1.11,1.0970833333333334
8.5,2,3,16,1,0,0.61,1.92,1.0562500000000001
-2.0,3,3,16,1,0,0.94,1.52,1.0695833333333333
6.5,5,3,16,1,0,1.84,0.69,1.0825
29.4,3,5,16,1,0,1.0,0.34,1.0870833333333334
-1.1,3,5,16,1,0,0.45,1.99,1.0216666666666667
