Outdoor Temperature (°C),Household Size,hour,day,month,week,lag_1,lag_24,rolling_mean_24
27.8,2,12,5,1,3,1.38,1.29,1.0720833333333333
-6.9,5,13,5,1,3,0.22,0.26,1.1154166666666667
-6.8,5,13,5,1,3,1.3,0.58,1.1629166666666666
33.7,4,14,5,1,3,1.72,1.6,1.1612500000000001
34.1,2,14,5,1,3,1.56,1.54,1.13625
39.1,2,15,5,1,3,0.94,1.34,1.11875
8.3,1,15,5,1,3,0.92,1.02,1.1454166666666665
4.4,4,20,5,1,3,1.66,1.29,1.1354166666666667
18.2,1,20,5,1,3,1.05,1.32,1.1595833333333332
-9.3,5,20,5,1,3,1.9,1.86,1.1366666666666667
-9.2,2,21,5,1,3,1.31,1.16,1.1591666666666667
21.7,1,23,5,1,3,1.7,0.86,1.1570833333333332
18.1,5,0,6,1,4,0.81,0.95,1.1591666666666667
36.2,2,2,6,1,4,1.0,1.62,1.1541666666666666
-2.1,1,3,6,1,4,1.5,1.22,1.1695833333333334
4.8,2,4,6,1,4,1.59,1.6,1.1158333333333335
-0.7,1,4,6,1,4,0.31,0.75,1.1604166666666667
35.4,1,5,6,1,4,1.82,0.75,1.1670833333333335
-2.5,1,5,6,1,4,0.91,1.56,1.175
-5.5,4,6,6,1,4,1.75,1.09,1.16625
28.1,4,6,6,1,4,0.88,1.16,1.1429166666666666
12.9,5,6,6,1,4,0.6,0.38,1.17625
1.7,3,8,6,1,4,1.18,0.22,1.1841666666666668
30.8,1,8,6,1,4,0.41,1.38,1.1900000000000002
-7.9,1,8,6,1,4,1.52,0.22,1.2270833333333333
32.4,3,9,6,1,4,1.11,1.3,1.2395833333333333
-2.4,4,12,6,1,4,1.6,1.72,1.2137499999999999
32.2,5,13,6,1,4,1.1,1.56,1.1895833333333334
25.6,3,13,6,1,4,0.98,0.94,1.2066666666666668
38.2,4,13,6,1,4,1.35,0.92,1.22
36.8,1,14,6,1,4,1.24,1.66,1.1754166666666668
24.2,4,15,6,1,4,0.59,1.05,1.1533333333333333
22.1,5,16,6,1,4,0.52,1.9,1.1570833333333335
-8.7,3,17,6,1,4,1.99,1.31,1.1579166666666667
18.6,2,18,6,1,4,1.33,1.7,1.11
38.5,5,18,6,1,4,0.55,0.81,1.10375
3.6,2,18,6,1,4,0.66,1.0,1.1308333333333334
-7.0,1,18,6,1,4,1.65,1.5,1.0958333333333334
16.7,5,20,6,1,4,0.66,1.59,1.0916666666666668
11.0,2,23,6,1,4,1.49,0.31,1.1404166666666666
35.0,4,23,6,1,4,1.48,1.82,1.1408333333333334
22.0,2,1,7,1,5,1.83,0.91,1.1316666666666666
32.3,4,2,7,1,5,0.69,1.75,1.0879166666666666
35.5,3,4,7,1,5,0.7,0.88,1.0816666666666668
7.5,1,4,7,1,5,0.73,0.6,1.1366666666666665
-0.7,3,4,7,1,5,1.92,1.18,1.1004166666666666
13.0,5,5,7,1,5,0.31,0.41,1.1204166666666666
29.3,2,5,7,1,5,0.89,1.52,1.0829166666666665
-1.1,2,5,7,1,5,0.62,1.11,1.1025
15.8,1,6,7,1,5,1.58,1.6,1.1020833333333333
6.0,2,7,7,1,5,1.59,1.1,1.10875
1.4,4,7,7,1,5,1.26,0.98,1.1391666666666667
-1.0,5,9,7,1,5,1.71,1.35,1.1175
-6.5,3,9,7,1,5,0.83,1.24,1.1229166666666666
36.9,5,10,7,1,5,1.37,0.59,1.1629166666666666
14.1,2,10,7,1,5,1.55,0.52,1.1679166666666667
7.9,2,12,7,1,5,0.64,1.99,1.12375
-0.8,3,13,7,1,5,0.93,1.33,1.0829166666666667
8.2,2,14,7,1,5,0.35,0.55,1.0829166666666665
-0.8,2,15,7,1,5,0.55,0.66,1.1320833333333333
6.0,1,15,7,1,5,1.84,1.65,1.1175
8.5,4,16,7,1,5,1.3,0.66,1.1179166666666667
35.8,3,19,7,1,5,0.67,1.49,1.0708333333333333
-9.1,5,19,7,1,5,0.36,1.48,1.0879166666666666
35.2,4,21,7,1,5,1.89,1.83,1.0458333333333334
12.6,4,23,7,1,5,0.82,0.69,1.0912499999999998
14.3,4,23,7,1,5,1.78,0.7,1.12875
2.7,1,23,7,1,5,1.6,0.73,1.12625
14.1,4,0,8,1,6,0.67,1.92,1.1170833333333334
3.5,1,2,8,1,6,1.7,0.31,1.1758333333333333
10.6,1,2,8,1,6,1.72,0.89,1.18625
5.2,5,2,8,1,6,1.14,0.62,1.1875
15.3,5,3,8,1,6,0.65,1.58,1.1849999999999998
25.9,1,3,8,1,6,1.52,1.59,1.1591666666666667
24.6,1,5,8,1,6,0.97,1.26,1.1608333333333334
18.0,2,6,8,1,6,1.3,1.71,1.14625
25.5,1,6,8,1,6,1.36,0.83,1.1770833333333333
13.2,4,8,8,1,6,1.57,1.37,1.135
8.7,4,10,8,1,6,0.36,1.55,1.1500000000000001
22.4,1,11,8,1,6,1.91,0.64,1.1645833333333333
-9.7,5,13,8,1,6,0.99,0.93,1.1554166666666668
17.6,5,14,8,1,6,0.71,0.35,1.2116666666666667
20.0,3,15,8,1,6,1.7,0.55,1.2204166666666667
26.8,3,16,8,1,6,0.76,1.84,1.1925
10.9,3,16,8,1,6,1.17,1.3,1.1995833333333332
28.2,5,16,8,1,6,1.47,0.67,1.2079166666666665
19.1,1,17,8,1,6,0.87,0.36,1.2341666666666666
5.1,3,18,8,1,6,0.99,1.89,1.1991666666666667
3.7,2,18,8,1,6,1.05,0.82,1.2425
15.0,2,19,8,1,6,1.86,1.78,1.20625
16.0,5,19,8,1,6,0.91,1.6,1.1541666666666666
38.1,1,21,8,1,6,0.35,0.67,1.1966666666666665
3.3,3,21,8,1,6,1.69,1.7,1.1441666666666668
33.0,1,21,8,1,6,0.44,1.72,1.1166666666666667
8.3,1,22,8,1,6,1.06,1.14,1.1266666666666667
27.8,1,22,8,1,6,1.38,0.65,1.1529166666666668
37.0,5,22,8,1,6,1.28,1.52,1.1125
4.6,4,23,8,1,6,0.55,0.97,1.1466666666666667
35.0,5,2,9,1,0,1.79,1.3,1.17125
0.2,3,5,9,1,0,1.89,1.36,1.16375
0.9,4,6,9,1,0,1.18,1.57,1.1383333333333334
18.0,5,8,9,1,0,0.96,0.36,1.1458333333333333
-9.7,5,8,9,1,0,0.54,1.91,1.1454166666666665
-3.6,2,10,9,1,0,1.9,0.99,1.1387500000000002
21.5,3,10,9,1,0,0.83,0.71,1.1316666666666666
17.2,3,12,9,1,0,0.54,1.7,1.1108333333333333
16.9,1,13,9,1,0,1.2,0.76,1.12875
5.8,3,13,9,1,0,1.19,1.17,1.0975
19.3,4,13,9,1,0,0.42,1.47,1.05
14.4,1,14,9,1,0,0.33,0.87,1.0445833333333334
33.8,3,14,9,1,0,0.74,0.99,1.05625
29.5,2,14,9,1,0,1.27,1.05,1.0912499999999998
-1.2,4,15,9,1,0,1.89,1.86,1.0520833333333333
-1.6,1,17,9,1,0,0.92,0.91,1.0366666666666666
38.0,3,17,9,1,0,0.54,0.35,1.0491666666666666
0.1,4,18,9,1,0,0.65,1.69,1.0491666666666666
12.8,5,18,9,1,0,1.69,0.44,1.04125
24.5,5,19,9,1,0,0.25,1.06,1.015
19.2,2,20,9,1,0,0.43,1.38,0.98875
5.4,3,21,9,1,0,0.75,1.28,0.9929166666666666
39.9,4,0,10,1,1,1.38,0.55,1.0091666666666665
20.4,2,1,10,1,1,0.94,1.79,0.9845833333333333
19.7,1,1,10,1,1,1.2,1.89,0.9887499999999999
9.6,1,2,10,1,1,1.99,1.18,0.955
36.7,3,3,10,1,1,0.37,0.96,0.94375
25.7,5,4,10,1,1,0.69,0.54,0.9745833333333332
4.1,3,4,10,1,1,1.28,1.9,0.9679166666666666
-5.3,3,5,10,1,1,1.74,0.83,0.9808333333333333
16.5,2,6,10,1,1,1.14,0.54,1.0008333333333332
37.4,3,7,10,1,1,1.02,1.2,0.9895833333333334
17.8,5,7,10,1,1,0.93,1.19,0.9591666666666666
-6.8,4,7,10,1,1,0.46,0.42,0.9970833333333333
34.9,5,11,10,1,1,1.33,0.33,1.0166666666666666
-5.3,1,12,10,1,1,0.8,0.74,0.9991666666666666
6.4,3,13,10,1,1,0.32,1.27,0.9816666666666666
-9.5,1,13,10,1,1,0.85,1.89,0.9629166666666666
4.1,5,14,10,1,1,1.44,0.92,0.9620833333333332
36.9,1,14,10,1,1,0.9,0.54,0.9508333333333333
8.5,3,15,10,1,1,0.27,0.65,0.9883333333333333
33.0,4,15,10,1,1,1.55,1.69,0.9291666666666666
-4.9,5,15,10,1,1,0.27,0.25,0.9529166666666665
-6.5,5,15,10,1,1,0.82,0.43,0.9824999999999999
10.8,5,17,10,1,1,1.14,0.75,1.0179166666666666
3.1,3,18,10,1,1,1.6,1.38,1.0325
-4.3,4,18,10,1,1,1.73,0.94,1.05375
-4.1,5,20,10,1,1,1.45,1.2,1.0583333333333333
13.2,3,20,10,1,1,1.31,1.99,1.025
2.7,3,22,10,1,1,1.19,0.37,1.04625
5.9,5,23,10,1,1,0.88,0.69,1.0875
19.2,4,0,11,1,2,1.68,1.28,1.1170833333333334
19.2,1,1,11,1,2,1.99,1.74,1.0895833333333333
-5.5,3,2,11,1,2,1.08,1.14,1.065
16.3,5,3,11,1,2,0.55,1.02,1.0720833333333333
32.9,1,3,11,1,2,1.19,0.93,1.05625
23.9,3,5,11,1,2,0.55,0.46,1.0625
35.1,1,5,11,1,2,0.61,1.33,1.0441666666666667
37.3,4,6,11,1,2,0.89,0.8,1.0329166666666667
14.8,5,7,11,1,2,0.53,0.32,1.0975
4.9,5,10,11,1,2,1.87,0.85,1.1270833333333332
17.6,5,11,11,1,2,1.56,1.44,1.1045833333333335
-4.6,2,16,11,1,2,0.9,0.9,1.0904166666666666
1.0,5,17,11,1,2,0.56,0.27,1.1483333333333332
37.8,3,17,11,1,2,1.66,1.55,1.1512499999999999
19.9,3,18,11,1,2,1.62,0.27,1.1845833333333333
6.9,2,18,11,1,2,1.07,0.82,1.195
7.7,1,18,11,1,2,1.07,1.14,1.1775
29.1,3,18,11,1,2,0.72,1.6,1.1283333333333332
-7.4,3,19,11,1,2,0.42,1.73,1.1312499999999999
24.0,4,19,11,1,2,1.8,1.45,1.10375
-9.1,5,20,11,1,2,0.79,1.31,1.10375
9.5,4,21,11,1,2,1.31,1.19,1.0691666666666666
35.0,3,23,11,1,2,0.36,0.88,1.0854166666666667
2.7,5,23,11,1,2,1.27,1.68,1.0729166666666667
18.1,1,23,11,1,2,1.38,1.99,1.0516666666666665
-4.0,5,0,12,1,3,1.48,1.08,1.0158333333333334
-7.2,3,0,12,1,3,0.22,0.55,1.0070833333333333
20.4,3,1,12,1,3,0.34,1.19,1.0220833333333332
9.4,5,1,12,1,3,1.55,0.55,1.0254166666666666
28.0,2,4,12,1,3,0.63,0.61,1.0820833333333333
19.8,1,6,12,1,3,1.97,0.89,1.1166666666666665
-7.2,3,6,12,1,3,1.72,0.53,1.1095833333333334
20.6,4,6,12,1,3,0.36,1.87,1.0916666666666666
3.0,5,6,12,1,3,1.44,1.56,1.1045833333333335
11.5,5,6,12,1,3,1.87,0.9,1.1454166666666665
39.3,5,10,12,1,3,1.88,0.56,1.1545833333333333
18.8,2,10,12,1,3,0.78,1.66,1.15375
26.1,4,12,12,1,3,1.64,1.62,1.1008333333333333
33.3,5,12,12,1,3,0.35,1.07,1.0916666666666666
6.2,4,13,12,1,3,0.85,1.07,1.0883333333333332
19.7,5,14,12,1,3,0.99,0.72,1.1233333333333333
13.8,5,14,12,1,3,1.56,0.42,1.1433333333333333
18.0,1,16,12,1,3,0.9,1.8,1.0904166666666668
-6.8,1,18,12,1,3,0.53,0.79,1.12875
21.6,5,19,12,1,3,1.71,1.31,1.1312499999999999
0.6,2,19,12,1,3,1.37,0.36,1.1545833333333333
31.8,3,20,12,1,3,0.92,1.27,1.18
13.2,2,20,12,1,3,1.88,1.38,1.15875
25.0,2,20,12,1,3,0.87,1.48,1.1779166666666667
-7.0,4,21,12,1,3,1.94,0.22,1.2366666666666666
27.1,2,22,12,1,3,1.63,0.34,1.3012499999999998
5.2,3,23,12,1,3,1.89,1.55,1.2720833333333332
11.8,2,0,13,1,4,0.85,0.63,1.2679166666666666
35.7,1,2,13,1,4,0.53,1.97,1.2308333333333332
16.2,5,2,13,1,4,1.08,1.72,1.1804166666666667
12.6,1,3,13,1,4,0.51,0.36,1.2125
39.1,1,4,13,1,4,1.13,1.44,1.1745833333333333
10.0,5,5,13,1,4,0.53,1.87,1.1424999999999998
-4.9,2,7,13,1,4,1.1,1.88,1.1375
31.7,2,8,13,1,4,1.76,0.78,1.1666666666666667
24.8,1,10,13,1,4,1.48,1.64,1.1104166666666666
-0.8,1,10,13,1,4,0.29,0.35,1.1633333333333333
13.4,5,12,13,1,4,1.62,0.85,1.1479166666666667
38.7,4,13,13,1,4,0.48,0.99,1.1304166666666668
34.8,1,13,13,1,4,0.57,1.56,1.1075
3.8,3,13,13,1,4,1.01,0.9,1.0875000000000001
17.2,1,13,13,1,4,0.42,0.53,1.1420833333333333
20.5,5,14,13,1,4,1.84,1.71,1.1133333333333333
13.1,4,14,13,1,4,1.02,1.37,1.08625
-0.2,5,14,13,1,4,0.72,0.92,1.0574999999999999
15.6,1,15,13,1,4,0.23,1.88,1.0133333333333334
1.2,4,18,13,1,4,0.82,0.87,1.0366666666666666
7.7,4,19,13,1,4,1.43,1.94,1.0308333333333333
18.1,1,19,13,1,4,1.8,1.63,1.01375
13.1,5,19,13,1,4,1.22,1.89,1.0133333333333332
33.2,2,20,13,1,4,1.88,0.85,1.06125
17.0,4,21,13,1,4,2.0,0.53,1.0920833333333333
19.2,2,22,13,1,4,1.27,1.08,1.0833333333333333
10.7,3,23,13,1,4,0.87,0.51,1.1208333333333333
1.6,4,23,13,1,4,1.41,1.13,1.1408333333333334
0.1,5,0,14,1,5,1.61,0.53,1.1654166666666665
11.8,4,1,14,1,5,1.12,1.1,1.2004166666666667
11.5,3,2,14,1,5,1.94,1.76,1.1995833333333332
36.6,3,3,14,1,5,1.74,1.48,1.17
30.7,2,6,14,1,5,0.77,0.29,1.2391666666666665
-1.6,2,6,14,1,5,1.95,1.62,1.2079166666666665
15.2,5,6,14,1,5,0.87,0.48,1.1966666666666665
25.6,3,7,14,1,5,0.21,0.57,1.2058333333333333
-5.9,5,8,14,1,5,0.79,1.01,1.1866666666666668
0.7,5,10,14,1,5,0.55,0.42,1.23375
34.4,3,13,14,1,5,1.55,1.84,1.1895833333333332
-7.2,3,14,14,1,5,0.78,1.02,1.20375
9.5,1,16,14,1,5,1.36,0.72,1.2566666666666666
32.0,2,17,14,1,5,1.99,0.23,1.2725
26.6,3,17,14,1,5,0.61,0.82,1.3125
10.0,1,19,14,1,5,1.78,1.43,1.3183333333333334
-3.6,4,20,14,1,5,1.57,1.8,1.2908333333333333
19.7,4,20,14,1,5,1.14,1.22,1.2866666666666666
8.1,3,21,14,1,5,1.12,1.88,1.2641666666666667
-4.8,5,21,14,1,5,1.34,2.0,1.2266666666666666
1.5,5,21,14,1,5,1.1,1.27,1.2445833333333332
30.2,3,22,14,1,5,1.7,0.87,1.2191666666666667
29.3,3,23,14,1,5,0.26,1.41,1.2125000000000001
11.1,1,23,14,1,5,1.25,1.61,1.1733333333333333
3.1,5,0,15,1,6,0.67,1.12,1.1391666666666667
12.5,5,1,15,1,6,0.3,1.94,1.0704166666666666
1.1,1,4,15,1,6,0.29,1.74,1.01125
27.5,5,5,15,1,6,0.32,0.77,1.02
37.4,4,8,15,1,6,0.98,1.95,0.9658333333333333
23.8,2,9,15,1,6,0.65,0.87,1.0079166666666668
28.5,1,10,15,1,6,1.88,0.21,1.0204166666666665
23.3,4,10,15,1,6,0.51,0.79,1.0541666666666667
25.6,3,11,15,1,6,1.6,0.55,1.0966666666666667
15.0,4,12,15,1,6,1.57,1.55,1.0925
9.3,5,12,15,1,6,1.45,0.78,1.12625
13.9,2,12,15,1,6,1.59,1.36,1.1029166666666665
-0.9,1,12,15,1,6,0.8,1.99,1.06875
21.1,5,13,15,1,6,1.17,0.61,1.0816666666666668
33.4,1,14,15,1,6,0.92,1.78,1.0158333333333334
13.1,4,15,15,1,6,0.2,1.57,0.96125
32.8,1,16,15,1,6,0.26,1.14,0.9483333333333333
3.8,4,19,15,1,6,0.83,1.12,0.9308333333333335
36.3,1,20,15,1,6,0.7,1.34,0.9279166666666666
17.0,1,21,15,1,6,1.27,1.1,0.9533333333333333
-7.6,5,21,15,1,6,1.71,1.7,0.9116666666666667
3.3,4,22,15,1,6,0.7,0.26,0.9454166666666666
16.3,3,22,15,1,6,1.07,1.25,0.9466666666666667
35.5,2,22,15,1,6,1.28,0.67,0.9529166666666667
-7.7,3,23,15,1,6,0.82,0.3,0.9804166666666667
22.8,4,1,16,1,0,0.96,0.29,1.02125
29.6,5,4,16,1,0,1.27,0.32,1.0362500000000001
30.4,3,4,16,1,0,0.68,0.98,1.04
29.2,5,4,16,1,0,1.07,0.65,1.0479166666666666
-8.1,4,4,16,1,0,0.84,1.88,1.0091666666666665
21.0,4,5,16,1,0,0.95,0.51,0.9970833333333333
9.8,1,6,16,1,0,0.22,1.6,0.9858333333333333
26.8,5,7,16,1,0,1.33,1.57,0.9954166666666667
30.7,5,7,16,1,0,1.8,1.45,1.0108333333333335
26.2,4,9,16,1,0,1.82,1.59,1.0195833333333335
25.5,2,9,16,1,0,1.8,0.8,1.0666666666666667
37.1,1,12,16,1,0,1.93,1.17,1.0870833333333334
-6.7,1,12,16,1,0,1.66,0.92,1.1116666666666666
8.4,2,12,16,1,0,1.51,0.2,1.1275000000000002
10.3,2,12,16,1,0,0.58,0.26,1.1770833333333333
7.5,4,13,16,1,0,1.45,0.83,1.1654166666666668
0.9,1,15,16,1,0,0.55,0.7,1.2037499999999999
-5.5,3,15,16,1,0,1.62,1.27,1.2083333333333333
9.1,3,16,16,1,0,1.38,1.71,1.1916666666666667
10.6,4,16,16,1,0,1.31,0.7,1.2029166666666666
18.0,1,17,16,1,0,0.97,1.07,1.175
-8.3,5,17,16,1,0,0.4,1.28,1.1525
8.5,1,17,16,1,0,0.74,0.82,1.1729166666666668
22.2,2,18,16,1,0,1.31,0.96,1.1937499999999999
31.0,3,19,16,1,0,1.46,1.27,1.215
24.8,5,21,16,1,0,1.78,0.68,1.24625
36.5,4,22,16,1,0,1.43,1.07,1.2333333333333334
-3.6,5,23,16,1,0,0.76,0.84,1.2370833333333333
34.9,2,23,16,1,0,0.93,0.95,1.2670833333333333
37.6,1,3,17,1,1,1.67,0.22,1.2745833333333334
26.4,3,4,17,1,1,0.4,1.33,1.2954166666666667
38.5,2,5,17,1,1,1.83,1.8,1.23125
19.1,1,5,17,1,1,0.26,1.82,1.1904166666666667
15.5,4,5,17,1,1,0.84,1.8,1.1670833333333333
39.2,1,7,17,1,1,1.24,1.93,1.14625
9.3,3,9,17,1,1,1.43,1.66,1.1016666666666666
31.5,5,12,17,1,1,0.59,1.51,1.1141666666666667
18.8,4,15,17,1,1,1.81,0.58,1.1054166666666665
8.5,3,18,17,1,1,0.37,1.45,1.0641666666666667
11.4,5,19,17,1,1,0.46,0.55,1.0799999999999998
-1.8,1,20,17,1,1,0.93,1.62,1.0683333333333331
0.3,2,20,17,1,1,1.34,1.38,1.085
-5.2,4,20,17,1,1,1.78,1.31,1.0683333333333334
-7.7,4,22,17,1,1,0.91,0.97,1.1083333333333334
11.9,3,23,17,1,1,1.93,0.4,1.105
-1.9,2,23,17,1,1,0.32,0.74,1.1570833333333332
15.4,1,0,18,1,2,1.99,1.31,1.1679166666666665
3.9,1,1,18,1,2,1.57,1.46,1.1391666666666667
-2.1,4,3,18,1,2,0.77,1.78,1.0891666666666666
11.3,1,4,18,1,2,0.58,1.43,1.0574999999999999
8.1,3,4,18,1,2,0.67,0.76,1.06375
28.4,4,5,18,1,2,0.91,0.93,1.045
19.9,3,5,18,1,2,0.48,1.67,0.9945833333333334
-8.8,5,6,18,1,2,0.46,0.4,1.0487499999999998
-1.1,5,6,18,1,2,1.7,1.83,0.98375
3.6,4,8,18,1,2,0.27,0.26,1.0529166666666667
7.4,2,8,18,1,2,1.92,0.84,1.06125
8.3,5,9,18,1,2,1.04,1.24,1.0229166666666667
16.8,2,9,18,1,2,0.32,1.43,1.0279166666666668
28.8,3,10,18,1,2,1.55,0.59,1.03875
2.4,5,10,18,1,2,0.85,1.81,1.0241666666666667
22.4,1,11,18,1,2,1.46,0.37,1.0450000000000002
33.2,4,11,18,1,2,0.87,0.46,1.05875
12.3,4,12,18,1,2,0.79,0.93,1.09375
22.4,3,13,18,1,2,1.77,1.34,1.0825
39.6,3,14,18,1,2,1.07,1.78,1.0783333333333334
26.9,4,15,18,1,2,1.68,0.91,1.1229166666666666
33.5,1,15,18,1,2,1.98,1.93,1.07
20.3,5,16,18,1,2,0.66,0.32,1.13625
2.7,1,17,18,1,2,1.91,1.99,1.1362500000000002
-7.2,4,17,18,1,2,1.99,1.57,1.1362500000000002
18.9,1,17,18,1,2,1.57,0.77,1.1337499999999998
6.5,4,19,18,1,2,0.71,0.58,1.17
6.2,5,20,18,1,2,1.45,0.67,1.2241666666666666
35.6,4,20,18,1,2,1.97,0.91,1.2162499999999998
8.8,5,21,18,1,2,0.72,0.48,1.21125
21.5,1,22,18,1,2,0.36,0.46,1.2683333333333333
25.1,5,0,19,1,3,1.83,1.7,1.2541666666666667
22.6,5,2,19,1,3,1.36,0.27,1.3191666666666666
0.3,5,2,19,1,3,1.83,1.92,1.3054166666666667
12.8,1,5,19,1,3,1.59,1.04,1.2741666666666667
12.9,1,6,19,1,3,0.29,0.32,1.30125
25.3,4,7,19,1,3,0.97,1.55,1.295
