Outdoor Temperature (°C),Household Size,hour,day,month,week,lag_1,lag_24,rolling_mean_24
32.3,3,13,3,1,1,0.29,0.32,0.26666666666666666
4.1,2,13,3,1,1,0.35,0.16,0.27291666666666664
-9.4,5,14,3,1,1,0.31,0.18,0.28583333333333333
-6.7,4,15,3,1,1,0.49,0.41,0.28624999999999995
0.7,2,16,3,1,1,0.42,0.21,0.28875
4.5,1,20,3,1,1,0.27,0.21,0.29416666666666663
-3.4,2,20,3,1,1,0.34,0.29,0.30124999999999996
23.4,3,22,3,1,1,0.46,0.18,0.29791666666666666
17.6,5,23,3,1,1,0.1,0.47,0.28541666666666665
-1.0,5,23,3,1,1,0.17,0.35,0.27666666666666667
-0.9,3,1,4,1,2,0.14,0.24,0.27791666666666665
5.4,4,3,4,1,2,0.27,0.43,0.26958333333333334
33.1,1,3,4,1,2,0.23,0.21,0.26999999999999996
21.6,3,6,4,1,2,0.22,0.35,0.27
-1.2,3,9,4,1,2,0.35,0.41,0.26458333333333334
33.8,5,10,4,1,2,0.28,0.1,0.27791666666666665
0.2,5,12,4,1,2,0.42,0.15,0.28583333333333333
18.3,1,13,4,1,2,0.34,0.43,0.27708333333333335
11.4,3,15,4,1,2,0.22,0.11,0.2920833333333333
16.0,1,16,4,1,2,0.47,0.27,0.29625
32.5,5,16,4,1,2,0.37,0.14,0.29916666666666664
37.2,4,18,4,1,2,0.21,0.18,0.30541666666666667
7.3,5,19,4,1,2,0.33,0.28,0.3129166666666667
14.7,5,19,4,1,2,0.46,0.29,0.31375
0.5,2,20,4,1,2,0.31,0.35,0.3125
-4.8,2,21,4,1,2,0.32,0.31,0.31875000000000003
31.3,3,22,4,1,2,0.46,0.49,0.3175
33.4,5,22,4,1,2,0.46,0.42,0.3104166666666667
3.8,3,22,4,1,2,0.25,0.27,0.31916666666666665
0.0,2,0,5,1,3,0.48,0.34,0.3166666666666667
6.9,1,2,5,1,3,0.28,0.46,0.3045833333333334
37.3,3,2,5,1,3,0.17,0.1,0.3195833333333334
29.7,5,3,5,1,3,0.46,0.17,0.32749999999999996
13.4,1,3,5,1,3,0.36,0.14,0.32875
18.6,1,4,5,1,3,0.17,0.27,0.3266666666666667
25.8,4,5,5,1,3,0.22,0.23,0.3279166666666667
-8.8,5,5,5,1,3,0.26,0.22,0.33625
-4.4,1,5,5,1,3,0.42,0.35,0.33958333333333335
4.5,4,5,5,1,3,0.43,0.28,0.335
-9.2,1,6,5,1,3,0.17,0.42,0.32208333333333333
20.6,4,8,5,1,3,0.11,0.34,0.3204166666666666
-4.7,3,8,5,1,3,0.3,0.22,0.31625
2.0,3,9,5,1,3,0.12,0.47,0.3129166666666667
-0.6,3,9,5,1,3,0.39,0.37,0.31125
9.8,5,11,5,1,3,0.33,0.21,0.3216666666666667
-3.9,5,12,5,1,3,0.46,0.33,0.32458333333333333
23.8,1,12,5,1,3,0.4,0.46,0.32
18.3,1,13,5,1,3,0.35,0.31,0.3116666666666667
6.7,3,13,5,1,3,0.11,0.32,0.31625
-4.3,3,13,5,1,3,0.43,0.46,0.3175
33.3,2,14,5,1,3,0.49,0.46,0.3070833333333333
26.2,3,14,5,1,3,0.21,0.25,0.3070833333333333
33.4,3,15,5,1,3,0.25,0.48,0.29791666666666666
25.2,1,15,5,1,3,0.26,0.28,0.2945833333333333
8.0,1,15,5,1,3,0.2,0.17,0.2970833333333333
4.0,4,17,5,1,3,0.23,0.46,0.28833333333333333
16.3,1,18,5,1,3,0.25,0.36,0.29125
-6.2,4,18,5,1,3,0.43,0.17,0.29291666666666666
-4.1,2,18,5,1,3,0.21,0.22,0.2970833333333333
0.5,4,18,5,1,3,0.32,0.26,0.3025
27.7,5,19,5,1,3,0.39,0.42,0.30083333333333334
17.7,4,19,5,1,3,0.38,0.43,0.29
23.1,4,19,5,1,3,0.17,0.17,0.29375
5.1,3,20,5,1,3,0.26,0.11,0.30833333333333335
32.7,1,20,5,1,3,0.46,0.3,0.3041666666666667
35.9,2,22,5,1,3,0.2,0.12,0.31
32.2,3,22,5,1,3,0.26,0.39,0.3025
-4.1,1,23,5,1,3,0.21,0.33,0.3025
35.2,1,23,5,1,3,0.33,0.46,0.29375
27.0,5,0,6,1,4,0.25,0.4,0.28250000000000003
5.1,5,0,6,1,4,0.13,0.35,0.285
17.5,3,0,6,1,4,0.41,0.11,0.29541666666666666
-3.0,5,0,6,1,4,0.36,0.43,0.28958333333333336
-6.2,5,2,6,1,4,0.29,0.49,0.27666666666666667
5.0,4,2,6,1,4,0.18,0.21,0.28583333333333333
19.4,5,3,6,1,4,0.43,0.25,0.295
14.7,2,3,6,1,4,0.47,0.26,0.3041666666666667
4.8,1,3,6,1,4,0.48,0.2,0.305
27.7,3,3,6,1,4,0.22,0.23,0.3125
29.8,3,4,6,1,4,0.41,0.25,0.32166666666666666
-1.5,5,7,6,1,4,0.47,0.43,0.3129166666666667
-7.8,4,9,6,1,4,0.22,0.21,0.31125
6.7,3,11,6,1,4,0.17,0.32,0.30416666666666664
4.5,3,12,6,1,4,0.15,0.39,0.3
29.9,2,13,6,1,4,0.29,0.38,0.29541666666666666
16.2,1,13,6,1,4,0.27,0.17,0.30125
16.5,1,13,6,1,4,0.31,0.26,0.3033333333333333
8.4,3,14,6,1,4,0.31,0.46,0.29083333333333333
39.4,4,15,6,1,4,0.16,0.2,0.29083333333333333
0.5,1,18,6,1,4,0.2,0.26,0.2975
36.3,3,18,6,1,4,0.42,0.21,0.30375
14.9,2,18,6,1,4,0.36,0.33,0.305
13.6,2,18,6,1,4,0.36,0.25,0.3095833333333333
28.7,1,19,6,1,4,0.36,0.13,0.3183333333333333
4.8,5,19,6,1,4,0.34,0.41,0.3133333333333333
18.4,5,20,6,1,4,0.29,0.36,0.30833333333333335
12.1,1,20,6,1,4,0.24,0.29,0.30875
1.9,4,21,6,1,4,0.3,0.18,0.3075
15.1,1,21,6,1,4,0.15,0.43,0.31
-4.1,3,23,6,1,4,0.49,0.47,0.3066666666666667
33.9,3,1,7,1,5,0.39,0.48,0.2995833333333333
19.9,3,3,7,1,5,0.31,0.22,0.3045833333333333
-2.6,2,4,7,1,5,0.34,0.41,0.29833333333333334
22.6,1,5,7,1,5,0.26,0.47,0.2866666666666667
20.9,1,6,7,1,5,0.19,0.22,0.28375
-0.3,2,6,7,1,5,0.15,0.17,0.28458333333333335
17.9,5,7,7,1,5,0.19,0.15,0.28750000000000003
2.9,4,7,7,1,5,0.22,0.29,0.29041666666666666
2.6,4,9,7,1,5,0.36,0.27,0.28833333333333333
-3.7,1,9,7,1,5,0.22,0.31,0.28958333333333336
32.9,2,10,7,1,5,0.34,0.31,0.29333333333333333
21.4,1,10,7,1,5,0.4,0.16,0.29791666666666666
36.1,4,12,7,1,5,0.27,0.2,0.29791666666666666
37.7,2,16,7,1,5,0.2,0.42,0.29958333333333337
19.6,3,16,7,1,5,0.46,0.36,0.30083333333333334
9.4,3,18,7,1,5,0.39,0.36,0.295
27.2,3,18,7,1,5,0.22,0.36,0.29875
13.0,4,20,7,1,5,0.45,0.34,0.28958333333333336
21.6,2,21,7,1,5,0.12,0.29,0.29583333333333334
-6.0,4,22,7,1,5,0.44,0.24,0.2975
9.9,3,0,8,1,6,0.28,0.3,0.29625
0.8,2,0,8,1,6,0.27,0.15,0.305
20.4,5,0,8,1,6,0.36,0.49,0.2941666666666667
36.8,4,1,8,1,6,0.23,0.39,0.28458333333333335
11.4,5,1,8,1,6,0.16,0.31,0.2904166666666667
-9.9,3,2,8,1,6,0.45,0.34,0.29250000000000004
22.8,4,2,8,1,6,0.39,0.26,0.2925
18.3,5,2,8,1,6,0.26,0.19,0.29208333333333336
-6.4,2,2,8,1,6,0.18,0.15,0.3020833333333333
34.7,5,3,8,1,6,0.39,0.19,0.30833333333333335
34.8,5,3,8,1,6,0.34,0.22,0.3145833333333333
9.0,3,3,8,1,6,0.37,0.36,0.3070833333333333
14.3,5,4,8,1,6,0.18,0.22,0.30624999999999997
33.1,5,4,8,1,6,0.2,0.34,0.29958333333333337
35.5,5,4,8,1,6,0.18,0.4,0.30083333333333334
11.6,2,4,8,1,6,0.43,0.27,0.30541666666666667
-6.0,4,5,8,1,6,0.38,0.2,0.30291666666666667
36.8,5,5,8,1,6,0.14,0.46,0.3020833333333333
-3.0,2,5,8,1,6,0.44,0.39,0.30625
1.9,2,5,8,1,6,0.49,0.22,0.3145833333333334
27.8,5,5,8,1,6,0.42,0.45,0.31
0.1,4,7,8,1,6,0.34,0.12,0.32375000000000004
4.4,1,7,8,1,6,0.45,0.44,0.3175
-5.7,2,8,8,1,6,0.29,0.28,0.32625
9.2,1,8,8,1,6,0.49,0.27,0.32916666666666666
26.3,1,9,8,1,6,0.34,0.36,0.32375
8.4,3,9,8,1,6,0.23,0.23,0.32666666666666666
29.5,2,10,8,1,6,0.3,0.16,0.34
-0.8,1,13,8,1,6,0.48,0.45,0.3383333333333333
-9.7,4,14,8,1,6,0.41,0.39,0.335
18.1,2,17,8,1,6,0.31,0.26,0.3441666666666667
34.5,4,20,8,1,6,0.48,0.18,0.3454166666666667
-7.3,5,20,8,1,6,0.21,0.39,0.3408333333333333
5.2,5,21,8,1,6,0.28,0.34,0.34375
9.1,3,21,8,1,6,0.41,0.37,0.34041666666666665
33.9,1,21,8,1,6,0.29,0.18,0.3466666666666667
18.4,2,22,8,1,6,0.33,0.2,0.3575
-2.7,5,23,8,1,6,0.46,0.18,0.3658333333333333
4.4,1,23,8,1,6,0.38,0.43,0.3620833333333333
-9.9,4,0,9,1,0,0.34,0.38,0.35874999999999996
30.9,2,0,9,1,0,0.3,0.14,0.3725
4.7,2,1,9,1,0,0.47,0.44,0.36333333333333334
19.8,2,1,9,1,0,0.22,0.49,0.3545833333333333
3.3,2,2,9,1,0,0.28,0.42,0.3425
-8.7,3,2,9,1,0,0.13,0.34,0.3433333333333333
3.4,2,2,9,1,0,0.36,0.45,0.33041666666666664
11.1,1,4,9,1,0,0.14,0.29,0.3345833333333333
15.0,5,4,9,1,0,0.39,0.49,0.33375
24.3,3,4,9,1,0,0.47,0.34,0.3258333333333333
4.5,4,6,9,1,0,0.15,0.23,0.33125
15.8,1,6,9,1,0,0.36,0.3,0.33791666666666664
9.1,2,7,9,1,0,0.46,0.48,0.32749999999999996
2.7,3,8,9,1,0,0.23,0.41,0.32458333333333333
-3.0,5,8,9,1,0,0.34,0.31,0.31875000000000003
13.4,3,9,9,1,0,0.17,0.48,0.31583333333333335
13.7,3,10,9,1,0,0.41,0.21,0.31416666666666665
13.8,4,11,9,1,0,0.17,0.28,0.31125
-8.7,2,12,9,1,0,0.21,0.41,0.30791666666666667
-7.5,1,14,9,1,0,0.33,0.29,0.3166666666666667
35.1,4,15,9,1,0,0.5,0.33,0.3095833333333333
18.6,5,15,9,1,0,0.16,0.46,0.30833333333333335
-1.2,2,16,9,1,0,0.43,0.38,0.31
35.5,1,16,9,1,0,0.42,0.34,0.31583333333333335
-2.1,3,17,9,1,0,0.48,0.3,0.31375
-0.6,3,17,9,1,0,0.25,0.47,0.29833333333333334
27.3,2,20,9,1,0,0.1,0.22,0.3020833333333333
2.4,3,20,9,1,0,0.31,0.28,0.29541666666666666
12.0,2,0,10,1,1,0.12,0.13,0.30083333333333334
-0.6,4,0,10,1,1,0.26,0.36,0.29666666666666663
-1.8,1,2,10,1,1,0.26,0.14,0.3075
22.4,2,3,10,1,1,0.4,0.39,0.30541666666666667
38.1,5,4,10,1,1,0.34,0.47,0.30624999999999997
-10.0,3,5,10,1,1,0.49,0.15,0.3125
30.2,1,5,10,1,1,0.3,0.36,0.3154166666666667
10.8,3,6,10,1,1,0.43,0.46,0.3016666666666667
12.2,1,9,10,1,1,0.13,0.23,0.30583333333333335
-5.5,2,9,10,1,1,0.33,0.34,0.30291666666666667
-7.1,1,10,10,1,1,0.27,0.17,0.3154166666666666
28.4,5,10,10,1,1,0.47,0.41,0.30833333333333335
-6.2,4,10,10,1,1,0.24,0.17,0.30874999999999997
1.5,4,10,10,1,1,0.18,0.21,0.31958333333333333
39.2,1,12,10,1,1,0.47,0.33,0.32666666666666666
8.6,2,13,10,1,1,0.5,0.5,0.31166666666666665
-1.8,5,16,10,1,1,0.14,0.16,0.31916666666666665
25.1,1,18,10,1,1,0.34,0.43,0.3070833333333333
24.8,2,19,10,1,1,0.14,0.42,0.29791666666666666
8.0,5,19,10,1,1,0.2,0.48,0.29333333333333333
34.8,2,20,10,1,1,0.37,0.25,0.3016666666666667
8.4,3,21,10,1,1,0.45,0.1,0.3104166666666667
-4.8,3,22,10,1,1,0.31,0.31,0.31583333333333335
-0.9,3,22,10,1,1,0.44,0.12,0.31708333333333333
7.4,2,23,10,1,1,0.15,0.26,0.31625
27.9,2,23,10,1,1,0.24,0.26,0.31
22.0,5,0,11,1,2,0.11,0.4,0.31083333333333335
17.4,4,0,11,1,2,0.42,0.34,0.31583333333333335
28.5,3,1,11,1,2,0.46,0.49,0.3
24.4,2,1,11,1,2,0.11,0.3,0.30375
5.1,4,2,11,1,2,0.39,0.43,0.29875
28.4,4,2,11,1,2,0.31,0.13,0.3104166666666666
-4.0,1,3,11,1,2,0.41,0.33,0.30083333333333334
12.0,1,3,11,1,2,0.1,0.27,0.2966666666666667
11.3,3,4,11,1,2,0.17,0.47,0.2954166666666667
5.0,3,5,11,1,2,0.44,0.24,0.2941666666666667
30.3,5,9,11,1,2,0.21,0.18,0.3004166666666667
27.8,1,12,11,1,2,0.33,0.47,0.2875
21.0,5,13,11,1,2,0.16,0.5,0.2870833333333333
4.4,5,14,11,1,2,0.49,0.14,0.28875
-5.0,1,18,11,1,2,0.18,0.34,0.29125
35.4,5,19,11,1,2,0.4,0.14,0.29791666666666666
9.3,3,19,11,1,2,0.3,0.2,0.3004166666666667
39.5,5,0,12,1,3,0.26,0.37,0.30083333333333334
15.6,2,0,12,1,3,0.38,0.45,0.28875
8.6,3,0,12,1,3,0.16,0.31,0.29124999999999995
-5.0,1,1,12,1,3,0.37,0.44,0.27958333333333335
13.2,3,1,12,1,3,0.16,0.15,0.2875
38.5,4,1,12,1,3,0.34,0.24,0.29125
-6.5,4,2,12,1,3,0.33,0.11,0.3066666666666667
15.8,4,3,12,1,3,0.48,0.42,0.29583333333333334
3.8,5,4,12,1,3,0.16,0.46,0.2920833333333333
13.5,5,5,12,1,3,0.37,0.11,0.30583333333333335
-4.3,1,5,12,1,3,0.44,0.39,0.30041666666666667
-7.6,1,8,12,1,3,0.26,0.31,0.2995833333333333
23.6,2,8,12,1,3,0.29,0.41,0.29375
-8.5,5,8,12,1,3,0.27,0.1,0.31
34.1,5,9,12,1,3,0.49,0.17,0.3145833333333333
31.2,2,12,12,1,3,0.28,0.44,0.30666666666666664
6.7,4,12,12,1,3,0.25,0.21,0.30291666666666667
5.8,1,13,12,1,3,0.12,0.33,0.29916666666666664
-4.4,3,14,12,1,3,0.24,0.16,0.3020833333333333
39.5,1,14,12,1,3,0.23,0.49,0.28583333333333333
37.8,3,14,12,1,3,0.1,0.18,0.28750000000000003
-5.0,5,14,12,1,3,0.22,0.4,0.2754166666666667
22.0,1,17,12,1,3,0.11,0.3,0.2791666666666667
25.9,5,17,12,1,3,0.39,0.26,0.2783333333333333
-2.6,1,17,12,1,3,0.24,0.38,0.28041666666666665
-0.4,4,18,12,1,3,0.43,0.16,0.29000000000000004
5.8,3,21,12,1,3,0.39,0.37,0.29083333333333333
16.8,1,0,13,1,4,0.39,0.16,0.29375
5.6,5,0,13,1,4,0.23,0.34,0.2854166666666667
28.8,1,2,13,1,4,0.14,0.33,0.27958333333333335
9.7,4,3,13,1,4,0.19,0.48,0.2704166666666667
25.4,5,4,13,1,4,0.26,0.16,0.27416666666666667
-3.9,4,4,13,1,4,0.25,0.37,0.26625000000000004
-6.7,4,5,13,1,4,0.18,0.44,0.2608333333333333
11.3,4,6,13,1,4,0.31,0.26,0.25458333333333333
-9.9,5,6,13,1,4,0.11,0.29,0.2604166666666667
7.2,1,6,13,1,4,0.43,0.27,0.26875
24.6,3,7,13,1,4,0.47,0.49,0.2570833333333334
25.0,1,7,13,1,4,0.21,0.28,0.26166666666666666
32.7,3,8,13,1,4,0.39,0.25,0.25833333333333336
35.2,2,9,13,1,4,0.17,0.12,0.27416666666666667
13.8,4,10,13,1,4,0.5,0.24,0.27208333333333334
35.3,4,10,13,1,4,0.19,0.23,0.27625000000000005
-9.4,4,10,13,1,4,0.33,0.1,0.27958333333333335
15.6,5,11,13,1,4,0.18,0.22,0.2804166666666667
10.7,3,11,13,1,4,0.24,0.11,0.2816666666666667
37.5,2,14,13,1,4,0.14,0.39,0.27416666666666667
23.4,4,15,13,1,4,0.21,0.24,0.2733333333333333
-1.0,4,15,13,1,4,0.22,0.43,0.26125000000000004
37.8,3,16,13,1,4,0.14,0.39,0.26458333333333334
20.0,4,18,13,1,4,0.47,0.39,0.26625
20.1,5,18,13,1,4,0.43,0.23,0.275
15.0,3,18,13,1,4,0.44,0.14,0.28541666666666665
7.8,3,19,13,1,4,0.39,0.19,0.2966666666666667
5.1,3,21,13,1,4,0.46,0.26,0.2966666666666667
25.7,2,22,13,1,4,0.26,0.25,0.29791666666666666
29.6,1,23,13,1,4,0.28,0.18,0.3095833333333333
13.3,5,23,13,1,4,0.46,0.31,0.30250000000000005
0.8,5,0,14,1,5,0.14,0.11,0.31625
5.0,2,0,14,1,5,0.44,0.43,0.31833333333333336
10.2,4,1,14,1,5,0.48,0.47,0.30916666666666665
15.5,1,1,14,1,5,0.25,0.21,0.3125
16.9,2,1,14,1,5,0.29,0.39,0.30583333333333335
37.7,1,2,14,1,5,0.23,0.17,0.3129166666666667
1.5,3,3,14,1,5,0.34,0.5,0.2991666666666667
28.1,4,3,14,1,5,0.17,0.19,0.31166666666666665
14.1,2,4,14,1,5,0.49,0.33,0.30541666666666667
31.2,2,4,14,1,5,0.18,0.18,0.31333333333333335
17.1,3,4,14,1,5,0.37,0.24,0.32
16.3,3,4,14,1,5,0.4,0.14,0.33125
0.4,5,5,14,1,5,0.41,0.21,0.3408333333333333
25.6,3,5,14,1,5,0.44,0.22,0.35041666666666665
14.9,1,5,14,1,5,0.45,0.14,0.3641666666666667
-3.4,1,6,14,1,5,0.47,0.47,0.35708333333333325
-3.8,2,8,14,1,5,0.3,0.43,0.34583333333333327
36.4,4,9,14,1,5,0.16,0.44,0.33625
-6.6,5,10,14,1,5,0.21,0.39,0.33125
7.0,3,10,14,1,5,0.27,0.46,0.325
21.5,3,10,14,1,5,0.31,0.26,0.3308333333333333
32.2,1,10,14,1,5,0.4,0.28,0.32375000000000004
17.6,3,11,14,1,5,0.11,0.46,0.31333333333333335
22.9,2,11,14,1,5,0.21,0.14,0.32666666666666666
2.9,4,12,14,1,5,0.46,0.44,0.3179166666666667
12.3,1,12,14,1,5,0.23,0.48,0.30624999999999997
32.1,4,12,14,1,5,0.2,0.25,0.30375
34.0,5,13,14,1,5,0.19,0.29,0.3016666666666667
19.7,5,13,14,1,5,0.24,0.23,0.29958333333333337
31.4,5,14,14,1,5,0.18,0.34,0.29
8.2,5,16,14,1,5,0.11,0.17,0.2925
10.4,3,17,14,1,5,0.23,0.49,0.28750000000000003
7.4,3,18,14,1,5,0.37,0.18,0.29125
4.1,3,18,14,1,5,0.27,0.37,0.28583333333333333
34.7,4,19,14,1,5,0.24,0.4,0.27458333333333335
35.3,4,19,14,1,5,0.13,0.41,0.2625
-3.1,2,21,14,1,5,0.12,0.44,0.26458333333333334
4.1,4,21,14,1,5,0.49,0.45,0.25166666666666665
0.2,1,23,14,1,5,0.14,0.47,0.23666666666666666
34.3,5,23,14,1,5,0.11,0.3,0.2383333333333333
10.0,5,0,15,1,6,0.34,0.16,0.23916666666666667
-1.8,5,0,15,1,6,0.18,0.21,0.23666666666666666
5.5,2,1,15,1,6,0.15,0.27,0.2404166666666667
25.2,5,1,15,1,6,0.36,0.31,0.24416666666666664
-2.6,5,3,15,1,6,0.4,0.4,0.23458333333333334
2.0,1,3,15,1,6,0.17,0.11,0.24166666666666667
35.5,1,4,15,1,6,0.28,0.21,0.23916666666666667
23.5,1,6,15,1,6,0.15,0.46,0.23958333333333334
-3.3,3,7,15,1,6,0.47,0.23,0.24416666666666664
10.1,4,8,15,1,6,0.34,0.2,0.24083333333333334
-9.2,1,8,15,1,6,0.12,0.19,0.24166666666666667
0.6,5,8,15,1,6,0.21,0.24,0.24250000000000002
37.7,4,9,15,1,6,0.26,0.18,0.2504166666666667
-2.4,5,10,15,1,6,0.37,0.11,0.2658333333333333
-3.7,1,10,15,1,6,0.48,0.23,0.26625000000000004
5.9,2,11,15,1,6,0.24,0.37,0.255
28.7,2,11,15,1,6,0.1,0.27,0.25916666666666666
13.5,2,12,15,1,6,0.37,0.24,0.2654166666666667
-2.0,5,14,15,1,6,0.39,0.13,0.27458333333333335
29.0,1,16,15,1,6,0.35,0.12,0.28291666666666665
26.2,2,16,15,1,6,0.32,0.49,0.27958333333333335
3.4,3,18,15,1,6,0.41,0.14,0.29375
-3.0,1,18,15,1,6,0.48,0.11,0.29583333333333334
10.9,1,21,15,1,6,0.16,0.34,0.29833333333333334
39.4,5,0,16,1,0,0.4,0.18,0.29833333333333334
34.8,2,0,16,1,0,0.18,0.15,0.3129166666666667
17.2,3,3,16,1,0,0.5,0.36,0.3120833333333333
12.0,5,5,16,1,0,0.34,0.4,0.3
12.2,2,5,16,1,0,0.11,0.17,0.30250000000000005
8.0,3,6,16,1,0,0.23,0.28,0.3
13.7,3,7,16,1,0,0.22,0.15,0.30041666666666667
-5.3,4,7,16,1,0,0.16,0.47,0.28625
11.0,2,8,16,1,0,0.13,0.34,0.27708333333333335
23.8,4,9,16,1,0,0.12,0.12,0.28458333333333335
6.6,2,9,16,1,0,0.3,0.21,0.28208333333333335
27.4,3,9,16,1,0,0.15,0.26,0.29124999999999995
-0.5,5,9,16,1,0,0.48,0.37,0.29541666666666666
24.4,1,10,16,1,0,0.47,0.48,0.28791666666666665
24.2,1,10,16,1,0,0.3,0.24,0.28833333333333333
7.2,1,10,16,1,0,0.25,0.1,0.30291666666666667
6.9,2,11,16,1,0,0.45,0.37,0.30083333333333334
24.0,4,15,16,1,0,0.32,0.39,0.29333333333333333
4.2,2,16,16,1,0,0.21,0.35,0.2841666666666666
24.7,1,16,16,1,0,0.13,0.32,0.27791666666666665
-2.4,2,17,16,1,0,0.17,0.41,0.27291666666666664
39.5,4,17,16,1,0,0.29,0.48,0.26416666666666666
25.6,2,19,16,1,0,0.27,0.16,0.2775
37.5,3,20,16,1,0,0.48,0.4,0.27125
21.4,1,20,16,1,0,0.25,0.18,0.2691666666666667
-5.9,2,21,16,1,0,0.13,0.5,0.265
