hour,day,weekday,lag_1,lag_24,rolling_mean_24
11,3,1,1.67,2.78,0.982916666666667
12,3,1,0.64,0.0,1.089166666666667
13,3,1,2.55,1.36,1.2325000000000002
14,3,1,4.8,1.76,1.159166666666667
15,3,1,0.0,1.25,1.1795833333333337
16,3,1,1.74,0.0,1.2995833333333335
17,3,1,2.88,1.57,1.2600000000000002
18,3,1,0.62,1.17,1.270416666666667
19,3,1,1.42,0.44,1.3787500000000001
20,3,1,3.04,0.0,1.4529166666666669
21,3,1,1.78,0.0,1.4529166666666669
22,3,1,0.0,0.39,1.4741666666666668
23,3,1,0.9,1.65,1.511666666666667
0,4,2,2.55,5.28,1.3891666666666669
1,4,2,2.34,1.69,1.385416666666667
2,4,2,1.6,3.46,1.2412500000000002
3,4,2,0.0,0.0,1.2412500000000002
4,4,2,0.0,0.96,1.447916666666667
5,4,2,5.92,0.3,1.536666666666667
6,4,2,2.43,0.0,1.6712500000000003
7,4,2,3.23,0.0,1.6954166666666672
8,4,2,0.58,0.0,1.7287500000000005
9,4,2,0.8,0.0,1.8550000000000004
10,4,2,3.03,1.67,1.8633333333333335
11,4,2,1.87,0.64,1.8995833333333334
12,4,2,1.51,2.55,1.8500000000000005
13,4,2,1.36,4.8,1.6500000000000004
14,4,2,0.0,0.0,1.6500000000000004
15,4,2,0.0,1.74,1.6695833333333336
16,4,2,2.21,2.88,1.6883333333333337
17,4,2,3.33,0.62,1.6883333333333337
18,4,2,0.62,1.42,1.649166666666667
19,4,2,0.48,3.04,1.5225000000000002
20,4,2,0.0,1.78,1.546666666666667
21,4,2,2.3600000000000003,0.0,1.6350000000000005
22,4,2,2.12,0.9,1.724166666666667
23,4,2,3.04,2.55,1.661666666666667
0,5,3,1.05,2.34,1.613333333333334
1,5,3,1.18,1.6,1.546666666666667
2,5,3,0.0,0.0,1.6262500000000004
3,5,3,1.91,0.0,1.8133333333333337
4,5,3,4.49,5.92,1.6608333333333336
5,5,3,2.26,2.43,1.614166666666667
6,5,3,1.31,3.23,1.5316666666666672
7,5,3,1.25,0.58,1.51875
8,5,3,0.27,0.8,1.5337500000000004
9,5,3,1.16,3.03,1.4075000000000004
10,5,3,0.0,1.87,1.447916666666667
11,5,3,2.84,1.51,1.569166666666667
12,5,3,4.42,1.36,1.5445833333333336
13,5,3,0.77,0.0,1.6912500000000001
14,5,3,3.52,0.0,1.7195833333333335
15,5,3,0.68,2.21,1.6712500000000006
16,5,3,1.05,3.33,1.5325000000000004
17,5,3,0.0,0.62,1.5612500000000002
18,5,3,1.31,0.48,1.5412500000000005
19,5,3,0.0,0.0,1.622916666666667
20,5,3,1.96,2.3600000000000003,1.6245833333333335
21,5,3,2.4,2.12,1.6883333333333337
22,5,3,3.65,3.04,1.5945833333333337
23,5,3,0.79,1.05,1.6333333333333335
0,6,4,1.98,1.18,1.5841666666666667
1,6,4,0.0,0.0,1.6633333333333333
2,6,4,1.9,1.91,1.6100000000000003
3,6,4,0.63,4.49,1.5008333333333335
4,6,4,1.87,2.26,1.406666666666667
5,6,4,0.0,1.31,1.3970833333333335
6,6,4,1.08,1.25,1.425416666666667
7,6,4,1.93,0.27,1.5608333333333337
8,6,4,3.52,1.16,1.6683333333333337
9,6,4,3.74,0.0,1.7466666666666668
10,6,4,1.88,2.84,1.7258333333333338
11,6,4,2.34,4.42,1.541666666666667
12,6,4,0.0,0.77,1.555416666666667
13,6,4,1.1,3.52,1.5483333333333338
14,6,4,3.35,0.68,1.5825000000000005
15,6,4,1.5,1.05,1.5387500000000003
16,6,4,0.0,0.0,1.5475000000000003
17,6,4,0.21,1.31,1.6033333333333337
18,6,4,2.65,0.0,1.6812500000000004
19,6,4,1.87,1.96,1.699166666666667
20,6,4,2.39,2.4,1.6791666666666671
21,6,4,1.92,3.65,1.5270833333333336
22,6,4,0.0,0.79,1.4941666666666669
23,6,4,0.0,1.98,1.4562500000000005
0,7,5,1.07,0.0,1.4700000000000004
1,7,5,0.33,1.9,1.4487500000000004
2,7,5,1.39,0.63,1.4225000000000003
3,7,5,0.0,1.87,1.4225000000000003
4,7,5,1.87,0.0,1.451666666666667
5,7,5,0.7,1.08,1.4612500000000004
6,7,5,1.31,1.93,1.4991666666666668
7,7,5,2.84,3.52,1.3525000000000003
8,7,5,0.0,3.74,1.4216666666666669
9,7,5,5.4,1.88,1.4075000000000004
10,7,5,1.54,2.34,1.4250000000000005
11,7,5,2.76,0.0,1.549166666666667
12,7,5,2.98,1.1,1.5237500000000004
13,7,5,0.49,3.35,1.384166666666667
14,7,5,0.0,1.5,1.3370833333333338
15,7,5,0.37,0.0,1.4270833333333337
16,7,5,2.16,0.21,1.5566666666666669
17,7,5,3.3200000000000003,2.65,1.4462500000000003
18,7,5,0.0,1.87,1.616666666666667
19,7,5,5.96,2.39,1.6250000000000007
20,7,5,2.59,1.92,1.6275000000000004
21,7,5,1.98,0.0,1.6275000000000004
22,7,5,0.0,0.0,1.690416666666667
23,7,5,1.51,1.07,1.6458333333333337
0,8,6,0.0,0.33,1.7579166666666672
1,8,6,3.02,1.39,1.7000000000000004
2,8,6,0.0,0.0,1.814166666666667
3,8,6,2.74,1.87,1.73625
4,8,6,0.0,0.7,1.707083333333334
5,8,6,0.0,1.31,1.6958333333333337
6,8,6,1.04,2.84,1.5775000000000006
7,8,6,0.0,0.0,1.5775000000000006
8,8,6,0.0,5.4,1.4129166666666668
9,8,6,1.45,1.54,1.3487500000000001
10,8,6,0.0,2.76,1.2758333333333336
11,8,6,1.01,2.98,1.2545833333333336
12,8,6,2.47,0.49,1.272916666666667
13,8,6,0.93,0.0,1.3075000000000003
14,8,6,0.83,0.37,1.2920833333333337
15,8,6,0.0,2.16,1.3362500000000004
16,8,6,3.22,3.3200000000000003,1.197916666666667
17,8,6,0.0,0.0,1.2250000000000003
18,8,6,0.65,5.96,0.976666666666667
19,8,6,0.0,2.59,0.942916666666667
20,8,6,1.78,1.98,0.9637500000000002
21,8,6,2.48,0.0,0.9637500000000002
22,8,6,0.0,1.51,0.9008333333333337
23,8,6,0.0,0.0,0.9008333333333337
0,9,0,0.0,3.02,0.804166666666667
1,9,0,0.7,0.0,0.877916666666667
2,9,0,1.77,2.74,0.7637500000000004
3,9,0,0.0,0.0,0.7637500000000004
4,9,0,0.0,0.0,0.7637500000000004
5,9,0,0.0,1.04,0.720416666666667
6,9,0,0.0,0.0,0.720416666666667
7,9,0,0.0,0.0,0.720416666666667
8,9,0,0.0,1.45,0.6937500000000002
9,9,0,0.81,0.0,0.7633333333333336
10,9,0,1.67,1.01,0.7212500000000004
11,9,0,0.0,2.47,0.691666666666667
12,9,0,1.76,0.93,0.734166666666667
13,9,0,1.95,0.83,0.7875000000000004
14,9,0,2.1100000000000003,0.0,0.7995833333333336
15,9,0,0.29,3.22,0.6654166666666669
16,9,0,0.0,0.0,0.809166666666667
17,9,0,3.45,0.65,0.8200000000000003
18,9,0,0.91,0.0,0.8562500000000003
19,9,0,0.8699999999999999,1.78,0.7820833333333336
20,9,0,0.0,2.48,0.7045833333333337
21,9,0,0.62,0.0,0.8720833333333337
22,9,0,4.02,0.0,0.8720833333333337
23,9,0,0.0,0.0,0.9583333333333336
0,10,1,2.0700000000000003,0.7,1.0425000000000002
1,10,1,2.72,1.77,0.9687500000000003
2,10,1,0.0,0.0,1.0808333333333338
3,10,1,2.6900000000000004,0.0,1.0808333333333338
4,10,1,0.0,0.0,1.0808333333333338
5,10,1,0.0,0.0,1.0808333333333338
6,10,1,0.0,0.0,1.0808333333333338
7,10,1,0.0,0.0,1.1125000000000005
8,10,1,0.76,0.81,1.2416666666666671
9,10,1,3.91,1.67,1.1720833333333338
10,10,1,0.0,0.0,1.1720833333333338
11,10,1,0.0,1.76,1.2570833333333338
12,10,1,3.8,1.95,1.1887500000000004
13,10,1,0.31,2.1100000000000003,1.1800000000000004
14,10,1,1.9,0.29,1.3462500000000004
15,10,1,4.279999999999999,0.0,1.3462500000000004
16,10,1,0.0,3.45,1.3183333333333336
17,10,1,2.78,0.91,1.3916666666666668
18,10,1,2.67,0.8699999999999999,1.3554166666666667
19,10,1,0.0,0.0,1.4083333333333334
20,10,1,1.27,0.62,1.4450000000000003
21,10,1,1.5,4.02,1.312916666666667
22,10,1,0.85,0.0,1.312916666666667
23,10,1,0.0,2.0700000000000003,1.226666666666667
0,11,2,0.0,2.72,1.2683333333333338
1,11,2,3.72,0.0,1.4233333333333338
2,11,2,3.72,2.6900000000000004,1.5025000000000004
3,11,2,4.59,0.0,1.5025000000000004
4,11,2,0.0,0.0,1.5025000000000004
5,11,2,0.0,0.0,1.599166666666667
6,11,2,2.3200000000000003,0.0,1.7100000000000002
7,11,2,2.66,0.76,1.698333333333334
8,11,2,0.48,3.91,1.5920833333333337
9,11,2,1.36,0.0,1.6191666666666669
10,11,2,0.65,0.0,1.6191666666666669
11,11,2,0.0,3.8,1.6008333333333338
12,11,2,3.36,0.31,1.6683333333333337
13,11,2,1.93,1.9,1.589166666666667
14,11,2,0.0,4.279999999999999,1.4983333333333337
15,11,2,2.1,0.0,1.4983333333333337
16,11,2,0.0,2.78,1.4087500000000004
17,11,2,0.63,2.67,1.3712500000000005
18,11,2,1.77,0.0,1.5158333333333338
19,11,2,3.47,1.27,1.550833333333334
20,11,2,2.1100000000000003,1.5,1.6033333333333337
21,11,2,2.76,0.85,1.6495833333333338
22,11,2,1.96,0.0,1.722916666666667
23,11,2,1.76,0.0,1.722916666666667
0,12,3,0.0,3.72,1.6087500000000006
1,12,3,0.98,3.72,1.5058333333333336
2,12,3,1.25,4.59,1.3145833333333337
3,12,3,0.0,0.0,1.3500000000000003
4,12,3,0.85,0.0,1.3500000000000003
5,12,3,0.0,2.3200000000000003,1.3758333333333335
6,12,3,2.94,2.66,1.2845833333333336
7,12,3,0.47,0.48,1.346666666666667
8,12,3,1.97,1.36,1.3695833333333336
9,12,3,1.91,0.65,1.3425000000000002
10,12,3,0.0,0.0,1.3425000000000002
11,12,3,0.0,3.36,1.220416666666667
12,12,3,0.43,1.93,1.2433333333333336
13,12,3,2.48,0.0,1.2970833333333336
14,12,3,1.29,2.1,1.2662500000000003
15,12,3,1.36,0.0,1.3170833333333336
16,12,3,1.22,0.63,1.3662500000000002
17,12,3,1.81,1.77,1.3233333333333337
18,12,3,0.74,3.47,1.4441666666666668
19,12,3,6.37,2.1100000000000003,1.496666666666667
20,12,3,3.37,2.76,1.4229166666666668
21,12,3,0.99,1.96,1.466666666666667
22,12,3,3.01,1.76,1.5162500000000003
23,12,3,2.95,0.0,1.546666666666667
0,13,4,0.73,0.98,1.5058333333333336
1,13,4,0.0,1.25,1.5250000000000004
2,13,4,1.71,0.0,1.604166666666667
3,13,4,1.9,0.85,1.5687500000000003
4,13,4,0.0,0.0,1.5687500000000003
5,13,4,0.0,2.94,1.4462500000000003
6,13,4,0.0,0.47,1.5262500000000003
7,13,4,2.39,1.97,1.5075000000000003
8,13,4,1.52,1.91,1.4279166666666667
9,13,4,0.0,0.0,1.4425000000000001
10,13,4,0.35,0.0,1.5300000000000002
11,13,4,2.1,0.43,1.5120833333333337
12,13,4,0.0,2.48,1.4541666666666668
13,13,4,1.09,1.29,1.5762500000000006
14,13,4,4.22,1.36,1.519583333333334
15,13,4,0.0,1.22,1.5612500000000005
16,13,4,2.22,1.81,1.642916666666667
17,13,4,3.77,0.74,1.6458333333333337
18,13,4,0.81,6.37,1.4337500000000005
19,13,4,1.28,3.37,1.4833333333333336
20,13,4,4.5600000000000005,0.99,1.4420833333333336
21,13,4,0.0,3.01,1.316666666666667
22,13,4,0.0,2.95,1.1937500000000003
23,13,4,0.0,0.73,1.2683333333333338
0,14,5,2.52,0.0,1.2900000000000003
1,14,5,0.52,1.71,1.2187500000000002
2,14,5,0.0,1.9,1.2087500000000004
3,14,5,1.66,0.0,1.2087500000000002
4,14,5,0.0,0.0,1.3837500000000003
5,14,5,4.2,0.0,1.5304166666666668
6,14,5,3.52,2.39,1.4850000000000003
7,14,5,1.3,1.52,1.4916666666666671
8,14,5,1.68,0.0,1.4916666666666671
9,14,5,0.0,0.35,1.4770833333333337
10,14,5,0.0,2.1,1.4629166666666669
11,14,5,1.7600000000000002,0.0,1.5337500000000004
12,14,5,1.7,1.09,1.514166666666667
13,14,5,0.62,4.22,1.4625000000000001
14,14,5,2.98,0.0,1.4625000000000004
15,14,5,0.0,2.22,1.4837500000000003
16,14,5,2.73,3.77,1.326666666666667
17,14,5,0.0,0.81,1.292916666666667
18,14,5,0.0,1.28,1.4433333333333336
19,14,5,4.890000000000001,4.5600000000000005,1.2533333333333336
20,14,5,0.0,0.0,1.2533333333333336
21,14,5,0.0,0.0,1.279166666666667
22,14,5,0.62,0.0,1.279166666666667
23,14,5,0.0,2.52,1.174166666666667
0,15,6,0.0,0.52,1.2062500000000005
1,15,6,1.29,0.0,1.2062500000000005
2,15,6,0.0,1.66,1.3145833333333337
3,15,6,4.26,0.0,1.3145833333333337
4,15,6,0.0,4.2,1.1395833333333336
5,15,6,0.0,3.52,0.9929166666666669
6,15,6,0.0,1.3,1.0645833333333337
7,15,6,3.02,1.68,1.0745833333333337
8,15,6,1.92,0.0,1.137916666666667
9,15,6,1.52,0.0,1.1666666666666672
10,15,6,0.69,1.7600000000000002,1.3150000000000004
11,15,6,5.32,1.7,1.2829166666666671
12,15,6,0.93,0.62,1.2570833333333338
13,15,6,0.0,2.98,1.2733333333333337
14,15,6,3.37,0.0,1.2733333333333337
15,15,6,0.0,2.73,1.205416666666667
16,15,6,1.1,0.0,1.205416666666667
17,15,6,0.0,0.0,1.234166666666667
18,15,6,0.69,4.890000000000001,1.0758333333333336
19,15,6,1.09,0.0,1.0758333333333336
20,15,6,0.0,0.0,1.0758333333333336
21,15,6,0.0,0.62,1.1475000000000004
22,15,6,2.34,0.0,1.1475000000000004
23,15,6,0.0,0.0,1.2675000000000003
0,16,0,2.88,1.29,1.239166666666667
1,16,0,0.61,0.0,1.3320833333333335
2,16,0,2.23,4.26,1.222916666666667
3,16,0,1.64,0.0,1.380416666666667
4,16,0,3.78,0.0,1.380416666666667
5,16,0,0.0,0.0,1.4683333333333337
6,16,0,2.11,3.02,1.3425000000000002
7,16,0,0.0,1.92,1.4020833333333336
8,16,0,3.35,1.52,1.3737500000000005
9,16,0,0.84,0.69,1.3450000000000004
10,16,0,0.0,5.32,1.2766666666666668
11,16,0,3.68,0.93,1.2379166666666668
12,16,0,0.0,0.0,1.2866666666666668
13,16,0,1.17,3.37,1.161666666666667
14,16,0,0.37,0.0,1.3387500000000003
15,16,0,4.25,1.1,1.3570833333333336
16,16,0,1.54,0.0,1.3570833333333336
17,16,0,0.0,0.69,1.3283333333333336
18,16,0,0.0,1.09,1.3100000000000003
19,16,0,0.65,0.0,1.366666666666667
20,16,0,1.36,0.0,1.366666666666667
21,16,0,0.0,2.34,1.2691666666666668
22,16,0,0.0,0.0,1.3558333333333337
23,16,0,2.08,2.88,1.3062500000000004
0,17,1,1.69,0.61,1.2808333333333337
1,17,1,0.0,2.23,1.187916666666667
2,17,1,0.0,1.64,1.1329166666666668
3,17,1,0.32,3.78,0.9754166666666668
4,17,1,0.0,0.0,1.0975000000000001
5,17,1,2.93,2.11,1.0095833333333335
6,17,1,0.0,0.0,1.0779166666666669
7,17,1,1.64,3.35,1.0212500000000004
8,17,1,1.99,0.84,1.064166666666667
9,17,1,1.87,0.0,1.234166666666667
10,17,1,4.08,3.68,1.2091666666666672
11,17,1,3.08,0.0,1.2887500000000003
12,17,1,1.91,1.17,1.2675000000000003
13,17,1,0.66,0.37,1.2520833333333334
14,17,1,0.0,4.25,1.0991666666666668
15,17,1,0.58,1.54,1.0350000000000004
16,17,1,0.0,0.0,1.1158333333333337
17,17,1,1.94,0.0,1.237916666666667
18,17,1,2.93,0.65,1.2733333333333337
19,17,1,1.5,1.36,1.2625000000000004
20,17,1,1.1,0.0,1.2720833333333337
21,17,1,0.23,0.0,1.3333333333333337
22,17,1,1.47,2.08,1.282916666666667
23,17,1,0.87,1.69,1.2125000000000004
0,18,2,0.0,0.0,1.2125000000000004
1,18,2,0.0,0.0,1.347916666666667
2,18,2,3.25,0.32,1.3345833333333337
3,18,2,0.0,0.0,1.5270833333333336
4,18,2,4.62,2.93,1.4200000000000006
5,18,2,0.36,0.0,1.4779166666666672
6,18,2,1.39,1.64,1.4812500000000004
7,18,2,1.72,1.99,1.3983333333333337
8,18,2,0.0,1.87,1.320416666666667
9,18,2,0.0,4.08,1.187916666666667
10,18,2,0.9,3.08,1.1275000000000002
11,18,2,1.63,1.91,1.047916666666667
12,18,2,0.0,0.66,1.020416666666667
13,18,2,0.0,0.0,1.0900000000000005
14,18,2,1.67,0.58,1.0858333333333337
15,18,2,0.48,0.0,1.2650000000000003
16,18,2,4.3,1.94,1.2145833333333338
17,18,2,0.73,2.93,1.1137500000000002
18,18,2,0.51,1.5,1.0512500000000002
19,18,2,0.0,1.1,1.0575000000000003
20,18,2,1.25,0.23,1.0479166666666668
21,18,2,0.0,1.47,0.9958333333333337
22,18,2,0.22,0.87,0.9595833333333337
23,18,2,0.0,0.0,1.0987500000000003
0,19,3,3.34,0.0,1.0987500000000003
1,19,3,0.0,3.25,0.9895833333333336
2,19,3,0.63,0.0,1.0033333333333336
3,19,3,0.33,4.62,0.8108333333333336
4,19,3,0.0,0.36,0.8587500000000002
5,19,3,1.51,1.39,0.8875000000000002
6,19,3,2.08,1.72,0.8158333333333335
7,19,3,0.0,0.0,0.8158333333333335
8,19,3,0.0,0.0,0.8158333333333335
9,19,3,0.0,0.9,0.9000000000000002
10,19,3,2.92,1.63,0.8320833333333336
11,19,3,0.0,0.0,0.8733333333333335
12,19,3,0.99,0.0,0.9300000000000003
13,19,3,1.36,1.67,0.8604166666666669
14,19,3,0.0,0.48,0.8537500000000003
15,19,3,0.32,4.3,0.701666666666667
16,19,3,0.65,0.73,0.6712500000000002
17,19,3,0.0,0.51,0.660416666666667
18,19,3,0.25,0.0,0.7829166666666669
19,19,3,2.94,1.25,0.8641666666666669
20,19,3,3.2,0.0,0.8641666666666669
21,19,3,0.0,0.22,0.8550000000000003
22,19,3,0.0,0.0,0.8550000000000003
23,19,3,0.0,3.34,0.8108333333333336
0,20,4,2.28,0.0,0.8433333333333337
1,20,4,0.78,0.63,0.9070833333333335
2,20,4,2.16,0.33,0.964166666666667
3,20,4,1.7,0.0,0.9733333333333336
4,20,4,0.22,1.51,0.9362500000000002
5,20,4,0.62,2.08,0.9129166666666669
6,20,4,1.52,0.0,1.0050000000000003
7,20,4,2.21,0.0,1.0520833333333337
8,20,4,1.13,0.0,1.1170833333333337
9,20,4,1.56,2.92,1.0766666666666669
10,20,4,1.95,0.0,1.1779166666666667
11,20,4,2.43,0.99,1.2133333333333336
12,20,4,1.84,1.36,1.156666666666667
13,20,4,0.0,0.0,1.156666666666667
14,20,4,0.0,0.32,1.209166666666667
15,20,4,1.58,0.65,1.2037500000000003
16,20,4,0.52,0.0,1.2037500000000003
17,20,4,0.0,0.25,1.235416666666667
18,20,4,1.01,2.94,1.1833333333333336
19,20,4,1.69,3.2,1.0500000000000003
20,20,4,0.0,0.0,1.0633333333333337
21,20,4,0.32,0.0,1.1025000000000003
22,20,4,0.94,0.0,1.136666666666667
23,20,4,0.82,2.28,1.041666666666667
0,21,5,0.0,0.78,1.009166666666667
1,21,5,0.0,2.16,0.9891666666666671
2,21,5,1.6800000000000002,1.7,1.0262500000000003
3,21,5,2.59,0.22,1.0170833333333336
4,21,5,0.0,0.62,1.019166666666667
5,21,5,0.67,1.52,0.9862500000000002
6,21,5,0.73,2.21,0.9616666666666669
7,21,5,1.62,1.13,0.9145833333333336
8,21,5,0.0,1.56,0.8987500000000003
9,21,5,1.18,1.95,0.8633333333333337
10,21,5,1.1,2.43,0.7620833333333336
11,21,5,0.0,1.84,0.6854166666666669
12,21,5,0.0,0.0,0.6854166666666669
13,21,5,0.0,0.0,0.7570833333333336
14,21,5,1.72,1.58,0.7275000000000004
15,21,5,0.87,0.52,0.7212500000000004
16,21,5,0.37,0.0,0.7212500000000004
17,21,5,0.0,1.01,0.7333333333333335
18,21,5,1.3,1.69,0.7116666666666669
19,21,5,1.17,0.0,0.749166666666667
20,21,5,0.8999999999999999,0.32,0.8950000000000004
21,21,5,3.82,0.94,0.8558333333333338
22,21,5,0.0,0.82,0.8312500000000004
23,21,5,0.23,0.0,0.8616666666666669
0,22,6,0.73,0.0,0.945416666666667
1,22,6,2.01,1.6800000000000002,0.9745833333333335
2,22,6,2.38,2.59,0.9120833333333335
3,22,6,1.09,0.0,1.0150000000000003
4,22,6,2.47,0.67,1.0345833333333336
5,22,6,1.14,0.73,1.1120833333333335
6,22,6,2.59,1.62,1.0445833333333334
7,22,6,0.0,0.0,1.0445833333333334
8,22,6,0.0,1.18,1.009166666666667
9,22,6,0.33,1.1,0.9633333333333337
10,22,6,0.0,0.0,1.1616666666666668
11,22,6,4.76,0.0,1.174166666666667
12,22,6,0.3,0.0,1.2212500000000002
13,22,6,1.13,1.72,1.3412500000000003
14,22,6,4.6,0.87,1.3050000000000004
15,22,6,0.0,0.37,1.3591666666666669
16,22,6,1.67,0.0,1.3958333333333337
17,22,6,0.88,1.3,1.4858333333333338
18,22,6,3.46,1.17,1.532916666666667
19,22,6,2.3,0.8999999999999999,1.495416666666667
20,22,6,0.0,3.82,1.4612500000000004
21,22,6,3.0,0.0,1.4612500000000004
22,22,6,0.0,0.23,1.5304166666666668
23,22,6,1.89,0.73,1.5216666666666667
0,23,0,0.52,2.01,1.5045833333333336
1,23,0,1.6,2.38,1.4487500000000002
2,23,0,1.04,1.09,1.4654166666666668
3,23,0,1.49,2.47,1.3625
4,23,0,0.0,1.14,1.4370833333333337
5,23,0,2.93,2.59,1.3620833333333335
6,23,0,0.79,0.0,1.4283333333333337
7,23,0,1.59,0.0,1.4462500000000003
8,23,0,0.43,0.33,1.4325000000000003
9,23,0,0.0,0.0,1.580416666666667
10,23,0,3.55,4.76,1.5258333333333336
11,23,0,3.45,0.3,1.5420833333333335
12,23,0,0.69,1.13,1.495
13,23,0,0.0,4.6,1.3033333333333335
14,23,0,0.0,0.0,1.3825000000000003
15,23,0,1.9,1.67,1.312916666666667
16,23,0,0.0,0.88,1.3262500000000002
17,23,0,1.2,3.46,1.1820833333333336
18,23,0,0.0,2.3,1.1333333333333335
19,23,0,1.13,0.0,1.1333333333333335
20,23,0,0.0,3.0,1.0525000000000004
21,23,0,1.06,0.0,1.175416666666667
22,23,0,2.95,1.89,1.2720833333333337
23,23,0,4.21,0.52,1.250416666666667
0,24,1,0.0,1.6,1.2425000000000002
1,24,1,1.41,1.04,1.3270833333333336
2,24,1,3.0700000000000003,1.49,1.2650000000000003
3,24,1,0.0,0.0,1.2650000000000003
4,24,1,0.0,2.93,1.2220833333333336
5,24,1,1.9,0.79,1.2233333333333336
6,24,1,0.82,1.59,1.2337500000000003
7,24,1,1.84,0.43,1.4920833333333334
8,24,1,6.63,0.0,1.5170833333333336
9,24,1,0.6000000000000001,3.55,1.3691666666666669
10,24,1,0.0,3.45,1.2900000000000003
11,24,1,1.55,0.69,1.315416666666667
12,24,1,1.3,0.0,1.3275000000000003
13,24,1,0.29,0.0,1.3275000000000003
14,24,1,0.0,1.9,1.2483333333333335
15,24,1,0.0,0.0,1.3500000000000003
16,24,1,2.44,1.2,1.3550000000000004
17,24,1,1.3199999999999998,0.0,1.3550000000000004
18,24,1,0.0,1.13,1.4970833333333335
19,24,1,4.54,0.0,1.4970833333333335
20,24,1,0.0,1.06,1.4529166666666669
21,24,1,0.0,2.95,1.395416666666667
22,24,1,1.57,4.21,1.2595833333333335
23,24,1,0.95,0.0,1.4441666666666668
0,25,2,4.43,1.41,1.385416666666667
1,25,2,0.0,3.0700000000000003,1.2575000000000003
2,25,2,0.0,0.0,1.286666666666667
3,25,2,0.7,0.0,1.3008333333333337
4,25,2,0.34,1.9,1.301666666666667
5,25,2,1.92,0.82,1.3516666666666668
6,25,2,2.02,1.84,1.310416666666667
7,25,2,0.85,6.63,1.222916666666667
8,25,2,4.53,0.6000000000000001,1.197916666666667
9,25,2,0.0,0.0,1.2945833333333336
10,25,2,2.3200000000000003,1.55,1.2683333333333338
11,25,2,0.92,1.3,1.2475000000000003
12,25,2,0.8,0.29,1.3162500000000004
13,25,2,1.94,0.0,1.3162500000000004
14,25,2,0.0,0.0,1.3358333333333337
15,25,2,0.47,2.44,1.234166666666667
16,25,2,0.0,1.3199999999999998,1.235416666666667
17,25,2,1.35,0.0,1.282916666666667
18,25,2,1.14,4.54,1.201666666666667
19,25,2,2.59,0.0,1.201666666666667
20,25,2,0.0,0.0,1.236666666666667
21,25,2,0.84,1.57,1.1712500000000003
22,25,2,0.0,0.95,1.1683333333333337
23,25,2,0.88,4.43,1.1400000000000003
0,26,3,3.75,0.0,1.229166666666667
1,26,3,2.14,0.0,1.229166666666667
2,26,3,0.0,0.7,1.2000000000000004
3,26,3,0.0,0.34,1.2300000000000002
4,26,3,1.06,1.92,1.1587500000000004
5,26,3,0.21,2.02,1.2625000000000004
