hour,day,weekday,lag_1,lag_24,rolling_mean_24
8,9,0,0.0,0.43,1.3470833333333336
9,9,0,0.34,0.0,1.425416666666667
10,9,0,1.88,1.01,1.3833333333333337
11,9,0,0.0,4.46,1.1975000000000005
12,9,0,0.0,4.16,1.0387500000000003
13,9,0,0.35,0.0,1.1737500000000003
14,9,0,3.24,1.82,1.2062500000000005
15,9,0,2.6,2.3200000000000003,1.2320833333333336
16,9,0,2.94,1.72,1.2333333333333336
17,9,0,1.75,0.0,1.2333333333333336
18,9,0,0.0,5.36,1.0900000000000003
19,9,0,1.92,1.4,1.0420833333333337
20,9,0,0.25,1.58,1.044166666666667
21,9,0,1.63,0.87,1.0683333333333336
22,9,0,1.45,1.84,1.0058333333333336
23,9,0,0.34,1.35,0.9495833333333336
0,10,1,0.0,1.99,0.9670833333333336
1,10,1,2.41,0.0,0.9670833333333336
2,10,1,0.0,0.0,0.9670833333333336
3,10,1,0.0,0.7,0.990416666666667
4,10,1,1.26,0.0,1.1604166666666669
5,10,1,4.08,1.41,1.1191666666666669
6,10,1,0.42,0.0,1.1458333333333337
7,10,1,0.64,0.0,1.1458333333333337
8,10,1,0.0,0.34,1.2270833333333335
9,10,1,2.29,1.88,1.2312500000000004
10,10,1,1.98,0.0,1.2312500000000004
11,10,1,0.0,0.0,1.2312500000000004
12,10,1,0.0,0.35,1.322916666666667
13,10,1,2.55,3.24,1.3208333333333335
14,10,1,3.19,2.6,1.2308333333333337
15,10,1,0.44,2.94,1.216666666666667
16,10,1,2.6,1.75,1.2220833333333336
17,10,1,1.88,0.0,1.2420833333333337
18,10,1,0.48,1.92,1.220416666666667
19,10,1,1.4,0.25,1.2870833333333336
20,10,1,1.85,1.63,1.219166666666667
21,10,1,0.0,1.45,1.175416666666667
22,10,1,0.4,0.34,1.2120833333333336
23,10,1,1.22,0.0,1.2120833333333336
0,11,2,0.0,2.41,1.2262500000000003
1,11,2,2.75,0.0,1.3350000000000002
2,11,2,2.6100000000000003,0.0,1.3350000000000002
3,11,2,0.0,1.26,1.319166666666667
4,11,2,0.88,4.08,1.2308333333333337
5,11,2,1.96,0.42,1.2133333333333336
6,11,2,0.0,0.64,1.3533333333333335
7,11,2,4.0,0.0,1.4320833333333336
8,11,2,1.89,2.29,1.4950000000000003
9,11,2,3.8,1.98,1.4800000000000004
10,11,2,1.62,0.0,1.604583333333334
11,11,2,2.99,0.0,1.604583333333334
12,11,2,0.0,2.55,1.5608333333333337
13,11,2,1.5,3.19,1.4633333333333336
14,11,2,0.85,0.44,1.4450000000000003
15,11,2,0.0,2.6,1.5570833333333336
16,11,2,5.29,1.88,1.6550000000000002
17,11,2,4.23,0.48,1.6350000000000005
18,11,2,0.0,1.4,1.694166666666667
19,11,2,2.82,1.85,1.6170833333333337
20,11,2,0.0,0.0,1.727916666666667
21,11,2,2.66,0.4,1.7112500000000004
22,11,2,0.0,1.22,1.7125000000000001
23,11,2,1.25,0.0,1.774166666666667
0,12,3,1.48,2.75,1.6595833333333336
1,12,3,0.0,2.6100000000000003,1.5987500000000001
2,12,3,1.15,0.0,1.6458333333333337
3,12,3,1.13,0.88,1.609166666666667
4,12,3,0.0,1.96,1.5275000000000005
5,12,3,0.0,0.0,1.5958333333333339
6,12,3,1.64,4.0,1.4629166666666669
7,12,3,0.81,1.89,1.384166666666667
8,12,3,0.0,3.8,1.441666666666667
9,12,3,5.18,1.62,1.409166666666667
10,12,3,0.84,2.99,1.3508333333333338
11,12,3,1.59,0.0,1.4054166666666668
12,12,3,1.31,1.5,1.3429166666666668
13,12,3,0.0,0.85,1.3075000000000003
14,12,3,0.0,0.0,1.3870833333333337
15,12,3,1.91,5.29,1.2600000000000005
16,12,3,2.24,4.23,1.175416666666667
17,12,3,2.2,0.0,1.175416666666667
18,12,3,0.0,2.82,1.1308333333333336
19,12,3,1.75,0.0,1.195416666666667
20,12,3,1.55,2.66,1.2337500000000003
21,12,3,3.58,0.0,1.2337500000000003
22,12,3,0.0,1.25,1.2583333333333335
23,12,3,1.84,1.48,1.3383333333333336
0,13,4,3.4,0.0,1.541666666666667
1,13,4,4.88,1.15,1.6012500000000003
2,13,4,2.58,1.13,1.772916666666667
3,13,4,5.25,0.0,1.9116666666666668
4,13,4,3.33,0.0,1.9500000000000002
5,13,4,0.92,1.64,1.8816666666666668
6,13,4,0.0,0.81,1.8800000000000006
7,13,4,0.77,0.0,1.9504166666666671
8,13,4,1.69,5.18,1.7900000000000003
9,13,4,1.33,0.84,1.7550000000000001
10,13,4,0.0,1.59,1.6887500000000004
11,13,4,0.0,1.31,1.634166666666667
12,13,4,0.0,0.0,1.682916666666667
13,13,4,1.17,0.0,1.682916666666667
14,13,4,0.0,1.91,1.6612500000000006
15,13,4,1.39,2.24,1.567916666666667
16,13,4,0.0,2.2,1.535416666666667
17,13,4,1.42,0.0,1.5704166666666668
18,13,4,0.8400000000000001,1.75,1.5670833333333336
19,13,4,1.67,1.55,1.5683333333333336
20,13,4,1.58,3.58,1.6283333333333336
21,13,4,5.0200000000000005,0.0,1.6283333333333339
22,13,4,0.0,1.84,1.6383333333333336
23,13,4,2.08,3.4,1.5720833333333337
0,14,5,1.81,4.88,1.4225000000000003
1,14,5,1.29,2.58,1.3870833333333337
2,14,5,1.73,5.25,1.1950000000000003
3,14,5,0.64,3.33,1.136666666666667
4,14,5,1.93,0.92,1.0983333333333336
5,14,5,0.0,0.0,1.0983333333333336
6,14,5,0.0,0.77,1.0662500000000004
7,14,5,0.0,1.69,1.0775000000000003
8,14,5,1.96,1.33,1.087916666666667
9,14,5,1.58,0.0,1.1675000000000002
10,14,5,1.91,0.0,1.269166666666667
11,14,5,2.4400000000000004,0.0,1.2937500000000004
12,14,5,0.59,1.17,1.2600000000000002
13,14,5,0.36,0.0,1.3137500000000004
14,14,5,1.29,1.39,1.4470833333333335
15,14,5,4.59,0.0,1.5195833333333335
16,14,5,1.74,1.42,1.460416666666667
17,14,5,0.0,0.8400000000000001,1.425416666666667
18,14,5,0.0,1.67,1.417916666666667
19,14,5,1.49,1.58,1.3520833333333337
20,14,5,0.0,5.0200000000000005,1.1704166666666669
21,14,5,0.66,0.0,1.170416666666667
22,14,5,0.0,2.08,1.1908333333333336
23,14,5,2.57,1.81,1.1745833333333338
0,15,6,1.42,1.29,1.1825000000000003
1,15,6,1.48,1.73,1.149166666666667
2,15,6,0.93,0.64,1.1225000000000003
3,15,6,0.0,1.93,1.0420833333333337
4,15,6,0.0,0.0,1.100416666666667
5,15,6,1.4,0.0,1.1212500000000003
6,15,6,0.5,0.0,1.1625000000000003
7,15,6,0.99,1.96,1.0958333333333337
8,15,6,0.36,1.58,1.1033333333333335
9,15,6,1.76,1.91,1.0500000000000003
10,15,6,0.63,2.4400000000000004,1.0141666666666669
11,15,6,1.58,0.59,1.041666666666667
12,15,6,1.25,0.36,1.026666666666667
13,15,6,0.0,1.29,0.9945833333333335
14,15,6,0.52,4.59,0.9058333333333336
15,15,6,2.46,1.74,0.8525000000000004
16,15,6,0.46,0.0,0.920416666666667
17,15,6,1.63,0.0,0.9775000000000004
18,15,6,1.37,1.49,0.9945833333333335
19,15,6,1.9,0.0,0.9945833333333335
20,15,6,0.0,0.66,0.9670833333333335
21,15,6,0.0,0.0,1.0312500000000002
22,15,6,1.54,2.57,0.9241666666666669
23,15,6,0.0,1.42,1.002916666666667
0,16,0,3.31,1.48,0.9658333333333337
1,16,0,0.59,0.93,1.134166666666667
2,16,0,4.97,0.0,1.1995833333333337
3,16,0,1.57,0.0,1.2220833333333336
4,16,0,0.54,1.4,1.1637500000000003
5,16,0,0.0,0.5,1.2212500000000004
6,16,0,1.88,0.99,1.1800000000000004
7,16,0,0.0,0.36,1.1775000000000002
8,16,0,0.3,1.76,1.2045833333333338
9,16,0,2.41,0.63,1.1783333333333337
10,16,0,0.0,1.58,1.1125000000000005
11,16,0,0.0,1.25,1.060416666666667
12,16,0,0.0,0.0,1.060416666666667
13,16,0,0.0,0.52,1.0866666666666671
14,16,0,1.15,2.46,0.984166666666667
15,16,0,0.0,0.46,0.9750000000000002
16,16,0,0.24,1.63,1.067916666666667
17,16,0,3.86,1.37,1.0108333333333335
18,16,0,0.0,1.9,0.9745833333333337
19,16,0,1.03,0.0,1.0220833333333337
20,16,0,1.14,0.0,1.042916666666667
21,16,0,0.5,1.54,1.080416666666667
22,16,0,2.44,0.0,1.1525
23,16,0,1.73,3.31,1.0145833333333336
0,17,1,0.0,0.59,0.9900000000000002
1,17,1,0.0,4.97,0.7829166666666669
2,17,1,0.0,1.57,0.800416666666667
3,17,1,1.99,0.54,0.777916666666667
4,17,1,0.0,0.0,0.777916666666667
5,17,1,0.0,1.88,0.7450000000000002
6,17,1,1.09,0.0,0.7825000000000002
7,17,1,0.8999999999999999,0.3,0.8970833333333337
8,17,1,3.05,2.41,0.7966666666666669
9,17,1,0.0,0.0,1.0158333333333334
10,17,1,5.26,0.0,1.0391666666666668
11,17,1,0.56,0.0,1.149166666666667
12,17,1,2.64,0.0,1.175
13,17,1,0.62,1.15,1.2020833333333336
14,17,1,1.7999999999999998,0.0,1.2258333333333336
15,17,1,0.57,0.24,1.2158333333333335
16,17,1,0.0,3.86,1.207916666666667
17,17,1,3.67,0.0,1.2470833333333335
18,17,1,0.94,1.03,1.251666666666667
19,17,1,1.14,1.14,1.2041666666666668
20,17,1,0.0,0.5,1.1833333333333336
21,17,1,0.0,2.44,1.1616666666666668
22,17,1,1.92,1.73,1.1658333333333335
23,17,1,1.83,0.0,1.2562500000000003
0,18,2,2.17,0.0,1.3320833333333335
1,18,2,1.82,0.0,1.346666666666667
2,18,2,0.35,1.99,1.3220833333333335
3,18,2,1.4,0.0,1.3220833333333335
4,18,2,0.0,0.0,1.425416666666667
5,18,2,2.48,1.09,1.3800000000000001
6,18,2,0.0,0.8999999999999999,1.3425000000000002
7,18,2,0.0,3.05,1.2375000000000003
8,18,2,0.53,0.0,1.2375000000000003
9,18,2,0.0,5.26,1.0595833333333335
10,18,2,0.99,0.56,1.1320833333333336
11,18,2,2.3,2.64,1.0533333333333335
12,18,2,0.75,0.62,1.0879166666666669
13,18,2,1.45,1.7999999999999998,1.012916666666667
14,18,2,0.0,0.57,0.9891666666666669
15,18,2,0.0,0.0,1.1325000000000003
16,18,2,3.44,3.67,1.0333333333333334
17,18,2,1.29,0.94,1.1175000000000004
18,18,2,2.96,1.14,1.0795833333333336
19,18,2,0.23,0.0,1.1400000000000003
20,18,2,1.4500000000000002,0.0,1.1958333333333335
21,18,2,1.34,1.92,1.1658333333333335
22,18,2,1.2,1.83,1.1633333333333338
23,18,2,1.77,2.17,1.072916666666667
0,19,3,0.0,1.82,1.0070833333333338
1,19,3,0.24,0.35,1.1275000000000004
2,19,3,3.24,1.4,1.1383333333333336
3,19,3,1.66,0.0,1.229166666666667
4,19,3,2.18,2.48,1.1258333333333337
5,19,3,0.0,0.0,1.1733333333333336
6,19,3,1.14,0.0,1.217916666666667
7,19,3,1.07,0.53,1.2787500000000003
8,19,3,1.99,0.0,1.381666666666667
9,19,3,2.47,0.99,1.3404166666666668
10,19,3,0.0,2.3,1.2712500000000004
11,19,3,0.64,0.75,1.3283333333333338
12,19,3,2.12,1.45,1.3366666666666671
13,19,3,1.65,0.0,1.3366666666666671
14,19,3,0.0,0.0,1.4812500000000004
15,19,3,3.47,3.44,1.3583333333333336
16,19,3,0.49,1.29,1.4770833333333337
17,19,3,4.14,2.96,1.4620833333333338
18,19,3,2.6,0.23,1.5270833333333338
19,19,3,1.79,1.4500000000000002,1.466666666666667
20,19,3,0.0,1.34,1.4108333333333336
21,19,3,0.0,1.2,1.432916666666667
22,19,3,1.73,1.77,1.3695833333333336
23,19,3,0.25,0.0,1.3975000000000002
0,20,4,0.67,0.24,1.449583333333334
1,20,4,1.49,3.24,1.3145833333333337
2,20,4,0.0,1.66,1.245416666666667
3,20,4,0.0,2.18,1.1545833333333337
4,20,4,0.0,0.0,1.2650000000000003
5,20,4,2.65,1.14,1.2475000000000003
6,20,4,0.72,1.07,1.3608333333333338
7,20,4,3.79,1.99,1.2779166666666668
8,20,4,0.0,2.47,1.2700000000000002
9,20,4,2.28,0.0,1.375416666666667
10,20,4,2.53,0.64,1.551666666666667
11,20,4,4.87,2.12,1.4633333333333338
12,20,4,0.0,1.65,1.4054166666666672
13,20,4,0.26,0.0,1.5308333333333335
14,20,4,3.01,3.47,1.5408333333333335
15,20,4,3.71,0.49,1.5820833333333335
16,20,4,1.48,4.14,1.4250000000000005
17,20,4,0.37,2.6,1.316666666666667
18,20,4,0.0,1.79,1.299166666666667
19,20,4,1.37,0.0,1.299166666666667
20,20,4,0.0,0.0,1.3450000000000004
21,20,4,1.1,1.73,1.3370833333333338
22,20,4,1.54,0.25,1.3608333333333338
23,20,4,0.82,0.67,1.3537500000000005
0,21,5,0.5,1.49,1.3395833333333336
1,21,5,1.15,0.0,1.3395833333333336
2,21,5,0.0,0.0,1.3395833333333336
3,21,5,0.0,0.0,1.4475000000000005
4,21,5,2.59,2.65,1.4212500000000003
5,21,5,2.02,0.72,1.3912500000000003
6,21,5,0.0,3.79,1.4854166666666668
7,21,5,6.05,0.0,1.535416666666667
8,21,5,1.2000000000000002,2.28,1.5095833333333335
9,21,5,1.66,2.53,1.4570833333333335
10,21,5,1.27,4.87,1.301666666666667
11,21,5,1.14,0.0,1.301666666666667
12,21,5,0.0,0.26,1.4162500000000005
13,21,5,3.01,3.01,1.5775000000000003
14,21,5,6.88,3.71,1.4229166666666668
15,21,5,0.0,1.48,1.4308333333333338
16,21,5,1.67,0.37,1.4441666666666668
17,21,5,0.69,0.0,1.4441666666666668
18,21,5,0.0,1.37,1.4187500000000004
19,21,5,0.76,0.0,1.480416666666667
20,21,5,1.48,1.1,1.5975000000000001
21,21,5,3.91,1.54,1.6120833333333335
22,21,5,1.89,0.82,1.6066666666666671
23,21,5,0.69,0.5,1.5858333333333337
0,22,6,0.0,1.15,1.7150000000000005
1,22,6,4.25,0.0,1.7662500000000003
2,22,6,1.23,0.0,1.7662500000000003
3,22,6,0.0,2.59,1.845416666666667
4,22,6,4.49,2.02,1.9200000000000006
5,22,6,3.81,0.0,1.9200000000000006
6,22,6,0.0,6.05,1.7208333333333334
7,22,6,1.27,1.2000000000000002,1.6708333333333336
8,22,6,0.0,1.66,1.6108333333333336
9,22,6,0.22,1.27,1.6254166666666672
10,22,6,1.62,1.14,1.577916666666667
11,22,6,0.0,0.0,1.6250000000000002
12,22,6,1.13,3.01,1.5829166666666667
13,22,6,2.0,6.88,1.2962500000000003
14,22,6,0.0,0.0,1.3108333333333335
15,22,6,0.35,1.67,1.3225000000000005
16,22,6,1.95,0.69,1.3287500000000003
17,22,6,0.84,0.0,1.3987500000000004
18,22,6,1.6800000000000002,0.76,1.5158333333333338
19,22,6,3.57,1.48,1.4541666666666668
20,22,6,0.0,3.91,1.2912500000000005
21,22,6,0.0,1.89,1.2125000000000004
22,22,6,0.0,0.69,1.2058333333333338
23,22,6,0.53,0.0,1.2058333333333338
0,23,0,0.0,4.25,1.1545833333333335
1,23,0,3.02,1.23,1.1033333333333337
2,23,0,0.0,0.0,1.1720833333333338
3,23,0,1.65,4.49,1.0695833333333336
4,23,0,2.03,3.81,0.9108333333333336
5,23,0,0.0,0.0,0.9108333333333336
6,23,0,0.0,1.27,0.8579166666666668
7,23,0,0.0,0.0,0.9162500000000002
8,23,0,1.4,0.22,0.9070833333333336
9,23,0,0.0,1.62,0.8395833333333336
10,23,0,0.0,0.0,0.8970833333333336
11,23,0,1.38,1.13,0.8500000000000002
12,23,0,0.0,2.0,0.7666666666666669
13,23,0,0.0,0.0,0.9675000000000002
14,23,0,4.82,0.35,0.952916666666667
15,23,0,0.0,1.95,1.0137500000000002
16,23,0,3.41,0.84,1.01625
17,23,0,0.9,1.6800000000000002,0.9462500000000001
18,23,0,0.0,3.57,0.7975000000000002
19,23,0,0.0,0.0,0.9325000000000002
20,23,0,3.24,0.0,0.9870833333333335
21,23,0,1.31,0.0,0.9870833333333335
22,23,0,0.0,0.53,0.9650000000000003
23,23,0,0.0,0.0,1.040416666666667
0,24,1,1.81,3.02,0.9145833333333337
1,24,1,0.0,0.0,0.9145833333333337
2,24,1,0.0,1.65,0.8458333333333337
3,24,1,0.0,2.03,0.8237500000000004
4,24,1,1.5,0.0,0.8770833333333337
5,24,1,1.28,0.0,0.9762500000000003
6,24,1,2.38,0.0,1.0816666666666668
7,24,1,2.53,1.4,1.1125000000000003
8,24,1,2.14,0.0,1.1245833333333335
9,24,1,0.29,0.0,1.2433333333333336
10,24,1,2.85,1.38,1.1858333333333337
11,24,1,0.0,0.0,1.1858333333333337
12,24,1,0.0,0.0,1.3379166666666669
13,24,1,3.65,4.82,1.2400000000000004
14,24,1,2.47,0.0,1.3516666666666668
15,24,1,2.68,3.41,1.247916666666667
16,24,1,0.92,0.9,1.236666666666667
17,24,1,0.63,0.0,1.2720833333333337
18,24,1,0.85,0.0,1.3575000000000002
19,24,1,2.05,3.24,1.3170833333333336
20,24,1,2.27,1.31,1.3254166666666671
21,24,1,1.51,0.0,1.4258333333333335
22,24,1,2.41,0.0,1.4550000000000003
23,24,1,0.7,1.81,1.3954166666666667
0,25,2,0.38,0.0,1.3954166666666667
1,25,2,0.0,0.0,1.3954166666666667
2,25,2,0.0,0.0,1.4450000000000003
3,25,2,1.19,1.5,1.3825000000000003
4,25,2,0.0,1.28,1.4033333333333335
5,25,2,1.78,2.38,1.550416666666667
6,25,2,5.91,2.53,1.4987500000000002
7,25,2,1.29,2.14,1.4833333333333336
8,25,2,1.77,0.29,1.75125
9,25,2,6.72,2.85,1.6325000000000003
10,25,2,0.0,0.0,1.7208333333333339
11,25,2,2.12,0.0,1.817916666666667
12,25,2,2.33,3.65,1.6658333333333335
13,25,2,0.0,2.47,1.562916666666667
14,25,2,0.0,2.68,1.4625000000000004
15,25,2,0.27,0.92,1.424166666666667
16,25,2,0.0,0.63,1.4495833333333337
17,25,2,1.24,0.85,1.5412500000000005
18,25,2,3.05,2.05,1.567916666666667
19,25,2,2.69,2.27,1.5083333333333337
20,25,2,0.84,1.51,1.4454166666666672
21,25,2,0.0,2.41,1.4233333333333336
22,25,2,1.88,0.7,1.394166666666667
23,25,2,0.0,0.38,1.440416666666667
0,26,3,1.49,0.0,1.5454166666666669
1,26,3,2.52,0.0,1.590416666666667
2,26,3,1.08,1.19,1.6958333333333337
3,26,3,3.72,0.0,1.7812500000000002
4,26,3,2.05,1.78,1.7345833333333338
5,26,3,0.66,5.91,1.5695833333333333
6,26,3,1.95,1.29,1.5304166666666668
7,26,3,0.35,1.77,1.456666666666667
8,26,3,0.0,6.72,1.176666666666667
9,26,3,0.0,0.0,1.1887500000000004
