hour,day,weekday,lag_1,lag_24,rolling_mean_24
20,9,0,0.0,0.0,1.0266666666666666
21,9,0,0.91,0.0,1.0775
22,9,0,1.22,3.3,1.0525
23,9,0,2.7,0.0,1.1270833333333334
0,10,1,1.79,1.72,1.16375
1,10,1,2.6,1.33,1.1570833333333332
2,10,1,1.17,1.24,1.1054166666666665
3,10,1,0.0,1.71,1.0916666666666668
4,10,1,1.38,0.0,1.1612500000000001
5,10,1,1.67,1.74,1.2762499999999999
6,10,1,4.5,0.0,1.3441666666666665
7,10,1,1.63,1.27,1.40625
8,10,1,2.76,0.0,1.40625
9,10,1,0.0,1.75,1.4370833333333335
10,10,1,2.49,1.1,1.4312499999999997
11,10,1,0.96,0.9,1.5320833333333332
12,10,1,3.32,0.47,1.6295833333333334
13,10,1,2.81,2.55,1.6850000000000003
14,10,1,3.88,0.0,1.7604166666666663
15,10,1,1.81,2.16,1.7108333333333334
16,10,1,0.97,0.0,1.7108333333333334
17,10,1,0.0,0.72,1.7504166666666665
18,10,1,1.67,1.77,1.72375
19,10,1,1.13,0.0,1.7529166666666667
20,10,1,0.7,0.91,1.715
21,10,1,0.0,1.22,1.8325000000000002
22,10,1,4.04,2.7,1.7791666666666668
23,10,1,1.42,1.79,1.8550000000000002
0,11,2,3.61,2.6,1.87875
1,11,2,3.17,1.17,1.982083333333333
2,11,2,3.65,0.0,2.0554166666666664
3,11,2,1.76,1.38,2.066666666666667
4,11,2,1.65,1.67,2.1079166666666667
5,11,2,2.66,4.5,2.0695833333333336
6,11,2,3.58,1.63,2.0016666666666665
7,11,2,0.0,2.76,1.9470833333333333
8,11,2,1.45,0.0,2.013333333333333
9,11,2,1.59,2.49,1.9095833333333332
10,11,2,0.0,0.96,1.9325
11,11,2,1.51,3.32,1.8687500000000001
12,11,2,1.79,2.81,1.7516666666666667
13,11,2,0.0,3.88,1.7225
14,11,2,3.18,1.81,1.6616666666666668
15,11,2,0.35,0.97,1.6212499999999999
16,11,2,0.0,0.0,1.7966666666666666
17,11,2,4.21,1.67,1.7875000000000003
18,11,2,1.45,1.13,1.8408333333333333
19,11,2,2.41,0.7,1.85125
20,11,2,0.95,0.0,1.9204166666666664
21,11,2,1.66,4.04,1.9333333333333333
22,11,2,4.35,1.42,1.9033333333333335
23,11,2,0.7,3.61,1.7991666666666666
0,12,3,1.11,3.17,1.7008333333333334
1,12,3,0.81,3.65,1.54875
2,12,3,0.0,1.76,1.60125
3,12,3,3.02,1.65,1.6104166666666666
4,12,3,1.87,2.66,1.5691666666666666
5,12,3,1.67,3.58,1.4974999999999998
6,12,3,1.86,0.0,1.6108333333333331
7,12,3,2.72,1.45,1.7083333333333333
8,12,3,3.79,1.59,1.7212500000000002
9,12,3,1.9,0.0,1.78
10,12,3,1.41,1.51,1.8541666666666667
11,12,3,3.29,1.79,1.7795833333333333
12,12,3,0.0,0.0,1.7795833333333333
13,12,3,0.0,3.18,1.6691666666666667
14,12,3,0.53,0.35,1.7283333333333335
15,12,3,1.77,0.0,1.7441666666666666
16,12,3,0.38,4.21,1.5687499999999999
17,12,3,0.0,1.45,1.5225
18,12,3,0.34,2.41,1.4220833333333334
19,12,3,0.0,0.95,1.4266666666666665
20,12,3,1.06,1.66,1.3766666666666667
21,12,3,0.46,4.35,1.1954166666666668
22,12,3,0.0,0.7,1.24
23,12,3,1.77,1.11,1.2516666666666667
0,13,4,1.39,0.81,1.3004166666666668
1,13,4,1.98,0.0,1.3770833333333332
2,13,4,1.84,3.02,1.3620833333333333
3,13,4,2.66,1.87,1.2841666666666667
4,13,4,0.0,1.67,1.2145833333333333
5,13,4,0.0,1.86,1.1933333333333334
6,13,4,1.35,2.72,1.2008333333333334
7,13,4,2.9000000000000004,3.79,1.0429166666666667
8,13,4,0.0,1.9,0.9841666666666667
9,13,4,0.49,1.41,0.9429166666666667
10,13,4,0.42,3.29,0.9195833333333335
11,13,4,2.73,0.0,1.0062499999999999
12,13,4,2.08,0.0,1.0062499999999999
13,13,4,0.0,0.53,0.9841666666666667
14,13,4,0.0,1.77,0.9833333333333334
15,13,4,1.75,0.38,0.9674999999999999
16,13,4,0.0,0.0,1.0183333333333333
17,13,4,1.22,0.34,1.0966666666666667
18,13,4,2.22,0.0,1.0966666666666667
19,13,4,0.0,1.06,1.0525
20,13,4,0.0,0.46,1.0995833333333334
21,13,4,1.59,0.0,1.135
22,13,4,0.85,1.77,1.06125
23,13,4,0.0,1.39,1.0170833333333333
0,14,5,0.33,1.98,0.9479166666666666
1,14,5,0.32,1.84,0.87125
2,14,5,0.0,2.66,0.7795833333333334
3,14,5,0.46,0.0,0.9887499999999999
4,14,5,5.02,0.0,1.0191666666666666
5,14,5,0.73,1.35,1.0475
6,14,5,2.03,2.9000000000000004,0.9266666666666666
7,14,5,0.0,0.0,0.9558333333333332
8,14,5,0.7,0.49,1.0595833333333333
9,14,5,2.98,0.42,1.1866666666666665
10,14,5,3.47,2.73,1.1204166666666666
11,14,5,1.14,2.08,1.0541666666666667
12,14,5,0.49,0.0,1.1570833333333332
13,14,5,2.47,0.0,1.2329166666666667
14,14,5,1.82,1.75,1.2641666666666667
15,14,5,2.5,0.0,1.2641666666666667
16,14,5,0.0,1.22,1.2133333333333334
17,14,5,0.0,2.22,1.1208333333333333
18,14,5,0.0,0.0,1.1208333333333333
19,14,5,0.0,0.0,1.1845833333333333
20,14,5,1.53,1.59,1.1183333333333334
21,14,5,0.0,0.85,1.1033333333333333
22,14,5,0.49,0.0,1.2195833333333332
23,14,5,2.79,0.33,1.2366666666666666
0,15,6,0.74,0.32,1.2233333333333334
1,15,6,0.0,0.0,1.2841666666666667
2,15,6,1.46,0.46,1.5649999999999997
3,15,6,7.2,5.02,1.4633333333333336
4,15,6,2.58,0.73,1.4329166666666666
5,15,6,0.0,2.03,1.3599999999999997
6,15,6,0.28,0.0,1.36
7,15,6,0.0,0.7,1.3654166666666667
8,15,6,0.83,2.98,1.24125
9,15,6,0.0,3.47,1.3275000000000001
10,15,6,5.54,1.14,1.28
11,15,6,0.0,0.49,1.32375
12,15,6,1.54,2.47,1.2208333333333334
13,15,6,0.0,1.82,1.2679166666666666
14,15,6,2.95,2.5,1.3166666666666667
15,15,6,3.67,0.0,1.3166666666666667
16,15,6,0.0,0.0,1.46875
17,15,6,3.65,0.0,1.46875
18,15,6,0.0,0.0,1.5591666666666668
19,15,6,2.1700000000000004,1.53,1.5120833333333332
20,15,6,0.4,0.0,1.5120833333333332
21,15,6,0.0,0.49,1.63875
22,15,6,3.53,2.79,1.5491666666666666
23,15,6,0.64,0.74,1.635
0,16,0,2.8,0.0,1.7108333333333334
1,16,0,1.82,1.46,1.6920833333333334
2,16,0,1.01,7.2,1.3920833333333331
3,16,0,0.0,2.58,1.2933333333333334
4,16,0,0.21,0.0,1.3966666666666667
5,16,0,2.48,0.28,1.4995833333333335
6,16,0,2.75,0.0,1.4995833333333335
7,16,0,0.0,0.83,1.5583333333333336
8,16,0,2.24,0.0,1.5979166666666667
9,16,0,0.95,5.54,1.4104166666666667
10,16,0,1.04,0.0,1.4887500000000002
11,16,0,1.88,1.54,1.5075
12,16,0,1.99,0.0,1.5833333333333337
13,16,0,1.82,2.95,1.5875000000000001
14,16,0,3.05,3.67,1.5404166666666665
15,16,0,2.54,0.0,1.6224999999999998
16,16,0,1.97,3.65,1.50875
17,16,0,0.92,0.0,1.50875
18,16,0,0.0,2.1700000000000004,1.4183333333333332
19,16,0,0.0,0.4,1.4016666666666666
20,16,0,0.0,0.0,1.46875
21,16,0,1.61,3.53,1.3216666666666665
22,16,0,0.0,0.64,1.295
23,16,0,0.0,2.8,1.1783333333333335
0,17,1,0.0,1.82,1.1025
1,17,1,0.0,1.01,1.1433333333333333
2,17,1,1.99,0.0,1.1645833333333333
3,17,1,0.51,0.21,1.1558333333333333
4,17,1,0.0,2.48,1.0525
5,17,1,0.0,2.75,0.9379166666666666
6,17,1,0.0,0.0,0.9379166666666666
7,17,1,0.0,2.24,0.8445833333333334
8,17,1,0.0,0.95,0.9975
9,17,1,4.62,1.04,1.0120833333333334
10,17,1,1.39,1.88,0.93375
11,17,1,0.0,1.99,0.9033333333333333
12,17,1,1.26,1.82,0.9070833333333334
13,17,1,1.91,3.05,0.8941666666666667
14,17,1,2.74,2.54,0.8566666666666666
15,17,1,1.64,1.97,0.8250000000000001
16,17,1,1.21,0.92,0.8316666666666667
17,17,1,1.08,0.0,0.8316666666666667
18,17,1,0.0,0.0,0.9229166666666666
19,17,1,2.19,0.0,1.0225
20,17,1,2.39,1.61,0.9554166666666667
21,17,1,0.0,0.0,1.0225
22,17,1,1.61,0.0,1.24125
23,17,1,5.25,0.0,1.3479166666666667
0,18,2,2.56,0.0,1.40625
1,18,2,1.4,1.99,1.3233333333333335
2,18,2,0.0,0.51,1.4749999999999999
3,18,2,4.15,0.0,1.4966666666666668
4,18,2,0.52,0.0,1.5358333333333334
5,18,2,0.94,0.0,1.5675
6,18,2,0.76,0.0,1.5675
7,18,2,0.0,0.0,1.68
8,18,2,2.7,4.62,1.5233333333333334
9,18,2,0.86,1.39,1.5683333333333334
10,18,2,2.47,0.0,1.6175
11,18,2,1.18,1.26,1.5649999999999997
12,18,2,0.0,1.91,1.6304166666666668
13,18,2,3.48,2.74,1.51625
14,18,2,0.0,1.64,1.4745833333333334
15,18,2,0.64,1.21,1.4241666666666666
16,18,2,0.0,1.08,1.3895833333333334
17,18,2,0.25,0.0,1.5629166666666665
18,18,2,4.16,2.19,1.4887500000000002
19,18,2,0.41,2.39,1.3891666666666669
20,18,2,0.0,0.0,1.5858333333333334
21,18,2,4.72,1.61,1.5516666666666667
22,18,2,0.79,5.25,1.3675
23,18,2,0.83,2.56,1.3608333333333331
0,19,3,2.4,1.4,1.3829166666666666
1,19,3,1.93,0.0,1.42875
2,19,3,1.1,4.15,1.3804166666666668
3,19,3,2.99,0.52,1.42125
4,19,3,1.5,0.94,1.4533333333333334
5,19,3,1.71,0.76,1.5333333333333334
6,19,3,2.68,0.0,1.625416666666667
7,19,3,2.21,2.7,1.5129166666666667
8,19,3,0.0,0.86,1.54625
9,19,3,1.66,2.47,1.4825
10,19,3,0.94,1.18,1.5966666666666667
11,19,3,3.92,0.0,1.6245833333333335
12,19,3,0.67,3.48,1.5204166666666665
13,19,3,0.98,0.0,1.5204166666666665
14,19,3,0.0,0.64,1.5075
15,19,3,0.33,0.0,1.5833333333333333
16,19,3,1.82,0.25,1.5866666666666667
17,19,3,0.33,4.16,1.4245833333333333
18,19,3,0.27,0.41,1.42
19,19,3,0.3,0.0,1.4549999999999998
20,19,3,0.84,4.72,1.2583333333333333
21,19,3,0.0,0.79,1.3862499999999998
22,19,3,3.86,0.83,1.4045833333333333
23,19,3,1.27,2.4,1.3241666666666665
0,20,4,0.47,1.93,1.2925
1,20,4,1.17,1.1,1.31375
2,20,4,1.61,2.99,1.2316666666666667
3,20,4,1.02,1.5,1.2904166666666665
4,20,4,2.91,1.71,1.29125
5,20,4,1.73,2.68,1.25
6,20,4,1.69,2.21,1.1987500000000002
7,20,4,0.98,0.0,1.3629166666666668
8,20,4,3.94,1.66,1.29375
9,20,4,0.0,0.94,1.2545833333333334
10,20,4,0.0,3.92,1.2779166666666666
11,20,4,4.48,0.67,1.25
12,20,4,0.0,0.98,1.24625
13,20,4,0.89,0.0,1.24625
14,20,4,0.0,0.33,1.3729166666666668
15,20,4,3.37,1.82,1.2970833333333334
16,20,4,0.0,0.33,1.3045833333333332
17,20,4,0.51,0.27,1.3462500000000002
18,20,4,1.27,0.3,1.415416666666667
19,20,4,1.96,0.84,1.3804166666666668
20,20,4,0.0,0.0,1.4437499999999999
21,20,4,1.52,3.86,1.2829166666666667
22,20,4,0.0,1.27,1.3566666666666667
23,20,4,3.04,0.47,1.3575
0,21,5,0.49,1.17,1.30875
1,21,5,0.0,1.61,1.2416666666666667
2,21,5,0.0,1.02,1.3554166666666667
3,21,5,3.75,2.91,1.2341666666666666
4,21,5,0.0,1.73,1.2541666666666667
5,21,5,2.21,1.69,1.2179166666666668
6,21,5,0.8200000000000001,0.98,1.2970833333333334
7,21,5,2.88,3.94,1.1329166666666668
8,21,5,0.0,0.0,1.1329166666666668
9,21,5,0.0,0.0,1.2116666666666667
10,21,5,1.89,4.48,1.10625
11,21,5,1.95,0.0,1.2408333333333335
12,21,5,3.23,0.89,1.29
13,21,5,2.07,0.0,1.3295833333333333
14,21,5,0.95,3.37,1.1891666666666667
15,21,5,0.0,0.0,1.25125
16,21,5,1.49,0.51,1.2883333333333333
17,21,5,1.4,1.27,1.3383333333333336
18,21,5,2.47,1.96,1.2783333333333333
19,21,5,0.52,0.0,1.2783333333333333
20,21,5,0.0,1.52,1.3462500000000002
21,21,5,3.1500000000000004,0.0,1.3462500000000002
22,21,5,0.0,3.04,1.2195833333333335
23,21,5,0.0,0.49,1.3091666666666668
0,22,6,2.64,0.0,1.3091666666666668
1,22,6,0.0,0.0,1.3091666666666668
2,22,6,0.0,3.75,1.1529166666666668
3,22,6,0.0,0.0,1.2033333333333334
4,22,6,1.21,2.21,1.2583333333333333
5,22,6,3.53,0.8200000000000001,1.2633333333333334
6,22,6,0.94,2.88,1.19
7,22,6,1.12,0.0,1.22
8,22,6,0.72,0.0,1.25875
9,22,6,0.93,1.89,1.2195833333333332
10,22,6,0.95,1.95,1.1383333333333334
11,22,6,0.0,3.23,1.08125
12,22,6,1.86,2.07,1.0466666666666666
13,22,6,1.24,0.95,1.0304166666666668
14,22,6,0.56,0.0,1.0304166666666668
15,22,6,0.0,1.49,1.0620833333333335
16,22,6,2.25,1.4,1.1170833333333332
17,22,6,2.72,2.47,1.0925
18,22,6,1.88,0.52,1.0708333333333335
19,22,6,0.0,0.0,1.1304166666666668
20,22,6,1.43,3.1500000000000004,1.0616666666666668
21,22,6,1.5,0.0,1.0616666666666668
22,22,6,0.0,0.0,1.0616666666666668
23,22,6,0.0,2.64,0.9516666666666667
0,23,0,0.0,0.0,0.97125
1,23,0,0.47,0.0,1.0408333333333333
2,23,0,1.67,0.0,1.0708333333333333
3,23,0,0.72,1.21,1.1883333333333335
4,23,0,4.03,3.53,1.2245833333333334
5,23,0,4.4,0.94,1.2275
6,23,0,1.01,1.12,1.2495833333333335
7,23,0,1.65,0.72,1.24375
8,23,0,0.58,0.93,1.2049999999999998
9,23,0,0.0,0.95,1.1654166666666665
10,23,0,0.0,0.0,1.1766666666666667
11,23,0,0.27,1.86,1.0991666666666668
12,23,0,0.0,1.24,1.1833333333333333
13,23,0,3.26,0.56,1.2483333333333333
14,23,0,2.12,0.0,1.3508333333333333
15,23,0,2.46,2.25,1.27
16,23,0,0.31,2.72,1.1966666666666668
17,23,0,0.96,1.88,1.1595833333333332
18,23,0,0.99,0.0,1.28
19,23,0,2.89,1.43,1.2204166666666667
20,23,0,0.0,1.5,1.19625
21,23,0,0.92,0.0,1.19625
22,23,0,0.0,0.0,1.2254166666666666
23,23,0,0.7,0.0,1.2970833333333334
0,24,1,1.72,0.47,1.3074999999999999
1,24,1,0.72,1.67,1.3591666666666669
2,24,1,2.91,0.72,1.3291666666666666
3,24,1,0.0,4.03,1.2120833333333334
4,24,1,1.22,4.4,1.18375
5,24,1,3.72,1.01,1.2070833333333333
6,24,1,1.57,1.65,1.2516666666666667
7,24,1,2.72,0.58,1.2429166666666667
8,24,1,0.37,0.0,1.2429166666666667
9,24,1,0.0,0.0,1.3412500000000003
10,24,1,2.36,0.27,1.3299999999999998
11,24,1,0.0,0.0,1.3812499999999999
12,24,1,1.23,3.26,1.2454166666666666
13,24,1,0.0,2.12,1.1570833333333332
14,24,1,0.0,2.46,1.1245833333333335
15,24,1,1.68,0.31,1.1329166666666668
16,24,1,0.51,0.96,1.2229166666666667
17,24,1,3.12,0.99,1.2079166666666667
18,24,1,0.63,2.89,1.2779166666666668
19,24,1,4.57,0.0,1.2779166666666668
20,24,1,0.0,0.92,1.3233333333333333
21,24,1,2.01,0.0,1.3233333333333333
22,24,1,0.0,0.7,1.4925
23,24,1,4.76,1.72,1.4208333333333334
0,25,2,0.0,0.72,1.4416666666666667
1,25,2,1.22,2.91,1.3204166666666668
2,25,2,0.0,0.0,1.3966666666666667
3,25,2,1.83,1.22,1.3458333333333334
4,25,2,0.0,3.72,1.2195833333333332
5,25,2,0.69,1.57,1.20125
6,25,2,1.13,2.72,1.0970833333333334
7,25,2,0.22,0.37,1.1845833333333333
8,25,2,2.47,0.0,1.3045833333333332
9,25,2,2.88,2.36,1.20625
10,25,2,0.0,0.0,1.2808333333333335
11,25,2,1.79,1.23,1.33375
12,25,2,2.5,0.0,1.4370833333333335
13,25,2,2.4800000000000004,0.0,1.4370833333333335
14,25,2,0.0,1.68,1.3670833333333334
15,25,2,0.0,0.51,1.3458333333333334
16,25,2,0.0,3.12,1.2158333333333335
17,25,2,0.0,0.63,1.3187499999999999
18,25,2,3.1,4.57,1.2008333333333334
19,25,2,1.74,0.0,1.2216666666666667
20,25,2,0.5,2.01,1.2345833333333334
21,25,2,2.3200000000000003,0.0,1.2345833333333334
22,25,2,0.0,4.76,1.05875
23,25,2,0.54,0.0,1.1820833333333334
0,26,3,2.96,1.22,1.1791666666666667
1,26,3,1.15,0.0,1.2904166666666668
2,26,3,2.67,1.83,1.24125
3,26,3,0.65,0.0,1.2941666666666667
4,26,3,1.27,0.69,1.2654166666666666
5,26,3,0.0,1.13,1.2904166666666668
6,26,3,1.73,0.22,1.3629166666666668
7,26,3,1.96,2.47,1.3483333333333334
8,26,3,2.12,2.88,1.2283333333333335
9,26,3,0.0,0.0,1.2516666666666667
10,26,3,0.56,1.79,1.1770833333333333
11,26,3,0.0,2.5,1.0895833333333333
12,26,3,0.4,2.4800000000000004,1.2225
13,26,3,5.67,0.0,1.2504166666666665
14,26,3,0.67,0.0,1.2504166666666665
15,26,3,0.0,0.0,1.3099999999999998
16,26,3,1.43,0.0,1.3099999999999998
17,26,3,0.0,3.1,1.1808333333333334
18,26,3,0.0,1.74,1.1083333333333332
19,26,3,0.0,0.5,1.0875
20,26,3,0.0,2.3200000000000003,1.04125
21,26,3,1.21,0.0,1.04125
22,26,3,0.0,0.54,1.0625
23,26,3,1.05,2.96,1.04375
0,27,4,2.51,1.15,1.0304166666666668
1,27,4,0.83,2.67,1.0854166666666665
2,27,4,3.99,0.65,1.1158333333333335
3,27,4,1.38,1.27,1.2245833333333334
4,27,4,3.88,0.0,1.2245833333333334
5,27,4,0.0,1.73,1.1525
