Home ID,Outdoor Temperature (°C),Season,Household Size,hour,day,weekday,month,lag_1,lag_24,rolling_mean_24
414,32.4,Fall,2.0,0,4,0,12,0.9,1.25,1.46875
419,4.6,Fall,4.0,2,22,6,10,0.46,0.34,1.32875
79,1.5,Fall,3.0,12,30,0,10,1.26,0.41,0.9670833333333334
291,25.8,Summer,4.0,1,20,6,8,1.17,1.01,1.7120833333333332
86,4.8,Fall,1.0,4,28,1,11,1.31,0.63,1.586666666666667
22,-6.6,Spring,3.0,16,3,5,6,0.57,1.16,1.2654166666666666
151,1.8,Summer,5.0,8,1,5,7,0.38,1.25,1.6733333333333336
227,2.0,Summer,3.0,22,12,2,7,0.45,0.35,1.33
363,17.8,Spring,3.0,18,23,1,5,1.71,1.85,1.89125
98,0.5,Fall,3.0,3,24,1,10,0.4,1.19,1.6516666666666666
150,12.1,Spring,3.0,6,17,0,4,1.84,1.5,1.315416666666667
321,35.4,Summer,4.0,17,28,4,7,1.88,1.12,1.1325
152,12.3,Fall,2.0,21,7,1,11,1.4,1.75,1.5454166666666669
88,21.4,Winter,1.0,5,14,1,3,1.75,1.25,2.029583333333333
305,19.0,Fall,2.0,7,13,0,11,1.32,1.15,1.3941666666666668
367,-7.6,Summer,3.0,23,11,0,9,0.53,1.89,1.4754166666666668
150,34.5,Fall,3.0,20,29,6,10,1.34,0.61,1.372083333333333
86,11.0,Summer,4.0,14,29,1,8,0.35,1.25,1.6416666666666666
114,8.9,Fall,4.0,4,27,2,12,1.51,1.24,1.5345833333333332
56,-3.4,Fall,4.0,10,26,1,12,1.17,1.64,1.3191666666666666
159,13.0,Spring,5.0,2,18,6,6,1.66,1.57,1.3666666666666665
158,20.7,Spring,3.0,10,24,2,5,1.07,1.49,1.5895833333333331
46,39.8,Fall,1.0,1,12,1,12,0.21,1.27,1.3129166666666667
452,-7.0,Summer,3.0,22,10,3,8,0.56,1.2,1.5445833333333334
40,0.0,Spring,3.0,0,18,1,4,0.97,1.96,1.39125
301,-2.7,Spring,3.0,3,27,1,6,0.81,1.23,1.6966666666666663
87,1.8,Winter,4.0,22,5,6,3,0.71,1.63,1.10125
374,34.1,Spring,4.0,11,2,4,6,1.45,0.82,1.7329166666666669
357,10.3,Spring,1.0,13,13,1,6,0.53,0.83,1.3758333333333332
171,31.7,Spring,5.0,2,9,1,5,1.03,0.96,1.8829166666666663
379,-6.4,Spring,4.0,2,1,3,6,1.45,0.77,1.4925
468,37.4,Summer,1.0,4,22,1,8,0.88,0.34,1.3458333333333334
128,20.1,Winter,3.0,16,8,2,3,0.7,0.76,1.2958333333333334
93,35.9,Winter,4.0,6,18,5,3,0.26,1.13,1.57
216,-6.9,Spring,4.0,15,17,0,4,1.16,0.61,1.5220833333333337
464,-1.7,Fall,3.0,23,3,1,10,1.16,0.45,1.83875
500,13.2,Winter,5.0,22,27,0,2,0.58,1.06,1.4725
405,29.5,Summer,2.0,4,11,1,7,1.58,1.09,1.6383333333333334
432,12.6,Fall,5.0,0,3,1,10,1.97,1.94,1.2262499999999998
337,8.1,Summer,1.0,12,10,0,7,1.49,1.85,0.8999999999999999
118,-1.7,Winter,2.0,4,3,4,2,1.58,1.81,1.7866666666666668
407,39.5,Spring,3.0,6,9,4,6,0.68,0.52,1.4887499999999998
385,11.0,Winter,3.0,3,7,5,1,0.89,0.76,1.4633333333333336
94,1.3,Spring,4.0,22,15,5,4,0.61,0.3,1.57
336,34.5,Summer,1.0,0,14,0,8,1.22,0.46,1.07875
87,13.8,Winter,2.0,6,8,2,3,1.82,1.94,1.28125
109,1.4,Fall,2.0,6,10,1,10,0.7,0.98,1.1075
103,32.6,Winter,2.0,13,22,2,2,1.87,0.65,1.7479166666666666
362,11.8,Winter,4.0,8,15,2,3,0.77,1.52,1.68875
454,38.6,Fall,3.0,1,21,1,11,0.91,0.38,1.653333333333333
375,16.9,Winter,4.0,23,24,4,3,0.78,0.76,1.64125
59,-0.7,Winter,2.0,12,23,3,2,1.88,1.49,1.225833333333333
56,3.6,Winter,2.0,15,19,6,2,1.47,0.7,1.35875
408,7.2,Fall,3.0,9,3,6,12,0.46,1.73,1.6991666666666667
281,-2.1,Spring,3.0,15,30,6,4,0.39,1.66,2.09125
236,35.4,Fall,5.0,13,10,1,10,0.26,0.28,1.11375
416,1.7,Fall,2.0,3,12,3,10,0.54,0.86,1.288333333333333
221,6.7,Spring,2.0,8,21,4,4,1.09,1.16,1.3383333333333332
274,16.2,Winter,1.0,7,21,1,3,1.24,1.56,1.49
112,17.1,Winter,1.0,2,24,4,2,1.81,1.99,1.2466666666666668
15,0.9,Summer,3.0,12,18,1,7,1.43,1.28,1.5570833333333332
326,-7.7,Winter,2.0,18,20,0,2,1.99,1.32,1.5795833333333336
96,31.9,Winter,3.0,2,21,1,3,1.2,0.28,1.4320833333333332
464,-9.0,Summer,1.0,11,31,0,7,0.4,1.02,1.43125
19,-4.8,Summer,4.0,10,9,5,9,1.43,0.67,1.39125
242,7.1,Winter,1.0,13,4,5,3,1.11,1.04,1.0445833333333334
414,-0.6,Spring,4.0,10,10,2,5,0.31,0.38,1.1145833333333337
376,6.7,Summer,2.0,0,27,6,8,0.62,0.43,1.430416666666667
150,18.7,Winter,5.0,17,22,2,3,1.13,1.7,1.3633333333333333
166,17.5,Fall,5.0,11,23,5,12,1.74,0.68,1.31375
14,37.2,Summer,1.0,1,5,2,7,0.34,0.38,1.3729166666666666
442,-3.0,Spring,1.0,9,14,2,6,1.98,0.86,1.3245833333333332
156,24.9,Summer,5.0,16,17,6,9,0.33,1.98,1.780833333333333
418,16.3,Spring,1.0,16,4,6,6,1.08,1.21,1.41625
496,23.6,Fall,4.0,8,22,4,12,1.23,1.76,1.5437500000000002
155,24.8,Fall,4.0,18,26,3,10,0.38,0.98,1.684583333333333
136,0.6,Spring,4.0,10,9,6,4,0.95,0.74,1.6708333333333334
407,15.6,Fall,3.0,5,16,5,12,1.73,1.47,1.5229166666666665
270,38.3,Spring,5.0,16,23,1,5,0.2,1.24,1.88375
371,23.2,Winter,1.0,12,9,3,2,1.23,0.26,1.575
279,22.7,Winter,5.0,15,7,1,2,0.63,1.53,1.3229166666666667
212,-5.8,Spring,1.0,11,11,6,6,0.92,1.42,1.2958333333333332
357,11.3,Spring,2.0,9,16,1,5,0.41,1.29,1.2795833333333333
213,-10.0,Winter,4.0,6,10,4,2,1.46,1.65,1.44625
98,15.0,Spring,1.0,23,22,5,4,1.86,0.6,1.2695833333333335
105,2.1,Fall,2.0,7,3,6,12,0.95,1.05,1.62625
155,16.4,Winter,5.0,21,5,6,2,1.83,1.01,1.47625
327,3.8,Fall,2.0,18,10,6,12,0.27,1.6,1.2641666666666669
68,1.6,Winter,1.0,17,23,3,2,0.35,1.08,1.44625
282,0.5,Spring,4.0,2,22,5,4,1.87,1.11,1.3125
388,-4.3,Fall,1.0,15,25,2,10,1.36,1.09,1.356666666666667
429,16.1,Summer,4.0,8,26,5,8,1.2,0.88,1.2966666666666666
318,17.2,Summer,5.0,13,7,4,7,0.43,0.6,0.9545833333333332
182,28.1,Winter,3.0,21,14,1,3,0.33,0.84,1.7129166666666666
306,16.6,Winter,5.0,23,15,2,2,1.94,1.62,1.74875
252,16.8,Spring,1.0,16,18,1,4,1.69,0.68,1.9954166666666664
205,18.3,Fall,4.0,2,28,1,11,1.9,1.78,1.5125
165,12.1,Spring,1.0,15,27,5,5,0.82,0.35,1.3854166666666667
160,29.9,Spring,2.0,2,20,1,6,1.15,1.03,1.22125
50,8.3,Spring,1.0,9,7,4,4,1.97,1.19,1.6329166666666666
75,15.2,Spring,2.0,4,17,2,5,1.69,1.1,1.6537500000000005
216,36.1,Winter,3.0,18,7,1,3,1.28,1.89,1.5816666666666668
399,0.3,Fall,1.0,0,30,5,12,1.44,1.01,1.3958333333333333
39,-0.7,Summer,3.0,1,15,1,8,1.67,0.56,1.7941666666666665
125,-6.0,Summer,3.0,23,22,5,7,0.81,1.94,1.26375
134,36.1,Spring,2.0,3,15,0,5,1.6,0.44,1.6895833333333332
144,28.9,Winter,4.0,23,8,6,1,1.49,1.99,1.5945833333333332
22,2.1,Fall,5.0,7,28,1,11,0.64,0.68,1.5245833333333332
119,3.3,Summer,3.0,9,15,5,7,1.88,0.86,1.507083333333333
265,35.1,Fall,2.0,2,23,0,10,1.19,1.64,1.8125
224,-5.0,Fall,4.0,2,20,0,11,1.67,0.61,1.76875
437,18.2,Spring,2.0,2,15,5,4,0.68,1.29,1.4433333333333334
349,32.9,Spring,5.0,17,27,3,4,1.14,1.27,1.89125
441,36.0,Spring,5.0,4,16,1,5,0.45,0.53,1.6224999999999998
101,26.1,Summer,5.0,15,7,4,7,1.3,1.01,1.0575
346,34.0,Winter,5.0,20,29,2,3,0.3,1.56,1.5145833333333334
483,22.3,Fall,2.0,16,28,5,10,1.4,1.34,1.1666666666666667
299,-9.2,Winter,4.0,22,12,6,2,1.62,1.11,1.4804166666666667
197,-4.9,Summer,1.0,17,22,4,9,0.92,1.96,1.9066666666666665
120,-5.1,Summer,1.0,14,9,5,9,1.11,1.76,1.4800000000000002
186,21.6,Summer,1.0,11,7,0,8,1.44,0.31,1.2833333333333332
120,7.8,Fall,2.0,20,12,1,12,0.51,1.51,1.1091666666666666
268,4.0,Summer,2.0,13,8,4,9,1.14,0.42,1.5258333333333336
87,26.9,Spring,4.0,8,30,4,6,1.36,1.32,1.26875
25,6.2,Spring,3.0,0,18,1,4,1.11,1.94,1.2975
420,24.1,Spring,3.0,6,10,5,6,0.83,1.71,1.3758333333333332
159,21.9,Summer,4.0,20,25,0,9,1.26,1.5,1.3525
300,21.8,Summer,5.0,11,29,4,9,0.8,0.46,1.1545833333333333
168,13.6,Summer,5.0,17,13,2,9,1.6,1.03,1.25125
369,0.7,Fall,3.0,17,9,5,12,1.1,1.21,1.3241666666666667
94,13.6,Summer,1.0,23,22,4,9,1.75,0.5,1.4516666666666664
293,29.7,Winter,2.0,16,15,6,1,1.35,1.87,1.3133333333333332
362,13.5,Spring,3.0,3,22,3,6,1.46,0.86,1.352083333333333
189,30.9,Winter,1.0,3,24,4,2,0.29,1.77,1.1104166666666668
279,-8.5,Summer,5.0,15,31,0,7,1.46,1.13,1.2758333333333334
119,26.3,Winter,5.0,8,26,3,1,1.35,0.22,1.2791666666666666
223,12.4,Summer,2.0,3,3,0,7,1.29,1.54,1.0991666666666668
298,33.2,Summer,1.0,5,10,0,7,1.75,1.1,1.3091666666666668
399,12.7,Summer,5.0,22,11,1,7,0.7,1.21,1.4425
142,26.3,Winter,5.0,17,27,4,1,0.27,0.59,1.5491666666666666
376,3.5,Spring,1.0,10,3,5,6,0.24,1.18,1.2204166666666667
346,14.4,Spring,5.0,3,3,0,4,1.61,1.88,1.4037499999999998
305,-9.7,Fall,1.0,9,31,6,12,1.34,0.93,1.0354166666666669
247,-6.6,Summer,1.0,4,5,1,9,1.24,1.3,1.627916666666667
74,37.5,Spring,4.0,2,21,2,6,0.63,1.42,1.8575
122,-7.5,Spring,4.0,18,29,0,5,1.79,1.63,1.80375
358,-7.8,Summer,3.0,7,7,4,7,1.09,1.94,1.2070833333333335
213,26.7,Summer,3.0,9,2,2,8,1.74,1.41,1.6920833333333334
79,-7.2,Fall,4.0,2,3,4,11,1.02,0.72,1.6991666666666667
306,4.5,Fall,4.0,3,19,6,11,0.65,1.12,1.7070833333333333
311,35.2,Fall,4.0,16,4,5,11,0.99,0.35,1.3550000000000002
159,-7.6,Summer,2.0,0,24,0,7,0.39,1.55,1.444583333333333
409,-0.3,Winter,5.0,22,20,4,1,1.44,1.28,1.2125
118,9.9,Summer,2.0,20,21,0,8,1.75,1.57,1.0470833333333334
164,5.6,Fall,3.0,2,10,6,12,1.04,0.62,1.6083333333333336
80,-5.0,Fall,3.0,16,26,3,10,0.61,0.57,1.7779166666666668
174,32.9,Fall,4.0,12,7,5,10,0.28,1.11,1.3904166666666666
57,2.7,Spring,4.0,10,1,5,4,1.5,0.43,2.0066666666666664
15,24.0,Summer,3.0,1,25,1,7,1.25,0.45,1.4416666666666669
433,27.4,Spring,4.0,16,4,1,4,1.49,1.04,1.53625
367,-0.1,Summer,2.0,0,13,2,9,0.5,1.25,1.42125
484,21.8,Summer,3.0,12,23,5,9,0.43,0.4,1.820833333333333
351,26.0,Winter,2.0,12,1,0,1,0.74,0.45,1.7295833333333337
293,5.0,Spring,2.0,12,12,0,6,0.22,0.64,1.53625
162,9.3,Spring,3.0,21,27,5,5,0.63,0.2,1.6229166666666666
41,1.7,Fall,4.0,9,30,0,10,1.05,0.38,1.1233333333333333
332,35.5,Winter,5.0,15,4,5,3,1.89,1.23,1.335
164,23.6,Spring,3.0,17,27,1,6,0.23,0.43,1.5995833333333334
387,2.6,Winter,2.0,6,19,6,3,1.52,0.62,1.772916666666667
343,-4.8,Summer,4.0,20,1,5,7,0.45,1.01,1.3291666666666666
420,23.5,Summer,4.0,13,21,4,7,1.44,1.51,1.1408333333333334
311,-9.7,Spring,5.0,1,6,1,6,0.71,0.92,1.8058333333333327
434,3.3,Summer,5.0,7,10,3,8,1.3,1.22,1.6120833333333335
385,35.5,Winter,3.0,12,4,5,3,1.14,0.66,0.9825
91,9.2,Winter,3.0,2,17,4,2,0.74,0.23,1.39375
499,2.3,Fall,4.0,23,22,2,11,0.45,0.99,1.6475
381,-6.6,Fall,4.0,15,14,5,10,0.83,1.79,1.2358333333333331
52,1.3,Summer,1.0,13,8,4,9,0.65,1.92,1.5008333333333337
58,35.8,Fall,1.0,21,21,5,10,1.07,1.03,1.3941666666666668
175,13.4,Spring,2.0,17,27,1,6,1.14,0.96,1.5733333333333333
377,28.1,Spring,1.0,17,22,3,6,0.46,0.33,1.42375
218,4.7,Winter,4.0,6,4,5,2,1.49,1.14,1.3416666666666666
379,-4.4,Spring,3.0,10,19,4,5,0.66,1.87,1.7154166666666668
100,24.8,Spring,5.0,15,8,3,6,0.71,1.09,1.5804166666666666
387,13.9,Winter,3.0,12,27,0,2,0.22,1.42,1.0329166666666667
366,-5.1,Spring,1.0,0,6,5,5,1.02,1.76,1.2504166666666667
125,-1.4,Spring,4.0,9,8,0,5,0.96,0.81,1.2483333333333333
207,37.6,Winter,3.0,1,1,0,1,0.49,0.57,1.725
435,-2.6,Summer,4.0,14,6,3,7,1.82,0.45,1.70625
491,-8.7,Spring,5.0,20,15,5,4,1.19,0.9,1.5529166666666665
100,5.1,Spring,2.0,14,12,2,4,1.03,1.11,1.5216666666666667
256,10.8,Summer,1.0,7,2,2,8,0.27,1.88,1.53625
101,-5.6,Spring,1.0,19,7,6,5,1.81,1.88,1.4437500000000003
477,2.9,Fall,1.0,1,3,4,11,1.97,0.29,1.7633333333333334
43,21.7,Summer,1.0,18,13,6,8,0.41,1.86,1.0345833333333334
441,5.7,Summer,5.0,3,16,2,8,1.01,1.38,1.3904166666666666
488,1.8,Summer,3.0,22,22,4,9,0.4,1.16,1.6362500000000002
12,-2.0,Fall,2.0,3,13,2,12,0.34,1.04,1.6333333333333335
354,15.2,Fall,2.0,19,26,3,10,1.29,0.42,1.735
98,8.5,Fall,4.0,14,19,1,12,0.68,1.36,1.7170833333333335
135,13.9,Winter,5.0,8,7,1,2,1.99,1.13,2.0466666666666664
275,4.5,Spring,2.0,11,12,4,5,1.86,1.82,1.2341666666666666
76,17.3,Summer,2.0,7,17,0,7,0.92,0.94,1.5433333333333337
343,31.7,Winter,5.0,13,26,6,2,0.66,1.53,1.40125
247,-3.1,Fall,3.0,13,4,5,11,1.48,1.01,1.2658333333333334
411,6.3,Summer,4.0,20,24,3,8,1.11,1.87,1.6337499999999998
171,34.9,Spring,5.0,17,24,0,4,0.71,1.63,1.4858333333333336
133,15.6,Spring,4.0,16,19,2,4,0.43,1.19,2.3216666666666668
326,15.4,Fall,3.0,4,29,2,11,1.73,1.43,1.3883333333333334
182,-5.0,Spring,2.0,12,23,4,6,0.61,1.79,1.4045833333333333
311,20.8,Fall,4.0,7,11,5,11,0.32,1.4,1.7679166666666666
272,15.6,Summer,3.0,16,16,5,9,0.59,0.53,1.1183333333333334
432,1.5,Fall,2.0,20,31,1,10,1.33,1.4,1.450416666666667
263,16.4,Summer,2.0,21,13,2,9,1.49,0.81,1.3141666666666667
318,37.2,Summer,1.0,7,26,5,8,1.63,1.0,1.346666666666667
144,30.2,Summer,1.0,12,23,5,9,0.63,1.86,1.85125
485,31.5,Winter,4.0,14,15,6,1,1.28,1.11,1.6329166666666666
498,15.4,Fall,4.0,10,9,3,11,1.14,0.53,2.103333333333333
347,16.5,Summer,4.0,6,21,0,8,1.87,1.49,1.32
170,1.9,Spring,5.0,8,18,6,6,0.81,0.42,1.7945833333333334
3,-4.9,Fall,4.0,20,1,6,10,1.36,0.87,1.9208333333333327
446,23.9,Spring,4.0,13,21,4,4,1.98,1.03,1.4508333333333334
444,21.8,Summer,1.0,12,22,5,7,1.31,1.43,1.3345833333333337
454,14.8,Summer,2.0,21,4,1,7,1.02,0.84,1.49
280,13.7,Fall,1.0,11,1,6,10,1.15,0.27,1.375
66,24.7,Spring,3.0,17,13,1,6,1.92,0.63,1.4187500000000002
238,23.6,Fall,3.0,8,23,3,11,0.24,0.65,1.2579166666666666
317,17.1,Spring,3.0,13,2,6,4,1.48,1.39,1.7804166666666668
179,39.9,Summer,2.0,6,11,0,9,0.8,0.65,1.5854166666666665
32,7.1,Winter,2.0,23,24,4,2,0.72,1.93,1.31125
475,-2.5,Spring,1.0,7,16,1,5,1.67,0.52,1.5625
127,21.5,Fall,1.0,17,19,1,12,0.6,1.73,1.6883333333333337
124,28.9,Winter,4.0,22,12,6,3,1.38,0.46,1.3058333333333334
451,7.8,Summer,4.0,1,3,3,8,1.93,0.52,1.6554166666666663
418,5.7,Winter,1.0,9,18,5,2,1.13,0.21,1.47375
