Home ID,Outdoor Temperature (°C),Season,Household Size,hour,day,weekday,month,lag_1,lag_24,rolling_mean_24
294,27.3,Winter,1.0,18,13,4,1,1.56,0.51,1.6366666666666667
102,3.2,Winter,1.0,16,7,5,1,0.76,0.34,1.78125
333,-8.4,Fall,3.0,4,15,6,10,0.45,0.41,1.3329166666666663
21,7.9,Summer,1.0,15,1,1,8,0.47,1.94,1.5895833333333331
249,30.6,Fall,2.0,3,16,3,11,0.82,0.61,1.7620833333333332
255,21.7,Spring,3.0,0,3,5,6,0.27,0.78,1.7645833333333332
413,24.8,Fall,4.0,16,3,4,11,0.2,0.43,2.0883333333333334
431,15.5,Spring,1.0,12,1,3,6,0.6,0.79,1.775
202,22.6,Summer,1.0,13,14,4,7,0.65,2.0,1.1645833333333333
288,-4.7,Winter,1.0,21,25,5,2,0.49,1.85,1.6720833333333334
331,36.9,Winter,3.0,22,8,2,2,0.65,1.28,1.325
305,18.8,Spring,4.0,7,19,2,4,0.37,1.09,1.419166666666667
190,27.1,Summer,4.0,10,1,1,8,0.94,0.44,1.3283333333333334
495,20.8,Fall,2.0,17,28,3,12,1.07,0.8,1.6687500000000002
498,35.7,Spring,1.0,21,20,5,5,1.2,0.98,1.2291666666666663
406,30.1,Fall,5.0,23,17,1,10,1.92,1.17,1.4383333333333332
471,21.7,Spring,2.0,22,6,3,4,1.36,0.39,1.4608333333333334
291,26.7,Summer,4.0,20,28,3,9,1.99,1.04,1.27625
67,4.0,Spring,2.0,3,26,2,4,1.29,1.99,1.330833333333333
440,23.6,Fall,5.0,17,25,0,12,0.81,1.63,1.4208333333333334
83,5.3,Winter,5.0,4,25,5,3,0.96,1.55,1.893333333333333
238,-0.3,Summer,4.0,21,5,2,7,1.19,1.99,2.0229166666666667
259,-10.0,Spring,3.0,11,25,3,5,0.69,0.5,1.4829166666666664
412,11.6,Fall,1.0,18,9,5,12,0.8,1.51,1.1883333333333332
104,-5.6,Summer,2.0,22,26,5,8,0.49,1.28,1.5333333333333332
203,11.4,Spring,1.0,21,5,4,5,1.35,0.45,1.284166666666667
414,40.0,Winter,4.0,18,14,1,3,1.65,0.55,1.4283333333333337
362,-7.4,Summer,2.0,10,10,3,8,1.65,0.47,1.7016666666666664
161,30.4,Fall,2.0,0,30,5,12,1.6,1.06,1.38
184,16.3,Spring,5.0,20,1,3,6,1.88,1.61,1.5737500000000002
131,29.4,Fall,5.0,5,17,1,10,1.98,1.09,1.512916666666667
15,12.0,Spring,5.0,12,14,6,5,0.37,0.87,1.2954166666666669
498,13.8,Summer,1.0,21,18,1,7,1.13,0.33,1.4270833333333333
172,0.5,Summer,2.0,1,5,2,7,0.23,0.85,1.3491666666666668
384,-8.8,Winter,4.0,23,19,6,3,1.17,1.41,1.7645833333333334
461,6.2,Fall,3.0,15,1,2,11,0.22,0.87,1.502916666666667
125,25.0,Summer,2.0,16,9,2,8,1.01,0.95,1.1791666666666667
307,0.7,Summer,5.0,23,15,5,7,0.95,1.3,1.45125
432,3.6,Summer,1.0,5,29,5,7,1.61,1.82,1.4466666666666663
401,2.1,Spring,2.0,8,16,1,5,0.28,1.39,1.4666666666666668
423,27.5,Winter,4.0,7,10,1,1,1.02,1.09,1.409166666666667
64,28.0,Fall,4.0,11,1,2,11,0.56,1.24,1.2279166666666663
479,5.8,Fall,5.0,23,2,3,11,0.58,1.11,1.5783333333333331
114,16.0,Winter,1.0,20,23,3,2,0.82,1.97,1.27
89,34.8,Spring,4.0,5,10,2,5,0.46,0.56,1.1766666666666667
12,8.5,Fall,5.0,11,8,6,10,0.61,2.0,1.8358333333333332
44,-2.8,Fall,5.0,9,17,1,10,0.48,1.15,1.33625
438,19.2,Spring,2.0,20,22,3,6,1.01,1.42,1.5204166666666663
57,4.6,Fall,3.0,16,11,2,10,1.03,1.46,1.882083333333333
163,7.6,Winter,3.0,15,17,4,3,1.31,0.58,1.7825
307,6.2,Fall,1.0,13,13,2,12,1.13,0.78,1.0995833333333331
372,13.4,Winter,2.0,7,11,5,3,1.98,1.2,1.5725
299,28.3,Spring,1.0,4,22,3,6,0.46,0.95,1.309583333333333
320,32.5,Spring,4.0,23,3,0,4,0.94,1.11,1.3908333333333334
404,0.3,Winter,3.0,8,7,5,1,1.47,1.51,1.33375
232,2.5,Fall,5.0,20,27,2,12,1.73,1.22,1.5962500000000002
332,1.3,Summer,3.0,21,13,6,8,0.4,1.62,1.0970833333333334
498,17.6,Spring,1.0,13,18,6,6,0.45,0.77,1.6420833333333336
43,29.0,Summer,4.0,11,14,3,9,1.01,0.32,1.5433333333333332
409,38.2,Fall,3.0,18,6,0,11,0.56,0.5,1.5433333333333332
331,10.7,Spring,3.0,5,23,1,5,0.43,1.81,1.6154166666666667
458,36.2,Spring,1.0,15,17,0,4,0.39,0.27,1.461666666666667
361,39.6,Winter,4.0,17,4,5,3,0.76,1.8,1.362083333333333
399,-6.8,Spring,3.0,2,7,4,4,1.92,1.68,1.583333333333333
329,3.4,Summer,1.0,9,3,0,7,0.76,0.54,1.2725000000000002
308,-1.9,Spring,4.0,18,11,1,4,1.33,1.8,1.5320833333333332
18,-8.6,Summer,3.0,17,19,1,9,0.59,1.67,1.6229166666666668
218,3.4,Winter,3.0,11,5,6,3,1.94,1.79,1.6216666666666668
159,13.3,Winter,2.0,10,16,0,1,0.97,0.99,1.7091666666666667
187,3.7,Summer,1.0,6,15,4,9,0.83,1.49,1.5337499999999995
342,-5.4,Fall,3.0,1,19,6,11,1.22,1.12,1.6762500000000002
362,7.6,Summer,4.0,11,17,6,9,1.17,0.4,1.4483333333333333
6,2.3,Spring,3.0,6,20,1,6,1.58,1.87,1.4783333333333333
492,11.5,Winter,1.0,17,17,4,2,1.31,1.07,1.5279166666666668
171,0.3,Fall,1.0,21,10,4,11,1.29,0.65,1.78125
321,3.9,Fall,3.0,1,6,2,12,1.51,0.99,1.3870833333333332
136,18.0,Spring,4.0,23,14,4,4,0.31,1.98,1.5254166666666666
332,38.2,Spring,2.0,20,8,5,4,1.18,1.3,1.4866666666666666
147,27.1,Summer,3.0,8,17,0,7,0.21,1.59,1.5225000000000002
326,28.8,Summer,3.0,2,17,0,7,0.3,1.36,1.4420833333333334
308,35.2,Summer,2.0,5,19,2,7,0.21,1.48,1.2729166666666667
222,27.6,Spring,4.0,4,28,4,4,0.48,1.51,1.4566666666666663
55,4.9,Summer,3.0,9,26,5,8,1.89,0.84,1.2525
58,9.6,Winter,4.0,12,24,4,2,0.64,1.82,1.4837500000000003
496,12.6,Spring,3.0,19,11,3,5,1.84,1.38,1.365
199,-6.3,Fall,5.0,14,25,5,11,0.61,1.33,1.46375
443,-8.9,Fall,1.0,10,4,5,11,1.61,0.94,1.26
384,33.8,Winter,5.0,12,27,0,2,1.27,0.21,1.0912499999999998
18,36.4,Summer,5.0,6,27,2,9,0.47,1.31,1.5391666666666666
372,11.8,Winter,1.0,18,20,0,3,0.95,0.93,1.6304166666666668
173,4.0,Spring,1.0,5,15,5,4,1.55,0.87,1.4016666666666666
95,17.8,Winter,5.0,18,2,3,2,0.71,0.51,1.05125
322,34.5,Fall,4.0,8,23,5,12,0.9,1.48,1.3425
150,4.1,Fall,4.0,16,6,0,11,1.95,1.65,1.4750000000000003
411,22.3,Fall,4.0,4,15,2,11,0.93,1.28,1.6083333333333334
147,17.0,Winter,4.0,20,22,6,1,0.53,1.19,1.7916666666666667
420,33.3,Fall,5.0,0,8,4,12,1.24,1.52,1.7054166666666666
315,22.2,Winter,4.0,9,11,5,3,1.76,1.93,1.6216666666666668
98,-5.2,Spring,5.0,15,27,1,6,1.9,1.2,1.7416666666666665
228,3.0,Spring,3.0,5,11,6,6,1.52,1.16,1.6195833333333336
128,13.1,Winter,4.0,9,9,0,1,0.7,1.8,1.2666666666666668
442,14.1,Winter,4.0,14,22,2,3,0.21,0.53,1.6054166666666667
233,-1.7,Fall,4.0,20,26,1,12,0.69,0.56,1.2970833333333334
484,19.9,Spring,4.0,19,29,5,4,0.98,1.21,1.6449999999999998
139,13.4,Winter,1.0,22,2,3,3,1.8,0.36,1.22625
42,4.5,Winter,2.0,13,6,0,2,1.2,0.37,1.5437500000000002
439,21.0,Fall,1.0,2,15,4,12,0.63,0.81,1.6733333333333336
149,0.1,Winter,4.0,0,1,2,3,1.1,0.44,1.4795833333333333
240,-2.9,Fall,5.0,15,8,2,11,0.85,1.26,1.6920833333333334
91,-4.6,Winter,1.0,2,18,5,2,0.51,1.98,1.4495833333333332
441,19.6,Spring,3.0,9,21,6,5,0.62,1.89,1.6808333333333332
477,-8.1,Fall,3.0,18,28,5,10,1.96,1.65,1.1733333333333331
126,19.9,Spring,1.0,5,11,1,4,0.37,1.92,1.7179166666666663
149,3.4,Fall,4.0,15,15,4,12,0.61,1.59,1.1866666666666663
312,30.0,Spring,1.0,14,8,3,6,1.52,1.14,1.6541666666666668
419,16.9,Spring,3.0,17,4,6,6,1.36,1.88,1.4604166666666665
186,33.7,Fall,5.0,1,8,6,10,1.0,1.19,1.288333333333333
71,31.3,Fall,2.0,1,7,3,12,0.81,0.5,1.455
51,32.5,Fall,1.0,3,30,5,12,0.73,0.81,1.37875
319,11.5,Summer,5.0,7,13,2,9,1.37,0.98,1.2929166666666667
425,17.7,Spring,1.0,21,20,1,6,0.77,1.16,1.4508333333333334
192,18.4,Fall,5.0,3,25,0,12,1.84,1.3,1.4841666666666666
320,-9.7,Summer,3.0,9,29,1,8,1.51,1.27,1.5170833333333331
370,34.9,Spring,1.0,20,9,6,4,0.46,0.36,1.5591666666666668
407,12.2,Fall,2.0,19,30,0,10,1.42,0.44,1.48375
375,-0.6,Fall,1.0,15,8,2,11,1.1,1.26,1.7454166666666664
16,37.8,Summer,2.0,15,16,2,8,1.69,1.62,1.6525
37,36.4,Spring,1.0,1,7,6,5,1.96,1.7,1.42
487,15.3,Spring,1.0,10,7,2,6,0.39,1.92,1.5912500000000005
38,13.3,Fall,5.0,0,30,0,10,1.41,1.86,1.2958333333333332
392,17.7,Summer,2.0,3,17,0,7,1.61,0.65,1.4595833333333337
473,36.8,Fall,3.0,9,1,6,10,1.6,1.31,1.4141666666666666
256,31.8,Fall,5.0,15,15,6,10,1.58,0.89,1.200416666666667
332,17.4,Spring,2.0,14,8,0,5,1.91,1.35,1.7625000000000002
99,36.7,Summer,1.0,3,4,4,8,1.39,0.45,1.086666666666667
313,25.2,Fall,1.0,8,2,0,10,0.64,0.51,1.3324999999999998
480,9.9,Winter,1.0,6,7,1,3,1.23,1.3,1.245
483,1.5,Summer,4.0,4,31,0,7,0.88,0.34,1.5433333333333332
78,29.1,Summer,2.0,4,22,5,7,1.52,0.39,1.3433333333333335
181,0.5,Spring,5.0,22,21,6,5,1.56,0.82,1.2804166666666668
190,30.4,Spring,3.0,1,24,5,6,1.72,1.02,1.3120833333333335
276,22.1,Spring,2.0,4,12,2,4,1.09,1.94,1.7929166666666665
236,-1.4,Spring,2.0,8,7,6,5,1.89,1.37,1.5975
193,7.4,Fall,3.0,23,5,1,12,0.83,0.41,1.1870833333333333
73,1.5,Spring,4.0,17,22,0,5,0.62,1.83,1.632083333333333
486,21.5,Summer,2.0,17,29,1,8,0.67,0.29,1.75375
59,-2.7,Summer,3.0,8,26,1,9,1.63,0.37,1.3879166666666665
192,33.0,Spring,3.0,21,8,3,6,0.74,0.63,1.5
65,13.1,Summer,4.0,19,16,2,8,1.32,1.79,1.3937499999999998
173,6.1,Spring,2.0,11,30,4,6,1.66,1.07,1.4095833333333332
4,-6.6,Winter,3.0,9,28,1,2,0.24,0.35,1.6291666666666664
272,0.5,Summer,2.0,0,25,1,7,0.22,1.72,1.4666666666666668
155,-4.9,Spring,5.0,14,10,5,6,1.26,0.22,1.3995833333333334
339,13.4,Spring,1.0,20,23,1,5,1.85,1.81,1.8745833333333333
22,24.4,Summer,3.0,20,23,5,9,1.34,1.73,1.3904166666666666
275,20.0,Summer,1.0,0,1,4,9,1.86,1.03,1.4570833333333333
343,3.5,Winter,1.0,14,4,5,3,1.22,1.08,1.2708333333333333
491,-5.2,Winter,2.0,0,12,6,3,1.73,0.2,1.555
65,23.1,Spring,2.0,10,12,2,4,1.74,1.21,1.65625
20,15.4,Fall,3.0,23,11,2,10,1.68,1.49,1.4225
136,29.1,Fall,1.0,7,19,3,10,0.38,1.47,1.1616666666666666
339,9.7,Winter,1.0,22,22,2,2,0.21,1.68,1.2733333333333334
489,24.3,Fall,5.0,18,17,4,11,0.77,1.28,1.2679166666666666
278,5.6,Summer,3.0,16,3,0,7,0.35,1.26,1.78
296,35.0,Summer,5.0,3,2,2,8,0.95,1.54,1.7025
216,18.9,Summer,3.0,2,15,5,7,0.69,0.38,1.356666666666667
275,-8.6,Winter,3.0,18,27,4,1,1.95,0.73,1.57875
216,19.8,Summer,1.0,10,7,0,8,1.51,1.59,1.35
465,32.6,Winter,3.0,7,4,2,1,0.56,1.16,1.252916666666667
345,8.7,Spring,5.0,12,10,0,4,1.98,0.76,1.6616666666666668
37,18.4,Summer,3.0,16,17,3,8,1.91,1.73,2.0725
224,22.9,Winter,5.0,16,3,4,3,1.4,1.44,1.2283333333333333
239,25.9,Fall,5.0,14,27,2,12,1.17,1.69,1.5720833333333333
113,10.4,Winter,1.0,2,18,5,2,1.08,0.7,1.659166666666667
156,33.1,Winter,3.0,22,8,2,3,1.86,1.41,1.6391666666666664
283,37.2,Summer,3.0,22,27,2,9,1.45,0.57,1.184583333333333
208,27.0,Winter,3.0,0,18,5,3,0.53,1.83,1.2283333333333333
30,1.0,Winter,3.0,7,19,6,2,1.97,1.53,1.5883333333333332
327,22.3,Winter,2.0,19,14,1,2,1.45,0.37,1.1529166666666666
394,-5.3,Spring,4.0,21,8,0,5,1.47,1.08,1.90375
197,39.0,Fall,1.0,3,10,6,12,1.24,1.37,1.5670833333333336
99,12.4,Spring,4.0,9,17,2,5,1.87,0.29,1.6758333333333333
166,38.3,Fall,2.0,11,6,4,10,1.79,1.44,1.0929166666666663
144,-6.2,Spring,1.0,23,15,5,4,1.09,1.74,1.200416666666667
106,7.2,Winter,3.0,1,15,2,3,1.94,1.85,1.66375
210,-8.3,Winter,4.0,8,19,6,2,1.43,0.83,1.455
299,15.1,Fall,2.0,2,1,6,10,1.15,1.46,1.2695833333333333
63,-2.0,Winter,3.0,13,16,3,2,0.83,1.9,1.53625
287,27.6,Winter,2.0,21,14,1,3,0.58,1.3,1.6808333333333332
328,7.4,Fall,4.0,12,11,2,10,1.37,1.0,1.2820833333333332
152,9.8,Fall,4.0,6,7,5,10,0.97,0.64,1.28875
411,5.9,Winter,5.0,21,26,6,2,0.93,1.95,1.2679166666666666
357,16.3,Fall,3.0,20,10,1,10,0.87,0.97,1.4974999999999998
321,-4.9,Spring,5.0,19,10,2,5,0.51,0.98,1.0166666666666666
226,-7.9,Winter,1.0,4,16,3,3,0.93,0.24,1.7474999999999998
476,13.3,Fall,1.0,3,21,3,12,0.85,1.66,1.6341666666666663
419,26.9,Spring,5.0,18,14,6,5,1.54,0.8,1.225
29,-9.6,Fall,1.0,0,19,6,11,0.97,0.84,1.7304166666666667
190,10.9,Fall,4.0,3,2,0,10,0.62,0.47,1.2620833333333332
386,33.3,Spring,2.0,8,9,4,6,0.81,0.34,1.43875
445,-0.7,Summer,4.0,4,8,4,9,0.29,1.54,1.5816666666666668
57,-2.1,Fall,3.0,13,23,0,10,1.7,1.03,1.26875
421,3.8,Spring,4.0,7,1,5,4,0.48,1.06,1.899166666666667
302,19.3,Fall,2.0,14,16,0,10,0.73,1.68,1.3425
171,24.2,Fall,5.0,1,20,0,11,1.8,0.86,1.711666666666667
332,10.0,Winter,2.0,23,3,4,2,0.23,1.3,1.0820833333333333
194,11.9,Winter,2.0,9,1,2,2,0.87,1.11,2.360416666666667
77,-5.6,Spring,5.0,22,10,2,5,1.14,0.67,0.9433333333333334
497,-2.5,Summer,4.0,2,28,0,8,1.03,1.99,1.7275
494,37.8,Winter,1.0,7,5,6,2,1.0,1.77,1.7345833333333334
245,21.9,Spring,3.0,16,17,0,4,1.29,1.38,1.5570833333333332
253,30.6,Fall,5.0,5,30,3,11,0.33,1.89,1.2720833333333337
191,28.5,Winter,1.0,8,30,0,1,1.33,1.14,1.4291666666666665
220,22.7,Summer,5.0,16,9,2,8,1.11,0.28,1.3229166666666663
136,22.5,Winter,1.0,8,19,6,2,0.5,1.5,1.5874999999999997
74,7.5,Spring,4.0,0,17,0,4,0.57,1.35,1.8629166666666668
201,32.3,Fall,1.0,12,3,4,11,0.5,0.28,1.6304166666666664
460,24.4,Summer,4.0,0,5,5,8,0.95,1.77,1.5458333333333334
166,26.8,Summer,4.0,13,11,1,7,1.3,1.35,1.3108333333333333
271,31.1,Winter,1.0,10,8,2,3,1.93,0.99,1.1333333333333335
166,11.5,Winter,2.0,15,11,5,2,1.99,0.83,2.01
222,13.6,Spring,4.0,3,14,4,4,0.59,1.12,1.0154166666666666
109,38.2,Fall,1.0,13,9,3,11,1.63,0.24,2.12
118,23.4,Spring,5.0,11,8,0,5,0.67,1.72,1.22
18,-1.7,Spring,5.0,21,10,2,5,0.87,0.28,1.0858333333333332
296,-9.5,Fall,2.0,4,16,3,11,0.58,0.64,1.7870833333333334
149,12.4,Winter,4.0,0,26,3,1,0.43,0.82,1.5337499999999995
220,6.7,Winter,3.0,15,31,4,3,0.65,1.45,1.2441666666666666
6,12.0,Spring,3.0,3,22,0,5,1.06,0.71,1.2820833333333332
93,18.6,Winter,2.0,2,3,4,3,0.46,0.28,1.1050000000000002
214,8.6,Fall,4.0,11,23,0,10,1.72,0.92,1.0858333333333332
364,31.9,Summer,1.0,5,5,1,9,0.49,1.98,1.66625
234,2.4,Summer,2.0,8,26,5,8,1.27,0.81,1.21375
218,34.2,Fall,4.0,22,18,0,12,0.49,0.28,1.4745833333333334
402,-3.3,Spring,4.0,8,30,6,4,0.53,1.51,1.8341666666666665
23,36.9,Winter,3.0,11,5,3,1,1.16,1.99,1.29625
201,-8.4,Spring,2.0,18,4,6,6,0.63,1.88,1.4254166666666663
430,30.7,Fall,5.0,2,21,3,12,0.33,1.66,1.2208333333333334
331,1.9,Fall,3.0,18,1,2,11,1.32,1.46,1.45875
492,-2.4,Fall,4.0,8,29,2,11,1.44,0.61,1.3358333333333334
416,20.9,Spring,2.0,16,9,6,4,1.12,1.77,1.825416666666667
423,25.1,Spring,5.0,19,22,5,4,1.24,1.63,1.3629166666666668
483,12.9,Spring,3.0,5,21,6,5,1.81,1.11,1.5108333333333337
320,20.7,Summer,2.0,0,15,5,7,1.52,1.03,1.5841666666666667
39,3.9,Winter,2.0,0,23,3,3,1.02,0.61,1.52375
155,38.6,Summer,4.0,7,12,2,7,0.39,1.38,1.1704166666666669
327,33.9,Winter,5.0,11,7,1,2,0.83,0.71,1.932916666666667
448,-4.8,Spring,4.0,19,26,0,6,0.63,1.8,1.5583333333333331
486,7.0,Fall,1.0,16,7,5,10,1.92,1.86,1.3841666666666663
383,-0.6,Fall,2.0,15,27,2,12,1.34,1.09,1.4766666666666666
111,22.6,Fall,5.0,20,14,3,12,1.87,0.5,1.41625
304,38.8,Summer,3.0,9,4,0,9,1.66,0.37,1.6274999999999995
192,14.4,Spring,1.0,19,24,5,6,1.09,0.6,1.7220833333333332
427,15.8,Summer,2.0,10,16,5,9,1.67,0.89,1.4608333333333334
247,2.7,Summer,4.0,15,4,1,7,1.78,0.66,1.41625
215,3.3,Spring,4.0,2,14,4,4,1.35,0.35,1.0033333333333334
257,-9.1,Summer,2.0,12,15,5,7,1.28,0.39,1.4529166666666666
67,39.1,Fall,3.0,20,4,2,10,0.48,1.15,1.6749999999999998
224,35.0,Fall,2.0,7,8,6,10,1.46,1.73,1.5754166666666665
432,4.1,Fall,5.0,16,24,1,10,0.98,0.6,1.4083333333333332
69,18.3,Winter,1.0,2,1,0,1,0.75,0.56,1.715
453,-0.6,Summer,1.0,19,13,6,8,0.39,1.17,1.1279166666666665
358,-1.8,Winter,4.0,23,9,0,1,1.38,1.87,1.8875
449,22.0,Summer,1.0,3,12,1,9,1.93,1.12,1.6666666666666667
311,-3.5,Winter,4.0,9,19,6,2,0.67,1.59,1.4358333333333333
40,29.4,Summer,4.0,3,6,6,8,0.51,0.95,1.31625
64,17.4,Winter,5.0,21,18,2,1,1.03,1.56,1.6041666666666667
280,26.1,Summer,2.0,10,8,5,7,1.38,1.5,2.0475
485,-6.9,Spring,4.0,0,19,0,6,0.54,1.26,1.445
263,-4.3,Summer,5.0,17,16,5,9,0.43,1.78,1.2129166666666666
500,2.9,Winter,4.0,1,20,4,1,0.58,1.72,1.5945833333333337
59,-0.6,Spring,3.0,15,6,1,6,1.84,1.22,1.8145833333333328
301,12.6,Winter,2.0,22,26,6,3,1.16,0.4,1.6862500000000002
71,4.6,Fall,5.0,12,30,5,12,1.1,1.66,1.45
228,-2.5,Fall,4.0,12,10,4,11,1.3,1.79,1.3370833333333332
487,-1.3,Spring,1.0,15,21,2,6,0.41,1.81,1.7508333333333332
17,35.1,Fall,4.0,6,16,3,11,0.21,1.92,1.4375
492,-5.6,Summer,4.0,21,10,0,7,0.22,1.01,1.8504166666666664
20,-5.7,Fall,3.0,11,15,6,10,1.59,1.34,1.2558333333333334
381,21.5,Summer,2.0,20,14,3,9,0.67,1.4,1.2341666666666666
60,29.9,Fall,1.0,13,28,1,11,1.76,1.25,1.350833333333333
160,12.9,Summer,2.0,7,21,0,8,1.94,0.86,1.3133333333333332
355,31.5,Fall,2.0,19,28,5,10,0.84,0.72,1.1558333333333333
94,5.1,Spring,1.0,13,30,6,4,1.54,1.45,2.25
470,14.3,Winter,3.0,22,12,3,1,1.49,1.26,1.5566666666666669
53,19.4,Winter,5.0,0,28,1,3,0.44,1.14,1.194583333333333
198,28.8,Fall,3.0,14,6,4,10,0.32,0.62,1.0087499999999998
248,11.0,Summer,5.0,17,18,4,8,1.11,1.26,1.794166666666667
319,8.1,Spring,1.0,21,25,3,5,1.66,0.26,1.12375
483,25.5,Winter,4.0,2,25,5,3,1.08,0.67,1.68125
382,17.7,Summer,4.0,19,31,0,7,1.14,1.8,1.2908333333333333
58,28.3,Winter,4.0,18,28,1,3,0.76,0.96,1.1666666666666667
259,26.6,Spring,5.0,15,4,6,6,1.91,1.92,1.6137500000000002
