Home ID,Outdoor Temperature (°C),Season,Household Size,hour,day,weekday,month,lag_1,lag_24,rolling_mean_24
488,21.4,Winter,4.0,21,15,6,1,2.45,3.59,1.2812500000000002
190,-4.1,Winter,2.0,12,7,1,3,4.3,4.15,1.4966666666666668
19,24.2,Summer,1.0,21,3,6,9,3.92,3.03,1.62125
9,-5.8,Winter,1.0,14,9,0,1,3.24,2.49,1.38375
246,-8.8,Summer,4.0,14,4,4,8,3.61,2.07,1.1770833333333333
239,13.7,Fall,5.0,12,18,2,10,2.4,3.11,1.5366666666666668
400,10.4,Fall,3.0,10,28,3,12,3.77,3.62,1.36875
477,35.2,Fall,1.0,10,14,1,11,3.27,3.05,1.725833333333333
258,26.5,Spring,5.0,23,30,1,5,2.13,2.18,1.62625
138,30.8,Winter,4.0,7,18,5,3,2.67,4.98,1.909166666666667
203,-10.0,Spring,2.0,5,16,1,5,2.01,3.41,1.57625
17,-7.4,Spring,1.0,6,9,6,4,2.95,2.17,1.8404166666666664
184,17.9,Winter,3.0,1,29,6,1,4.65,4.3,1.3375
373,24.3,Winter,2.0,18,4,5,2,4.55,3.56,1.6741666666666664
472,-6.6,Summer,5.0,0,19,1,9,3.94,3.78,1.5187499999999998
469,-0.4,Fall,1.0,10,3,1,10,2.53,2.14,1.62
221,17.1,Summer,3.0,4,4,0,9,3.3,4.95,1.88375
131,37.0,Summer,3.0,10,11,4,8,2.11,4.76,1.8870833333333337
64,4.8,Winter,4.0,9,22,2,2,3.26,2.16,1.5354166666666664
379,34.5,Spring,3.0,0,22,3,6,3.01,4.88,1.6020833333333335
173,-6.0,Spring,1.0,15,27,5,5,2.07,2.3,1.4125
254,2.5,Summer,3.0,2,22,1,8,3.64,2.15,1.3829166666666668
19,34.7,Fall,3.0,13,29,4,12,2.33,3.68,1.59875
273,31.7,Winter,2.0,1,3,4,2,4.06,3.96,1.10875
129,7.5,Spring,3.0,8,2,1,5,2.39,3.67,1.8525
455,36.3,Fall,1.0,15,1,6,10,2.08,4.12,1.40125
335,20.0,Spring,2.0,12,30,6,4,4.42,3.81,2.2570833333333336
63,7.8,Summer,3.0,11,29,4,9,2.01,3.01,1.11875
380,14.6,Fall,3.0,3,6,2,12,2.31,4.51,1.3770833333333334
169,-6.9,Spring,2.0,9,21,2,6,4.07,2.44,1.3520833333333335
487,24.9,Summer,3.0,1,25,0,9,3.01,3.12,1.4166666666666667
221,-4.6,Winter,5.0,4,7,1,2,3.53,2.85,1.7891666666666666
419,33.8,Spring,3.0,7,21,2,6,2.99,2.69,1.6087500000000003
15,39.3,Fall,5.0,17,27,2,12,4.62,3.13,1.6137500000000002
459,34.5,Winter,2.0,3,25,5,3,4.01,2.92,1.8883333333333332
112,38.6,Winter,1.0,0,5,6,3,2.74,2.46,1.481666666666667
373,1.5,Fall,1.0,5,21,1,11,3.05,4.21,1.5337500000000002
472,19.7,Summer,2.0,1,23,2,8,4.46,3.99,1.6108333333333331
310,4.3,Spring,5.0,4,24,2,5,2.54,3.75,1.893333333333333
238,-7.2,Summer,1.0,8,1,4,9,2.98,2.33,1.1525
397,-1.1,Summer,3.0,14,19,1,9,2.72,4.12,2.0429166666666663
318,2.7,Spring,5.0,13,14,2,6,4.29,3.04,1.7075000000000002
208,16.8,Fall,1.0,16,3,4,11,4.42,4.28,1.937083333333333
427,22.1,Winter,5.0,5,14,1,3,4.21,3.84,1.8533333333333333
397,16.9,Spring,3.0,0,2,6,4,4.09,2.37,1.5966666666666665
138,6.4,Summer,3.0,23,15,1,8,2.08,2.98,1.52625
402,19.3,Spring,4.0,23,19,4,5,2.64,3.5,1.4075
51,7.1,Spring,1.0,14,7,2,6,2.14,4.38,1.5429166666666667
94,24.1,Spring,5.0,3,13,5,5,3.62,3.2,1.6829166666666666
369,30.3,Summer,2.0,9,1,4,9,4.82,4.7,1.336666666666667
39,36.1,Fall,1.0,16,13,0,11,3.2,3.87,1.3470833333333332
86,-5.5,Winter,5.0,22,19,6,3,3.63,4.89,1.7587499999999998
121,8.9,Spring,2.0,4,29,5,4,4.22,4.72,2.095
161,32.7,Spring,4.0,13,25,6,6,3.38,2.99,1.3845833333333335
366,17.3,Spring,4.0,18,28,6,5,3.31,4.77,1.77375
189,-0.3,Fall,4.0,12,13,4,10,2.59,3.12,1.2308333333333332
263,32.6,Spring,4.0,14,16,1,5,4.42,3.65,1.3891666666666664
384,26.6,Winter,2.0,7,11,2,1,3.86,3.78,1.747083333333333
330,19.5,Fall,4.0,3,31,1,10,3.72,4.87,1.6908333333333336
299,24.6,Spring,5.0,21,15,5,4,3.47,4.32,1.6641666666666668
433,30.6,Winter,5.0,6,19,6,2,2.81,3.43,1.54875
280,23.3,Summer,4.0,4,13,6,8,4.1,2.56,1.4925
244,5.0,Fall,2.0,21,4,2,10,4.07,2.34,1.9416666666666664
37,12.2,Fall,2.0,7,11,2,10,3.32,2.79,1.1070833333333334
476,38.9,Summer,1.0,3,30,6,7,4.76,2.9,1.9775
472,21.8,Winter,3.0,14,18,5,3,4.56,4.8,1.78875
484,-2.4,Spring,3.0,18,4,1,4,2.17,4.5,1.625416666666667
238,29.7,Winter,1.0,6,11,5,3,3.59,3.6,1.4295833333333332
15,24.9,Summer,2.0,3,29,4,9,4.63,2.84,1.7704166666666663
109,37.9,Spring,2.0,10,2,6,4,4.93,3.12,1.8420833333333333
281,39.8,Winter,4.0,0,9,0,1,3.45,3.74,1.5895833333333331
181,-0.4,Summer,4.0,5,22,1,8,3.24,4.05,1.5516666666666667
362,3.4,Summer,4.0,11,7,3,9,2.17,3.92,1.5925
163,24.2,Summer,1.0,18,6,3,7,4.88,4.94,1.742916666666667
98,-3.1,Fall,4.0,16,5,6,11,4.92,2.24,1.819583333333333
106,28.3,Summer,1.0,4,28,3,9,4.94,3.79,1.5329166666666667
238,-2.6,Spring,5.0,13,10,0,4,2.8,4.58,1.74
298,0.6,Winter,3.0,23,2,3,3,2.18,4.04,1.2395833333333333
97,10.4,Summer,5.0,6,9,6,7,2.57,2.79,1.4633333333333332
303,10.1,Winter,3.0,1,5,6,3,2.46,3.67,1.5145833333333332
359,20.9,Winter,3.0,22,16,0,1,2.87,2.77,1.6499999999999997
26,25.2,Spring,5.0,22,20,5,5,3.66,3.56,1.3491666666666668
228,38.3,Fall,1.0,1,5,3,10,4.8,2.77,2.1133333333333333
108,25.8,Spring,5.0,5,31,2,5,2.88,3.72,1.66125
238,30.8,Summer,3.0,2,22,4,9,4.03,3.82,1.945
235,-5.4,Winter,1.0,1,15,2,2,2.38,4.88,1.3570833333333334
29,15.0,Spring,2.0,12,14,6,5,4.38,3.52,1.4325
146,5.2,Fall,3.0,15,15,2,11,4.78,4.0,1.4087500000000002
484,-9.9,Fall,2.0,16,3,4,11,3.11,4.65,1.819583333333333
338,5.7,Fall,5.0,1,20,0,11,2.05,4.88,1.665
192,22.9,Summer,4.0,19,8,5,7,2.65,4.96,1.5845833333333337
228,-3.9,Spring,4.0,11,24,0,4,3.61,4.65,1.8891666666666669
495,24.3,Summer,5.0,6,25,1,7,2.9,4.18,1.60375
369,-2.4,Summer,1.0,22,22,1,8,4.6,3.14,1.51375
13,12.9,Winter,3.0,8,21,1,2,2.46,4.47,1.5795833333333331
396,5.7,Summer,1.0,5,27,6,8,4.07,3.28,1.49625
30,26.2,Spring,3.0,13,9,4,6,3.73,3.33,1.4400000000000002
42,2.7,Winter,1.0,14,23,3,2,3.07,3.95,1.5633333333333332
40,15.8,Summer,3.0,15,23,5,9,2.06,3.3,1.4708333333333332
205,-6.6,Winter,4.0,10,20,0,3,4.75,3.31,2.16875
500,35.2,Winter,5.0,9,31,1,1,2.69,4.86,1.46875
299,-8.5,Summer,4.0,2,24,6,9,2.63,4.47,2.1133333333333333
46,-5.8,Fall,3.0,9,31,1,10,4.65,2.46,1.719166666666667
319,37.2,Fall,2.0,6,13,0,11,3.98,4.18,1.4520833333333334
385,-8.2,Winter,1.0,22,22,6,1,3.61,2.33,1.61
63,6.4,Spring,4.0,13,14,4,4,4.2,3.95,1.5704166666666668
205,26.3,Winter,5.0,7,11,5,3,2.24,2.02,1.6554166666666663
277,2.6,Spring,1.0,16,7,2,6,3.77,3.41,1.5683333333333334
179,-0.0,Summer,5.0,12,17,6,9,4.12,2.59,1.3666666666666665
230,30.6,Winter,1.0,5,10,1,1,3.01,2.26,1.5991666666666668
105,27.6,Winter,3.0,1,22,2,3,2.37,2.09,1.680416666666667
393,34.9,Summer,5.0,22,14,3,9,4.45,3.5,1.4216666666666669
326,14.6,Spring,1.0,10,23,1,5,2.3,4.75,1.7866666666666664
313,-4.1,Winter,4.0,10,27,0,2,2.45,2.08,1.3266666666666669
121,18.2,Winter,1.0,2,3,4,2,2.43,2.94,1.6258333333333337
430,4.3,Fall,3.0,22,17,6,12,3.3,4.08,1.3433333333333335
390,2.4,Winter,4.0,21,25,5,2,2.41,3.44,1.7804166666666663
435,8.1,Winter,2.0,22,15,2,2,2.2,2.89,1.5779166666666669
83,37.8,Fall,2.0,3,8,6,10,4.48,2.69,1.5858333333333334
446,23.6,Spring,2.0,4,10,0,4,4.07,2.89,1.960416666666667
434,25.8,Summer,3.0,6,19,1,9,3.39,2.92,1.499583333333333
394,37.0,Fall,1.0,12,12,1,12,2.35,3.37,1.64
114,28.7,Spring,3.0,9,2,4,6,2.38,2.42,1.7725
177,36.3,Fall,2.0,1,8,4,12,2.65,4.51,1.80625
284,7.7,Summer,5.0,10,1,5,7,3.22,2.88,1.6783333333333337
426,27.2,Spring,5.0,2,23,1,5,3.49,4.03,1.365
114,14.5,Summer,1.0,16,19,5,8,2.65,2.95,1.715833333333333
37,-0.3,Summer,2.0,19,19,5,8,2.62,2.34,1.4554166666666666
377,-0.3,Fall,4.0,1,22,4,12,2.9,2.31,1.5629166666666665
153,-3.6,Summer,4.0,2,24,0,7,2.69,3.84,1.590833333333333
239,26.5,Spring,2.0,8,9,6,4,2.9,3.28,1.5
407,32.2,Fall,5.0,19,29,6,10,4.25,2.32,1.3266666666666669
18,-3.0,Fall,2.0,0,8,2,11,3.81,3.11,1.862083333333333
107,30.5,Summer,3.0,20,7,0,8,3.85,3.11,1.5795833333333336
349,35.3,Spring,4.0,22,30,6,4,3.46,2.39,1.6400000000000003
267,39.3,Summer,4.0,20,20,3,7,4.66,4.88,1.535
133,-8.1,Summer,2.0,9,2,6,7,4.07,4.99,1.4829166666666669
115,22.5,Summer,4.0,23,13,3,7,4.0,2.57,1.6141666666666667
370,31.6,Fall,4.0,22,28,1,11,2.62,3.33,1.9529166666666664
381,3.1,Fall,3.0,19,17,6,12,2.4,3.65,1.4070833333333337
115,7.8,Fall,3.0,3,6,2,12,3.72,2.83,1.491666666666667
129,31.0,Summer,1.0,21,1,1,8,4.15,4.16,1.4908333333333337
103,0.3,Summer,4.0,17,16,5,9,3.78,2.95,1.23125
257,-0.8,Winter,2.0,11,7,1,3,2.04,3.58,1.375416666666667
332,4.7,Spring,4.0,21,23,6,4,4.65,4.94,1.5395833333333335
471,5.4,Summer,3.0,2,22,5,7,4.18,2.79,1.3229166666666667
119,30.9,Spring,3.0,22,15,0,5,4.26,2.51,1.7162499999999998
5,7.2,Summer,5.0,13,9,5,9,2.65,4.87,1.5125
12,9.2,Spring,3.0,13,10,0,4,3.04,4.67,1.8566666666666665
73,19.1,Summer,1.0,14,12,5,8,4.69,4.92,1.7612500000000002
68,5.0,Fall,2.0,19,9,5,12,3.89,2.75,1.3775000000000002
278,21.0,Summer,5.0,17,5,2,7,2.79,4.06,2.061666666666667
168,18.3,Summer,3.0,16,22,4,9,4.5,2.14,1.844166666666667
74,20.1,Fall,5.0,14,20,2,12,2.44,4.91,1.4620833333333332
131,11.6,Spring,1.0,4,17,2,5,4.23,2.92,1.5929166666666663
361,38.4,Fall,3.0,16,7,5,10,2.75,4.05,1.455833333333333
495,23.4,Summer,1.0,16,5,2,7,2.27,3.22,1.8691666666666664
206,-9.9,Winter,1.0,19,24,4,2,3.35,4.8,1.2975
108,9.7,Spring,2.0,8,20,3,4,4.65,2.21,1.850833333333333
191,2.4,Summer,5.0,19,30,2,8,2.79,4.07,1.54125
225,10.9,Fall,2.0,22,30,5,12,3.51,4.62,1.4054166666666663
200,19.8,Summer,2.0,23,17,0,7,4.08,4.54,1.1029166666666663
236,21.7,Summer,3.0,4,16,6,7,4.88,2.67,1.45125
458,27.4,Winter,5.0,16,2,3,3,4.15,2.45,1.635
219,2.5,Winter,3.0,16,12,6,3,2.1,3.56,1.7308333333333337
154,-8.7,Spring,1.0,18,10,0,4,4.69,2.31,1.7008333333333334
290,24.0,Fall,2.0,20,30,3,11,3.84,2.24,1.7070833333333333
361,-6.1,Winter,3.0,20,18,5,2,3.95,4.16,1.9195833333333332
305,18.3,Summer,2.0,12,6,2,9,4.1,3.34,1.680416666666667
179,-6.1,Summer,1.0,14,16,2,8,3.01,4.93,1.65125
52,31.7,Summer,4.0,1,10,0,7,4.3,4.04,1.6258333333333337
86,-5.2,Winter,5.0,13,25,2,1,2.31,3.71,1.5933333333333335
62,25.1,Spring,5.0,1,18,6,6,3.58,3.58,1.4
29,36.8,Winter,4.0,22,4,2,1,2.9,2.79,1.659166666666667
264,2.7,Spring,3.0,18,9,6,4,2.41,3.48,1.6920833333333334
69,37.7,Summer,3.0,6,16,2,8,2.95,4.68,1.2745833333333334
159,10.1,Winter,4.0,16,28,1,2,3.38,4.04,1.835
180,19.0,Fall,3.0,18,22,6,10,3.32,2.4,1.3758333333333332
129,-9.0,Winter,4.0,19,15,2,2,4.43,3.5,1.7083333333333333
206,-0.7,Winter,2.0,5,9,3,3,4.19,3.46,1.8729166666666663
6,28.8,Summer,5.0,13,9,6,7,5.0,4.41,1.61
324,-9.7,Winter,2.0,4,19,6,3,2.09,3.82,1.69125
295,-0.0,Winter,2.0,1,16,3,2,3.43,2.07,2.147083333333333
221,-9.2,Winter,2.0,13,11,5,2,4.48,3.49,1.9316666666666664
232,23.5,Fall,3.0,1,6,4,10,3.56,2.93,1.93375
230,12.6,Summer,5.0,16,28,0,8,3.45,3.49,1.6891666666666667
382,14.5,Spring,2.0,1,18,3,5,2.51,2.14,1.5204166666666663
185,33.7,Spring,3.0,16,25,1,4,4.9,4.47,1.200416666666667
91,-6.2,Spring,3.0,2,14,4,4,2.02,4.69,0.96375
433,37.7,Winter,2.0,0,15,2,3,3.85,2.93,1.7904166666666663
162,-0.0,Winter,4.0,8,16,3,2,2.07,2.94,1.9120833333333331
425,27.8,Summer,4.0,13,24,6,9,2.57,4.1,1.5266666666666664
94,-9.8,Winter,1.0,7,12,6,2,2.94,4.39,1.69125
51,13.3,Winter,4.0,18,14,1,3,4.8,3.28,1.6095833333333331
454,8.8,Summer,5.0,12,24,3,8,4.68,4.89,1.4779166666666663
313,36.1,Summer,5.0,2,14,3,9,3.98,2.1,1.335416666666667
440,11.1,Winter,4.0,4,23,3,2,3.51,4.54,1.2775
142,-5.5,Spring,2.0,20,7,2,6,2.37,4.42,1.66125
324,3.5,Spring,4.0,22,6,5,5,2.18,2.6,1.6429166666666666
401,10.4,Winter,5.0,2,17,4,3,2.26,2.59,1.4174999999999998
79,15.9,Fall,5.0,23,23,5,12,2.15,2.44,1.3541666666666667
389,24.5,Spring,1.0,20,29,0,5,3.45,4.47,1.86
387,12.5,Spring,4.0,12,27,1,6,4.83,3.46,1.5741666666666667
190,-3.0,Summer,5.0,21,21,3,9,2.6,4.49,1.5483333333333331
108,22.7,Fall,2.0,1,2,3,11,3.63,3.13,1.5820833333333333
343,25.4,Summer,5.0,5,23,6,7,4.7,3.13,1.4766666666666666
93,-4.4,Summer,5.0,21,17,6,9,3.77,3.43,1.97125
28,-2.3,Spring,5.0,19,1,5,4,3.73,2.47,1.7454166666666666
55,20.0,Spring,3.0,2,8,0,5,2.12,4.95,1.3129166666666665
394,7.4,Spring,2.0,17,27,5,5,2.64,4.2,1.3716666666666668
374,38.4,Winter,1.0,4,1,2,2,2.55,2.44,2.29125
483,38.3,Winter,1.0,21,30,0,1,2.26,2.35,1.4825
404,-3.6,Spring,1.0,0,7,2,6,4.68,4.33,1.6983333333333337
248,15.9,Spring,5.0,18,15,0,5,3.47,2.19,1.6554166666666663
298,-9.6,Winter,1.0,16,1,2,2,3.63,3.45,1.6925
1,-6.0,Spring,4.0,20,15,5,4,2.02,4.93,1.5479166666666666
476,-6.1,Fall,5.0,1,21,1,11,4.27,2.32,1.5512499999999998
71,-2.2,Winter,1.0,23,27,4,1,3.41,4.53,1.2991666666666666
198,-6.0,Spring,5.0,17,27,1,6,3.42,3.73,1.70875
262,-4.5,Winter,3.0,3,16,3,2,3.38,4.92,2.022083333333333
308,32.5,Spring,5.0,22,14,4,4,4.74,4.98,1.5504166666666663
144,30.4,Fall,4.0,5,2,3,11,4.72,2.93,1.5091666666666663
152,29.9,Summer,4.0,6,3,3,8,3.89,4.63,1.794166666666667
232,35.1,Summer,2.0,21,10,0,7,2.49,2.66,1.8595833333333331
381,9.2,Winter,1.0,6,8,2,3,2.02,3.06,1.2474999999999998
426,4.3,Winter,2.0,19,7,1,2,5.0,3.53,1.545
427,-2.1,Spring,2.0,3,12,2,4,4.42,2.51,1.81875
149,13.2,Spring,2.0,3,12,0,6,4.13,3.77,1.1604166666666669
4,-5.0,Spring,1.0,13,7,6,5,3.2,2.39,1.5933333333333335
278,26.5,Fall,5.0,11,14,1,11,2.83,3.42,1.5675
336,15.1,Winter,3.0,22,24,1,1,3.26,4.64,1.2195833333333332
342,2.2,Winter,5.0,20,31,4,3,4.62,3.16,1.2425
475,2.1,Spring,4.0,12,21,6,5,4.65,2.92,1.6545833333333333
67,38.1,Winter,4.0,5,28,1,2,3.82,2.26,1.3624999999999998
466,15.3,Spring,5.0,16,5,0,6,3.33,4.69,1.4179166666666667
237,-7.0,Summer,5.0,14,17,3,8,4.77,3.86,1.8941666666666668
8,33.7,Fall,2.0,13,16,3,11,2.02,4.06,1.5345833333333332
274,-1.9,Spring,3.0,2,9,4,6,2.67,3.29,1.5841666666666665
258,29.3,Winter,3.0,4,7,5,1,4.96,3.36,1.5358333333333334
222,14.8,Spring,2.0,14,2,4,6,4.09,2.94,1.6983333333333333
151,26.1,Summer,3.0,3,1,5,7,4.72,3.42,1.725833333333333
295,3.5,Fall,5.0,16,31,1,10,4.28,3.47,1.5387500000000005
472,-6.1,Fall,3.0,20,28,1,11,4.89,2.43,1.687083333333333
6,-1.5,Spring,1.0,1,9,6,4,2.51,2.84,1.8383333333333336
271,5.7,Spring,4.0,17,20,3,4,2.21,3.19,1.2779166666666668
383,19.2,Spring,5.0,7,20,5,5,4.03,4.42,1.5975
379,-5.1,Fall,5.0,8,22,4,12,3.6,4.04,1.5041666666666669
12,29.8,Winter,2.0,21,22,2,3,2.12,4.75,1.3262500000000002
192,7.6,Summer,2.0,21,29,5,7,4.16,4.07,1.215833333333333
209,4.5,Winter,2.0,4,4,5,2,3.53,3.02,1.0058333333333334
320,34.6,Summer,1.0,2,6,3,7,3.87,2.74,1.90875
286,-5.9,Summer,3.0,19,11,0,9,3.09,4.1,1.4491666666666667
106,28.9,Summer,2.0,19,27,3,7,4.15,2.69,1.6462500000000002
143,29.8,Fall,3.0,6,10,6,12,2.26,3.34,1.517916666666667
346,24.4,Spring,3.0,19,24,5,6,4.05,3.51,1.9179166666666667
205,18.3,Summer,4.0,19,11,0,9,2.95,2.52,1.3758333333333337
268,-3.9,Fall,1.0,4,27,2,12,2.26,2.81,1.625
290,8.0,Spring,2.0,19,11,1,4,4.98,2.41,1.6570833333333332
206,28.4,Summer,4.0,15,29,1,8,4.62,2.57,1.8420833333333333
142,-0.7,Summer,5.0,11,30,5,9,2.92,3.5,1.2924999999999998
215,33.9,Winter,5.0,3,1,0,1,4.58,4.3,1.7675
204,35.7,Summer,2.0,19,17,6,9,4.09,2.92,2.2175
269,24.7,Spring,5.0,20,31,2,5,4.07,4.51,1.149166666666667
397,17.1,Summer,4.0,21,6,2,9,2.52,2.84,1.6666666666666667
498,9.0,Winter,4.0,21,10,1,1,3.35,3.87,1.93375
164,18.6,Summer,5.0,1,28,0,8,4.7,4.81,1.4974999999999998
421,-1.3,Winter,1.0,8,16,3,2,4.36,2.3,2.047916666666667
63,16.8,Summer,4.0,3,4,4,8,4.75,3.92,1.2579166666666668
74,12.6,Winter,1.0,9,19,3,1,2.85,2.45,1.3258333333333334
311,21.3,Fall,5.0,3,10,6,12,2.1,3.15,1.6383333333333334
142,19.7,Fall,5.0,0,29,4,12,3.79,3.64,1.6091666666666669
167,12.0,Summer,4.0,6,13,3,7,2.47,3.61,1.8225
356,2.1,Winter,3.0,2,21,5,1,4.0,4.02,1.1245833333333335
99,5.1,Spring,3.0,23,3,5,6,4.38,4.07,1.8808333333333331
375,15.3,Winter,1.0,20,27,0,3,3.96,2.21,1.455833333333333
482,2.7,Fall,2.0,12,31,6,12,3.14,2.07,1.0566666666666666
41,34.5,Fall,2.0,19,19,1,12,3.35,2.26,1.73375
152,-3.0,Spring,1.0,4,20,1,6,3.49,2.24,1.3083333333333331
149,-1.3,Summer,2.0,0,22,1,8,3.51,4.0,1.23375
1,36.1,Summer,5.0,0,7,4,7,2.25,3.1,1.94125
99,3.0,Summer,5.0,21,5,5,8,2.5,3.42,1.4954166666666666
49,17.8,Fall,3.0,11,17,1,10,2.05,2.08,1.4004166666666666
21,-4.8,Fall,5.0,23,27,0,11,2.22,2.1,1.2525000000000002
436,8.7,Fall,2.0,12,4,2,10,2.53,3.04,1.5649999999999995
490,31.3,Fall,3.0,22,30,5,12,3.71,3.76,1.5166666666666666
269,36.4,Spring,1.0,3,1,0,5,3.27,4.34,1.9366666666666663
170,7.3,Winter,4.0,1,15,6,1,3.44,2.95,1.8570833333333332
273,13.9,Spring,3.0,8,19,0,6,4.89,4.66,1.9
29,18.4,Fall,2.0,16,21,3,12,4.76,4.41,1.3375
180,21.1,Fall,1.0,14,3,4,11,3.36,3.72,1.66375
84,-0.2,Summer,5.0,2,23,6,7,4.9,2.72,1.5858333333333334
472,-0.6,Winter,2.0,1,25,5,3,4.71,2.54,1.7516666666666667
388,18.0,Summer,5.0,7,30,6,7,2.11,3.35,1.6908333333333332
488,32.1,Winter,2.0,16,29,2,3,2.37,4.01,1.7208333333333334
314,29.5,Spring,4.0,2,22,3,6,4.17,4.42,1.405833333333333
241,-4.7,Spring,4.0,23,23,4,6,4.97,2.99,1.434583333333333
223,34.9,Summer,5.0,0,29,5,7,2.15,2.9,1.3204166666666666
202,35.6,Winter,4.0,2,1,0,1,2.59,3.86,1.7854166666666669
268,-6.7,Spring,3.0,14,17,5,6,2.8,4.13,1.190416666666667
85,38.0,Summer,2.0,8,16,5,9,3.34,2.09,1.7466666666666668
329,23.7,Summer,5.0,19,2,5,9,3.34,4.62,1.41625
17,23.3,Fall,4.0,15,6,4,10,4.39,3.96,1.2816666666666665
264,27.8,Summer,4.0,20,2,6,7,2.09,2.57,1.6941666666666668
8,8.0,Winter,5.0,6,23,3,2,2.26,4.94,1.27625
332,31.5,Fall,5.0,11,10,1,10,2.37,4.39,1.2758333333333332
348,6.4,Winter,5.0,15,13,0,3,3.16,2.84,1.61
239,36.6,Spring,2.0,12,24,2,5,4.97,2.1,1.257083333333333
407,20.6,Spring,5.0,4,20,1,6,4.2,4.29,1.2933333333333332
99,38.3,Summer,1.0,21,8,4,9,2.1,2.14,1.9729166666666664
71,29.6,Fall,2.0,22,4,0,12,4.16,2.46,1.43125
372,-8.9,Summer,4.0,18,12,5,8,4.7,4.29,1.7220833333333332
171,25.9,Winter,2.0,22,22,2,2,2.12,3.53,1.33625
163,-5.4,Winter,2.0,18,8,2,2,3.81,4.55,1.5062500000000003
236,22.9,Spring,4.0,1,7,6,5,3.09,4.56,1.5454166666666664
312,10.7,Fall,5.0,11,1,4,12,3.02,2.22,1.5970833333333332
17,10.4,Summer,1.0,13,15,4,9,2.01,4.8,1.2666666666666668
379,6.1,Summer,2.0,2,29,1,8,3.52,2.96,1.3129166666666665
462,-1.6,Fall,1.0,3,29,6,10,3.0,4.09,1.5187499999999998
256,16.5,Summer,5.0,14,3,3,8,3.11,4.62,1.7958333333333334
76,4.3,Summer,2.0,13,7,4,7,2.05,3.93,0.9941666666666668
14,11.3,Spring,4.0,21,25,6,6,2.1,3.37,1.7700000000000002
336,13.1,Winter,5.0,9,26,3,1,2.72,4.75,1.3108333333333333
218,10.1,Spring,4.0,9,4,6,6,3.11,2.61,2.0529166666666665
452,33.9,Spring,1.0,2,28,2,6,2.88,4.05,1.0762500000000002
80,-7.3,Winter,4.0,17,18,5,2,2.59,4.06,1.9004166666666664
45,0.8,Spring,1.0,19,28,4,4,3.5,2.26,1.8495833333333331
202,11.2,Spring,3.0,9,30,6,4,4.12,2.27,1.9420833333333332
62,29.4,Spring,4.0,10,28,2,6,3.62,3.23,1.6245833333333335
337,12.4,Spring,2.0,22,30,4,6,3.7,4.83,1.4629166666666666
