Home ID,Outdoor Temperature (°C),Season,Household Size,hour,day,weekday,month,lag_1,lag_24,rolling_mean_24
311,29.2,Spring,5.0,10,14,4,4,0.49,0.3,1.4429166666666668
450,23.5,Spring,3.0,2,27,3,4,1.1,0.27,1.0758333333333334
299,10.1,Fall,2.0,2,2,5,12,1.57,0.3,1.2404166666666667
203,19.8,Winter,4.0,3,17,4,3,1.09,0.36,1.3475
129,11.1,Winter,4.0,13,21,1,2,1.54,1.02,1.2616666666666667
40,34.5,Spring,2.0,22,29,3,6,1.0,1.36,1.7858333333333334
136,-3.9,Winter,3.0,16,18,5,2,1.02,1.18,1.9570833333333333
84,15.5,Winter,3.0,0,17,4,3,1.61,1.99,1.3954166666666667
349,13.0,Summer,2.0,17,3,6,9,0.55,0.46,1.4220833333333334
386,17.3,Winter,5.0,11,27,0,2,0.48,1.22,1.075
139,39.4,Fall,5.0,16,18,2,10,1.27,1.49,1.6670833333333333
103,-5.8,Spring,4.0,17,21,4,4,1.39,0.96,1.6083333333333334
237,-9.9,Winter,2.0,20,18,5,3,1.34,1.9,1.6091666666666666
322,16.3,Fall,2.0,18,24,6,12,0.57,0.84,1.145
368,29.8,Spring,5.0,1,15,5,4,0.93,1.91,1.4654166666666668
115,34.4,Summer,2.0,3,25,4,8,1.76,1.56,1.43375
296,-7.3,Summer,5.0,8,12,1,9,1.2,0.31,1.68
55,31.0,Spring,2.0,8,17,2,5,1.26,1.58,1.460416666666667
155,22.6,Summer,5.0,18,31,3,8,1.62,1.59,1.5466666666666669
327,-9.5,Spring,3.0,4,28,2,6,0.92,1.63,1.0533333333333337
79,13.6,Spring,5.0,8,5,2,4,1.23,0.6,1.04375
397,25.3,Spring,2.0,9,22,5,4,1.33,0.26,1.61625
373,37.3,Fall,3.0,6,24,6,12,1.21,0.66,1.163333333333333
414,39.5,Winter,1.0,5,6,0,2,0.54,1.6,1.4170833333333337
60,4.2,Winter,5.0,20,4,5,2,0.67,1.79,1.58375
422,-2.2,Spring,3.0,22,21,4,4,1.91,0.87,1.60125
22,5.2,Spring,4.0,15,21,6,5,0.47,1.13,1.8454166666666667
119,0.3,Fall,2.0,18,18,0,12,0.47,0.61,1.33
5,34.9,Fall,1.0,6,2,3,11,1.99,1.65,1.60875
111,14.7,Spring,4.0,8,17,5,6,1.92,1.27,1.4233333333333331
483,-6.3,Fall,4.0,9,21,3,12,1.23,0.8,1.5633333333333332
391,32.7,Winter,1.0,10,21,1,2,0.99,0.23,1.4804166666666665
351,-2.1,Fall,2.0,19,17,1,10,0.83,1.89,1.3925
88,28.3,Spring,3.0,23,16,1,5,0.51,0.56,1.4508333333333334
284,12.2,Summer,4.0,23,14,3,9,1.43,0.78,1.37
258,30.0,Winter,3.0,10,11,5,3,1.76,1.88,1.6
39,-4.2,Winter,4.0,12,13,0,2,1.78,0.49,1.3033333333333332
479,36.6,Spring,4.0,2,23,1,5,1.79,0.71,1.3358333333333334
125,-9.6,Spring,4.0,19,21,4,4,0.68,0.81,1.6141666666666667
269,14.9,Summer,2.0,10,20,2,9,0.66,0.4,1.205833333333333
301,6.3,Spring,5.0,8,4,1,4,1.83,1.0,1.7229166666666669
360,9.2,Winter,2.0,10,3,4,3,0.79,1.17,1.1566666666666665
371,38.2,Fall,3.0,7,6,0,11,0.46,1.94,1.1708333333333332
360,32.8,Summer,4.0,2,11,4,8,1.33,0.37,1.7483333333333333
430,30.6,Summer,3.0,8,23,6,7,1.61,0.98,1.6854166666666668
260,-7.1,Fall,1.0,23,31,6,12,1.35,1.37,1.9391666666666667
435,2.0,Winter,2.0,18,7,5,1,0.85,1.9,1.5870833333333334
61,25.6,Fall,5.0,8,6,2,12,1.78,1.57,2.0125
153,-2.2,Summer,2.0,14,30,5,9,0.55,0.3,1.3341666666666667
346,-6.3,Fall,1.0,21,16,0,10,1.79,1.11,1.82625
375,16.3,Fall,1.0,10,8,2,11,1.83,0.88,1.7179166666666668
265,0.2,Spring,5.0,23,13,3,4,1.25,0.47,0.9941666666666666
336,36.8,Fall,5.0,23,25,5,11,1.29,1.07,1.6070833333333334
117,18.5,Spring,5.0,22,27,1,6,1.57,0.95,1.0225
274,-2.2,Winter,3.0,4,27,0,3,0.75,1.18,1.602916666666667
129,19.8,Fall,3.0,14,24,1,10,0.67,0.76,1.44125
138,-1.3,Winter,3.0,4,9,3,2,0.49,0.62,1.7929166666666667
424,25.9,Summer,2.0,3,18,4,8,1.09,0.8,1.7095833333333337
64,2.9,Fall,4.0,0,16,5,12,1.96,1.06,1.2908333333333333
233,18.6,Summer,2.0,20,5,5,8,0.74,1.76,1.41
25,14.1,Fall,1.0,11,30,3,11,1.84,1.43,1.7204166666666667
248,1.3,Spring,1.0,13,16,4,6,1.61,0.91,1.6058333333333332
402,-8.5,Spring,3.0,16,16,6,4,0.87,1.07,1.606666666666667
455,-7.7,Spring,2.0,22,12,0,6,1.83,0.3,1.3925
333,20.7,Fall,2.0,17,2,0,10,1.75,0.27,1.1308333333333331
135,25.4,Fall,5.0,15,10,6,12,0.21,1.85,1.53125
239,-6.6,Fall,2.0,9,22,6,10,0.32,1.31,1.034166666666667
263,22.8,Summer,1.0,6,5,1,9,1.78,0.21,1.694583333333333
492,1.1,Spring,5.0,7,5,0,6,1.18,1.96,1.6016666666666666
369,30.8,Winter,4.0,18,12,3,1,1.07,0.94,1.4116666666666668
476,11.6,Winter,1.0,16,21,1,2,1.73,0.92,1.1829166666666666
442,7.9,Fall,4.0,12,16,5,12,1.09,1.8,1.38
154,38.7,Winter,4.0,6,23,0,1,1.28,0.91,1.7166666666666666
230,12.1,Spring,5.0,1,21,2,6,1.97,1.2,1.93375
355,25.5,Fall,3.0,1,1,4,12,0.64,0.64,1.4270833333333333
497,29.7,Fall,2.0,14,25,2,10,0.36,0.99,1.330833333333333
202,13.9,Winter,1.0,3,24,1,1,0.42,1.42,1.7983333333333336
80,3.3,Spring,5.0,17,15,0,5,0.33,0.68,1.512916666666667
330,-8.9,Spring,1.0,6,1,5,4,1.91,1.96,2.036666666666666
220,38.8,Fall,5.0,22,31,6,12,1.19,1.69,1.8608333333333336
211,-7.0,Spring,5.0,9,23,4,6,0.32,0.24,1.2012500000000002
283,38.1,Spring,5.0,2,5,0,6,1.58,0.86,1.5170833333333331
161,19.8,Spring,5.0,5,1,0,5,1.94,1.17,2.0766666666666667
275,-6.0,Spring,5.0,17,9,4,6,0.3,1.79,1.4333333333333331
321,12.0,Fall,2.0,2,16,5,12,0.64,0.55,1.3816666666666666
61,7.9,Summer,4.0,14,2,5,9,0.62,1.67,1.13
470,5.5,Spring,1.0,12,30,6,4,1.5,1.1,2.145
281,34.7,Spring,3.0,18,26,2,4,0.47,1.45,1.2033333333333334
54,0.6,Winter,3.0,18,17,1,1,1.38,2.0,1.3016666666666667
336,-8.0,Fall,1.0,1,29,6,10,1.86,1.42,1.4691666666666665
355,4.3,Summer,1.0,1,20,6,8,1.62,1.95,1.7220833333333332
288,-4.0,Summer,2.0,7,11,4,8,0.98,0.57,1.6704166666666664
206,18.5,Summer,1.0,8,19,2,7,0.77,0.33,1.1629166666666666
429,1.1,Winter,2.0,22,29,2,3,0.21,0.61,1.41
495,19.4,Summer,5.0,1,16,2,8,1.4,1.0,1.4870833333333335
71,20.0,Spring,3.0,12,2,6,4,1.66,1.96,1.8591666666666664
40,36.9,Fall,1.0,1,8,6,10,0.51,0.68,1.27625
139,1.5,Fall,3.0,13,27,2,12,1.7,0.62,1.5433333333333337
292,-7.2,Winter,1.0,7,1,0,1,0.87,1.12,1.7120833333333332
443,30.7,Spring,1.0,7,26,4,5,0.57,1.28,1.4808333333333332
290,7.5,Spring,5.0,16,6,1,6,0.25,0.93,1.8179166666666664
328,39.8,Spring,5.0,20,19,0,6,0.24,0.73,1.2670833333333331
371,31.2,Winter,5.0,13,27,0,2,1.17,0.65,1.1304166666666666
150,39.1,Spring,4.0,13,12,0,6,1.51,1.39,1.55875
350,34.8,Winter,2.0,7,16,3,3,1.5,0.95,1.4145833333333335
41,12.7,Spring,5.0,19,9,4,6,1.8,0.37,1.5004166666666665
359,0.9,Summer,1.0,2,8,1,8,1.29,0.32,1.7933333333333337
226,32.5,Fall,3.0,3,17,1,10,1.16,0.85,1.565416666666667
355,5.0,Winter,4.0,6,27,0,2,1.56,0.62,1.22625
218,25.8,Winter,5.0,9,14,1,2,1.19,0.66,1.5379166666666668
376,16.5,Fall,1.0,22,11,5,11,0.98,0.28,1.2012500000000002
159,3.6,Summer,4.0,23,19,1,9,0.74,1.06,1.7054166666666666
26,2.0,Fall,2.0,9,28,5,10,0.36,1.66,1.33625
275,34.5,Spring,1.0,6,12,0,6,0.7,0.89,1.5279166666666668
2,21.8,Spring,3.0,23,6,1,6,1.56,0.84,1.68125
297,-2.1,Winter,2.0,6,1,2,2,1.51,0.97,2.37625
219,-7.7,Spring,4.0,23,13,1,6,1.16,0.44,1.60375
436,16.4,Fall,1.0,10,13,2,12,0.47,1.02,1.4070833333333337
105,38.7,Summer,4.0,23,31,0,7,0.48,0.49,1.294166666666667
346,-2.4,Spring,3.0,5,11,6,6,0.44,1.35,1.5725
433,-1.2,Spring,1.0,23,13,1,6,1.92,0.72,1.6141666666666667
1,23.6,Spring,2.0,13,14,4,4,1.09,1.96,1.5512499999999998
9,-8.4,Spring,2.0,13,11,1,4,0.88,1.42,1.2920833333333333
350,24.6,Summer,4.0,6,1,1,8,1.87,0.46,1.1808333333333334
175,17.6,Summer,5.0,11,31,3,8,1.89,0.44,1.65125
290,33.9,Summer,1.0,14,9,2,8,0.27,1.59,1.3558333333333332
99,-1.2,Summer,4.0,13,9,5,9,1.95,1.15,1.4541666666666666
23,9.1,Summer,4.0,9,3,6,9,0.31,1.9,1.4791666666666667
184,31.8,Summer,5.0,5,8,4,9,1.81,1.62,1.424583333333333
265,7.8,Winter,3.0,2,4,5,2,0.27,0.77,0.9833333333333332
349,-4.6,Spring,4.0,17,22,3,6,1.68,1.66,1.424583333333333
286,31.9,Winter,5.0,1,23,3,2,0.62,0.84,1.143333333333333
55,12.0,Fall,4.0,13,25,2,10,1.66,0.35,1.39125
434,-5.5,Spring,2.0,0,26,4,5,1.78,0.53,1.3704166666666666
358,-3.6,Spring,4.0,5,23,6,4,0.27,0.34,1.1366666666666667
329,7.5,Spring,5.0,7,18,1,4,1.03,1.09,1.586666666666667
141,-1.4,Summer,3.0,12,17,6,9,0.46,1.03,1.2745833333333334
402,23.0,Spring,1.0,20,7,2,6,1.57,1.15,1.7066666666666668
1,27.4,Fall,1.0,7,7,3,12,0.5,1.13,1.4795833333333337
448,25.4,Fall,2.0,4,23,0,10,1.16,0.6,1.6920833333333334
21,1.6,Summer,2.0,8,2,5,9,0.62,0.94,1.5429166666666667
376,2.0,Summer,1.0,23,21,0,8,0.77,0.99,1.1841666666666668
173,34.2,Summer,1.0,13,25,1,7,1.97,0.83,1.81875
346,25.7,Fall,1.0,7,10,1,10,1.84,0.37,1.1504166666666666
223,2.9,Summer,5.0,4,29,5,7,0.92,1.12,1.2695833333333333
454,25.7,Summer,2.0,21,17,3,8,0.35,0.33,1.695
46,38.5,Summer,4.0,10,2,5,9,0.66,1.44,1.3804166666666664
299,12.6,Spring,1.0,5,21,4,4,1.31,1.36,1.59875
414,30.4,Summer,3.0,14,4,0,9,0.46,0.75,1.4120833333333334
253,-4.5,Summer,2.0,0,25,0,9,0.77,1.61,1.4275
307,20.6,Summer,4.0,13,26,1,9,0.3,1.8,1.3066666666666664
138,8.6,Fall,3.0,2,24,1,10,1.87,0.29,1.6775000000000002
312,19.0,Summer,5.0,7,22,4,9,0.88,0.6,1.7695833333333333
200,37.5,Winter,5.0,21,31,4,3,0.25,1.69,1.1079166666666669
255,8.8,Summer,4.0,6,5,1,9,1.66,1.88,1.6570833333333332
470,-1.1,Winter,3.0,23,21,1,2,1.54,0.73,1.3491666666666664
59,10.0,Fall,1.0,14,13,2,12,1.77,1.88,1.0308333333333333
196,0.7,Winter,3.0,5,9,3,3,1.64,0.96,1.87875
80,-6.4,Fall,5.0,15,18,2,10,0.47,0.97,1.52625
250,36.8,Winter,1.0,18,16,3,2,1.91,1.52,1.5512499999999998
2,35.0,Spring,1.0,19,9,6,4,1.56,0.55,1.6716666666666666
346,36.5,Fall,5.0,5,17,6,12,0.86,0.47,1.36875
120,0.0,Spring,4.0,7,26,0,6,1.71,0.99,1.13
164,16.2,Winter,2.0,11,11,5,2,0.39,1.95,1.6658333333333333
42,6.3,Summer,4.0,22,18,0,9,1.4,1.43,1.3595833333333331
166,4.6,Fall,2.0,21,18,2,10,1.83,0.59,1.663333333333333
176,34.6,Winter,3.0,23,14,5,1,1.93,0.51,1.3691666666666666
446,-5.2,Spring,2.0,9,23,6,4,1.6,0.31,0.985
204,3.0,Fall,2.0,2,23,0,10,1.5,1.73,1.83125
181,6.8,Fall,3.0,20,15,4,12,0.53,0.87,1.2491666666666668
248,-3.5,Fall,5.0,17,21,5,10,0.75,1.27,1.346666666666667
368,10.8,Winter,1.0,3,10,4,3,0.27,1.44,1.4974999999999998
26,5.9,Spring,2.0,12,2,6,4,1.86,1.16,1.8279166666666669
220,-4.7,Summer,4.0,8,24,0,7,1.12,1.96,1.255
487,15.8,Summer,1.0,6,4,4,8,0.53,1.61,1.3216666666666668
489,29.7,Fall,1.0,10,25,2,10,0.7,0.32,1.5275
150,7.7,Summer,4.0,1,20,6,8,0.44,1.4,1.5745833333333332
132,37.7,Spring,4.0,1,16,4,6,1.02,1.83,1.4879166666666668
129,37.7,Summer,3.0,10,11,1,7,0.2,1.67,1.31125
476,6.1,Spring,1.0,23,10,5,6,0.72,1.56,1.31375
157,5.5,Winter,3.0,18,25,2,1,1.78,1.39,1.7820833333333332
301,34.1,Fall,2.0,6,22,2,11,1.81,0.58,1.80375
248,2.7,Spring,2.0,20,5,4,5,1.35,0.64,1.3270833333333332
132,-9.8,Summer,5.0,6,13,3,7,1.34,1.5,1.7854166666666669
49,35.7,Spring,2.0,1,5,2,4,1.47,1.43,1.0816666666666668
70,-6.7,Summer,1.0,1,15,1,8,2.0,1.08,1.75125
138,32.1,Spring,1.0,1,3,0,4,0.54,0.68,1.3966666666666667
315,31.2,Winter,2.0,7,19,3,1,1.53,1.93,1.4495833333333332
141,13.6,Fall,1.0,9,20,4,10,1.94,1.27,1.30625
32,23.6,Fall,3.0,0,7,5,10,0.85,0.58,1.4162499999999998
161,38.1,Fall,5.0,16,12,1,12,0.47,0.49,1.4179166666666665
258,-1.3,Winter,2.0,6,13,0,3,0.62,0.57,1.5883333333333336
2,20.4,Fall,1.0,14,30,5,12,1.53,1.62,1.5783333333333334
479,-1.4,Fall,4.0,16,9,3,11,0.29,0.34,1.8758333333333328
74,27.2,Winter,3.0,23,19,3,1,1.42,1.32,1.4904166666666667
438,-5.6,Fall,3.0,9,7,1,11,0.81,0.98,1.46125
354,22.0,Spring,2.0,2,30,6,4,1.19,0.47,1.74875
267,25.5,Winter,5.0,19,2,3,3,0.2,1.18,1.5008333333333337
426,7.0,Winter,1.0,11,6,4,1,0.74,0.94,1.3404166666666668
380,25.4,Fall,2.0,4,21,1,11,0.39,1.43,1.4808333333333332
418,25.6,Fall,5.0,10,27,0,11,1.75,1.06,1.2220833333333334
280,19.7,Summer,4.0,18,16,2,8,1.74,1.32,1.5454166666666664
362,13.3,Spring,2.0,18,29,3,6,0.52,1.57,1.93625
425,4.8,Summer,3.0,3,30,5,9,1.14,0.98,1.1625
12,2.3,Winter,2.0,9,23,3,3,1.31,1.57,1.7104166666666665
218,29.5,Winter,3.0,14,31,4,3,0.68,0.47,1.2954166666666669
376,13.2,Fall,3.0,16,8,6,10,0.65,0.95,1.836666666666667
424,0.5,Winter,5.0,5,23,3,2,1.22,0.43,1.1558333333333335
284,35.9,Spring,1.0,11,28,2,6,0.81,1.8,1.67875
27,-7.4,Winter,5.0,7,20,4,1,0.41,1.06,1.2983333333333331
300,-2.6,Summer,5.0,5,15,4,9,0.95,1.95,1.580833333333333
10,24.3,Spring,1.0,14,30,1,5,1.41,0.24,1.24
217,8.3,Fall,1.0,9,27,4,10,1.31,0.67,1.2483333333333333
325,26.4,Summer,4.0,1,2,5,9,1.71,0.21,1.7320833333333334
141,24.9,Fall,1.0,7,12,6,11,0.43,1.96,1.2975
127,39.5,Summer,4.0,9,15,4,9,0.98,0.91,1.4479166666666667
257,35.4,Spring,2.0,16,22,3,6,1.55,1.01,1.3724999999999998
457,30.0,Spring,2.0,8,30,4,6,0.9,1.71,1.2441666666666666
78,2.6,Summer,2.0,0,19,5,8,0.46,0.81,1.1383333333333334
115,39.3,Fall,2.0,1,2,3,11,0.49,0.88,1.5116666666666665
477,2.3,Winter,3.0,11,2,3,3,0.27,0.65,1.8020833333333333
106,2.2,Winter,2.0,11,21,1,3,1.18,1.59,1.43625
126,-3.4,Spring,4.0,10,2,4,6,1.12,0.65,1.7233333333333334
234,22.5,Summer,1.0,14,28,4,7,0.93,1.72,1.1016666666666668
300,24.2,Fall,4.0,21,14,3,12,0.22,0.43,1.4079166666666667
18,36.3,Summer,4.0,5,24,3,8,0.45,0.71,1.4491666666666667
313,-3.5,Winter,3.0,20,5,6,2,1.59,1.32,1.4295833333333334
341,6.6,Spring,1.0,10,31,2,5,1.96,1.9,1.7866666666666668
220,35.9,Fall,5.0,16,31,6,12,1.08,1.79,1.4508333333333334
178,37.7,Winter,3.0,4,20,4,1,1.2,1.09,1.4983333333333333
50,37.0,Summer,3.0,9,23,5,9,1.12,1.12,1.79375
210,1.7,Fall,1.0,10,22,4,12,1.33,0.9,1.48375
251,-8.3,Winter,2.0,0,26,6,3,1.96,0.5,1.515
99,35.3,Fall,5.0,7,10,6,12,0.81,0.51,1.33625
495,10.3,Winter,1.0,8,14,5,1,0.55,1.48,1.309583333333333
402,4.6,Fall,5.0,18,11,2,10,1.23,0.39,1.7808333333333335
46,24.9,Spring,1.0,18,25,1,4,0.89,1.58,1.3420833333333333
84,23.2,Spring,1.0,2,1,0,5,1.58,1.88,1.93
199,-6.5,Winter,1.0,6,13,0,2,1.87,0.4,1.125
329,5.0,Winter,4.0,10,25,2,1,0.86,0.96,1.76
187,36.8,Fall,4.0,6,27,4,10,0.94,1.11,1.39
423,0.7,Summer,3.0,21,21,0,8,0.79,0.27,1.05375
20,37.0,Fall,5.0,1,4,0,12,2.0,0.93,1.49625
474,14.6,Winter,1.0,8,5,6,2,1.07,1.77,1.6529166666666668
352,14.7,Fall,1.0,1,15,4,12,1.27,1.51,1.585416666666667
376,14.3,Spring,1.0,6,16,6,4,1.54,0.72,0.7483333333333334
388,-2.6,Fall,2.0,4,18,0,12,1.13,0.39,2.1025
