Home ID,Outdoor Temperature (°C),Season,Household Size,hour,day,weekday,month,lag_1,lag_24,rolling_mean_24
7,21.0,Summer,4.0,18,18,4,8,0.22,0.2,1.6420833333333331
417,16.0,Winter,2.0,20,17,4,2,0.41,0.17,1.4662499999999998
91,39.5,Fall,2.0,15,14,1,11,0.48,0.39,1.6458333333333333
206,-9.1,Fall,1.0,5,27,2,12,0.25,0.26,1.4887500000000002
68,26.7,Fall,5.0,8,20,4,10,0.41,0.46,1.268333333333333
292,-3.3,Winter,3.0,7,15,6,1,0.49,0.46,2.122916666666667
443,22.2,Summer,5.0,13,2,6,7,0.36,0.14,1.4625
234,4.5,Spring,2.0,3,15,5,4,0.48,0.49,1.3870833333333332
69,9.8,Fall,4.0,20,22,4,12,0.48,0.27,1.3145833333333332
134,34.6,Summer,3.0,10,12,2,7,0.39,0.3,1.4708333333333332
108,12.3,Fall,2.0,13,4,2,10,0.27,0.16,1.5083333333333335
497,38.5,Spring,2.0,10,24,0,4,0.47,0.21,1.7754166666666666
308,6.6,Summer,1.0,4,22,4,9,0.24,0.24,1.83125
229,-6.4,Summer,3.0,18,22,5,7,0.4,0.32,1.231666666666667
89,7.7,Spring,4.0,2,1,3,6,0.15,0.49,1.475833333333333
60,36.7,Spring,5.0,22,24,5,6,0.39,0.15,1.860833333333333
74,20.5,Fall,5.0,5,31,1,10,0.14,0.15,1.485
368,13.6,Fall,5.0,20,29,6,10,0.45,0.18,1.3129166666666667
393,7.2,Spring,2.0,19,21,6,5,0.47,0.22,1.6183333333333332
410,18.4,Fall,2.0,18,12,1,12,0.34,0.46,1.1808333333333334
120,17.3,Summer,3.0,20,11,0,9,0.15,0.45,1.3983333333333332
453,29.8,Spring,3.0,3,19,0,6,0.21,0.15,1.215
110,20.5,Winter,2.0,14,28,1,3,0.28,0.5,1.82
67,28.7,Fall,5.0,10,10,6,12,0.28,0.22,1.4708333333333334
104,32.7,Fall,2.0,9,12,3,10,0.41,0.28,0.9904166666666666
262,23.5,Fall,4.0,6,20,4,10,0.23,0.22,1.57625
54,-4.2,Fall,4.0,10,4,5,11,0.37,0.2,1.278333333333333
86,38.7,Summer,2.0,18,7,0,8,0.37,0.4,1.30125
431,12.1,Summer,3.0,0,20,3,7,0.4,0.31,1.4095833333333332
204,-2.2,Spring,5.0,8,14,4,4,0.19,0.33,1.4583333333333333
103,39.9,Summer,4.0,17,26,2,7,0.33,0.32,1.065416666666667
312,-3.5,Summer,2.0,6,19,2,7,0.14,0.13,1.2041666666666666
27,33.4,Spring,5.0,9,29,3,6,0.45,0.16,1.4529166666666669
258,8.6,Winter,3.0,5,17,4,2,0.16,0.22,1.3270833333333334
479,5.5,Spring,1.0,19,16,6,4,0.3,0.44,1.8504166666666668
119,37.8,Summer,2.0,12,5,2,7,0.15,0.39,1.86125
227,16.1,Winter,3.0,2,13,0,2,0.12,0.15,1.28625
300,23.5,Fall,2.0,6,21,1,11,0.4,0.21,1.507083333333333
177,15.1,Fall,3.0,14,15,2,11,0.36,0.13,1.1479166666666667
192,-2.7,Spring,1.0,17,17,2,5,0.47,0.13,1.4895833333333333
162,8.4,Winter,2.0,17,31,4,3,0.2,0.39,1.1204166666666666
298,30.3,Summer,4.0,0,10,3,8,0.18,0.22,1.2170833333333333
306,13.5,Spring,1.0,4,17,0,4,0.22,0.11,1.60625
52,37.6,Winter,3.0,1,7,1,3,0.17,0.26,1.1795833333333332
154,14.7,Spring,5.0,10,22,3,6,0.48,0.38,1.018333333333333
307,12.2,Summer,1.0,15,9,6,7,0.28,0.34,1.5358333333333334
471,32.8,Summer,2.0,6,16,2,8,0.39,0.41,1.1883333333333332
500,12.5,Fall,1.0,2,26,6,11,0.5,0.45,1.7575
30,33.6,Summer,5.0,12,14,4,7,0.28,0.4,1.065
333,7.1,Summer,2.0,23,19,1,9,0.26,0.31,1.7795833333333333
59,17.7,Spring,4.0,22,29,0,5,0.24,0.48,1.5308333333333335
8,-3.0,Winter,1.0,18,15,6,1,0.48,0.37,1.06375
201,21.3,Spring,5.0,19,7,6,5,0.22,0.28,1.3129166666666667
498,23.4,Winter,4.0,21,16,3,2,0.38,0.31,1.4149999999999998
16,37.8,Winter,3.0,14,12,3,1,0.24,0.39,1.26625
170,14.7,Winter,4.0,22,5,6,2,0.21,0.4,1.649166666666667
143,22.2,Spring,3.0,17,30,6,4,0.45,0.41,2.134583333333333
450,8.2,Summer,5.0,14,3,3,8,0.4,0.48,1.6537499999999998
272,21.5,Winter,5.0,16,1,2,3,0.26,0.14,1.153333333333333
249,-4.9,Summer,4.0,2,10,6,9,0.23,0.28,1.15875
224,34.3,Summer,2.0,3,6,3,7,0.47,0.29,1.7391666666666667
491,-0.6,Spring,3.0,2,4,1,4,0.39,0.28,1.46875
461,39.8,Summer,2.0,4,9,5,9,0.42,0.48,1.32
362,13.3,Winter,4.0,8,27,0,2,0.16,0.42,1.25625
484,13.5,Spring,4.0,10,6,3,4,0.13,0.46,1.6795833333333334
170,-9.1,Spring,5.0,15,19,4,5,0.16,0.31,1.5424999999999998
146,7.8,Fall,2.0,9,18,0,12,0.27,0.46,1.7712500000000002
328,39.0,Spring,3.0,15,24,0,4,0.32,0.18,1.6325
166,5.7,Fall,1.0,22,29,2,11,0.45,0.34,1.0954166666666667
407,-2.2,Winter,3.0,5,4,5,3,0.34,0.11,1.2579166666666668
138,34.3,Winter,5.0,15,12,6,3,0.12,0.36,1.6820833333333332
8,34.7,Fall,1.0,4,12,1,12,0.44,0.14,1.5954166666666667
462,13.8,Winter,3.0,21,22,2,2,0.48,0.21,1.3845833333333333
150,25.9,Spring,1.0,9,2,1,5,0.27,0.31,1.6608333333333336
20,23.3,Spring,4.0,2,9,4,6,0.22,0.14,1.487083333333333
194,31.7,Summer,1.0,17,1,5,7,0.46,0.33,1.3116666666666663
387,15.9,Winter,4.0,15,27,4,1,0.16,0.27,1.4624999999999997
147,-3.8,Fall,5.0,9,14,3,12,0.11,0.36,1.3316666666666668
11,5.4,Winter,4.0,3,4,2,1,0.14,0.46,1.3616666666666666
222,39.5,Fall,1.0,8,4,0,12,0.3,0.17,1.6720833333333331
321,35.5,Winter,5.0,6,3,4,3,0.16,0.12,1.0675
68,-7.2,Summer,3.0,7,7,0,8,0.26,0.37,1.2245833333333334
330,23.5,Winter,5.0,20,17,4,2,0.34,0.49,1.4791666666666667
400,17.0,Winter,4.0,3,9,3,3,0.36,0.47,1.81125
311,16.8,Spring,1.0,16,16,1,5,0.1,0.16,1.3845833333333333
171,-4.0,Winter,1.0,8,19,6,3,0.42,0.24,1.6537499999999998
147,3.9,Winter,1.0,13,18,5,2,0.18,0.45,1.6783333333333337
207,8.6,Winter,5.0,19,13,0,2,0.36,0.13,1.3716666666666664
120,33.3,Summer,2.0,11,16,6,7,0.18,0.45,1.31
259,15.3,Summer,5.0,15,31,0,7,0.38,0.32,1.29375
107,3.7,Fall,2.0,2,4,2,10,0.23,0.47,1.6154166666666665
321,19.9,Spring,1.0,18,9,6,4,0.41,0.31,1.5091666666666663
222,-9.2,Winter,1.0,9,15,2,3,0.32,0.16,1.68
482,13.8,Winter,3.0,13,19,6,2,0.38,0.21,1.2958333333333334
392,1.2,Spring,3.0,18,8,3,6,0.3,0.36,1.3125
418,-8.3,Winter,3.0,16,14,1,2,0.21,0.13,1.242916666666667
430,25.6,Winter,3.0,7,14,1,3,0.27,0.17,1.8491666666666664
432,-4.3,Fall,4.0,19,18,5,11,0.23,0.39,1.8983333333333328
283,21.0,Summer,4.0,15,29,1,8,0.11,0.18,1.815416666666667
117,-7.8,Winter,3.0,10,26,6,2,0.31,0.11,1.2991666666666666
391,21.3,Spring,2.0,20,20,3,4,0.13,0.22,1.5529166666666665
211,27.8,Summer,3.0,18,15,4,9,0.31,0.47,1.1033333333333333
275,15.6,Winter,2.0,3,17,4,3,0.14,0.18,1.2608333333333333
448,30.6,Fall,3.0,14,15,4,12,0.46,0.44,1.29375
130,3.7,Fall,5.0,22,1,2,11,0.36,0.33,1.2591666666666663
370,24.1,Spring,2.0,5,10,5,6,0.47,0.42,1.3537499999999998
353,1.4,Summer,1.0,12,9,5,9,0.41,0.2,1.42125
170,-5.0,Fall,2.0,6,18,5,11,0.16,0.26,1.755
328,31.4,Summer,1.0,6,11,1,7,0.34,0.14,1.3845833333333335
194,5.1,Spring,1.0,3,17,0,4,0.41,0.46,1.6554166666666663
450,38.0,Spring,3.0,1,5,2,4,0.1,0.39,1.1829166666666666
35,-6.2,Spring,5.0,0,19,2,4,0.11,0.21,1.6095833333333331
250,-8.8,Spring,1.0,4,8,0,5,0.45,0.39,1.31
299,-0.5,Winter,5.0,21,3,4,2,0.45,0.14,1.1387500000000002
444,4.7,Winter,4.0,18,2,3,2,0.48,0.27,1.03
269,13.9,Spring,3.0,14,18,1,4,0.35,0.47,1.8983333333333328
385,37.4,Fall,2.0,6,10,6,12,0.22,0.26,1.4837500000000003
396,12.9,Fall,3.0,9,16,5,12,0.14,0.3,1.51
448,31.2,Fall,3.0,1,3,4,11,0.22,0.34,1.73375
303,-2.2,Spring,4.0,4,18,6,6,0.22,0.13,1.461666666666667
179,17.4,Summer,2.0,17,29,4,9,0.41,0.44,1.4825
52,37.9,Winter,1.0,8,19,6,2,0.46,0.17,1.5633333333333332
139,26.1,Fall,5.0,9,15,6,10,0.14,0.36,1.4708333333333332
75,-9.3,Fall,1.0,16,26,3,10,0.15,0.22,1.7875
499,20.1,Spring,4.0,6,27,1,6,0.24,0.32,1.5895833333333336
255,33.4,Winter,3.0,1,8,2,3,0.47,0.33,1.30625
345,-0.9,Winter,1.0,23,9,3,2,0.2,0.14,1.3716666666666664
278,33.3,Summer,2.0,15,7,0,8,0.31,0.2,1.2695833333333333
128,-0.5,Spring,1.0,12,18,1,4,0.29,0.16,1.8004166666666668
1,15.7,Spring,2.0,10,3,5,6,0.25,0.15,1.211666666666667
48,17.1,Spring,4.0,2,4,1,4,0.17,0.48,1.5125
435,8.3,Winter,1.0,13,2,3,3,0.44,0.26,1.635
462,24.4,Spring,5.0,18,18,3,5,0.46,0.28,1.2925
353,6.3,Summer,1.0,18,2,2,8,0.41,0.17,1.5958333333333332
357,1.4,Summer,4.0,9,30,5,9,0.13,0.27,1.38
174,-7.8,Spring,3.0,16,3,2,5,0.35,0.43,1.9695833333333332
137,-0.6,Winter,3.0,9,5,3,1,0.39,0.35,1.149166666666667
242,7.6,Fall,2.0,12,8,6,10,0.18,0.18,1.5412499999999998
11,-2.9,Spring,2.0,8,16,4,6,0.34,0.3,1.5266666666666666
180,24.5,Fall,1.0,7,13,4,10,0.19,0.22,1.335416666666667
305,25.0,Fall,1.0,7,13,0,11,0.15,0.46,1.385
362,19.9,Spring,3.0,16,11,1,4,0.49,0.22,1.538333333333333
330,0.2,Summer,2.0,1,17,3,8,0.43,0.48,1.1566666666666667
257,39.1,Spring,2.0,9,27,1,6,0.33,0.21,1.3954166666666667
51,28.5,Winter,1.0,15,23,3,3,0.21,0.21,1.5604166666666668
109,2.3,Summer,2.0,9,7,4,7,0.14,0.11,1.1354166666666667
128,-2.4,Winter,4.0,23,5,6,2,0.14,0.13,1.5516666666666663
178,-1.1,Summer,2.0,15,9,2,8,0.32,0.41,1.3033333333333332
3,10.9,Summer,1.0,21,15,5,7,0.18,0.44,1.5258333333333336
33,-7.5,Fall,2.0,22,10,1,10,0.26,0.27,1.4125
117,29.0,Fall,5.0,5,3,1,10,0.21,0.21,1.4045833333333333
448,27.1,Summer,4.0,2,21,0,8,0.45,0.39,1.221666666666667
120,24.2,Spring,2.0,18,14,4,4,0.34,0.5,1.4375
464,24.3,Fall,3.0,11,28,5,10,0.21,0.42,1.4375
28,13.2,Summer,3.0,14,18,0,9,0.43,0.18,1.6375000000000002
424,10.0,Summer,1.0,19,22,4,9,0.26,0.26,1.77375
115,34.1,Summer,1.0,0,5,1,9,0.48,0.36,1.2975
204,8.1,Summer,2.0,22,15,5,7,0.31,0.49,1.538333333333333
117,4.6,Summer,1.0,23,8,5,7,0.27,0.36,1.42
268,17.4,Winter,4.0,0,11,2,1,0.42,0.47,1.8341666666666667
179,-7.3,Winter,1.0,19,19,6,2,0.36,0.43,1.4516666666666669
467,0.1,Summer,2.0,6,3,6,9,0.1,0.32,1.8966666666666667
443,15.0,Winter,2.0,6,20,4,1,0.5,0.3,1.3241666666666665
385,31.9,Fall,3.0,5,8,4,12,0.22,0.39,1.1358333333333333
370,13.7,Spring,4.0,20,1,3,6,0.14,0.49,1.53625
275,16.6,Summer,1.0,22,15,5,7,0.38,0.33,1.4916666666666665
8,28.6,Winter,5.0,19,20,4,1,0.39,0.26,1.345
351,20.7,Summer,4.0,15,30,6,7,0.19,0.21,1.1879166666666665
39,14.9,Winter,2.0,22,29,2,3,0.32,0.34,1.3958333333333333
134,9.9,Fall,2.0,4,31,6,12,0.32,0.49,1.2075
306,16.0,Fall,1.0,20,28,3,12,0.26,0.32,1.9283333333333332
253,38.3,Summer,5.0,0,1,5,7,0.47,0.24,1.6145833333333333
177,39.2,Spring,4.0,1,16,4,6,0.37,0.14,1.4287500000000002
167,1.2,Spring,1.0,14,10,5,6,0.19,0.36,1.2591666666666663
259,37.2,Summer,5.0,16,18,4,8,0.18,0.28,1.8320833333333333
112,29.8,Summer,1.0,10,26,5,8,0.37,0.25,1.2066666666666666
168,-3.1,Spring,5.0,7,1,0,5,0.19,0.41,2.27875
138,26.9,Spring,1.0,5,25,1,4,0.11,0.14,1.4691666666666665
329,10.9,Winter,1.0,21,15,6,1,0.16,0.49,1.1908333333333334
220,12.2,Summer,4.0,20,21,0,8,0.43,0.37,0.9525
383,25.2,Summer,3.0,13,25,0,9,0.1,0.44,1.6208333333333331
373,21.2,Summer,3.0,14,26,1,9,0.34,0.37,1.2691666666666666
366,13.9,Summer,2.0,13,15,1,8,0.21,0.12,1.6825
493,35.5,Winter,5.0,4,27,0,3,0.29,0.3,1.5716666666666663
275,25.6,Summer,1.0,22,17,0,7,0.36,0.17,0.9491666666666666
372,22.0,Winter,3.0,12,31,4,3,0.11,0.38,1.4995833333333335
139,21.7,Spring,2.0,13,13,5,5,0.45,0.36,1.3641666666666667
313,-3.8,Summer,5.0,14,26,2,7,0.22,0.49,1.1783333333333337
334,22.4,Winter,1.0,13,1,0,1,0.28,0.38,1.7612499999999998
429,-5.2,Fall,2.0,0,20,2,12,0.26,0.11,1.518333333333333
156,-1.4,Summer,3.0,16,13,6,8,0.33,0.3,1.1591666666666665
319,28.1,Fall,3.0,13,20,0,11,0.42,0.32,1.3504166666666668
146,12.3,Winter,5.0,15,26,6,2,0.26,0.49,1.512916666666667
274,5.1,Fall,2.0,4,30,0,10,0.39,0.3,1.3670833333333334
240,24.1,Winter,2.0,6,13,0,3,0.12,0.46,1.6504166666666666
14,35.7,Summer,5.0,18,21,0,8,0.5,0.11,1.00625
315,-7.4,Summer,5.0,0,2,2,8,0.42,0.28,1.5216666666666665
273,7.7,Summer,4.0,12,24,6,9,0.14,0.38,1.51
8,4.7,Winter,1.0,7,26,6,2,0.14,0.11,0.9866666666666668
344,37.9,Winter,1.0,13,10,4,2,0.4,0.37,1.262916666666667
265,-9.5,Fall,5.0,9,15,2,11,0.24,0.15,1.1570833333333337
428,30.3,Spring,1.0,15,20,5,5,0.11,0.1,1.0954166666666667
44,2.6,Fall,4.0,5,12,3,10,0.48,0.18,0.9304166666666668
363,21.0,Summer,2.0,11,26,1,9,0.13,0.25,1.3075
171,6.8,Fall,4.0,23,23,3,11,0.2,0.38,1.1475
449,17.3,Winter,1.0,2,28,5,1,0.47,0.12,1.2591666666666663
264,16.6,Fall,1.0,6,8,6,10,0.31,0.22,1.4566666666666663
255,12.9,Spring,3.0,4,21,6,5,0.19,0.4,1.5245833333333332
123,-1.6,Summer,1.0,12,21,0,8,0.31,0.43,1.1849999999999998
302,30.6,Spring,4.0,7,11,6,6,0.14,0.47,1.3104166666666666
305,15.5,Fall,1.0,11,31,6,12,0.41,0.2,0.945
180,39.9,Spring,4.0,10,12,2,4,0.32,0.49,1.7054166666666666
273,14.6,Spring,2.0,14,9,6,4,0.16,0.41,1.757083333333333
270,29.1,Summer,5.0,8,24,0,7,0.33,0.47,1.2425
347,31.2,Fall,3.0,0,31,6,12,0.31,0.27,1.3316666666666668
92,37.4,Fall,5.0,10,21,5,10,0.49,0.28,1.4104166666666669
40,27.8,Summer,2.0,1,8,4,9,0.42,0.37,1.5875
64,-5.6,Summer,1.0,21,1,1,8,0.38,0.14,1.3983333333333334
100,23.7,Spring,2.0,7,26,4,5,0.26,0.14,1.430416666666667
316,30.7,Winter,3.0,13,2,3,2,0.27,0.3,1.555
105,-0.5,Fall,3.0,6,27,0,11,0.48,0.12,1.1108333333333331
22,26.1,Winter,1.0,10,21,1,2,0.11,0.1,1.4395833333333334
336,26.2,Fall,2.0,21,23,0,10,0.21,0.29,1.6329166666666666
295,32.3,Fall,3.0,1,6,2,12,0.16,0.2,1.1849999999999998
238,38.1,Spring,5.0,13,20,3,4,0.16,0.41,1.5416666666666667
295,20.3,Spring,4.0,21,15,5,4,0.18,0.32,1.57125
203,33.3,Summer,1.0,14,30,5,9,0.43,0.13,1.340833333333333
18,28.1,Fall,3.0,8,26,6,11,0.34,0.13,1.7254166666666666
336,25.7,Fall,4.0,7,30,0,10,0.38,0.29,1.11125
295,-7.0,Summer,4.0,7,5,5,8,0.45,0.38,1.8079166666666664
498,6.2,Fall,5.0,18,20,4,10,0.36,0.21,1.0791666666666666
398,30.1,Summer,3.0,0,22,5,7,0.29,0.16,1.1354166666666667
229,19.0,Fall,2.0,11,20,2,12,0.2,0.1,1.4620833333333334
10,5.7,Spring,4.0,3,9,4,6,0.38,0.22,1.7070833333333335
465,7.4,Spring,5.0,10,27,1,6,0.17,0.47,1.5170833333333336
121,25.3,Summer,5.0,2,7,4,7,0.34,0.2,1.8008333333333333
286,25.1,Fall,4.0,5,1,4,12,0.42,0.24,1.4170833333333333
270,21.3,Summer,3.0,22,5,2,7,0.35,0.36,1.9129166666666664
270,-8.6,Spring,5.0,6,17,0,4,0.13,0.45,1.231666666666667
222,29.4,Summer,4.0,14,13,3,7,0.37,0.13,1.512916666666667
299,16.8,Fall,2.0,13,22,6,10,0.11,0.47,0.9858333333333332
354,31.1,Fall,1.0,1,14,5,10,0.34,0.16,1.5116666666666667
445,-9.9,Summer,2.0,6,22,1,8,0.25,0.19,1.57
80,18.6,Fall,4.0,12,3,4,11,0.17,0.42,1.6187499999999997
225,6.2,Winter,4.0,8,29,2,3,0.35,0.35,1.2095833333333337
7,6.9,Summer,2.0,12,2,5,9,0.29,0.15,1.403333333333333
56,33.3,Winter,5.0,0,20,0,2,0.13,0.39,1.285
184,35.4,Fall,2.0,16,10,6,12,0.36,0.35,1.4379166666666665
39,17.6,Winter,5.0,10,6,0,3,0.16,0.5,1.4220833333333331
438,20.6,Summer,2.0,19,25,1,7,0.46,0.29,1.5504166666666668
215,29.9,Winter,2.0,22,11,5,2,0.31,0.27,1.6575
19,9.3,Spring,4.0,8,8,5,4,0.36,0.26,1.16125
236,0.2,Fall,1.0,9,14,3,12,0.33,0.28,1.4470833333333335
422,29.3,Spring,5.0,6,26,0,6,0.47,0.44,1.1879166666666665
142,8.0,Winter,2.0,1,8,2,2,0.43,0.13,1.4683333333333335
121,3.9,Fall,2.0,20,17,4,11,0.32,0.42,1.096666666666667
353,39.9,Fall,5.0,16,17,1,10,0.33,0.29,1.66875
107,17.1,Winter,3.0,4,14,5,1,0.44,0.13,1.3458333333333332
312,28.6,Spring,2.0,23,20,3,4,0.14,0.34,1.71375
184,18.8,Fall,5.0,15,20,4,10,0.48,0.29,0.85125
218,20.3,Fall,3.0,6,13,2,12,0.23,0.46,1.6637500000000005
319,6.4,Fall,4.0,3,20,4,10,0.31,0.17,1.6966666666666663
204,23.0,Winter,3.0,19,6,0,3,0.13,0.39,1.7083333333333333
154,19.1,Winter,3.0,5,31,4,3,0.11,0.47,1.66875
125,16.2,Spring,3.0,11,13,5,5,0.28,0.49,1.57125
222,21.8,Summer,1.0,2,27,3,7,0.48,0.2,1.3316666666666668
269,19.8,Fall,3.0,1,31,6,12,0.41,0.24,1.21625
316,15.6,Fall,2.0,14,29,2,11,0.24,0.31,1.4129166666666666
198,15.6,Summer,2.0,2,14,0,8,0.18,0.4,1.2583333333333333
22,11.0,Summer,1.0,20,6,3,7,0.44,0.22,1.74625
46,-1.2,Fall,2.0,14,14,1,11,0.16,0.19,1.7395833333333333
354,25.5,Winter,2.0,5,23,0,1,0.27,0.45,1.5029166666666665
124,34.1,Summer,4.0,14,18,4,8,0.18,0.35,1.7279166666666663
435,29.2,Spring,3.0,14,7,6,5,0.15,0.29,1.4233333333333336
31,24.9,Summer,2.0,0,11,1,7,0.4,0.36,1.7474999999999998
32,19.5,Spring,3.0,19,4,1,4,0.18,0.27,1.6708333333333334
266,23.4,Fall,4.0,8,19,6,11,0.25,0.39,1.215833333333333
450,13.1,Spring,1.0,1,3,0,4,0.27,0.36,1.487083333333333
383,21.5,Winter,3.0,1,17,1,1,0.4,0.44,1.57625
210,6.0,Fall,4.0,3,19,3,10,0.45,0.32,1.4683333333333335
398,-1.8,Fall,2.0,14,4,5,11,0.14,0.46,1.2408333333333337
391,16.9,Summer,4.0,3,24,0,7,0.12,0.25,1.5116666666666665
257,39.8,Winter,5.0,4,10,4,3,0.3,0.4,1.4491666666666667
199,33.3,Summer,1.0,9,11,1,7,0.2,0.28,1.4241666666666666
159,31.4,Fall,5.0,14,14,1,11,0.37,0.25,1.7408333333333337
211,26.4,Winter,1.0,7,17,1,1,0.26,0.21,1.4254166666666668
56,32.1,Fall,3.0,10,11,5,11,0.13,0.3,1.4325
191,33.9,Spring,3.0,7,29,5,4,0.2,0.47,1.999583333333333
36,-5.1,Winter,1.0,13,1,2,3,0.26,0.12,1.169166666666667
486,32.5,Winter,5.0,16,4,2,1,0.34,0.38,1.6583333333333332
481,4.1,Fall,3.0,0,2,0,10,0.42,0.3,1.4387499999999998
231,31.5,Spring,5.0,3,24,5,6,0.14,0.24,1.2833333333333334
85,17.7,Spring,5.0,17,23,4,6,0.41,0.26,1.4054166666666663
41,28.2,Summer,4.0,0,27,2,9,0.27,0.34,1.2691666666666666
132,-0.7,Spring,4.0,5,22,3,6,0.32,0.47,1.262916666666667
69,29.0,Winter,3.0,3,21,1,3,0.38,0.5,1.4370833333333335
155,8.7,Winter,1.0,6,29,2,3,0.36,0.2,1.095
499,30.3,Fall,3.0,19,3,1,10,0.46,0.41,1.7345833333333331
470,20.4,Winter,2.0,13,21,1,2,0.11,0.36,1.2716666666666665
190,33.7,Spring,2.0,10,28,2,6,0.28,0.39,1.5404166666666663
437,-1.8,Winter,5.0,4,18,2,1,0.39,0.23,1.4449999999999996
308,31.0,Summer,5.0,10,11,0,9,0.41,0.42,1.49375
53,-2.3,Fall,5.0,1,29,2,11,0.26,0.19,1.4770833333333335
69,32.5,Spring,4.0,2,20,5,5,0.25,0.11,1.5983333333333334
177,24.0,Summer,3.0,8,17,0,7,0.34,0.4,1.36
161,0.6,Fall,1.0,22,15,2,11,0.26,0.32,1.5891666666666666
26,-9.9,Spring,4.0,10,7,2,6,0.41,0.36,1.59375
5,7.2,Fall,1.0,2,24,1,10,0.31,0.11,1.61875
121,0.4,Fall,4.0,22,11,0,12,0.15,0.19,1.2575
231,11.5,Summer,4.0,4,16,2,8,0.42,0.45,1.2833333333333334
258,23.8,Fall,5.0,15,2,3,11,0.15,0.5,1.6854166666666668
58,20.8,Winter,1.0,1,1,2,3,0.33,0.12,1.30625
211,12.1,Winter,2.0,21,19,6,3,0.21,0.23,1.6004166666666666
218,4.7,Summer,1.0,23,9,6,7,0.28,0.43,1.665
277,1.0,Summer,4.0,20,31,0,7,0.48,0.45,1.3966666666666667
263,-7.2,Fall,3.0,4,21,1,11,0.45,0.16,1.593333333333333
179,35.3,Summer,1.0,1,16,5,9,0.26,0.41,1.16875
498,-8.6,Summer,3.0,17,25,0,9,0.26,0.39,1.569583333333333
160,20.7,Winter,2.0,13,3,4,2,0.32,0.43,1.3862500000000002
117,18.0,Spring,2.0,16,25,3,5,0.41,0.3,1.24375
282,0.4,Summer,1.0,11,1,4,9,0.34,0.15,1.4095833333333332
24,30.3,Winter,2.0,16,17,1,1,0.11,0.19,1.2295833333333333
92,-8.9,Summer,1.0,17,21,3,9,0.44,0.27,1.586666666666667
305,9.4,Fall,2.0,14,21,3,12,0.12,0.17,1.5108333333333333
125,-0.9,Winter,5.0,21,22,2,3,0.45,0.35,1.4408333333333332
430,28.7,Fall,4.0,23,7,3,12,0.44,0.3,1.89875
136,-9.4,Winter,4.0,10,13,4,1,0.33,0.34,2.0683333333333334
295,23.6,Fall,3.0,5,8,6,10,0.13,0.47,1.5616666666666663
435,5.5,Spring,3.0,5,23,6,4,0.43,0.11,1.2591666666666663
27,39.4,Spring,2.0,15,30,6,4,0.12,0.11,2.1454166666666663
473,18.6,Winter,1.0,21,9,3,2,0.13,0.21,1.4054166666666663
